,USB US Equity
2023-03-20,31.0516
2023-03-21,38.3141
2023-03-22,34.9295
2023-03-23,35.5124
2023-03-24,35.3184
2023-03-25,35.3184
2023-03-26,35.3184
2023-03-27,35.2811
2023-03-28,36.8704
2023-03-29,38.368
2023-03-30,37.9532
2023-03-31,39.3563
2023-04-01,39.3563
2023-04-02,39.3563
2023-04-03,38.7371
2023-04-04,37.8653
2023-04-05,37.9897
2023-04-06,39.592
2023-04-07,39.592
2023-04-08,39.592
2023-04-09,39.592
2023-04-10,39.3618
2023-04-11,39.227
2023-04-12,39.0025
2023-04-13,38.967
2023-04-14,38.2291
2023-04-15,38.2291
2023-04-16,38.2291
2023-04-17,40.0063
2023-04-18,39.2526
2023-04-19,41.5863
2023-04-20,39.2108
2023-04-21,37.0396
2023-04-22,37.0396
2023-04-23,37.0396
2023-04-24,35.8313
2023-04-25,34.2178
2023-04-26,33.8315
2023-04-27,36.9251
2023-04-28,41.5307
2023-04-29,41.5307
2023-04-30,41.5307
2023-05-01,39.2098
2023-05-02,35.6564
2023-05-03,34.4944
2023-05-04,33.3826
2023-05-05,37.8317
2023-05-06,37.8317
2023-05-07,37.8317
2023-05-08,36.4027
2023-05-09,36.8224
2023-05-10,36.1546
2023-05-11,35.3896
2023-05-12,35.9451
2023-05-13,35.9451
2023-05-14,35.9451
2023-05-15,37.3256
2023-05-16,35.8353
2023-05-17,40.3323
2023-05-18,40.4299
2023-05-19,39.7903
2023-05-20,39.7903
2023-05-21,39.7903
2023-05-22,41.7958
2023-05-23,42.3668
2023-05-24,41.7588
2023-05-25,41.2027
2023-05-26,41.6315
2023-05-27,41.6315
2023-05-28,41.6315
2023-05-29,41.6315
2023-05-30,41.6119
2023-05-31,40.125
2023-06-01,41.8777
2023-06-02,45.1463
2023-06-03,45.1463
2023-06-04,45.1463
2023-06-05,44.054
2023-06-06,47.6098
2023-06-07,49.1049
2023-06-08,48.649
2023-06-09,48.1861
2023-06-10,48.1861
2023-06-11,48.1861
2023-06-12,46.5815
2023-06-13,47.9643
2023-06-14,46.5784
2023-06-15,49.5682
2023-06-16,49.9578
2023-06-17,49.9578
2023-06-18,49.9578
2023-06-19,49.9578
2023-06-20,50.2806
2023-06-21,49.8964
2023-06-22,46.9289
2023-06-23,46.1016
2023-06-24,46.1016
2023-06-25,46.1016
2023-06-26,47.3096
2023-06-27,47.9405
2023-06-28,47.3539
2023-06-29,49.9272
2023-06-30,50.6861
2023-07-01,50.6861
2023-07-02,50.6861
2023-07-03,52.1335
2023-07-04,52.1335
2023-07-05,51.9874
2023-07-06,50.4085
2023-07-07,51.9462
2023-07-08,51.9462
2023-07-09,51.9462
2023-07-10,52.5002
2023-07-11,55.6231
2023-07-12,56.1038
2023-07-13,57.8442
2023-07-14,56.2618
2023-07-15,56.2618
2023-07-16,56.2618
2023-07-17,56.0306
2023-07-18,59.2254
2023-07-19,64.1545
2023-07-20,64.5861
2023-07-21,62.1622
2023-07-22,62.1622
2023-07-23,62.1622
2023-07-24,63.8018
2023-07-25,59.3665
2023-07-26,61.4083
2023-07-27,61.1921
2023-07-28,62.5933
2023-07-29,62.5933
2023-07-30,62.5933
2023-07-31,62.863
2023-08-01,59.774
2023-08-02,58.9096
2023-08-03,61.0331
2023-08-04,61.8529
2023-08-05,61.8529
2023-08-06,61.8529
2023-08-07,62.3722
2023-08-08,62.5951
2023-08-09,60.6362
2023-08-10,60.0994
2023-08-11,59.9964
2023-08-12,59.9964
2023-08-13,59.9964
2023-08-14,57.4824
2023-08-15,54.0621
2023-08-16,52.3033
2023-08-17,51.597
2023-08-18,51.6814
2023-08-19,51.6814
2023-08-20,51.6814
2023-08-21,51.434
2023-08-22,48.6633
2023-08-23,49.9073
2023-08-24,49.5438
2023-08-25,47.6873
2023-08-26,47.6873
2023-08-27,47.6873
2023-08-28,49.3039
2023-08-29,50.7246
2023-08-30,50.4069
2023-08-31,50.8842
2023-09-01,52.5838
2023-09-02,52.5838
2023-09-03,52.5838
2023-09-04,52.5838
2023-09-05,50.7341
2023-09-06,49.426
2023-09-07,47.8621
2023-09-08,49.4819
2023-09-09,49.4819
2023-09-10,49.4819
2023-09-11,49.7845
2023-09-12,52.4059
2023-09-13,46.5879
2023-09-14,48.4133
2023-09-15,46.7601
2023-09-16,46.7601
2023-09-17,46.7601
2023-09-18,45.629
2023-09-19,45.1768
2023-09-20,44.6617
2023-09-21,42.0184
2023-09-22,41.8317
2023-09-23,41.8317
2023-09-24,41.8317
2023-09-25,42.6231
2023-09-26,41.0547
2023-09-27,39.7281
2023-09-28,41.4368
2023-09-29,43.7023
2023-09-30,43.7023
2023-10-01,43.7023
2023-10-02,41.1354
2023-10-03,39.071
2023-10-04,38.8191
2023-10-05,41.2863
2023-10-06,41.2589
2023-10-07,41.2589
2023-10-08,41.2589
2023-10-09,41.856
2023-10-10,44.1275
2023-10-11,43.8828
2023-10-12,43.1103
2023-10-13,42.8295
2023-10-14,42.8295
2023-10-15,42.8295
2023-10-16,44.6928
2023-10-17,52.7323
2023-10-18,47.9084
2023-10-19,46.1279
2023-10-20,41.4498
2023-10-21,41.4498
2023-10-22,41.4498
2023-10-23,42.5427
2023-10-24,42.9765
2023-10-25,42.7199
2023-10-26,44.3696
2023-10-27,41.4615
2023-10-28,41.4615
2023-10-29,41.4615
2023-10-30,43.7239
2023-10-31,45.575
2023-11-01,45.5207
2023-11-02,52.749
2023-11-03,55.5764
2023-11-04,55.5764
2023-11-05,55.5764
2023-11-06,54.926
2023-11-07,53.5699
2023-11-08,52.6922
2023-11-09,50.9646
2023-11-10,51.7555
2023-11-11,51.7555
2023-11-12,51.7555
2023-11-13,51.1667
2023-11-14,56.6508
2023-11-15,58.9363
2023-11-16,59.2384
2023-11-17,59.9356
2023-11-18,59.9356
2023-11-19,59.9356
2023-11-20,59.9024
2023-11-21,57.8521
2023-11-22,57.2635
2023-11-23,57.2635
2023-11-24,58.1686
2023-11-25,58.1686
2023-11-26,58.1686
2023-11-27,56.7899
2023-11-28,57.4264
2023-11-29,59.2875
2023-11-30,60.0819
2023-12-01,62.938
2023-12-02,62.938
2023-12-03,62.938
2023-12-04,63.1759
2023-12-05,62.8345
2023-12-06,61.6097
2023-12-07,63.1202
2023-12-08,64.669
2023-12-09,64.669
2023-12-10,64.669
2023-12-11,64.8869
2023-12-12,64.5573
2023-12-13,68.7445
2023-12-14,73.289
2023-12-15,72.0676
2023-12-16,72.0676
2023-12-17,72.0676
2023-12-18,68.5235
2023-12-19,68.7882
2023-12-20,62.8129
2023-12-21,64.3681
2023-12-22,64.7271
2023-12-23,64.7271
2023-12-24,64.7271
2023-12-25,64.7271
2023-12-26,65.7275
2023-12-27,65.2829
2023-12-28,65.6198
2023-12-29,64.3635
2023-12-30,64.3635
2023-12-31,64.3635
2024-01-01,64.3635
2024-01-02,65.5902
2024-01-03,61.5543
2024-01-04,62.5008
2024-01-05,63.7066
2024-01-06,63.7066
2024-01-07,63.7066
2024-01-08,64.0059
2024-01-09,62.236
2024-01-10,62.0231
2024-01-11,59.9716
2024-01-12,57.6913
2024-01-13,57.6913
2024-01-14,57.6913
2024-01-15,57.6913
2024-01-16,55.1961
2024-01-17,53.4566
2024-01-18,51.4498
2024-01-19,56.1747
2024-01-20,56.1747
2024-01-21,56.1747
2024-01-22,55.4839
2024-01-23,55.9468
2024-01-24,57.1831
2024-01-25,57.9726
2024-01-26,57.4085
2024-01-27,57.4085
2024-01-28,57.4085
2024-01-29,58.1762
2024-01-30,59.1349
2024-01-31,53.3017
2024-02-01,51.4074
2024-02-02,51.2624
2024-02-03,51.2624
2024-02-04,51.2624
2024-02-05,49.1406
2024-02-06,49.1406
2024-02-07,48.5881
2024-02-08,49.9963
2024-02-09,49.4179
2024-02-10,49.4179
2024-02-11,49.4179
2024-02-12,52.103
2024-02-13,48.679
2024-02-14,50.3661
2024-02-15,53.2921
2024-02-16,53.107
2024-02-17,53.107
2024-02-18,53.107
2024-02-19,53.107
2024-02-20,52.0169
2024-02-21,51.0263
2024-02-22,52.5738
2024-02-23,52.603
2024-02-24,52.603
2024-02-25,52.603
2024-02-26,50.9149
2024-02-27,52.5214
2024-02-28,52.0229
2024-02-29,54.2396
2024-03-01,52.4116
2024-03-02,52.4116
2024-03-03,52.4116
2024-03-04,56.0442
2024-03-05,57.4867
2024-03-06,56.9245
2024-03-07,57.5948
2024-03-08,57.2996
2024-03-09,57.2996
2024-03-10,57.2996
2024-03-11,58.0229
2024-03-12,56.8355
2024-03-13,57.5885
2024-03-14,53.4343
2024-03-15,52.4901
2024-03-16,52.4901
2024-03-17,52.4901
2024-03-18,53.7123
2024-03-19,52.8114
2024-03-20,56.5509
2024-03-21,59.22
2024-03-22,56.1219
2024-03-23,56.1219
2024-03-24,56.1219
2024-03-25,55.9809
2024-03-26,55.9083
2024-03-27,58.6048
2024-03-28,60.4301
2024-03-29,60.4301
2024-03-30,60.4301
2024-03-31,60.4301
2024-04-01,57.6143
2024-04-02,55.0661
2024-04-03,54.6493
2024-04-04,53.9802
2024-04-05,54.3152
2024-04-06,54.3152
2024-04-07,54.3152
2024-04-08,56.3759
