,WMT US Equity
2023-03-20,49.6368
2023-03-21,48.9427
2023-03-22,47.6501
2023-03-23,49.3863
2023-03-24,51.0939
2023-03-25,51.0939
2023-03-26,51.0939
2023-03-27,54.3755
2023-03-28,53.4981
2023-03-29,54.3419
2023-03-30,56.2495
2023-03-31,58.4683
2023-04-01,58.4683
2023-04-02,58.4683
2023-04-03,59.9326
2023-04-04,57.4647
2023-04-05,60.2916
2023-04-06,61.5169
2023-04-07,61.5169
2023-04-08,61.5169
2023-04-09,61.5169
2023-04-10,61.017
2023-04-11,60.2487
2023-04-12,58.974
2023-04-13,59.1577
2023-04-14,57.3687
2023-04-15,57.3687
2023-04-16,57.3687
2023-04-17,58.6991
2023-04-18,59.1179
2023-04-19,59.3248
2023-04-20,60.5634
2023-04-21,61.523
2023-04-22,61.523
2023-04-23,61.523
2023-04-24,62.7923
2023-04-25,60.4105
2023-04-26,59.1238
2023-04-27,59.7553
2023-04-28,58.9337
2023-04-29,58.9337
2023-04-30,58.9337
2023-05-01,59.7983
2023-05-02,58.9492
2023-05-03,57.7898
2023-05-04,58.4265
2023-05-05,60.3423
2023-05-06,60.3423
2023-05-07,60.3423
2023-05-08,61.6774
2023-05-09,62.0392
2023-05-10,61.053
2023-05-11,61.8838
2023-05-12,61.7643
2023-05-13,61.7643
2023-05-14,61.7643
2023-05-15,58.9597
2023-05-16,54.4463
2023-05-17,53.9378
2023-05-18,57.1503
2023-05-19,54.0165
2023-05-20,54.0165
2023-05-21,54.0165
2023-05-22,51.5425
2023-05-23,51.0297
2023-05-24,49.7851
2023-05-25,47.2103
2023-05-26,47.7052
2023-05-27,47.7052
2023-05-28,47.7052
2023-05-29,47.7052
2023-05-30,47.0731
2023-05-31,48.6565
2023-06-01,49.6944
2023-06-02,52.2991
2023-06-03,52.2991
2023-06-04,52.2991
2023-06-05,54.0111
2023-06-06,53.9703
2023-06-07,54.3635
2023-06-08,58.0224
2023-06-09,59.4484
2023-06-10,59.4484
2023-06-11,59.4484
2023-06-12,60.9547
2023-06-13,62.6595
2023-06-14,64.743
2023-06-15,65.8235
2023-06-16,60.8853
2023-06-17,60.8853
2023-06-18,60.8853
2023-06-19,60.8853
2023-06-20,58.0784
2023-06-21,58.5117
2023-06-22,60.3353
2023-06-23,59.7248
2023-06-24,59.7248
2023-06-25,59.7248
2023-06-26,58.8538
2023-06-27,57.6656
2023-06-28,58.9516
2023-06-29,56.7235
2023-06-30,60.9413
2023-07-01,60.9413
2023-07-02,60.9413
2023-07-03,62.2789
2023-07-04,62.2789
2023-07-05,62.0848
2023-07-06,59.9379
2023-07-07,53.066
2023-07-08,53.066
2023-07-09,53.066
2023-07-10,55.1104
2023-07-11,54.7025
2023-07-12,55.283
2023-07-13,53.6242
2023-07-14,54.4477
2023-07-15,54.4477
2023-07-16,54.4477
2023-07-17,54.7457
2023-07-18,54.2051
2023-07-19,54.2885
2023-07-20,58.7347
2023-07-21,59.9876
2023-07-22,59.9876
2023-07-23,59.9876
2023-07-24,61.2591
2023-07-25,60.9789
2023-07-26,61.772
2023-07-27,60.4781
2023-07-28,61.5553
2023-07-29,61.5553
2023-07-30,61.5553
2023-07-31,61.4398
2023-08-01,59.7016
2023-08-02,59.8739
2023-08-03,59.9383
2023-08-04,57.7333
2023-08-05,57.7333
2023-08-06,57.7333
2023-08-07,61.1853
2023-08-08,61.4278
2023-08-09,61.8288
2023-08-10,61.624
2023-08-11,63.108
2023-08-12,63.108
2023-08-13,63.108
2023-08-14,60.0418
2023-08-15,58.0481
2023-08-16,58.1882
2023-08-17,50.4147
2023-08-18,54.3713
2023-08-19,54.3713
2023-08-20,54.3713
2023-08-21,53.5426
2023-08-22,52.5561
2023-08-23,54.4488
2023-08-24,52.0637
2023-08-25,53.6771
2023-08-26,53.6771
2023-08-27,53.6771
2023-08-28,55.187
2023-08-29,57.3141
2023-08-30,59.0525
2023-08-31,61.0639
2023-09-01,58.8579
2023-09-02,58.8579
2023-09-03,58.8579
2023-09-04,58.8579
2023-09-05,56.2311
2023-09-06,58.0202
2023-09-07,60.7839
2023-09-08,61.1805
2023-09-09,61.1805
2023-09-10,61.1805
2023-09-11,61.937
2023-09-12,62.1778
2023-09-13,62.2327
2023-09-14,63.1867
2023-09-15,61.76
2023-09-16,61.76
2023-09-17,61.76
2023-09-18,59.0036
2023-09-19,58.9144
2023-09-20,59.7483
2023-09-21,55.3821
2023-09-22,56.0992
2023-09-23,56.0992
2023-09-24,56.0992
2023-09-25,57.2883
2023-09-26,56.0451
2023-09-27,54.3747
2023-09-28,55.8071
2023-09-29,50.5785
2023-09-30,50.5785
2023-10-01,50.5785
2023-10-02,50.8885
2023-10-03,48.9993
2023-10-04,52.4525
2023-10-05,49.0022
2023-10-06,44.766
2023-10-07,44.766
2023-10-08,44.766
2023-10-09,43.9274
2023-10-10,47.0933
2023-10-11,48.1768
2023-10-12,49.4019
2023-10-13,50.8704
2023-10-14,50.8704
2023-10-15,50.8704
2023-10-16,53.0794
2023-10-17,53.4092
2023-10-18,53.602
2023-10-19,52.1691
2023-10-20,48.6569
2023-10-21,48.6569
2023-10-22,48.6569
2023-10-23,52.3702
2023-10-24,55.672
2023-10-25,54.8121
2023-10-26,53.0981
2023-10-27,52.0771
2023-10-28,52.0771
2023-10-29,52.0771
2023-10-30,54.8465
2023-10-31,55.4085
2023-11-01,57.4589
2023-11-02,58.3411
2023-11-03,56.7308
2023-11-04,56.7308
2023-11-05,56.7308
2023-11-06,57.0446
2023-11-07,58.1435
2023-11-08,55.5653
2023-11-09,54.857
2023-11-10,58.1534
2023-11-11,58.1534
2023-11-12,58.1534
2023-11-13,60.1303
2023-11-14,60.0712
2023-11-15,62.7599
2023-11-16,43.302
2023-11-17,42.6156
2023-11-18,42.6156
2023-11-19,42.6156
2023-11-20,42.5651
2023-11-21,43.3441
2023-11-22,42.0891
2023-11-23,42.0891
2023-11-24,44.0468
2023-11-25,44.0468
2023-11-26,44.0468
2023-11-27,45.0287
2023-11-28,47.5372
2023-11-29,44.6516
2023-11-30,44.2285
2023-12-01,42.777
2023-12-02,42.777
2023-12-03,42.777
2023-12-04,42.734
2023-12-05,44.786
2023-12-06,42.9064
2023-12-07,41.8172
2023-12-08,40.1473
2023-12-09,40.1473
2023-12-10,40.1473
2023-12-11,40.7288
2023-12-12,40.9163
2023-12-13,44.9552
2023-12-14,42.8381
2023-12-15,43.6701
2023-12-16,43.6701
2023-12-17,43.6701
2023-12-18,46.8039
2023-12-19,47.5618
2023-12-20,45.3878
2023-12-21,46.8918
2023-12-22,49.3412
2023-12-23,49.3412
2023-12-24,49.3412
2023-12-25,49.3412
2023-12-26,49.0377
2023-12-27,50.9496
2023-12-28,50.536
2023-12-29,50.643
2023-12-30,50.643
2023-12-31,50.643
2024-01-01,50.643
2024-01-02,52.8072
2024-01-03,52.8203
2024-01-04,50.5916
2024-01-05,49.1295
2024-01-06,49.1295
2024-01-07,49.1295
2024-01-08,51.2664
2024-01-09,52.6817
2024-01-10,55.196
2024-01-11,54.9216
2024-01-12,55.1905
2024-01-13,55.1905
2024-01-14,55.1905
2024-01-15,55.1905
2024-01-16,55.8521
2024-01-17,54.6091
2024-01-18,57.4089
2024-01-19,55.9929
2024-01-20,55.9929
2024-01-21,55.9929
2024-01-22,56.006
2024-01-23,56.5525
2024-01-24,52.7495
2024-01-25,55.8727
2024-01-26,57.6426
2024-01-27,57.6426
2024-01-28,57.6426
2024-01-29,58.5683
2024-01-30,59.2267
2024-01-31,58.6309
2024-02-01,62.174
2024-02-02,63.5053
2024-02-03,63.5053
2024-02-04,63.5053
2024-02-05,61.8781
2024-02-06,63.1137
2024-02-07,62.3323
2024-02-08,62.3137
2024-02-09,62.1414
2024-02-10,62.1414
2024-02-11,62.1414
2024-02-12,63.3301
2024-02-13,61.0741
2024-02-14,60.044
2024-02-15,60.9154
2024-02-16,62.2365
2024-02-17,62.2365
2024-02-18,62.2365
2024-02-19,62.2365
2024-02-20,67.9898
2024-02-21,64.0268
2024-02-22,65.6658
2024-02-23,65.8072
2024-02-24,65.8072
2024-02-25,65.8072
2024-02-26,68.6879
2024-02-27,68.6326
2024-02-28,68.7109
2024-02-29,63.2151
2024-03-01,63.6616
2024-03-02,63.6616
2024-03-03,63.6616
2024-03-04,65.2334
2024-03-05,67.242
2024-03-06,68.5866
2024-03-07,67.4517
2024-03-08,66.1575
2024-03-09,66.1575
2024-03-10,66.1575
2024-03-11,67.6043
2024-03-12,69.479
2024-03-13,68.7655
2024-03-14,68.4707
2024-03-15,66.5592
2024-03-16,66.5592
2024-03-17,66.5592
2024-03-18,67.0628
2024-03-19,67.0913
2024-03-20,68.1731
2024-03-21,68.7328
2024-03-22,65.2886
2024-03-23,65.2886
2024-03-24,65.2886
2024-03-25,63.5838
2024-03-26,63.2422
2024-03-27,63.9437
2024-03-28,60.7999
2024-03-29,60.7999
2024-03-30,60.7999
2024-03-31,60.7999
2024-04-01,59.8589
2024-04-02,55.4706
2024-04-03,56.5302
2024-04-04,56.8059
2024-04-05,58.1778
2024-04-06,58.1778
2024-04-07,58.1778
2024-04-08,57.798
