,SYNA US Equity
2023-03-19,45.7462
2023-03-20,46.979
2023-03-21,48.237
2023-03-22,46.1318
2023-03-23,47.9936
2023-03-24,47.6841
2023-03-25,47.6841
2023-03-26,47.6841
2023-03-27,46.9858
2023-03-28,46.2139
2023-03-29,48.8997
2023-03-30,48.8181
2023-03-31,49.4287
2023-04-01,49.4287
2023-04-02,49.4287
2023-04-03,47.4853
2023-04-04,44.731
2023-04-05,43.5156
2023-04-06,43.2449
2023-04-07,43.2449
2023-04-08,43.2449
2023-04-09,43.2449
2023-04-10,44.4985
2023-04-11,42.9259
2023-04-12,41.4782
2023-04-13,42.2503
2023-04-14,42.1244
2023-04-15,42.1244
2023-04-16,42.1244
2023-04-17,43.819
2023-04-18,44.3435
2023-04-19,43.6154
2023-04-20,42.9878
2023-04-21,41.3598
2023-04-22,41.3598
2023-04-23,41.3598
2023-04-24,40.6305
2023-04-25,38.6231
2023-04-26,38.5956
2023-04-27,37.7947
2023-04-28,37.6655
2023-04-29,37.6655
2023-04-30,37.6655
2023-05-01,39.2801
2023-05-02,38.6397
2023-05-03,38.3676
2023-05-04,31.1139
2023-05-05,32.8468
2023-05-06,32.8468
2023-05-07,32.8468
2023-05-08,33.367
2023-05-09,32.8725
2023-05-10,33.6332
2023-05-11,32.6337
2023-05-12,32.1933
2023-05-13,32.1933
2023-05-14,32.1933
2023-05-15,35.022
2023-05-16,35.7108
2023-05-17,39.2719
2023-05-18,41.4756
2023-05-19,40.5667
2023-05-20,40.5667
2023-05-21,40.5667
2023-05-22,41.4977
2023-05-23,40.6221
2023-05-24,38.9691
2023-05-25,40.7443
2023-05-26,44.8226
2023-05-27,44.8226
2023-05-28,44.8226
2023-05-29,44.8226
2023-05-30,46.7538
2023-05-31,45.3474
2023-06-01,43.9155
2023-06-02,43.2066
2023-06-03,43.2066
2023-06-04,43.2066
2023-06-05,41.0031
2023-06-06,42.5778
2023-06-07,43.7758
2023-06-08,43.1786
2023-06-09,43.1251
2023-06-10,43.1251
2023-06-11,43.1251
2023-06-12,45.9486
2023-06-13,47.5114
2023-06-14,47.7183
2023-06-15,46.4017
2023-06-16,45.942
2023-06-17,45.942
2023-06-18,45.942
2023-06-19,45.942
2023-06-20,45.3251
2023-06-21,44.0928
2023-06-22,44.7129
2023-06-23,43.4996
2023-06-24,43.4996
2023-06-25,43.4996
2023-06-26,44.4471
2023-06-27,47.6983
2023-06-28,46.5353
2023-06-29,47.5234
2023-06-30,47.6932
2023-07-01,47.6932
2023-07-02,47.6932
2023-07-03,49.1035
2023-07-04,49.1035
2023-07-05,46.7995
2023-07-06,45.9847
2023-07-07,48.5245
2023-07-08,48.5245
2023-07-09,48.5245
2023-07-10,50.6511
2023-07-11,51.4438
2023-07-12,52.9715
2023-07-13,55.8614
2023-07-14,51.4078
2023-07-15,51.4078
2023-07-16,51.4078
2023-07-17,52.0134
2023-07-18,52.0043
2023-07-19,52.5418
2023-07-20,48.9811
2023-07-21,49.7954
2023-07-22,49.7954
2023-07-23,49.7954
2023-07-24,51.0963
2023-07-25,53.3474
2023-07-26,50.8517
2023-07-27,49.909
2023-07-28,49.8907
2023-07-29,49.8907
2023-07-30,49.8907
2023-07-31,51.7675
2023-08-01,53.9253
2023-08-02,49.661
2023-08-03,51.0478
2023-08-04,51.854
2023-08-05,51.854
2023-08-06,51.854
2023-08-07,54.3916
2023-08-08,54.3722
2023-08-09,53.1139
2023-08-10,51.6752
2023-08-11,50.0124
2023-08-12,50.0124
2023-08-13,50.0124
2023-08-14,53.0834
2023-08-15,50.0995
2023-08-16,48.6505
2023-08-17,49.5225
2023-08-18,49.0957
2023-08-19,49.0957
2023-08-20,49.0957
2023-08-21,49.0866
2023-08-22,47.6139
2023-08-23,47.9052
2023-08-24,46.1569
2023-08-25,47.7073
2023-08-26,47.7073
2023-08-27,47.7073
2023-08-28,47.7488
2023-08-29,49.4003
2023-08-30,47.9125
2023-08-31,48.8932
2023-09-01,50.4497
2023-09-02,50.4497
2023-09-03,50.4497
2023-09-04,50.4497
2023-09-05,48.9088
2023-09-06,50.5242
2023-09-07,46.9201
2023-09-08,48.0677
2023-09-09,48.0677
2023-09-10,48.0677
2023-09-11,45.0454
2023-09-12,44.1238
2023-09-13,45.1303
2023-09-14,50.4377
2023-09-15,48.4094
2023-09-16,48.4094
2023-09-17,48.4094
2023-09-18,48.281
2023-09-19,46.4423
2023-09-20,45.088
2023-09-21,44.6421
2023-09-22,45.9435
2023-09-23,45.9435
2023-09-24,45.9435
2023-09-25,46.6357
2023-09-26,45.8574
2023-09-27,46.2759
2023-09-28,49.4545
2023-09-29,52.6234
2023-09-30,52.6234
2023-10-01,52.6234
2023-10-02,51.0916
2023-10-03,53.3378
2023-10-04,52.9312
2023-10-05,53.1063
2023-10-06,56.0225
2023-10-07,56.0225
2023-10-08,56.0225
2023-10-09,55.7448
2023-10-10,56.2956
2023-10-11,57.7879
2023-10-12,58.8555
2023-10-13,57.0251
2023-10-14,57.0251
2023-10-15,57.0251
2023-10-16,59.1324
2023-10-17,58.3856
2023-10-18,57.1456
2023-10-19,53.3314
2023-10-20,51.0444
2023-10-21,51.0444
2023-10-22,51.0444
2023-10-23,47.4072
2023-10-24,47.1644
2023-10-25,43.05
2023-10-26,44.2547
2023-10-27,43.8989
2023-10-28,43.8989
2023-10-29,43.8989
2023-10-30,43.1718
2023-10-31,45.1444
2023-11-01,42.1361
2023-11-02,48.5197
2023-11-03,52.0899
2023-11-04,52.0899
2023-11-05,52.0899
2023-11-06,50.2904
2023-11-07,51.189
2023-11-08,50.513
2023-11-09,50.381
2023-11-10,58.0791
2023-11-11,58.0791
2023-11-12,58.0791
2023-11-13,55.6738
2023-11-14,60.1429
2023-11-15,61.5495
2023-11-16,61.7929
2023-11-17,62.257
2023-11-18,62.257
2023-11-19,62.257
2023-11-20,62.4896
2023-11-21,60.0223
2023-11-22,60.3986
2023-11-23,60.3986
2023-11-24,60.152
2023-11-25,60.152
2023-11-26,60.152
2023-11-27,60.8953
2023-11-28,57.5628
2023-11-29,57.9377
2023-11-30,56.8679
2023-12-01,57.249
2023-12-02,57.249
2023-12-03,57.249
2023-12-04,55.7515
2023-12-05,52.8705
2023-12-06,54.5301
2023-12-07,54.6719
2023-12-08,60.1265
2023-12-09,60.1265
2023-12-10,60.1265
2023-12-11,60.663
2023-12-12,60.0493
2023-12-13,60.9236
2023-12-14,64.989
2023-12-15,66.8673
2023-12-16,66.8673
2023-12-17,66.8673
2023-12-18,67.4179
2023-12-19,67.8994
2023-12-20,62.3222
2023-12-21,64.1688
2023-12-22,64.3177
2023-12-23,64.3177
2023-12-24,64.3177
2023-12-25,64.3177
2023-12-26,64.812
2023-12-27,64.367
2023-12-28,62.8642
2023-12-29,59.718
2023-12-30,59.718
2023-12-31,59.718
2024-01-01,59.718
2024-01-02,56.7135
2024-01-03,53.6665
2024-01-04,50.9445
2024-01-05,50.3475
2024-01-06,50.3475
2024-01-07,50.3475
2024-01-08,53.8857
2024-01-09,51.9302
2024-01-10,52.3246
2024-01-11,51.3359
2024-01-12,50.6645
2024-01-13,50.6645
2024-01-14,50.6645
2024-01-15,50.6645
2024-01-16,50.0885
2024-01-17,48.5763
2024-01-18,51.161
2024-01-19,53.9184
2024-01-20,53.9184
2024-01-21,53.9184
2024-01-22,56.942
2024-01-23,57.5497
2024-01-24,54.7135
2024-01-25,54.9678
2024-01-26,53.65
2024-01-27,53.65
2024-01-28,53.65
2024-01-29,54.3687
2024-01-30,51.7628
2024-01-31,51.2801
2024-02-01,51.2536
2024-02-02,49.8508
2024-02-03,49.8508
2024-02-04,49.8508
2024-02-05,50.1012
2024-02-06,48.6388
2024-02-07,52.371
2024-02-08,54.1159
2024-02-09,55.678
2024-02-10,55.678
2024-02-11,55.678
2024-02-12,56.8018
2024-02-13,51.6919
2024-02-14,53.6688
2024-02-15,53.1813
2024-02-16,49.9312
2024-02-17,49.9312
2024-02-18,49.9312
2024-02-19,49.9312
2024-02-20,49.0522
2024-02-21,48.6339
2024-02-22,49.0743
2024-02-23,47.9764
2024-02-24,47.9764
2024-02-25,47.9764
2024-02-26,48.3287
2024-02-27,45.9648
2024-02-28,44.3404
2024-02-29,44.9284
2024-03-01,50.3213
2024-03-02,50.3213
2024-03-03,50.3213
2024-03-04,49.399
2024-03-05,47.2031
2024-03-06,48.2801
2024-03-07,52.1196
2024-03-08,51.693
2024-03-09,51.693
2024-03-10,51.693
2024-03-11,51.259
2024-03-12,50.6663
2024-03-13,47.3855
2024-03-14,44.9425
2024-03-15,44.1375
2024-03-16,44.1375
2024-03-17,44.1375
2024-03-18,43.892
2024-03-19,43.4622
2024-03-20,44.2123
2024-03-21,45.9008
2024-03-22,44.4829
2024-03-23,44.4829
2024-03-24,44.4829
2024-03-25,43.706
2024-03-26,42.7368
2024-03-27,45.6228
2024-03-28,44.5591
2024-03-29,44.5591
2024-03-30,44.5591
2024-03-31,44.5591
2024-04-01,44.7722
2024-04-02,42.3551
2024-04-03,42.1419
2024-04-04,40.4642
2024-04-05,41.351
2024-04-06,41.351
2024-04-07,41.351
2024-04-08,41.0844
