,OMC US Equity
2023-03-20,54.2786
2023-03-21,56.1597
2023-03-22,52.0865
2023-03-23,53.6112
2023-03-24,51.8859
2023-03-25,51.8859
2023-03-26,51.8859
2023-03-27,53.2704
2023-03-28,53.5964
2023-03-29,56.2283
2023-03-30,59.3115
2023-03-31,61.3075
2023-04-01,61.3075
2023-04-02,61.3075
2023-04-03,62.3349
2023-04-04,61.5292
2023-04-05,59.3235
2023-04-06,58.1878
2023-04-07,58.1878
2023-04-08,58.1878
2023-04-09,58.1878
2023-04-10,58.4075
2023-04-11,58.9099
2023-04-12,58.9384
2023-04-13,60.1121
2023-04-14,60.9569
2023-04-15,60.9569
2023-04-16,60.9569
2023-04-17,61.9299
2023-04-18,62.5235
2023-04-19,54.4023
2023-04-20,54.5557
2023-04-21,56.9389
2023-04-22,56.9389
2023-04-23,56.9389
2023-04-24,56.8032
2023-04-25,55.4558
2023-04-26,50.845
2023-04-27,50.3693
2023-04-28,50.8955
2023-04-29,50.8955
2023-04-30,50.8955
2023-05-01,53.5418
2023-05-02,51.5085
2023-05-03,45.2685
2023-05-04,46.4103
2023-05-05,49.6536
2023-05-06,49.6536
2023-05-07,49.6536
2023-05-08,52.8935
2023-05-09,52.4085
2023-05-10,51.5722
2023-05-11,51.5561
2023-05-12,54.0852
2023-05-13,54.0852
2023-05-14,54.0852
2023-05-15,52.2374
2023-05-16,52.4774
2023-05-17,54.0446
2023-05-18,55.8934
2023-05-19,54.2823
2023-05-20,54.2823
2023-05-21,54.2823
2023-05-22,53.4167
2023-05-23,52.11
2023-05-24,50.1882
2023-05-25,47.4046
2023-05-26,48.7826
2023-05-27,48.7826
2023-05-28,48.7826
2023-05-29,48.7826
2023-05-30,49.4755
2023-05-31,46.1248
2023-06-01,47.9805
2023-06-02,51.1482
2023-06-03,51.1482
2023-06-04,51.1482
2023-06-05,50.7212
2023-06-06,53.3479
2023-06-07,56.0859
2023-06-08,56.5665
2023-06-09,56.6074
2023-06-10,56.6074
2023-06-11,56.6074
2023-06-12,57.7205
2023-06-13,57.8172
2023-06-14,56.3873
2023-06-15,57.7981
2023-06-16,56.9234
2023-06-17,56.9234
2023-06-18,56.9234
2023-06-19,56.9234
2023-06-20,54.1002
2023-06-21,55.397
2023-06-22,56.3721
2023-06-23,52.7561
2023-06-24,52.7561
2023-06-25,52.7561
2023-06-26,54.3847
2023-06-27,57.9368
2023-06-28,57.4391
2023-06-29,53.3151
2023-06-30,54.7731
2023-07-01,54.7731
2023-07-02,54.7731
2023-07-03,55.3529
2023-07-04,55.3529
2023-07-05,52.7102
2023-07-06,49.761
2023-07-07,51.0407
2023-07-08,51.0407
2023-07-09,51.0407
2023-07-10,51.2548
2023-07-11,55.7319
2023-07-12,53.9787
2023-07-13,55.6122
2023-07-14,55.4272
2023-07-15,55.4272
2023-07-16,55.4272
2023-07-17,57.9779
2023-07-18,57.4346
2023-07-19,43.607
2023-07-20,44.1421
2023-07-21,39.7773
2023-07-22,39.7773
2023-07-23,39.7773
2023-07-24,39.1165
2023-07-25,38.6644
2023-07-26,39.1249
2023-07-27,38.574
2023-07-28,38.9019
2023-07-29,38.9019
2023-07-30,38.9019
2023-07-31,42.0559
2023-08-01,40.2194
2023-08-02,40.0354
2023-08-03,39.2615
2023-08-04,38.9294
2023-08-05,38.9294
2023-08-06,38.9294
2023-08-07,38.8338
2023-08-08,37.6234
2023-08-09,37.5702
2023-08-10,37.0292
2023-08-11,37.1976
2023-08-12,37.1976
2023-08-13,37.1976
2023-08-14,37.2747
2023-08-15,37.4931
2023-08-16,36.8418
2023-08-17,35.7936
2023-08-18,38.4098
2023-08-19,38.4098
2023-08-20,38.4098
2023-08-21,37.6843
2023-08-22,37.4447
2023-08-23,39.4369
2023-08-24,38.3852
2023-08-25,39.567
2023-08-26,39.567
2023-08-27,39.567
2023-08-28,40.7838
2023-08-29,41.3525
2023-08-30,41.7384
2023-08-31,42.0015
2023-09-01,40.7326
2023-09-02,40.7326
2023-09-03,40.7326
2023-09-04,40.7326
2023-09-05,39.8911
2023-09-06,41.0575
2023-09-07,40.0917
2023-09-08,39.0312
2023-09-09,39.0312
2023-09-10,39.0312
2023-09-11,40.323
2023-09-12,39.7315
2023-09-13,37.6672
2023-09-14,39.2251
2023-09-15,37.685
2023-09-16,37.685
2023-09-17,37.685
2023-09-18,37.7624
2023-09-19,36.7092
2023-09-20,34.8608
2023-09-21,34.6243
2023-09-22,33.2392
2023-09-23,33.2392
2023-09-24,33.2392
2023-09-25,35.105
2023-09-26,33.7166
2023-09-27,33.6142
2023-09-28,35.5244
2023-09-29,36.751
2023-09-30,36.751
2023-10-01,36.751
2023-10-02,34.959
2023-10-03,33.6117
2023-10-04,35.9915
2023-10-05,35.3752
2023-10-06,39.0833
2023-10-07,39.0833
2023-10-08,39.0833
2023-10-09,40.7882
2023-10-10,41.7738
2023-10-11,40.9572
2023-10-12,42.8737
2023-10-13,40.9523
2023-10-14,40.9523
2023-10-15,40.9523
2023-10-16,44.6505
2023-10-17,45.8906
2023-10-18,43.5422
2023-10-19,41.5256
2023-10-20,41.0297
2023-10-21,41.0297
2023-10-22,41.0297
2023-10-23,45.0086
2023-10-24,43.0132
2023-10-25,42.833
2023-10-26,42.6297
2023-10-27,42.0851
2023-10-28,42.0851
2023-10-29,42.0851
2023-10-30,43.451
2023-10-31,44.4483
2023-11-01,43.5718
2023-11-02,48.7285
2023-11-03,51.0217
2023-11-04,51.0217
2023-11-05,51.0217
2023-11-06,49.7288
2023-11-07,48.8605
2023-11-08,46.7695
2023-11-09,45.3695
2023-11-10,47.1713
2023-11-11,47.1713
2023-11-12,47.1713
2023-11-13,47.1079
2023-11-14,52.6426
2023-11-15,52.5073
2023-11-16,49.8555
2023-11-17,54.0377
2023-11-18,54.0377
2023-11-19,54.0377
2023-11-20,54.2455
2023-11-21,53.1164
2023-11-22,54.4693
2023-11-23,54.4693
2023-11-24,55.8632
2023-11-25,55.8632
2023-11-26,55.8632
2023-11-27,53.7864
2023-11-28,53.6473
2023-11-29,54.9528
2023-11-30,56.5874
2023-12-01,58.7619
2023-12-02,58.7619
2023-12-03,58.7619
2023-12-04,59.7861
2023-12-05,57.2743
2023-12-06,58.2816
2023-12-07,58.5573
2023-12-08,58.1334
2023-12-09,58.1334
2023-12-10,58.1334
2023-12-11,61.8961
2023-12-12,61.6516
2023-12-13,61.5678
2023-12-14,65.6013
2023-12-15,66.1453
2023-12-16,66.1453
2023-12-17,66.1453
2023-12-18,64.7707
2023-12-19,65.3297
2023-12-20,62.6172
2023-12-21,64.8598
2023-12-22,63.8689
2023-12-23,63.8689
2023-12-24,63.8689
2023-12-25,63.8689
2023-12-26,64.8529
2023-12-27,64.6765
2023-12-28,64.8249
2023-12-29,64.1434
2023-12-30,64.1434
2023-12-31,64.1434
2024-01-01,64.1434
2024-01-02,65.4088
2024-01-03,58.8477
2024-01-04,59.0358
2024-01-05,60.5108
2024-01-06,60.5108
2024-01-07,60.5108
2024-01-08,64.4348
2024-01-09,64.6984
2024-01-10,64.2348
2024-01-11,65.6969
2024-01-12,64.5399
2024-01-13,64.5399
2024-01-14,64.5399
2024-01-15,64.5399
2024-01-16,63.5893
2024-01-17,61.2841
2024-01-18,61.8099
2024-01-19,61.6308
2024-01-20,61.6308
2024-01-21,61.6308
2024-01-22,63.2819
2024-01-23,64.5277
2024-01-24,63.4611
2024-01-25,66.5405
2024-01-26,66.2564
2024-01-27,66.2564
2024-01-28,66.2564
2024-01-29,66.9855
2024-01-30,67.0509
2024-01-31,63.7803
2024-02-01,61.9971
2024-02-02,62.2841
2024-02-03,62.2841
2024-02-04,62.2841
2024-02-05,58.7348
2024-02-06,59.15
2024-02-07,51.9098
2024-02-08,52.604
2024-02-09,47.8971
2024-02-10,47.8971
2024-02-11,47.8971
2024-02-12,51.9521
2024-02-13,49.1643
2024-02-14,50.527
2024-02-15,53.0126
2024-02-16,53.9393
2024-02-17,53.9393
2024-02-18,53.9393
2024-02-19,53.9393
2024-02-20,55.5455
2024-02-21,56.0306
2024-02-22,55.2864
2024-02-23,55.8539
2024-02-24,55.8539
2024-02-25,55.8539
2024-02-26,56.8119
2024-02-27,56.9499
2024-02-28,54.234
2024-02-29,54.8435
2024-03-01,54.9505
2024-03-02,54.9505
2024-03-03,54.9505
2024-03-04,56.5688
2024-03-05,56.1842
2024-03-06,59.3305
2024-03-07,63.1359
2024-03-08,62.1447
2024-03-09,62.1447
2024-03-10,62.1447
2024-03-11,66.3875
2024-03-12,67.0063
2024-03-13,68.1372
2024-03-14,60.2208
2024-03-15,59.3525
2024-03-16,59.3525
2024-03-17,59.3525
2024-03-18,60.1399
2024-03-19,61.0944
2024-03-20,62.5033
2024-03-21,62.5803
2024-03-22,61.6889
2024-03-23,61.6889
2024-03-24,61.6889
2024-03-25,60.1255
2024-03-26,58.6144
2024-03-27,62.5428
2024-03-28,64.8624
2024-03-29,64.8624
2024-03-30,64.8624
2024-03-31,64.8624
2024-04-01,64.3983
2024-04-02,61.202
2024-04-03,59.9893
2024-04-04,56.1455
2024-04-05,55.0102
2024-04-06,55.0102
2024-04-07,55.0102
2024-04-08,56.0273
