,EA US Equity
2023-03-22,45.2231
2023-03-23,49.7093
2023-03-24,53.7752
2023-03-25,53.7752
2023-03-26,53.7752
2023-03-27,53.1949
2023-03-28,52.2673
2023-03-29,53.8387
2023-03-30,53.698
2023-03-31,55.5021
2023-04-01,55.5021
2023-04-02,55.5021
2023-04-03,56.6665
2023-04-04,61.2057
2023-04-05,62.1648
2023-04-06,60.482
2023-04-07,60.482
2023-04-08,60.482
2023-04-09,60.482
2023-04-10,60.9896
2023-04-11,61.0571
2023-04-12,61.5729
2023-04-13,63.9341
2023-04-14,63.1684
2023-04-15,63.1684
2023-04-16,63.1684
2023-04-17,63.4006
2023-04-18,64.4604
2023-04-19,62.7758
2023-04-20,63.4875
2023-04-21,63.845
2023-04-22,63.845
2023-04-23,63.845
2023-04-24,64.2769
2023-04-25,64.3007
2023-04-26,55.8541
2023-04-27,57.6792
2023-04-28,58.6586
2023-04-29,58.6586
2023-04-30,58.6586
2023-05-01,58.8378
2023-05-02,56.5557
2023-05-03,54.6584
2023-05-04,52.874
2023-05-05,54.9001
2023-05-06,54.9001
2023-05-07,54.9001
2023-05-08,55.3786
2023-05-09,54.7599
2023-05-10,53.5745
2023-05-11,54.4573
2023-05-12,54.6879
2023-05-13,54.6879
2023-05-14,54.6879
2023-05-15,53.511
2023-05-16,53.9665
2023-05-17,53.5786
2023-05-18,55.7029
2023-05-19,54.6009
2023-05-20,54.6009
2023-05-21,54.6009
2023-05-22,53.5253
2023-05-23,53.8216
2023-05-24,54.0178
2023-05-25,54.0178
2023-05-26,56.5331
2023-05-27,56.5331
2023-05-28,56.5331
2023-05-29,56.5331
2023-05-30,56.237
2023-05-31,58.8431
2023-06-01,58.113
2023-06-02,58.0649
2023-06-03,58.0649
2023-06-04,58.0649
2023-06-05,56.4933
2023-06-06,56.7171
2023-06-07,54.541
2023-06-08,56.2207
2023-06-09,53.472
2023-06-10,53.472
2023-06-11,53.472
2023-06-12,53.0591
2023-06-13,56.0981
2023-06-14,57.1648
2023-06-15,59.0968
2023-06-16,58.2736
2023-06-17,58.2736
2023-06-18,58.2736
2023-06-19,58.2736
2023-06-20,53.0606
2023-06-21,49.3275
2023-06-22,51.032
2023-06-23,50.6316
2023-06-24,50.6316
2023-06-25,50.6316
2023-06-26,53.3217
2023-06-27,60.6744
2023-06-28,59.1998
2023-06-29,58.7688
2023-06-30,57.2296
2023-07-01,57.2296
2023-07-02,57.2296
2023-07-03,58.9641
2023-07-04,58.9641
2023-07-05,56.9624
2023-07-06,58.1764
2023-07-07,55.194
2023-07-08,55.194
2023-07-09,55.194
2023-07-10,57.2207
2023-07-11,65.4199
2023-07-12,62.0498
2023-07-13,63.3518
2023-07-14,64.0009
2023-07-15,64.0009
2023-07-16,64.0009
2023-07-17,64.9292
2023-07-18,65.5551
2023-07-19,61.8178
2023-07-20,62.1368
2023-07-21,62.0075
2023-07-22,62.0075
2023-07-23,62.0075
2023-07-24,62.8085
2023-07-25,64.7938
2023-07-26,63.3633
2023-07-27,60.8828
2023-07-28,61.2866
2023-07-29,61.2866
2023-07-30,61.2866
2023-07-31,58.529
2023-08-01,58.1142
2023-08-02,44.2715
2023-08-03,41.6753
2023-08-04,40.4485
2023-08-05,40.4485
2023-08-06,40.4485
2023-08-07,42.5099
2023-08-08,41.0597
2023-08-09,40.3769
2023-08-10,40.8927
2023-08-11,40.8196
2023-08-12,40.8196
2023-08-13,40.8196
2023-08-14,41.697
2023-08-15,40.2355
2023-08-16,39.4514
2023-08-17,37.4903
2023-08-18,37.0929
2023-08-19,37.0929
2023-08-20,37.0929
2023-08-21,37.5041
2023-08-22,39.0997
2023-08-23,42.0458
2023-08-24,40.4512
2023-08-25,40.2051
2023-08-26,40.2051
2023-08-27,40.2051
2023-08-28,41.592
2023-08-29,42.6383
2023-08-30,42.1302
2023-08-31,41.4203
2023-09-01,42.4066
2023-09-02,42.4066
2023-09-03,42.4066
2023-09-04,42.4066
2023-09-05,44.0764
2023-09-06,43.2654
2023-09-07,43.3373
2023-09-08,44.8027
2023-09-09,44.8027
2023-09-10,44.8027
2023-09-11,46.1891
2023-09-12,44.5421
2023-09-13,45.0172
2023-09-14,47.4529
2023-09-15,43.6575
2023-09-16,43.6575
2023-09-17,43.6575
2023-09-18,43.9093
2023-09-19,44.6407
2023-09-20,43.8278
2023-09-21,41.4836
2023-09-22,41.8734
2023-09-23,41.8734
2023-09-24,41.8734
2023-09-25,43.2616
2023-09-26,41.3205
2023-09-27,40.7738
2023-09-28,43.1865
2023-09-29,45.5021
2023-09-30,45.5021
2023-10-01,45.5021
2023-10-02,45.1123
2023-10-03,44.1729
2023-10-04,46.4236
2023-10-05,46.5569
2023-10-06,50.5073
2023-10-07,50.5073
2023-10-08,50.5073
2023-10-09,53.1957
2023-10-10,58.2221
2023-10-11,60.2588
2023-10-12,62.469
2023-10-13,61.9383
2023-10-14,61.9383
2023-10-15,61.9383
2023-10-16,61.648
2023-10-17,61.4296
2023-10-18,59.8932
2023-10-19,56.0687
2023-10-20,54.6634
2023-10-21,54.6634
2023-10-22,54.6634
2023-10-23,52.7588
2023-10-24,54.7174
2023-10-25,51.4728
2023-10-26,48.2964
2023-10-27,46.8443
2023-10-28,46.8443
2023-10-29,46.8443
2023-10-30,45.0145
2023-10-31,48.8944
2023-11-01,48.88
2023-11-02,55.0387
2023-11-03,56.6129
2023-11-04,56.6129
2023-11-05,56.6129
2023-11-06,56.1164
2023-11-07,56.6813
2023-11-08,57.912
2023-11-09,58.5868
2023-11-10,60.3259
2023-11-11,60.3259
2023-11-12,60.3259
2023-11-13,60.1494
2023-11-14,62.1654
2023-11-15,62.147
2023-11-16,60.2389
2023-11-17,60.6034
2023-11-18,60.6034
2023-11-19,60.6034
2023-11-20,62.6682
2023-11-21,63.3607
2023-11-22,63.4297
2023-11-23,63.4297
2023-11-24,63.9911
2023-11-25,63.9911
2023-11-26,63.9911
2023-11-27,64.6001
2023-11-28,63.4249
2023-11-29,64.553
2023-11-30,65.3844
2023-12-01,64.8227
2023-12-02,64.8227
2023-12-03,64.8227
2023-12-04,64.8975
2023-12-05,63.9588
2023-12-06,63.2958
2023-12-07,59.6626
2023-12-08,61.9235
2023-12-09,61.9235
2023-12-10,61.9235
2023-12-11,63.7982
2023-12-12,65.9593
2023-12-13,68.2005
2023-12-14,64.9173
2023-12-15,60.8373
2023-12-16,60.8373
2023-12-17,60.8373
2023-12-18,59.422
2023-12-19,60.0201
2023-12-20,56.3585
2023-12-21,58.0989
2023-12-22,57.7113
2023-12-23,57.7113
2023-12-24,57.7113
2023-12-25,57.7113
2023-12-26,56.9995
2023-12-27,55.9107
2023-12-28,55.9857
2023-12-29,56.063
2023-12-30,56.063
2023-12-31,56.063
2024-01-01,56.063
2024-01-02,54.0405
2024-01-03,53.9038
2024-01-04,54.3476
2024-01-05,53.6084
2024-01-06,53.6084
2024-01-07,53.6084
2024-01-08,55.1
2024-01-09,57.2099
2024-01-10,57.012
2024-01-11,57.1992
2024-01-12,57.5125
2024-01-13,57.5125
2024-01-14,57.5125
2024-01-15,57.5125
2024-01-16,55.708
2024-01-17,54.4907
2024-01-18,57.0724
2024-01-19,56.3454
2024-01-20,56.3454
2024-01-21,56.3454
2024-01-22,55.9884
2024-01-23,58.8642
2024-01-24,55.7773
2024-01-25,57.6705
2024-01-26,58.4876
2024-01-27,58.4876
2024-01-28,58.4876
2024-01-29,56.5127
2024-01-30,54.1917
2024-01-31,54.2483
2024-02-01,54.9018
2024-02-02,52.0086
2024-02-03,52.0086
2024-02-04,52.0086
2024-02-05,48.4973
2024-02-06,49.1656
2024-02-07,52.156
2024-02-08,55.9354
2024-02-09,58.7598
2024-02-10,58.7598
2024-02-11,58.7598
2024-02-12,52.6859
2024-02-13,54.9678
2024-02-14,60.5112
2024-02-15,61.6716
2024-02-16,58.4304
2024-02-17,58.4304
2024-02-18,58.4304
2024-02-19,58.4304
2024-02-20,56.2866
2024-02-21,56.4598
2024-02-22,59.4642
2024-02-23,57.8306
2024-02-24,57.8306
2024-02-25,57.8306
2024-02-26,57.8129
2024-02-27,52.9687
2024-02-28,53.7729
2024-02-29,52.8066
2024-03-01,54.6473
2024-03-02,54.6473
2024-03-03,54.6473
2024-03-04,51.5062
2024-03-05,47.8691
2024-03-06,46.8412
2024-03-07,46.6775
2024-03-08,46.3286
2024-03-09,46.3286
2024-03-10,46.3286
2024-03-11,48.8297
2024-03-12,47.7943
2024-03-13,49.2676
2024-03-14,46.4815
2024-03-15,45.4348
2024-03-16,45.4348
2024-03-17,45.4348
2024-03-18,43.0717
2024-03-19,43.8814
2024-03-20,43.0371
2024-03-21,43.3191
2024-03-22,42.2638
2024-03-23,42.2638
2024-03-24,42.2638
2024-03-25,40.7117
2024-03-26,41.4283
2024-03-27,43.2399
2024-03-28,44.6992
2024-03-29,44.6992
2024-03-30,44.6992
2024-03-31,44.6992
2024-04-01,45.9042
2024-04-02,44.1371
2024-04-03,44.8203
2024-04-04,40.7009
2024-04-05,42.0595
2024-04-06,42.0595
2024-04-07,42.0595
2024-04-08,41.6672
