,ADP US Equity
2023-03-20,42.3356
2023-03-21,44.1865
2023-03-22,41.2161
2023-03-23,41.5186
2023-03-24,41.9564
2023-03-25,41.9564
2023-03-26,41.9564
2023-03-27,42.1583
2023-03-28,42.0202
2023-03-29,46.9436
2023-03-30,46.6514
2023-03-31,49.1587
2023-04-01,49.1587
2023-04-02,49.1587
2023-04-03,45.095
2023-04-04,43.3313
2023-04-05,42.7876
2023-04-06,45.1917
2023-04-07,45.1917
2023-04-08,45.1917
2023-04-09,45.1917
2023-04-10,43.9632
2023-04-11,44.7767
2023-04-12,45.1097
2023-04-13,46.4788
2023-04-14,45.3724
2023-04-15,45.3724
2023-04-16,45.3724
2023-04-17,47.4272
2023-04-18,46.8053
2023-04-19,46.5946
2023-04-20,45.5196
2023-04-21,45.2081
2023-04-22,45.2081
2023-04-23,45.2081
2023-04-24,45.453
2023-04-25,42.5901
2023-04-26,41.968
2023-04-27,46.9376
2023-04-28,50.121
2023-04-29,50.121
2023-04-30,50.121
2023-05-01,51.0079
2023-05-02,47.4397
2023-05-03,47.0236
2023-05-04,45.4265
2023-05-05,46.8633
2023-05-06,46.8633
2023-05-07,46.8633
2023-05-08,45.9565
2023-05-09,45.4973
2023-05-10,46.7161
2023-05-11,42.8939
2023-05-12,45.4934
2023-05-13,45.4934
2023-05-14,45.4934
2023-05-15,46.9014
2023-05-16,45.3943
2023-05-17,46.792
2023-05-18,48.0406
2023-05-19,48.6762
2023-05-20,48.6762
2023-05-21,48.6762
2023-05-22,48.9775
2023-05-23,48.1585
2023-05-24,46.8761
2023-05-25,44.0571
2023-05-26,45.9981
2023-05-27,45.9981
2023-05-28,45.9981
2023-05-29,45.9981
2023-05-30,44.1982
2023-05-31,43.3578
2023-06-01,46.0081
2023-06-02,50.0466
2023-06-03,50.0466
2023-06-04,50.0466
2023-06-05,49.8174
2023-06-06,50.2383
2023-06-07,50.004
2023-06-08,49.977
2023-06-09,50.0049
2023-06-10,50.0049
2023-06-11,50.0049
2023-06-12,52.8492
2023-06-13,54.6593
2023-06-14,50.5151
2023-06-15,54.4753
2023-06-16,54.744
2023-06-17,54.744
2023-06-18,54.744
2023-06-19,54.744
2023-06-20,53.7684
2023-06-21,53.9968
2023-06-22,53.8396
2023-06-23,47.9147
2023-06-24,47.9147
2023-06-25,47.9147
2023-06-26,49.4136
2023-06-27,49.4752
2023-06-28,49.4752
2023-06-29,50.2619
2023-06-30,53.2142
2023-07-01,53.2142
2023-07-02,53.2142
2023-07-03,52.194
2023-07-04,52.194
2023-07-05,53.0461
2023-07-06,54.7245
2023-07-07,51.8626
2023-07-08,51.8626
2023-07-09,51.8626
2023-07-10,56.3427
2023-07-11,57.8994
2023-07-12,56.5322
2023-07-13,58.129
2023-07-14,59.757
2023-07-15,59.757
2023-07-16,59.757
2023-07-17,62.5299
2023-07-18,63.8516
2023-07-19,64.6966
2023-07-20,64.4242
2023-07-21,64.7982
2023-07-22,64.7982
2023-07-23,64.7982
2023-07-24,65.8988
2023-07-25,66.4857
2023-07-26,72.8767
2023-07-27,70.1352
2023-07-28,69.8496
2023-07-29,69.8496
2023-07-30,69.8496
2023-07-31,66.3804
2023-08-01,66.9183
2023-08-02,65.9301
2023-08-03,66.2736
2023-08-04,63.9398
2023-08-05,63.9398
2023-08-06,63.9398
2023-08-07,66.6816
2023-08-08,64.2064
2023-08-09,65.2659
2023-08-10,65.4003
2023-08-11,66.609
2023-08-12,66.609
2023-08-13,66.609
2023-08-14,65.7054
2023-08-15,64.6609
2023-08-16,64.5858
2023-08-17,63.9057
2023-08-18,64.3875
2023-08-19,64.3875
2023-08-20,64.3875
2023-08-21,64.4257
2023-08-22,62.593
2023-08-23,63.537
2023-08-24,62.2223
2023-08-25,64.4255
2023-08-26,64.4255
2023-08-27,64.4255
2023-08-28,65.2877
2023-08-29,65.2389
2023-08-30,65.6245
2023-08-31,65.2116
2023-09-01,65.9999
2023-09-02,65.9999
2023-09-03,65.9999
2023-09-04,65.9999
2023-09-05,62.2856
2023-09-06,60.1134
2023-09-07,60.3689
2023-09-08,59.4458
2023-09-09,59.4458
2023-09-10,59.4458
2023-09-11,58.0142
2023-09-12,57.7927
2023-09-13,57.5276
2023-09-14,57.9833
2023-09-15,54.2453
2023-09-16,54.2453
2023-09-17,54.2453
2023-09-18,56.1773
2023-09-19,54.4391
2023-09-20,52.1497
2023-09-21,46.8411
2023-09-22,47.5178
2023-09-23,47.5178
2023-09-24,47.5178
2023-09-25,48.2427
2023-09-26,45.5427
2023-09-27,51.0388
2023-09-28,51.6753
2023-09-29,49.0281
2023-09-30,49.0281
2023-10-01,49.0281
2023-10-02,47.903
2023-10-03,48.9546
2023-10-04,52.3296
2023-10-05,51.7136
2023-10-06,54.4173
2023-10-07,54.4173
2023-10-08,54.4173
2023-10-09,57.514
2023-10-10,56.4389
2023-10-11,56.691
2023-10-12,54.7765
2023-10-13,54.6184
2023-10-14,54.6184
2023-10-15,54.6184
2023-10-16,56.1547
2023-10-17,56.2157
2023-10-18,55.0059
2023-10-19,52.6192
2023-10-20,48.2481
2023-10-21,48.2481
2023-10-22,48.2481
2023-10-23,47.763
2023-10-24,47.0943
2023-10-25,32.4504
2023-10-26,32.9477
2023-10-27,31.0907
2023-10-28,31.0907
2023-10-29,31.0907
2023-10-30,32.3141
2023-10-31,34.3937
2023-11-01,30.8025
2023-11-02,37.8108
2023-11-03,38.4018
2023-11-04,38.4018
2023-11-05,38.4018
2023-11-06,39.3791
2023-11-07,40.7316
2023-11-08,43.2075
2023-11-09,43.9869
2023-11-10,45.4537
2023-11-11,45.4537
2023-11-12,45.4537
2023-11-13,44.1543
2023-11-14,47.128
2023-11-15,47.1566
2023-11-16,46.7965
2023-11-17,46.4495
2023-11-18,46.4495
2023-11-19,46.4495
2023-11-20,48.2214
2023-11-21,47.8683
2023-11-22,47.8248
2023-11-23,47.8248
2023-11-24,47.4607
2023-11-25,47.4607
2023-11-26,47.4607
2023-11-27,46.3431
2023-11-28,46.2155
2023-11-29,46.3683
2023-11-30,47.0635
2023-12-01,49.7417
2023-12-02,49.7417
2023-12-03,49.7417
2023-12-04,49.4333
2023-12-05,48.551
2023-12-06,49.2764
2023-12-07,48.413
2023-12-08,47.7638
2023-12-09,47.7638
2023-12-10,47.7638
2023-12-11,51.5189
2023-12-12,54.3797
2023-12-13,56.3751
2023-12-14,53.2899
2023-12-15,51.6436
2023-12-16,51.6436
2023-12-17,51.6436
2023-12-18,52.2359
2023-12-19,51.1855
2023-12-20,49.8597
2023-12-21,47.0794
2023-12-22,48.8815
2023-12-23,48.8815
2023-12-24,48.8815
2023-12-25,48.8815
2023-12-26,50.2705
2023-12-27,49.4472
2023-12-28,50.2448
2023-12-29,50.6839
2023-12-30,50.6839
2023-12-31,50.6839
2024-01-01,50.6839
2024-01-02,51.1025
2024-01-03,50.2111
2024-01-04,51.3211
2024-01-05,52.7887
2024-01-06,52.7887
2024-01-07,52.7887
2024-01-08,54.2167
2024-01-09,52.5821
2024-01-10,52.6492
2024-01-11,52.6987
2024-01-12,53.3144
2024-01-13,53.3144
2024-01-14,53.3144
2024-01-15,53.3144
2024-01-16,52.5374
2024-01-17,52.6546
2024-01-18,53.4012
2024-01-19,55.6653
2024-01-20,55.6653
2024-01-21,55.6653
2024-01-22,56.8306
2024-01-23,57.7807
2024-01-24,55.2644
2024-01-25,53.1205
2024-01-26,52.3631
2024-01-27,52.3631
2024-01-28,52.3631
2024-01-29,54.1205
2024-01-30,55.058
2024-01-31,61.6767
2024-02-01,62.704
2024-02-02,64.0314
2024-02-03,64.0314
2024-02-04,64.0314
2024-02-05,63.3172
2024-02-06,65.2322
2024-02-07,64.4889
2024-02-08,65.1059
2024-02-09,63.5683
2024-02-10,63.5683
2024-02-11,63.5683
2024-02-12,63.6335
2024-02-13,62.9344
2024-02-14,64.0496
2024-02-15,65.0057
2024-02-16,65.7594
2024-02-17,65.7594
2024-02-18,65.7594
2024-02-19,65.7594
2024-02-20,65.7117
2024-02-21,66.5327
2024-02-22,67.2286
2024-02-23,68.1342
2024-02-24,68.1342
2024-02-25,68.1342
2024-02-26,64.2925
2024-02-27,60.8648
2024-02-28,61.1042
2024-02-29,60.4462
2024-03-01,58.2724
2024-03-02,58.2724
2024-03-03,58.2724
2024-03-04,53.4527
2024-03-05,50.7173
2024-03-06,50.426
2024-03-07,52.6535
2024-03-08,50.362
2024-03-09,50.362
2024-03-10,50.362
2024-03-11,52.3229
2024-03-12,52.9823
2024-03-13,52.3878
2024-03-14,51.1488
2024-03-15,49.6801
2024-03-16,49.6801
2024-03-17,49.6801
2024-03-18,49.3767
2024-03-19,52.2434
2024-03-20,56.2765
2024-03-21,57.5472
2024-03-22,55.7221
2024-03-23,55.7221
2024-03-24,55.7221
2024-03-25,51.4284
2024-03-26,52.3966
2024-03-27,55.8107
2024-03-28,57.1847
2024-03-29,57.1847
2024-03-30,57.1847
2024-03-31,57.1847
2024-04-01,51.9362
2024-04-02,54.2409
2024-04-03,51.4911
2024-04-04,47.8785
2024-04-05,51.1512
2024-04-06,51.1512
2024-04-07,51.1512
2024-04-08,52.785
