,EME US Equity
2023-03-18,55.6706
2023-03-19,55.6706
2023-03-20,56.5502
2023-03-21,56.8125
2023-03-22,54.8582
2023-03-23,52.8354
2023-03-24,52.0138
2023-03-25,52.0138
2023-03-26,52.0138
2023-03-27,53.9599
2023-03-28,54.2319
2023-03-29,55.0485
2023-03-30,55.3496
2023-03-31,56.6539
2023-04-01,56.6539
2023-04-02,56.6539
2023-04-03,58.1337
2023-04-04,52.5385
2023-04-05,48.814
2023-04-06,47.7003
2023-04-07,47.7003
2023-04-08,47.7003
2023-04-09,47.7003
2023-04-10,50.8918
2023-04-11,49.4468
2023-04-12,49.3268
2023-04-13,50.3413
2023-04-14,50.4256
2023-04-15,50.4256
2023-04-16,50.4256
2023-04-17,51.5067
2023-04-18,51.0622
2023-04-19,50.374
2023-04-20,52.9873
2023-04-21,51.8999
2023-04-22,51.8999
2023-04-23,51.8999
2023-04-24,53.5712
2023-04-25,53.8012
2023-04-26,51.7018
2023-04-27,61.5509
2023-04-28,61.1331
2023-04-29,61.1331
2023-04-30,61.1331
2023-05-01,58.0039
2023-05-02,57.2151
2023-05-03,56.5105
2023-05-04,55.8807
2023-05-05,57.7243
2023-05-06,57.7243
2023-05-07,57.7243
2023-05-08,56.407
2023-05-09,56.3034
2023-05-10,56.2547
2023-05-11,55.0065
2023-05-12,55.0552
2023-05-13,55.0552
2023-05-14,55.0552
2023-05-15,55.471
2023-05-16,54.1039
2023-05-17,55.1267
2023-05-18,56.1963
2023-05-19,54.3106
2023-05-20,54.3106
2023-05-21,54.3106
2023-05-22,54.2678
2023-05-23,52.3366
2023-05-24,50.8674
2023-05-25,56.0772
2023-05-26,58.7162
2023-05-27,58.7162
2023-05-28,58.7162
2023-05-29,58.7162
2023-05-30,58.8373
2023-05-31,52.6641
2023-06-01,53.174
2023-06-02,58.8859
2023-06-03,58.8859
2023-06-04,58.8859
2023-06-05,56.2505
2023-06-06,59.1069
2023-06-07,60.3859
2023-06-08,60.1977
2023-06-09,58.3814
2023-06-10,58.3814
2023-06-11,58.3814
2023-06-12,58.462
2023-06-13,60.0817
2023-06-14,58.7457
2023-06-15,59.4671
2023-06-16,58.3714
2023-06-17,58.3714
2023-06-18,58.3714
2023-06-19,58.3714
2023-06-20,57.3868
2023-06-21,59.6484
2023-06-22,59.0772
2023-06-23,57.2444
2023-06-24,57.2444
2023-06-25,57.2444
2023-06-26,58.7158
2023-06-27,60.3452
2023-06-28,59.798
2023-06-29,62.5542
2023-06-30,63.4066
2023-07-01,63.4066
2023-07-02,63.4066
2023-07-03,62.8433
2023-07-04,62.8433
2023-07-05,61.061
2023-07-06,61.3897
2023-07-07,62.2522
2023-07-08,62.2522
2023-07-09,62.2522
2023-07-10,63.5069
2023-07-11,63.5617
2023-07-12,64.4585
2023-07-13,64.5141
2023-07-14,64.5427
2023-07-15,64.5427
2023-07-16,64.5427
2023-07-17,65.5511
2023-07-18,66.8536
2023-07-19,67.1699
2023-07-20,66.3866
2023-07-21,65.9096
2023-07-22,65.9096
2023-07-23,65.9096
2023-07-24,66.0015
2023-07-25,65.0044
2023-07-26,64.0789
2023-07-27,71.811
2023-07-28,76.9078
2023-07-29,76.9078
2023-07-30,76.9078
2023-07-31,78.0802
2023-08-01,77.2486
2023-08-02,77.9123
2023-08-03,76.7035
2023-08-04,77.3381
2023-08-05,77.3381
2023-08-06,77.3381
2023-08-07,78.7613
2023-08-08,78.9019
2023-08-09,73.6329
2023-08-10,74.8348
2023-08-11,75.2706
2023-08-12,75.2706
2023-08-13,75.2706
2023-08-14,76.2326
2023-08-15,73.1213
2023-08-16,68.7345
2023-08-17,63.7061
2023-08-18,64.8952
2023-08-19,64.8952
2023-08-20,64.8952
2023-08-21,65.4179
2023-08-22,66.426
2023-08-23,67.4484
2023-08-24,66.2237
2023-08-25,67.3615
2023-08-26,67.3615
2023-08-27,67.3615
2023-08-28,68.5573
2023-08-29,69.6172
2023-08-30,69.255
2023-08-31,69.0972
2023-09-01,69.9816
2023-09-02,69.9816
2023-09-03,69.9816
2023-09-04,69.9816
2023-09-05,64.1033
2023-09-06,65.4333
2023-09-07,65.0283
2023-09-08,65.1256
2023-09-09,65.1256
2023-09-10,65.1256
2023-09-11,64.7855
2023-09-12,62.0699
2023-09-13,58.0485
2023-09-14,59.5885
2023-09-15,54.7132
2023-09-16,54.7132
2023-09-17,54.7132
2023-09-18,56.667
2023-09-19,57.1633
2023-09-20,55.8312
2023-09-21,50.8532
2023-09-22,51.6783
2023-09-23,51.6783
2023-09-24,51.6783
2023-09-25,52.4742
2023-09-26,50.186
2023-09-27,53.1479
2023-09-28,53.4589
2023-09-29,51.5909
2023-09-30,51.5909
2023-10-01,51.5909
2023-10-02,48.9736
2023-10-03,46.7286
2023-10-04,47.9471
2023-10-05,47.2475
2023-10-06,49.0857
2023-10-07,49.0857
2023-10-08,49.0857
2023-10-09,50.1165
2023-10-10,49.4545
2023-10-11,51.6168
2023-10-12,49.0332
2023-10-13,45.826
2023-10-14,45.826
2023-10-15,45.826
2023-10-16,46.2894
2023-10-17,49.2742
2023-10-18,42.824
2023-10-19,42.3276
2023-10-20,40.5954
2023-10-21,40.5954
2023-10-22,40.5954
2023-10-23,40.5786
2023-10-24,40.8494
2023-10-25,40.1282
2023-10-26,50.7703
2023-10-27,50.309
2023-10-28,50.309
2023-10-29,50.309
2023-10-30,50.0737
2023-10-31,51.1826
2023-11-01,51.2091
2023-11-02,51.6845
2023-11-03,53.5762
2023-11-04,53.5762
2023-11-05,53.5762
2023-11-06,53.9519
2023-11-07,52.2633
2023-11-08,51.4978
2023-11-09,52.5722
2023-11-10,53.6896
2023-11-11,53.6896
2023-11-12,53.6896
2023-11-13,54.2644
2023-11-14,58.2465
2023-11-15,55.9065
2023-11-16,52.0468
2023-11-17,55.1901
2023-11-18,55.1901
2023-11-19,55.1901
2023-11-20,54.4237
2023-11-21,54.5631
2023-11-22,56.0792
2023-11-23,56.0792
2023-11-24,56.2303
2023-11-25,56.2303
2023-11-26,56.2303
2023-11-27,57.999
2023-11-28,52.0948
2023-11-29,51.9314
2023-11-30,52.6724
2023-12-01,53.8653
2023-12-02,53.8653
2023-12-03,53.8653
2023-12-04,55.459
2023-12-05,51.7038
2023-12-06,51.7845
2023-12-07,52.1637
2023-12-08,53.7308
2023-12-09,53.7308
2023-12-10,53.7308
2023-12-11,54.6962
2023-12-12,55.0733
2023-12-13,55.5653
2023-12-14,56.3685
2023-12-15,54.6395
2023-12-16,54.6395
2023-12-17,54.6395
2023-12-18,54.7338
2023-12-19,55.7799
2023-12-20,52.922
2023-12-21,52.1097
2023-12-22,53.6513
2023-12-23,53.6513
2023-12-24,53.6513
2023-12-25,53.6513
2023-12-26,54.0359
2023-12-27,53.7499
2023-12-28,53.7662
2023-12-29,53.0013
2023-12-30,53.0013
2023-12-31,53.0013
2024-01-01,53.0013
2024-01-02,50.5078
2024-01-03,48.495
2024-01-04,49.0618
2024-01-05,50.2865
2024-01-06,50.2865
2024-01-07,50.2865
2024-01-08,51.5464
2024-01-09,51.9028
2024-01-10,55.6651
2024-01-11,57.733
2024-01-12,55.6486
2024-01-13,55.6486
2024-01-14,55.6486
2024-01-15,55.6486
2024-01-16,56.6797
2024-01-17,55.3586
2024-01-18,58.6582
2024-01-19,54.3921
2024-01-20,54.3921
2024-01-21,54.3921
2024-01-22,58.006
2024-01-23,55.8319
2024-01-24,54.5869
2024-01-25,54.8621
2024-01-26,57.545
2024-01-27,57.545
2024-01-28,57.545
2024-01-29,57.8369
2024-01-30,61.7965
2024-01-31,59.3109
2024-02-01,62.6164
2024-02-02,63.4326
2024-02-03,63.4326
2024-02-04,63.4326
2024-02-05,61.8116
2024-02-06,63.7293
2024-02-07,64.8123
2024-02-08,66.3389
2024-02-09,67.849
2024-02-10,67.849
2024-02-11,67.849
2024-02-12,66.2578
2024-02-13,65.5071
2024-02-14,68.2699
2024-02-15,69.9543
2024-02-16,70.1996
2024-02-17,70.1996
2024-02-18,70.1996
2024-02-19,70.1996
2024-02-20,68.4457
2024-02-21,68.8843
2024-02-22,71.868
2024-02-23,75.4819
2024-02-24,75.4819
2024-02-25,75.4819
2024-02-26,76.9822
2024-02-27,77.6911
2024-02-28,83.4031
2024-02-29,84.581
2024-03-01,85.4382
2024-03-02,85.4382
2024-03-03,85.4382
2024-03-04,85.9115
2024-03-05,86.0222
2024-03-06,86.1574
2024-03-07,86.1717
2024-03-08,85.4858
2024-03-09,85.4858
2024-03-10,85.4858
2024-03-11,78.7659
2024-03-12,80.0523
2024-03-13,80.1671
2024-03-14,80.6891
2024-03-15,81.0109
2024-03-16,81.0109
2024-03-17,81.0109
2024-03-18,81.4317
2024-03-19,82.1065
2024-03-20,81.652
2024-03-21,83.5921
2024-03-22,83.9048
2024-03-23,83.9048
2024-03-24,83.9048
2024-03-25,83.2297
2024-03-26,83.8637
2024-03-27,83.9272
2024-03-28,82.785
2024-03-29,82.785
2024-03-30,82.785
2024-03-31,82.785
2024-04-01,83.5625
2024-04-02,84.0986
2024-04-03,84.7359
2024-04-04,80.5096
2024-04-05,81.9048
2024-04-06,81.9048
2024-04-07,81.9048
2024-04-08,79.0055
