,NVR US Equity
2023-03-20,62.5189
2023-03-21,62.0639
2023-03-22,59.9897
2023-03-23,57.4563
2023-03-24,58.9234
2023-03-25,58.9234
2023-03-26,58.9234
2023-03-27,57.6059
2023-03-28,58.5783
2023-03-29,59.0986
2023-03-30,58.4709
2023-03-31,62.2789
2023-04-01,62.2789
2023-04-02,62.2789
2023-04-03,62.3826
2023-04-04,60.4787
2023-04-05,60.8756
2023-04-06,58.0624
2023-04-07,58.0624
2023-04-08,58.0624
2023-04-09,58.0624
2023-04-10,58.3762
2023-04-11,60.8959
2023-04-12,61.1982
2023-04-13,60.7703
2023-04-14,62.123
2023-04-15,62.123
2023-04-16,62.123
2023-04-17,63.6026
2023-04-18,66.6504
2023-04-19,67.2984
2023-04-20,67.9485
2023-04-21,68.5926
2023-04-22,68.5926
2023-04-23,68.5926
2023-04-24,69.46
2023-04-25,60.8697
2023-04-26,58.3032
2023-04-27,61.0437
2023-04-28,61.9322
2023-04-29,61.9322
2023-04-30,61.9322
2023-05-01,62.5968
2023-05-02,62.9495
2023-05-03,63.1344
2023-05-04,59.6506
2023-05-05,60.8721
2023-05-06,60.8721
2023-05-07,60.8721
2023-05-08,60.8961
2023-05-09,61.433
2023-05-10,59.9251
2023-05-11,59.9595
2023-05-12,59.3428
2023-05-13,59.3428
2023-05-14,59.3428
2023-05-15,61.3792
2023-05-16,60.9108
2023-05-17,58.6914
2023-05-18,60.0768
2023-05-19,58.5872
2023-05-20,58.5872
2023-05-21,58.5872
2023-05-22,53.318
2023-05-23,50.2073
2023-05-24,49.396
2023-05-25,50.9817
2023-05-26,50.3991
2023-05-27,50.3991
2023-05-28,50.3991
2023-05-29,50.3991
2023-05-30,50.52
2023-05-31,48.2853
2023-06-01,48.8579
2023-06-02,53.4268
2023-06-03,53.4268
2023-06-04,53.4268
2023-06-05,51.7428
2023-06-06,55.6355
2023-06-07,54.8281
2023-06-08,55.818
2023-06-09,56.1528
2023-06-10,56.1528
2023-06-11,56.1528
2023-06-12,57.5868
2023-06-13,59.2334
2023-06-14,57.5944
2023-06-15,59.1789
2023-06-16,60.3705
2023-06-17,60.3705
2023-06-18,60.3705
2023-06-19,60.3705
2023-06-20,60.0531
2023-06-21,61.1939
2023-06-22,62.1609
2023-06-23,64.5606
2023-06-24,64.5606
2023-06-25,64.5606
2023-06-26,64.0814
2023-06-27,68.0713
2023-06-28,67.3327
2023-06-29,66.5848
2023-06-30,67.7626
2023-07-01,67.7626
2023-07-02,67.7626
2023-07-03,64.9993
2023-07-04,64.9993
2023-07-05,62.7122
2023-07-06,57.0964
2023-07-07,56.4535
2023-07-08,56.4535
2023-07-09,56.4535
2023-07-10,60.2498
2023-07-11,59.9263
2023-07-12,63.1823
2023-07-13,62.3481
2023-07-14,63.8723
2023-07-15,63.8723
2023-07-16,63.8723
2023-07-17,64.1361
2023-07-18,65.3372
2023-07-19,64.5508
2023-07-20,56.7964
2023-07-21,57.2461
2023-07-22,57.2461
2023-07-23,57.2461
2023-07-24,56.7861
2023-07-25,59.8924
2023-07-26,60.3858
2023-07-27,57.6565
2023-07-28,58.6467
2023-07-29,58.6467
2023-07-30,58.6467
2023-07-31,57.4156
2023-08-01,57.8513
2023-08-02,57.1567
2023-08-03,55.2566
2023-08-04,57.1811
2023-08-05,57.1811
2023-08-06,57.1811
2023-08-07,58.8566
2023-08-08,57.4978
2023-08-09,54.5833
2023-08-10,50.279
2023-08-11,51.3228
2023-08-12,51.3228
2023-08-13,51.3228
2023-08-14,51.3784
2023-08-15,52.3025
2023-08-16,50.9665
2023-08-17,47.3093
2023-08-18,49.0209
2023-08-19,49.0209
2023-08-20,49.0209
2023-08-21,47.0837
2023-08-22,49.7695
2023-08-23,50.7201
2023-08-24,48.8938
2023-08-25,49.223
2023-08-26,49.223
2023-08-27,49.223
2023-08-28,50.9474
2023-08-29,55.0938
2023-08-30,56.9199
2023-08-31,57.1217
2023-09-01,60.1669
2023-09-02,60.1669
2023-09-03,60.1669
2023-09-04,60.1669
2023-09-05,50.8876
2023-09-06,53.9478
2023-09-07,55.7786
2023-09-08,53.312
2023-09-09,53.312
2023-09-10,53.312
2023-09-11,54.2938
2023-09-12,49.9627
2023-09-13,48.4438
2023-09-14,50.7077
2023-09-15,48.0502
2023-09-16,48.0502
2023-09-17,48.0502
2023-09-18,49.1628
2023-09-19,50.3851
2023-09-20,49.2738
2023-09-21,44.4081
2023-09-22,46.0835
2023-09-23,46.0835
2023-09-24,46.0835
2023-09-25,46.1402
2023-09-26,44.6923
2023-09-27,45.8813
2023-09-28,48.6204
2023-09-29,46.6292
2023-09-30,46.6292
2023-10-01,46.6292
2023-10-02,46.5822
2023-10-03,44.5203
2023-10-04,46.4684
2023-10-05,46.7517
2023-10-06,48.9944
2023-10-07,48.9944
2023-10-08,48.9944
2023-10-09,51.5025
2023-10-10,50.3489
2023-10-11,51.7601
2023-10-12,45.9619
2023-10-13,46.7459
2023-10-14,46.7459
2023-10-15,46.7459
2023-10-16,46.4374
2023-10-17,44.9642
2023-10-18,43.2257
2023-10-19,40.0841
2023-10-20,38.8791
2023-10-21,38.8791
2023-10-22,38.8791
2023-10-23,39.319
2023-10-24,37.4158
2023-10-25,37.2879
2023-10-26,38.5945
2023-10-27,37.8597
2023-10-28,37.8597
2023-10-29,37.8597
2023-10-30,38.3913
2023-10-31,38.6928
2023-11-01,42.6483
2023-11-02,46.0182
2023-11-03,50.2117
2023-11-04,50.2117
2023-11-05,50.2117
2023-11-06,50.8247
2023-11-07,52.4945
2023-11-08,50.3271
2023-11-09,48.9697
2023-11-10,52.9645
2023-11-11,52.9645
2023-11-12,52.9645
2023-11-13,52.86
2023-11-14,57.5117
2023-11-15,57.5358
2023-11-16,57.499
2023-11-17,57.6306
2023-11-18,57.6306
2023-11-19,57.6306
2023-11-20,57.797
2023-11-21,56.2217
2023-11-22,55.6892
2023-11-23,55.6892
2023-11-24,54.9863
2023-11-25,54.9863
2023-11-26,54.9863
2023-11-27,53.7713
2023-11-28,53.3098
2023-11-29,52.7564
2023-11-30,53.8663
2023-12-01,57.4036
2023-12-02,57.4036
2023-12-03,57.4036
2023-12-04,58.7465
2023-12-05,57.938
2023-12-06,58.053
2023-12-07,59.691
2023-12-08,61.4604
2023-12-09,61.4604
2023-12-10,61.4604
2023-12-11,61.2531
2023-12-12,61.4343
2023-12-13,64.2113
2023-12-14,68.2381
2023-12-15,66.5715
2023-12-16,66.5715
2023-12-17,66.5715
2023-12-18,65.3192
2023-12-19,66.85
2023-12-20,64.1376
2023-12-21,65.6338
2023-12-22,66.2641
2023-12-23,66.2641
2023-12-24,66.2641
2023-12-25,66.2641
2023-12-26,66.7046
2023-12-27,66.9692
2023-12-28,65.571
2023-12-29,65.8913
2023-12-30,65.8913
2023-12-31,65.8913
2024-01-01,65.8913
2024-01-02,64.8441
2024-01-03,64.1712
2024-01-04,62.9508
2024-01-05,63.4478
2024-01-06,63.4478
2024-01-07,63.4478
2024-01-08,65.89
2024-01-09,64.7751
2024-01-10,66.8078
2024-01-11,68.399
2024-01-12,67.2281
2024-01-13,67.2281
2024-01-14,67.2281
2024-01-15,67.2281
2024-01-16,65.5509
2024-01-17,63.6372
2024-01-18,65.1443
2024-01-19,65.5674
2024-01-20,65.5674
2024-01-21,65.5674
2024-01-22,69.075
2024-01-23,55.618
2024-01-24,53.7806
2024-01-25,56.7332
2024-01-26,57.0266
2024-01-27,57.0266
2024-01-28,57.0266
2024-01-29,58.2627
2024-01-30,58.5138
2024-01-31,57.3839
2024-02-01,59.7913
2024-02-02,61.5849
2024-02-03,61.5849
2024-02-04,61.5849
2024-02-05,57.8261
2024-02-06,60.5274
2024-02-07,61.8659
2024-02-08,62.8443
2024-02-09,61.8809
2024-02-10,61.8809
2024-02-11,61.8809
2024-02-12,64.3532
2024-02-13,58.1684
2024-02-14,60.4094
2024-02-15,60.8778
2024-02-16,57.7891
2024-02-17,57.7891
2024-02-18,57.7891
2024-02-19,57.7891
2024-02-20,58.236
2024-02-21,57.7515
2024-02-22,59.8373
2024-02-23,60.6
2024-02-24,60.6
2024-02-25,60.6
2024-02-26,60.2506
2024-02-27,59.6313
2024-02-28,60.2997
2024-02-29,60.9479
2024-03-01,61.923
2024-03-02,61.923
2024-03-03,61.923
2024-03-04,61.0195
2024-03-05,59.5733
2024-03-06,61.4743
2024-03-07,60.7759
2024-03-08,60.0611
2024-03-09,60.0611
2024-03-10,60.0611
2024-03-11,59.2693
2024-03-12,61.0071
2024-03-13,61.412
2024-03-14,56.5429
2024-03-15,56.6636
2024-03-16,56.6636
2024-03-17,56.6636
2024-03-18,57.9027
2024-03-19,60.7725
2024-03-20,63.4497
2024-03-21,64.1103
2024-03-22,63.2877
2024-03-23,63.2877
2024-03-24,63.2877
2024-03-25,61.5416
2024-03-26,60.4202
2024-03-27,62.3725
2024-03-28,64.2515
2024-03-29,64.2515
2024-03-30,64.2515
2024-03-31,64.2515
2024-04-01,62.2634
2024-04-02,57.9029
2024-04-03,58.956
2024-04-04,56.021
2024-04-05,58.0691
2024-04-06,58.0691
2024-04-07,58.0691
2024-04-08,57.2102
