,VNOM US Equity
2023-03-20,42.885
2023-03-21,44.82
2023-03-22,43.3024
2023-03-23,42.0366
2023-03-24,41.6383
2023-03-25,41.6383
2023-03-26,41.6383
2023-03-27,44.4987
2023-03-28,45.3152
2023-03-29,46.4692
2023-03-30,45.7929
2023-03-31,46.0402
2023-04-01,46.0402
2023-04-02,46.0402
2023-04-03,51.6171
2023-04-04,50.5117
2023-04-05,51.8526
2023-04-06,52.2179
2023-04-07,52.2179
2023-04-08,52.2179
2023-04-09,52.2179
2023-04-10,52.8652
2023-04-11,53.8809
2023-04-12,54.2518
2023-04-13,54.3151
2023-04-14,55.087
2023-04-15,55.087
2023-04-16,55.087
2023-04-17,53.9476
2023-04-18,50.9054
2023-04-19,49.8991
2023-04-20,47.8378
2023-04-21,47.2898
2023-04-22,47.2898
2023-04-23,47.2898
2023-04-24,50.5496
2023-04-25,48.6944
2023-04-26,46.2431
2023-04-27,46.6188
2023-04-28,50.2512
2023-04-29,50.2512
2023-04-30,50.2512
2023-05-01,49.0879
2023-05-02,45.7979
2023-05-03,43.86
2023-05-04,42.1021
2023-05-05,44.797
2023-05-06,44.797
2023-05-07,44.797
2023-05-08,43.2563
2023-05-09,43.6277
2023-05-10,43.6277
2023-05-11,41.7337
2023-05-12,42.0993
2023-05-13,42.0993
2023-05-14,42.0993
2023-05-15,44.8825
2023-05-16,43.343
2023-05-17,44.6779
2023-05-18,45.9941
2023-05-19,46.2664
2023-05-20,46.2664
2023-05-21,46.2664
2023-05-22,46.5452
2023-05-23,47.153
2023-05-24,47.4005
2023-05-25,44.3898
2023-05-26,43.6052
2023-05-27,43.6052
2023-05-28,43.6052
2023-05-29,43.6052
2023-05-30,42.5566
2023-05-31,41.5886
2023-06-01,42.4754
2023-06-02,44.8897
2023-06-03,44.8897
2023-06-04,44.8897
2023-06-05,44.0595
2023-06-06,43.9864
2023-06-07,44.3212
2023-06-08,43.1399
2023-06-09,42.9489
2023-06-10,42.9489
2023-06-11,42.9489
2023-06-12,40.1191
2023-06-13,39.3528
2023-06-14,40.6325
2023-06-15,39.5183
2023-06-16,39.3741
2023-06-17,39.3741
2023-06-18,39.3741
2023-06-19,39.3741
2023-06-20,39.7718
2023-06-21,42.3428
2023-06-22,41.7022
2023-06-23,40.7848
2023-06-24,40.7848
2023-06-25,40.7848
2023-06-26,45.1788
2023-06-27,45.6424
2023-06-28,47.6769
2023-06-29,49.9073
2023-06-30,50.2413
2023-07-01,50.2413
2023-07-02,50.2413
2023-07-03,47.3054
2023-07-04,47.3054
2023-07-05,45.599
2023-07-06,42.7367
2023-07-07,44.637
2023-07-08,44.637
2023-07-09,44.637
2023-07-10,43.7839
2023-07-11,46.5992
2023-07-12,47.5217
2023-07-13,49.4702
2023-07-14,45.2715
2023-07-15,45.2715
2023-07-16,45.2715
2023-07-17,45.4649
2023-07-18,47.4815
2023-07-19,46.5904
2023-07-20,47.1281
2023-07-21,48.7534
2023-07-22,48.7534
2023-07-23,48.7534
2023-07-24,51.0534
2023-07-25,52.3059
2023-07-26,50.0352
2023-07-27,48.0569
2023-07-28,50.9737
2023-07-29,50.9737
2023-07-30,50.9737
2023-07-31,53.0613
2023-08-01,58.9637
2023-08-02,56.5279
2023-08-03,58.6294
2023-08-04,58.5365
2023-08-05,58.5365
2023-08-06,58.5365
2023-08-07,59.8212
2023-08-08,60.1162
2023-08-09,60.9177
2023-08-10,57.6708
2023-08-11,57.9206
2023-08-12,57.9206
2023-08-13,57.9206
2023-08-14,57.4197
2023-08-15,55.5319
2023-08-16,54.6514
2023-08-17,54.9388
2023-08-18,55.5632
2023-08-19,55.5632
2023-08-20,55.5632
2023-08-21,53.5669
2023-08-22,52.0781
2023-08-23,51.5837
2023-08-24,49.8695
2023-08-25,50.6928
2023-08-26,50.6928
2023-08-27,50.6928
2023-08-28,53.8735
2023-08-29,54.5764
2023-08-30,55.4111
2023-08-31,53.3302
2023-09-01,55.6705
2023-09-02,55.6705
2023-09-03,55.6705
2023-09-04,55.6705
2023-09-05,56.3541
2023-09-06,57.785
2023-09-07,56.5994
2023-09-08,57.5434
2023-09-09,57.5434
2023-09-10,57.5434
2023-09-11,55.8303
2023-09-12,56.1454
2023-09-13,56.2837
2023-09-14,55.4992
2023-09-15,55.4377
2023-09-16,55.4377
2023-09-17,55.4377
2023-09-18,54.4394
2023-09-19,51.558
2023-09-20,54.023
2023-09-21,51.9852
2023-09-22,49.9257
2023-09-23,49.9257
2023-09-24,49.9257
2023-09-25,51.9482
2023-09-26,49.7073
2023-09-27,53.1731
2023-09-28,53.7548
2023-09-29,50.919
2023-09-30,50.919
2023-10-01,50.919
2023-10-02,49.3647
2023-10-03,48.8505
2023-10-04,47.5192
2023-10-05,46.5106
2023-10-06,48.7608
2023-10-07,48.7608
2023-10-08,48.7608
2023-10-09,52.4829
2023-10-10,51.7271
2023-10-11,52.4357
2023-10-12,54.271
2023-10-13,57.4818
2023-10-14,57.4818
2023-10-15,57.4818
2023-10-16,58.1334
2023-10-17,58.4845
2023-10-18,58.507
2023-10-19,58.8529
2023-10-20,58.7179
2023-10-21,58.7179
2023-10-22,58.7179
2023-10-23,55.8665
2023-10-24,55.6714
2023-10-25,57.2171
2023-10-26,54.4043
2023-10-27,52.6604
2023-10-28,52.6604
2023-10-29,52.6604
2023-10-30,53.2144
2023-10-31,51.651
2023-11-01,50.1275
2023-11-02,52.3381
2023-11-03,50.5685
2023-11-04,50.5685
2023-11-05,50.5685
2023-11-06,49.6699
2023-11-07,55.2134
2023-11-08,54.1145
2023-11-09,55.1407
2023-11-10,59.5823
2023-11-11,59.5823
2023-11-12,59.5823
2023-11-13,63.9718
2023-11-14,58.2922
2023-11-15,58.9586
2023-11-16,55.3527
2023-11-17,59.8289
2023-11-18,59.8289
2023-11-19,59.8289
2023-11-20,60.2482
2023-11-21,58.1552
2023-11-22,58.9301
2023-11-23,58.9301
2023-11-24,61.2956
2023-11-25,61.2956
2023-11-26,61.2956
2023-11-27,60.1719
2023-11-28,58.8433
2023-11-29,59.0304
2023-11-30,59.8613
2023-12-01,58.9617
2023-12-02,58.9617
2023-12-03,58.9617
2023-12-04,59.1601
2023-12-05,56.1284
2023-12-06,51.8524
2023-12-07,52.6083
2023-12-08,55.3389
2023-12-09,55.3389
2023-12-10,55.3389
2023-12-11,53.7374
2023-12-12,54.251
2023-12-13,54.7276
2023-12-14,57.2412
2023-12-15,56.6447
2023-12-16,56.6447
2023-12-17,56.6447
2023-12-18,59.8331
2023-12-19,62.4103
2023-12-20,60.062
2023-12-21,60.6322
2023-12-22,58.6822
2023-12-23,58.6822
2023-12-24,58.6822
2023-12-25,58.6822
2023-12-26,59.6152
2023-12-27,59.0633
2023-12-28,57.8988
2023-12-29,57.8427
2023-12-30,57.8427
2023-12-31,57.8427
2024-01-01,57.8427
2024-01-02,55.2898
2024-01-03,58.8436
2024-01-04,57.8593
2024-01-05,56.8751
2024-01-06,56.8751
2024-01-07,56.8751
2024-01-08,55.731
2024-01-09,55.3471
2024-01-10,56.0628
2024-01-11,55.7163
2024-01-12,56.0906
2024-01-13,56.0906
2024-01-14,56.0906
2024-01-15,56.0906
2024-01-16,52.424
2024-01-17,52.424
2024-01-18,51.4124
2024-01-19,52.6209
2024-01-20,52.6209
2024-01-21,52.6209
2024-01-22,52.6209
2024-01-23,51.3724
2024-01-24,52.3198
2024-01-25,55.3872
2024-01-26,55.591
2024-01-27,55.591
2024-01-28,55.591
2024-01-29,55.5254
2024-01-30,56.6887
2024-01-31,54.6066
2024-02-01,54.5398
2024-02-02,54.7689
2024-02-03,54.7689
2024-02-04,54.7689
2024-02-05,54.1339
2024-02-06,56.1221
2024-02-07,56.9733
2024-02-08,57.3725
2024-02-09,57.294
2024-02-10,57.294
2024-02-11,57.294
2024-02-12,62.5231
2024-02-13,62.8811
2024-02-14,65.1754
2024-02-15,69.9085
2024-02-16,72.7155
2024-02-17,72.7155
2024-02-18,72.7155
2024-02-19,72.7155
2024-02-20,71.0398
2024-02-21,72.6407
2024-02-22,74.7282
2024-02-23,71.2666
2024-02-24,71.2666
2024-02-25,71.2666
2024-02-26,69.1942
2024-02-27,69.3784
2024-02-28,68.5305
2024-02-29,70.0454
2024-03-01,71.4946
2024-03-02,71.4946
2024-03-03,71.4946
2024-03-04,74.5323
2024-03-05,77.0015
2024-03-06,60.1013
2024-03-07,59.2445
2024-03-08,59.7784
2024-03-09,59.7784
2024-03-10,59.7784
2024-03-11,60.6666
2024-03-12,60.9639
2024-03-13,61.9458
2024-03-14,62.5074
2024-03-15,61.18
2024-03-16,61.18
2024-03-17,61.18
2024-03-18,63.4967
2024-03-19,65.4648
2024-03-20,65.1619
2024-03-21,66.2912
2024-03-22,65.7661
2024-03-23,65.7661
2024-03-24,65.7661
2024-03-25,66.8789
2024-03-26,64.093
2024-03-27,65.1966
2024-03-28,66.8196
2024-03-29,66.8196
2024-03-30,66.8196
2024-03-31,66.8196
2024-04-01,64.9399
2024-04-02,65.6888
2024-04-03,64.9447
2024-04-04,65.2645
2024-04-05,67.7544
2024-04-06,67.7544
2024-04-07,67.7544
2024-04-08,68.4561
