,COP US Equity
2023-03-21,42.5142
2023-03-22,41.6006
2023-03-23,40.297
2023-03-24,39.6446
2023-03-25,39.6446
2023-03-26,39.6446
2023-03-27,41.6677
2023-03-28,42.6919
2023-03-29,44.441
2023-03-30,44.0589
2023-03-31,44.0275
2023-04-01,44.0275
2023-04-02,44.0275
2023-04-03,52.1356
2023-04-04,50.3972
2023-04-05,51.5405
2023-04-06,50.3079
2023-04-07,50.3079
2023-04-08,50.3079
2023-04-09,50.3079
2023-04-10,50.0503
2023-04-11,50.7239
2023-04-12,51.3852
2023-04-13,52.6576
2023-04-14,52.1526
2023-04-15,52.1526
2023-04-16,52.1526
2023-04-17,49.5233
2023-04-18,48.9404
2023-04-19,49.2308
2023-04-20,47.8859
2023-04-21,46.5353
2023-04-22,46.5353
2023-04-23,46.5353
2023-04-24,47.9248
2023-04-25,46.5211
2023-04-26,45.102
2023-04-27,45.9028
2023-04-28,47.6291
2023-04-29,47.6291
2023-04-30,47.6291
2023-05-01,47.2906
2023-05-02,43.8096
2023-05-03,41.7268
2023-05-04,43.12
2023-05-05,46.2697
2023-05-06,46.2697
2023-05-07,46.2697
2023-05-08,46.8063
2023-05-09,47.4515
2023-05-10,46.4704
2023-05-11,45.9328
2023-05-12,45.5009
2023-05-13,45.5009
2023-05-14,45.5009
2023-05-15,47.0428
2023-05-16,44.9127
2023-05-17,47.8194
2023-05-18,47.8517
2023-05-19,49.8458
2023-05-20,49.8458
2023-05-21,49.8458
2023-05-22,51.0228
2023-05-23,51.7076
2023-05-24,51.2471
2023-05-25,48.7394
2023-05-26,48.92
2023-05-27,48.92
2023-05-28,48.92
2023-05-29,48.92
2023-05-30,48.206
2023-05-31,46.1684
2023-06-01,46.4518
2023-06-02,49.8041
2023-06-03,49.8041
2023-06-04,49.8041
2023-06-05,49.4859
2023-06-06,49.3345
2023-06-07,52.6433
2023-06-08,52.3108
2023-06-09,51.5008
2023-06-10,51.5008
2023-06-11,51.5008
2023-06-12,50.1777
2023-06-13,50.8973
2023-06-14,49.961
2023-06-15,51.7956
2023-06-16,52.7284
2023-06-17,52.7284
2023-06-18,52.7284
2023-06-19,52.7284
2023-06-20,49.0436
2023-06-21,51.0869
2023-06-22,48.3601
2023-06-23,47.2453
2023-06-24,47.2453
2023-06-25,47.2453
2023-06-26,49.0716
2023-06-27,48.4493
2023-06-28,50.593
2023-06-29,51.2634
2023-06-30,51.9381
2023-07-01,51.9381
2023-07-02,51.9381
2023-07-03,52.7016
2023-07-04,52.7016
2023-07-05,52.4099
2023-07-06,47.6302
2023-07-07,51.2426
2023-07-08,51.2426
2023-07-09,51.2426
2023-07-10,52.5547
2023-07-11,55.9387
2023-07-12,57.8221
2023-07-13,59.0235
2023-07-14,54.539
2023-07-15,54.539
2023-07-16,54.539
2023-07-17,53.7455
2023-07-18,56.0942
2023-07-19,56.8111
2023-07-20,58.9123
2023-07-21,60.0052
2023-07-22,60.0052
2023-07-23,60.0052
2023-07-24,61.616
2023-07-25,62.8508
2023-07-26,63.3932
2023-07-27,61.8834
2023-07-28,62.0171
2023-07-29,62.0171
2023-07-30,62.0171
2023-07-31,63.5934
2023-08-01,63.079
2023-08-02,60.4174
2023-08-03,59.5462
2023-08-04,57.7097
2023-08-05,57.7097
2023-08-06,57.7097
2023-08-07,58.5061
2023-08-08,59.6395
2023-08-09,60.4944
2023-08-10,59.5579
2023-08-11,61.5563
2023-08-12,61.5563
2023-08-13,61.5563
2023-08-14,61.3662
2023-08-15,58.7428
2023-08-16,57.42
2023-08-17,59.6766
2023-08-18,60.2604
2023-08-19,60.2604
2023-08-20,60.2604
2023-08-21,60.1317
2023-08-22,58.4221
2023-08-23,57.8761
2023-08-24,56.2603
2023-08-25,58.3107
2023-08-26,58.3107
2023-08-27,58.3107
2023-08-28,59.4539
2023-08-29,59.6142
2023-08-30,60.8057
2023-08-31,61.1816
2023-09-01,64.5008
2023-09-02,64.5008
2023-09-03,64.5008
2023-09-04,64.5008
2023-09-05,65.1841
2023-09-06,65.4235
2023-09-07,62.8879
2023-09-08,63.961
2023-09-09,63.961
2023-09-10,63.961
2023-09-11,59.9154
2023-09-12,62.7385
2023-09-13,61.433
2023-09-14,63.6579
2023-09-15,62.0845
2023-09-16,62.0845
2023-09-17,62.0845
2023-09-18,63.01
2023-09-19,60.7837
2023-09-20,57.6093
2023-09-21,54.502
2023-09-22,54.6105
2023-09-23,54.6105
2023-09-24,54.6105
2023-09-25,56.8694
2023-09-26,55.4787
2023-09-27,59.4173
2023-09-28,58.8559
2023-09-29,54.6411
2023-09-30,54.6411
2023-10-01,54.6411
2023-10-02,51.1382
2023-10-03,51.731
2023-10-04,46.7231
2023-10-05,46.8353
2023-10-06,49.1851
2023-10-07,49.1851
2023-10-08,49.1851
2023-10-09,56.0182
2023-10-10,54.3523
2023-10-11,53.9461
2023-10-12,55.0094
2023-10-13,58.4848
2023-10-14,58.4848
2023-10-15,58.4848
2023-10-16,58.8791
2023-10-17,59.0133
2023-10-18,60.0302
2023-10-19,59.7452
2023-10-20,56.6708
2023-10-21,56.6708
2023-10-22,56.6708
2023-10-23,53.3416
2023-10-24,51.735
2023-10-25,52.2276
2023-10-26,49.8259
2023-10-27,49.2569
2023-10-28,49.2569
2023-10-29,49.2569
2023-10-30,49.6534
2023-10-31,50.4313
2023-11-01,47.9575
2023-11-02,53.8408
2023-11-03,51.2955
2023-11-04,51.2955
2023-11-05,51.2955
2023-11-06,49.9189
2023-11-07,46.6603
2023-11-08,45.8904
2023-11-09,45.5985
2023-11-10,47.2865
2023-11-11,47.2865
2023-11-12,47.2865
2023-11-13,47.6681
2023-11-14,47.8809
2023-11-15,47.3168
2023-11-16,44.1118
2023-11-17,47.2717
2023-11-18,47.2717
2023-11-19,47.2717
2023-11-20,48.2039
2023-11-21,47.9627
2023-11-22,47.6042
2023-11-23,47.6042
2023-11-24,48.402
2023-11-25,48.402
2023-11-26,48.402
2023-11-27,47.5938
2023-11-28,47.8289
2023-11-29,46.615
2023-11-30,48.7467
2023-12-01,48.3226
2023-12-02,48.3226
2023-12-03,48.3226
2023-12-04,47.4433
2023-12-05,45.7339
2023-12-06,42.7317
2023-12-07,43.2174
2023-12-08,45.0012
2023-12-09,45.0012
2023-12-10,45.0012
2023-12-11,45.1328
2023-12-12,43.808
2023-12-13,45.0072
2023-12-14,49.3916
2023-12-15,48.8587
2023-12-16,48.8587
2023-12-17,48.8587
2023-12-18,49.3551
2023-12-19,51.5056
2023-12-20,51.7721
2023-12-21,51.9633
2023-12-22,53.1033
2023-12-23,53.1033
2023-12-24,53.1033
2023-12-25,53.1033
2023-12-26,54.9168
2023-12-27,54.0738
2023-12-28,51.0311
2023-12-29,50.3972
2023-12-30,50.3972
2023-12-31,50.3972
2024-01-01,50.3972
2024-01-02,52.5524
2024-01-03,55.6231
2024-01-04,50.626
2024-01-05,50.6924
2024-01-06,50.6924
2024-01-07,50.6924
2024-01-08,47.9817
2024-01-09,45.8096
2024-01-10,43.9411
2024-01-11,43.7309
2024-01-12,44.7934
2024-01-13,44.7934
2024-01-14,44.7934
2024-01-15,44.7934
2024-01-16,41.2694
2024-01-17,40.1274
2024-01-18,39.4519
2024-01-19,40.9619
2024-01-20,40.9619
2024-01-21,40.9619
2024-01-22,41.2682
2024-01-23,41.1867
2024-01-24,43.9335
2024-01-25,47.525
2024-01-26,47.7867
2024-01-27,47.7867
2024-01-28,47.7867
2024-01-29,46.9392
2024-01-30,50.4729
2024-01-31,47.5575
2024-02-01,46.9273
2024-02-02,45.9628
2024-02-03,45.9628
2024-02-04,45.9628
2024-02-05,45.1186
2024-02-06,47.4629
2024-02-07,48.6344
2024-02-08,50.8725
2024-02-09,47.1842
2024-02-10,47.1842
2024-02-11,47.1842
2024-02-12,47.1068
2024-02-13,45.3998
2024-02-14,45.9332
2024-02-15,48.4228
2024-02-16,47.8326
2024-02-17,47.8326
2024-02-18,47.8326
2024-02-19,47.8326
2024-02-20,46.4302
2024-02-21,51.2138
2024-02-22,50.3067
2024-02-23,49.3197
2024-02-24,49.3197
2024-02-25,49.3197
2024-02-26,50.6047
2024-02-27,49.4501
2024-02-28,50.0757
2024-02-29,50.8079
2024-03-01,53.2211
2024-03-02,53.2211
2024-03-03,53.2211
2024-03-04,49.3879
2024-03-05,48.8005
2024-03-06,49.9299
2024-03-07,51.0185
2024-03-08,51.3975
2024-03-09,51.3975
2024-03-10,51.3975
2024-03-11,54.5457
2024-03-12,54.1746
2024-03-13,57.4674
2024-03-14,60.0827
2024-03-15,60.3765
2024-03-16,60.3765
2024-03-17,60.3765
2024-03-18,60.6302
2024-03-19,62.6114
2024-03-20,62.4083
2024-03-21,64.1573
2024-03-22,63.2441
2024-03-23,63.2441
2024-03-24,63.2441
2024-03-25,66.5297
2024-03-26,66.0715
2024-03-27,66.9066
2024-03-28,67.3371
2024-03-29,67.3371
2024-03-30,67.3371
2024-03-31,67.3371
2024-04-01,68.6783
2024-04-02,70.4618
2024-04-03,71.278
2024-04-04,71.3802
2024-04-05,72.8549
2024-04-06,72.8549
2024-04-07,72.8549
2024-04-08,70.5189
