,DISH US Equity
2023-03-21,36.4788
2023-03-22,34.8141
2023-03-23,34.2554
2023-03-24,33.9882
2023-03-25,33.9882
2023-03-26,33.9882
2023-03-27,33.537
2023-03-28,34.0202
2023-03-29,36.5263
2023-03-30,36.2214
2023-03-31,38.1217
2023-04-01,38.1217
2023-04-02,38.1217
2023-04-03,37.1205
2023-04-04,35.7337
2023-04-05,35.3241
2023-04-06,36.8223
2023-04-07,36.8223
2023-04-08,36.8223
2023-04-09,36.8223
2023-04-10,37.385
2023-04-11,37.7673
2023-04-12,34.6993
2023-04-13,36.3548
2023-04-14,34.6093
2023-04-15,34.6093
2023-04-16,34.6093
2023-04-17,36.6239
2023-04-18,35.2883
2023-04-19,35.6079
2023-04-20,34.5488
2023-04-21,34.8827
2023-04-22,34.8827
2023-04-23,34.8827
2023-04-24,34.5545
2023-04-25,32.7478
2023-04-26,32.6439
2023-04-27,35.2635
2023-04-28,36.5738
2023-04-29,36.5738
2023-04-30,36.5738
2023-05-01,36.1751
2023-05-02,34.7263
2023-05-03,34.5329
2023-05-04,33.2313
2023-05-05,36.646
2023-05-06,36.646
2023-05-07,36.646
2023-05-08,37.698
2023-05-09,34.4981
2023-05-10,33.8558
2023-05-11,33.6521
2023-05-12,33.3876
2023-05-13,33.3876
2023-05-14,33.3876
2023-05-15,36.4156
2023-05-16,36.0435
2023-05-17,38.7757
2023-05-18,39.4795
2023-05-19,38.2954
2023-05-20,38.2954
2023-05-21,38.2954
2023-05-22,38.8789
2023-05-23,38.0416
2023-05-24,36.3757
2023-05-25,39.6281
2023-05-26,39.5805
2023-05-27,39.5805
2023-05-28,39.5805
2023-05-29,39.5805
2023-05-30,39.9533
2023-05-31,38.5744
2023-06-01,37.8505
2023-06-02,45.0986
2023-06-03,45.0986
2023-06-04,45.0986
2023-06-05,44.0564
2023-06-06,46.8516
2023-06-07,48.309
2023-06-08,46.39
2023-06-09,42.0457
2023-06-10,42.0457
2023-06-11,42.0457
2023-06-12,42.363
2023-06-13,42.077
2023-06-14,40.9802
2023-06-15,40.6466
2023-06-16,42.2446
2023-06-17,42.2446
2023-06-18,42.2446
2023-06-19,42.2446
2023-06-20,43.3424
2023-06-21,41.9006
2023-06-22,41.9006
2023-06-23,40.2134
2023-06-24,40.2134
2023-06-25,40.2134
2023-06-26,40.2134
2023-06-27,42.8264
2023-06-28,44.4762
2023-06-29,45.1172
2023-06-30,44.5263
2023-07-01,44.5263
2023-07-02,44.5263
2023-07-03,45.8469
2023-07-04,45.8469
2023-07-05,45.7843
2023-07-06,46.1648
2023-07-07,49.6038
2023-07-08,49.6038
2023-07-09,49.6038
2023-07-10,48.2471
2023-07-11,49.4625
2023-07-12,49.3215
2023-07-13,48.5345
2023-07-14,45.0839
2023-07-15,45.0839
2023-07-16,45.0839
2023-07-17,44.1917
2023-07-18,46.2358
2023-07-19,48.7028
2023-07-20,50.0674
2023-07-21,51.4047
2023-07-22,51.4047
2023-07-23,51.4047
2023-07-24,53.5712
2023-07-25,53.2641
2023-07-26,49.5886
2023-07-27,47.9458
2023-07-28,53.3425
2023-07-29,53.3425
2023-07-30,53.3425
2023-07-31,54.1917
2023-08-01,52.9805
2023-08-02,50.573
2023-08-03,51.4853
2023-08-04,51.7485
2023-08-05,51.7485
2023-08-06,51.7485
2023-08-07,52.0846
2023-08-08,56.6463
2023-08-09,55.8922
2023-08-10,55.0582
2023-08-11,54.2963
2023-08-12,54.2963
2023-08-13,54.2963
2023-08-14,52.3478
2023-08-15,50.6134
2023-08-16,47.5572
2023-08-17,46.3351
2023-08-18,44.8906
2023-08-19,44.8906
2023-08-20,44.8906
2023-08-21,43.1364
2023-08-22,42.7196
2023-08-23,42.7196
2023-08-24,42.0977
2023-08-25,40.6884
2023-08-26,40.6884
2023-08-27,40.6884
2023-08-28,41.0435
2023-08-29,41.6756
2023-08-30,41.0255
2023-08-31,40.9594
2023-09-01,40.6882
2023-09-02,40.6882
2023-09-03,40.6882
2023-09-04,40.6882
2023-09-05,42.1737
2023-09-06,43.1556
2023-09-07,41.691
2023-09-08,44.5156
2023-09-09,44.5156
2023-09-10,44.5156
2023-09-11,43.3179
2023-09-12,43.2427
2023-09-13,44.5379
2023-09-14,49.6572
2023-09-15,47.3945
2023-09-16,47.3945
2023-09-17,47.3945
2023-09-18,46.1513
2023-09-19,47.0493
2023-09-20,46.4879
2023-09-21,46.0012
2023-09-22,45.3464
2023-09-23,45.3464
2023-09-24,45.3464
2023-09-25,44.6074
2023-09-26,41.0688
2023-09-27,41.0688
2023-09-28,43.0652
2023-09-29,42.6717
2023-09-30,42.6717
2023-10-01,42.6717
2023-10-02,40.5992
2023-10-03,37.5266
2023-10-04,36.3934
2023-10-05,38.6388
2023-10-06,37.4383
2023-10-07,37.4383
2023-10-08,37.4383
2023-10-09,38.7508
2023-10-10,39.0813
2023-10-11,38.508
2023-10-12,39.1999
2023-10-13,38.4539
2023-10-14,38.4539
2023-10-15,38.4539
2023-10-16,37.9312
2023-10-17,38.6704
2023-10-18,39.0459
2023-10-19,38.2386
2023-10-20,38.7626
2023-10-21,38.7626
2023-10-22,38.7626
2023-10-23,36.9006
2023-10-24,38.6244
2023-10-25,37.7224
2023-10-26,38.7977
2023-10-27,37.2986
2023-10-28,37.2986
2023-10-29,37.2986
2023-10-30,38.6607
2023-10-31,40.2715
2023-11-01,40.1805
2023-11-02,44.4627
2023-11-03,47.6354
2023-11-04,47.6354
2023-11-05,47.6354
2023-11-06,32.8566
2023-11-07,33.6851
2023-11-08,35.0836
2023-11-09,33.9321
2023-11-10,33.9321
2023-11-11,33.9321
2023-11-12,33.9321
2023-11-13,33.3191
2023-11-14,34.6514
2023-11-15,34.7637
2023-11-16,33.9191
2023-11-17,36.7577
2023-11-18,36.7577
2023-11-19,36.7577
2023-11-20,37.6444
2023-11-21,37.6444
2023-11-22,37.6444
2023-11-23,37.6444
2023-11-24,37.7651
2023-11-25,37.7651
2023-11-26,37.7651
2023-11-27,38.2598
2023-11-28,37.0414
2023-11-29,38.3116
2023-11-30,38.568
2023-12-01,41.8202
2023-12-02,41.8202
2023-12-03,41.8202
2023-12-04,41.8202
2023-12-05,41.1037
2023-12-06,42.629
2023-12-07,47.2242
2023-12-08,49.5809
2023-12-09,49.5809
2023-12-10,49.5809
2023-12-11,48.4616
2023-12-12,46.7734
2023-12-13,48.4137
2023-12-14,52.2685
2023-12-15,50.8211
2023-12-16,50.8211
2023-12-17,50.8211
2023-12-18,50.4086
2023-12-19,52.7875
2023-12-20,51.6136
2023-12-21,52.7982
2023-12-22,53.8692
2023-12-23,53.8692
2023-12-24,53.8692
2023-12-25,53.8692
2023-12-26,55.7574
2023-12-27,56.6746
2023-12-28,59.78
2023-12-29,60.671
2023-12-30,60.671
2023-12-31,60.671
2024-01-01,60.671
2024-01-02,60.671
2024-01-03,60.671
2024-01-04,60.671
2024-01-05,60.671
2024-01-06,60.671
2024-01-07,60.671
2024-01-08,60.671
2024-01-09,60.671
2024-01-10,60.671
2024-01-11,60.671
2024-01-12,60.671
2024-01-13,60.671
2024-01-14,60.671
2024-01-15,60.671
2024-01-16,60.671
2024-01-17,60.671
2024-01-18,60.671
2024-01-19,60.671
2024-01-20,60.671
2024-01-21,60.671
2024-01-22,60.671
2024-01-23,60.671
2024-01-24,60.671
2024-01-25,60.671
2024-01-26,60.671
2024-01-27,60.671
2024-01-28,60.671
2024-01-29,60.671
2024-01-30,60.671
2024-01-31,60.671
2024-02-01,60.671
2024-02-02,60.671
2024-02-03,60.671
2024-02-04,60.671
2024-02-05,60.671
2024-02-06,60.671
2024-02-07,60.671
2024-02-08,60.671
2024-02-09,60.671
2024-02-10,60.671
2024-02-11,60.671
2024-02-12,60.671
2024-02-13,60.671
2024-02-14,60.671
2024-02-15,60.671
2024-02-16,60.671
2024-02-17,60.671
2024-02-18,60.671
2024-02-19,60.671
2024-02-20,60.671
2024-02-21,60.671
2024-02-22,60.671
2024-02-23,60.671
2024-02-24,60.671
2024-02-25,60.671
2024-02-26,60.671
2024-02-27,60.671
2024-02-28,60.671
2024-02-29,60.671
2024-03-01,60.671
2024-03-02,60.671
2024-03-03,60.671
2024-03-04,60.671
2024-03-05,60.671
2024-03-06,60.671
2024-03-07,60.671
2024-03-08,60.671
2024-03-09,60.671
2024-03-10,60.671
2024-03-11,60.671
2024-03-12,60.671
2024-03-13,60.671
2024-03-14,60.671
2024-03-15,60.671
2024-03-16,60.671
2024-03-17,60.671
2024-03-18,60.671
2024-03-19,60.671
2024-03-20,60.671
2024-03-21,60.671
2024-03-22,60.671
2024-03-23,60.671
2024-03-24,60.671
2024-03-25,60.671
2024-03-26,60.671
2024-03-27,60.671
2024-03-28,60.671
2024-03-29,60.671
2024-03-30,60.671
2024-03-31,60.671
2024-04-01,60.671
2024-04-02,60.671
2024-04-03,60.671
2024-04-04,60.671
2024-04-05,60.671
2024-04-06,60.671
2024-04-07,60.671
2024-04-08,60.671
