,BR US Equity
2023-03-21,44.6159
2023-03-22,43.4604
2023-03-23,46.0735
2023-03-24,49.2688
2023-03-25,49.2688
2023-03-26,49.2688
2023-03-27,49.6405
2023-03-28,49.3008
2023-03-29,51.965
2023-03-30,54.2206
2023-03-31,55.6958
2023-04-01,55.6958
2023-04-02,55.6958
2023-04-03,54.0065
2023-04-04,52.0169
2023-04-05,49.0506
2023-04-06,49.411
2023-04-07,49.411
2023-04-08,49.411
2023-04-09,49.411
2023-04-10,50.3086
2023-04-11,52.5783
2023-04-12,54.1354
2023-04-13,55.1945
2023-04-14,53.4827
2023-04-15,53.4827
2023-04-16,53.4827
2023-04-17,54.4049
2023-04-18,54.1242
2023-04-19,52.1505
2023-04-20,50.1379
2023-04-21,51.4002
2023-04-22,51.4002
2023-04-23,51.4002
2023-04-24,52.5509
2023-04-25,48.4018
2023-04-26,47.0299
2023-04-27,51.1229
2023-04-28,53.1173
2023-04-29,53.1173
2023-04-30,53.1173
2023-05-01,51.7044
2023-05-02,59.8587
2023-05-03,61.2165
2023-05-04,58.9279
2023-05-05,58.7143
2023-05-06,58.7143
2023-05-07,58.7143
2023-05-08,58.3573
2023-05-09,58.3455
2023-05-10,60.2634
2023-05-11,60.0768
2023-05-12,59.9105
2023-05-13,59.9105
2023-05-14,59.9105
2023-05-15,59.7394
2023-05-16,57.2415
2023-05-17,57.4524
2023-05-18,58.8365
2023-05-19,57.6065
2023-05-20,57.6065
2023-05-21,57.6065
2023-05-22,58.0503
2023-05-23,54.6198
2023-05-24,53.2722
2023-05-25,51.0291
2023-05-26,52.6052
2023-05-27,52.6052
2023-05-28,52.6052
2023-05-29,52.6052
2023-05-30,50.475
2023-05-31,49.2487
2023-06-01,51.8286
2023-06-02,56.129
2023-06-03,56.129
2023-06-04,56.129
2023-06-05,56.4037
2023-06-06,57.1315
2023-06-07,56.6679
2023-06-08,56.7184
2023-06-09,56.5141
2023-06-10,56.5141
2023-06-11,56.5141
2023-06-12,57.0053
2023-06-13,60.4876
2023-06-14,60.8532
2023-06-15,62.9445
2023-06-16,63.9109
2023-06-17,63.9109
2023-06-18,63.9109
2023-06-19,63.9109
2023-06-20,60.8939
2023-06-21,61.7266
2023-06-22,60.0653
2023-06-23,59.2766
2023-06-24,59.2766
2023-06-25,59.2766
2023-06-26,61.1341
2023-06-27,62.6195
2023-06-28,62.8216
2023-06-29,64.2486
2023-06-30,66.2381
2023-07-01,66.2381
2023-07-02,66.2381
2023-07-03,63.5079
2023-07-04,63.5079
2023-07-05,63.5525
2023-07-06,62.8681
2023-07-07,62.5279
2023-07-08,62.5279
2023-07-09,62.5279
2023-07-10,64.3072
2023-07-11,65.3803
2023-07-12,65.4895
2023-07-13,66.8153
2023-07-14,66.8601
2023-07-15,66.8601
2023-07-16,66.8601
2023-07-17,64.5871
2023-07-18,65.1704
2023-07-19,67.3407
2023-07-20,66.4619
2023-07-21,67.0549
2023-07-22,67.0549
2023-07-23,67.0549
2023-07-24,67.0832
2023-07-25,68.2192
2023-07-26,69.0502
2023-07-27,64.8661
2023-07-28,61.34
2023-07-29,61.34
2023-07-30,61.34
2023-07-31,61.449
2023-08-01,61.7832
2023-08-02,59.0809
2023-08-03,57.7322
2023-08-04,57.4232
2023-08-05,57.4232
2023-08-06,57.4232
2023-08-07,57.979
2023-08-08,68.5551
2023-08-09,69.8172
2023-08-10,70.375
2023-08-11,72.1113
2023-08-12,72.1113
2023-08-13,72.1113
2023-08-14,72.7105
2023-08-15,69.4068
2023-08-16,69.7675
2023-08-17,65.3521
2023-08-18,65.6926
2023-08-19,65.6926
2023-08-20,65.6926
2023-08-21,64.0338
2023-08-22,63.8313
2023-08-23,67.658
2023-08-24,67.6655
2023-08-25,68.5591
2023-08-26,68.5591
2023-08-27,68.5591
2023-08-28,70.2595
2023-08-29,70.3928
2023-08-30,70.8132
2023-08-31,69.7368
2023-09-01,70.8673
2023-09-02,70.8673
2023-09-03,70.8673
2023-09-04,70.8673
2023-09-05,70.7779
2023-09-06,66.6062
2023-09-07,68.0975
2023-09-08,68.571
2023-09-09,68.571
2023-09-10,68.571
2023-09-11,69.5602
2023-09-12,69.2054
2023-09-13,68.0208
2023-09-14,68.6044
2023-09-15,63.5767
2023-09-16,63.5767
2023-09-17,63.5767
2023-09-18,63.2779
2023-09-19,64.0546
2023-09-20,61.9044
2023-09-21,60.2728
2023-09-22,61.0768
2023-09-23,61.0768
2023-09-24,61.0768
2023-09-25,61.9686
2023-09-26,57.1029
2023-09-27,55.8266
2023-09-28,55.4945
2023-09-29,52.6241
2023-09-30,52.6241
2023-10-01,52.6241
2023-10-02,49.8085
2023-10-03,48.1776
2023-10-04,52.8891
2023-10-05,52.7158
2023-10-06,53.1675
2023-10-07,53.1675
2023-10-08,53.1675
2023-10-09,55.7779
2023-10-10,55.1591
2023-10-11,56.2338
2023-10-12,54.5149
2023-10-13,49.7546
2023-10-14,49.7546
2023-10-15,49.7546
2023-10-16,52.1013
2023-10-17,53.8548
2023-10-18,49.5433
2023-10-19,47.5678
2023-10-20,44.6965
2023-10-21,44.6965
2023-10-22,44.6965
2023-10-23,44.1572
2023-10-24,44.4059
2023-10-25,41.5256
2023-10-26,40.8923
2023-10-27,39.0714
2023-10-28,39.0714
2023-10-29,39.0714
2023-10-30,41.9381
2023-10-31,43.4782
2023-11-01,43.3663
2023-11-02,52.8198
2023-11-03,51.0215
2023-11-04,51.0215
2023-11-05,51.0215
2023-11-06,51.235
2023-11-07,50.7664
2023-11-08,51.8677
2023-11-09,49.9131
2023-11-10,50.9347
2023-11-11,50.9347
2023-11-12,50.9347
2023-11-13,51.6724
2023-11-14,54.9779
2023-11-15,54.1542
2023-11-16,55.0527
2023-11-17,56.5282
2023-11-18,56.5282
2023-11-19,56.5282
2023-11-20,57.5064
2023-11-21,58.963
2023-11-22,60.2888
2023-11-23,60.2888
2023-11-24,60.1363
2023-11-25,60.1363
2023-11-26,60.1363
2023-11-27,61.0895
2023-11-28,61.9574
2023-11-29,63.7786
2023-11-30,66.3395
2023-12-01,67.5198
2023-12-02,67.5198
2023-12-03,67.5198
2023-12-04,67.0885
2023-12-05,65.8759
2023-12-06,61.5253
2023-12-07,62.0699
2023-12-08,61.1314
2023-12-09,61.1314
2023-12-10,61.1314
2023-12-11,60.7368
2023-12-12,63.2372
2023-12-13,62.4296
2023-12-14,63.4533
2023-12-15,63.5524
2023-12-16,63.5524
2023-12-17,63.5524
2023-12-18,66.1109
2023-12-19,66.3667
2023-12-20,65.2815
2023-12-21,65.2815
2023-12-22,68.0825
2023-12-23,68.0825
2023-12-24,68.0825
2023-12-25,68.0825
2023-12-26,69.868
2023-12-27,71.4499
2023-12-28,72.4859
2023-12-29,72.3466
2023-12-30,72.3466
2023-12-31,72.3466
2024-01-01,72.3466
2024-01-02,63.1521
2024-01-03,59.4571
2024-01-04,59.4181
2024-01-05,58.4412
2024-01-06,58.4412
2024-01-07,58.4412
2024-01-08,61.6578
2024-01-09,61.6578
2024-01-10,63.2986
2024-01-11,62.2357
2024-01-12,63.3986
2024-01-13,63.3986
2024-01-14,63.3986
2024-01-15,63.3986
2024-01-16,62.7657
2024-01-17,62.4579
2024-01-18,61.39
2024-01-19,64.575
2024-01-20,64.575
2024-01-21,64.575
2024-01-22,65.7644
2024-01-23,65.6726
2024-01-24,65.2796
2024-01-25,67.0578
2024-01-26,66.4602
2024-01-27,66.4602
2024-01-28,66.4602
2024-01-29,66.6926
2024-01-30,67.361
2024-01-31,59.9553
2024-02-01,56.4867
2024-02-02,56.5979
2024-02-03,56.5979
2024-02-04,56.5979
2024-02-05,52.1957
2024-02-06,52.8656
2024-02-07,52.1342
2024-02-08,52.9755
2024-02-09,52.9498
2024-02-10,52.9498
2024-02-11,52.9498
2024-02-12,51.2167
2024-02-13,46.4726
2024-02-14,49.9047
2024-02-15,51.9106
2024-02-16,51.4679
2024-02-17,51.4679
2024-02-18,51.4679
2024-02-19,51.4679
2024-02-20,48.3686
2024-02-21,49.972
2024-02-22,53.4083
2024-02-23,55.0257
2024-02-24,55.0257
2024-02-25,55.0257
2024-02-26,54.9182
2024-02-27,53.2547
2024-02-28,54.7244
2024-02-29,56.8026
2024-03-01,56.9561
2024-03-02,56.9561
2024-03-03,56.9561
2024-03-04,58.6841
2024-03-05,53.3741
2024-03-06,55.1275
2024-03-07,56.8609
2024-03-08,55.2747
2024-03-09,55.2747
2024-03-10,55.2747
2024-03-11,53.9035
2024-03-12,55.4874
2024-03-13,54.2829
2024-03-14,51.5202
2024-03-15,52.0049
2024-03-16,52.0049
2024-03-17,52.0049
2024-03-18,51.1937
2024-03-19,54.0466
2024-03-20,55.8859
2024-03-21,57.6222
2024-03-22,54.6327
2024-03-23,54.6327
2024-03-24,54.6327
2024-03-25,53.3146
2024-03-26,52.6077
2024-03-27,54.7083
2024-03-28,55.6814
2024-03-29,55.6814
2024-03-30,55.6814
2024-03-31,55.6814
2024-04-01,53.7715
2024-04-02,53.0212
2024-04-03,49.6065
2024-04-04,48.6755
2024-04-05,52.9457
2024-04-06,52.9457
2024-04-07,52.9457
2024-04-08,54.9229
