,MSM US Equity
2023-03-19,41.2651
2023-03-20,45.9912
2023-03-21,47.854
2023-03-22,45.7009
2023-03-23,45.3132
2023-03-24,46.8615
2023-03-25,46.8615
2023-03-26,46.8615
2023-03-27,48.5674
2023-03-28,49.5128
2023-03-29,50.4549
2023-03-30,49.7661
2023-03-31,52.4018
2023-04-01,52.4018
2023-04-02,52.4018
2023-04-03,53.0517
2023-04-04,51.6315
2023-04-05,53.2413
2023-04-06,53.1022
2023-04-07,53.1022
2023-04-08,53.1022
2023-04-09,53.1022
2023-04-10,55.4466
2023-04-11,57.1061
2023-04-12,59.2957
2023-04-13,59.2957
2023-04-14,60.7407
2023-04-15,60.7407
2023-04-16,60.7407
2023-04-17,61.775
2023-04-18,63.2076
2023-04-19,62.7937
2023-04-20,64.5184
2023-04-21,64.6988
2023-04-22,64.6988
2023-04-23,64.6988
2023-04-24,63.2655
2023-04-25,60.5403
2023-04-26,57.357
2023-04-27,61.4996
2023-04-28,60.9347
2023-04-29,60.9347
2023-04-30,60.9347
2023-05-01,61.9189
2023-05-02,61.3545
2023-05-03,60.4754
2023-05-04,57.6794
2023-05-05,59.4888
2023-05-06,59.4888
2023-05-07,59.4888
2023-05-08,59.6939
2023-05-09,57.5829
2023-05-10,57.938
2023-05-11,59.0031
2023-05-12,59.2404
2023-05-13,59.2404
2023-05-14,59.2404
2023-05-15,58.6386
2023-05-16,59.1925
2023-05-17,60.6522
2023-05-18,62.2833
2023-05-19,62.8256
2023-05-20,62.8256
2023-05-21,62.8256
2023-05-22,64.1974
2023-05-23,59.9691
2023-05-24,55.6913
2023-05-25,56.7022
2023-05-26,58.8195
2023-05-27,58.8195
2023-05-28,58.8195
2023-05-29,58.8195
2023-05-30,58.1445
2023-05-31,53.1625
2023-06-01,55.0552
2023-06-02,59.2272
2023-06-03,59.2272
2023-06-04,59.2272
2023-06-05,57.9073
2023-06-06,57.6676
2023-06-07,61.1328
2023-06-08,62.0039
2023-06-09,61.0227
2023-06-10,61.0227
2023-06-11,61.0227
2023-06-12,61.244
2023-06-13,62.5635
2023-06-14,62.7819
2023-06-15,64.2357
2023-06-16,64.4491
2023-06-17,64.4491
2023-06-18,64.4491
2023-06-19,64.4491
2023-06-20,60.656
2023-06-21,62.2003
2023-06-22,59.6591
2023-06-23,59.7228
2023-06-24,59.7228
2023-06-25,59.7228
2023-06-26,59.7556
2023-06-27,61.1482
2023-06-28,58.5587
2023-06-29,54.7658
2023-06-30,56.5039
2023-07-01,56.5039
2023-07-02,56.5039
2023-07-03,57.2759
2023-07-04,57.2759
2023-07-05,56.086
2023-07-06,54.291
2023-07-07,56.1772
2023-07-08,56.1772
2023-07-09,56.1772
2023-07-10,59.7735
2023-07-11,61.7718
2023-07-12,62.652
2023-07-13,60.7081
2023-07-14,59.7032
2023-07-15,59.7032
2023-07-16,59.7032
2023-07-17,59.6557
2023-07-18,59.9688
2023-07-19,61.8237
2023-07-20,62.4344
2023-07-21,62.6877
2023-07-22,62.6877
2023-07-23,62.6877
2023-07-24,63.1377
2023-07-25,63.7038
2023-07-26,63.5308
2023-07-27,61.5704
2023-07-28,62.6572
2023-07-29,62.6572
2023-07-30,62.6572
2023-07-31,64.3881
2023-08-01,64.8625
2023-08-02,63.4161
2023-08-03,58.8354
2023-08-04,58.4847
2023-08-05,58.4847
2023-08-06,58.4847
2023-08-07,62.359
2023-08-08,63.3852
2023-08-09,64.7426
2023-08-10,63.5523
2023-08-11,64.61
2023-08-12,64.61
2023-08-13,64.61
2023-08-14,62.3688
2023-08-15,59.6072
2023-08-16,57.1682
2023-08-17,57.3204
2023-08-18,58.4278
2023-08-19,58.4278
2023-08-20,58.4278
2023-08-21,57.1581
2023-08-22,55.7227
2023-08-23,57.5089
2023-08-24,57.7664
2023-08-25,58.9153
2023-08-26,58.9153
2023-08-27,58.9153
2023-08-28,59.5627
2023-08-29,61.1739
2023-08-30,60.1991
2023-08-31,59.8107
2023-09-01,58.6662
2023-09-02,58.6662
2023-09-03,58.6662
2023-09-04,58.6662
2023-09-05,49.2716
2023-09-06,44.5165
2023-09-07,44.9589
2023-09-08,45.1494
2023-09-09,45.1494
2023-09-10,45.1494
2023-09-11,46.2086
2023-09-12,46.979
2023-09-13,43.3281
2023-09-14,45.8172
2023-09-15,46.7707
2023-09-16,46.7707
2023-09-17,46.7707
2023-09-18,46.8179
2023-09-19,45.6041
2023-09-20,44.5333
2023-09-21,43.398
2023-09-22,44.4702
2023-09-23,44.4702
2023-09-24,44.4702
2023-09-25,45.5374
2023-09-26,45.3395
2023-09-27,49.5243
2023-09-28,52.2146
2023-09-29,51.9717
2023-09-30,51.9717
2023-10-01,51.9717
2023-10-02,50.5608
2023-10-03,48.6527
2023-10-04,54.546
2023-10-05,52.5736
2023-10-06,54.8014
2023-10-07,54.8014
2023-10-08,54.8014
2023-10-09,57.7355
2023-10-10,56.6653
2023-10-11,60.5793
2023-10-12,63.2469
2023-10-13,60.9599
2023-10-14,60.9599
2023-10-15,60.9599
2023-10-16,61.1547
2023-10-17,62.3792
2023-10-18,52.8926
2023-10-19,48.2935
2023-10-20,48.4125
2023-10-21,48.4125
2023-10-22,48.4125
2023-10-23,44.6472
2023-10-24,44.7905
2023-10-25,40.8147
2023-10-26,42.835
2023-10-27,43.4589
2023-10-28,43.4589
2023-10-29,43.4589
2023-10-30,43.2635
2023-10-31,44.9285
2023-11-01,46.1325
2023-11-02,48.8107
2023-11-03,50.1506
2023-11-04,50.1506
2023-11-05,50.1506
2023-11-06,49.4074
2023-11-07,47.7324
2023-11-08,49.1184
2023-11-09,50.077
2023-11-10,51.6259
2023-11-11,51.6259
2023-11-12,51.6259
2023-11-13,51.3909
2023-11-14,56.2706
2023-11-15,53.6996
2023-11-16,51.4067
2023-11-17,51.6933
2023-11-18,51.6933
2023-11-19,51.6933
2023-11-20,52.6405
2023-11-21,51.1629
2023-11-22,52.541
2023-11-23,52.541
2023-11-24,53.0307
2023-11-25,53.0307
2023-11-26,53.0307
2023-11-27,52.5446
2023-11-28,49.9576
2023-11-29,48.8023
2023-11-30,50.1573
2023-12-01,52.5972
2023-12-02,52.5972
2023-12-03,52.5972
2023-12-04,51.4696
2023-12-05,49.1638
2023-12-06,50.0432
2023-12-07,51.4614
2023-12-08,51.8327
2023-12-09,51.8327
2023-12-10,51.8327
2023-12-11,53.3617
2023-12-12,53.9183
2023-12-13,53.5875
2023-12-14,58.2419
2023-12-15,55.7908
2023-12-16,55.7908
2023-12-17,55.7908
2023-12-18,55.6077
2023-12-19,55.708
2023-12-20,56.5205
2023-12-21,58.5994
2023-12-22,59.6675
2023-12-23,59.6675
2023-12-24,59.6675
2023-12-25,59.6675
2023-12-26,58.072
2023-12-27,56.6177
2023-12-28,55.4032
2023-12-29,54.6971
2023-12-30,54.6971
2023-12-31,54.6971
2024-01-01,54.6971
2024-01-02,50.9986
2024-01-03,46.6084
2024-01-04,46.2263
2024-01-05,44.4938
2024-01-06,44.4938
2024-01-07,44.4938
2024-01-08,45.6513
2024-01-09,40.8596
2024-01-10,43.2897
2024-01-11,46.0865
2024-01-12,47.4093
2024-01-13,47.4093
2024-01-14,47.4093
2024-01-15,47.4093
2024-01-16,47.2741
2024-01-17,45.0797
2024-01-18,48.5779
2024-01-19,49.5903
2024-01-20,49.5903
2024-01-21,49.5903
2024-01-22,50.8205
2024-01-23,49.1199
2024-01-24,46.6633
2024-01-25,49.4063
2024-01-26,49.7905
2024-01-27,49.7905
2024-01-28,49.7905
2024-01-29,51.1167
2024-01-30,54.1036
2024-01-31,52.4194
2024-02-01,54.7779
2024-02-02,55.8565
2024-02-03,55.8565
2024-02-04,55.8565
2024-02-05,52.2436
2024-02-06,51.6702
2024-02-07,50.6253
2024-02-08,51.3379
2024-02-09,51.6302
2024-02-10,51.6302
2024-02-11,51.6302
2024-02-12,52.921
2024-02-13,48.4617
2024-02-14,51.3136
2024-02-15,52.809
2024-02-16,52.6292
2024-02-17,52.6292
2024-02-18,52.6292
2024-02-19,52.6292
2024-02-20,51.5755
2024-02-21,53.8026
2024-02-22,55.2228
2024-02-23,54.8738
2024-02-24,54.8738
2024-02-25,54.8738
2024-02-26,53.9913
2024-02-27,53.5753
2024-02-28,54.6257
2024-02-29,54.9542
2024-03-01,53.397
2024-03-02,53.397
2024-03-03,53.397
2024-03-04,58.1691
2024-03-05,50.6923
2024-03-06,50.1107
2024-03-07,52.4487
2024-03-08,50.4743
2024-03-09,50.4743
2024-03-10,50.4743
2024-03-11,47.0888
2024-03-12,47.2075
2024-03-13,47.9836
2024-03-14,46.7358
2024-03-15,46.3726
2024-03-16,46.3726
2024-03-17,46.3726
2024-03-18,45.1727
2024-03-19,47.4493
2024-03-20,49.3253
2024-03-21,51.6176
2024-03-22,50.2684
2024-03-23,50.2684
2024-03-24,50.2684
2024-03-25,51.2155
2024-03-26,48.8116
2024-03-27,51.9918
2024-03-28,47.9872
2024-03-29,47.9872
2024-03-30,47.9872
2024-03-31,47.9872
2024-04-01,46.3636
2024-04-02,44.5468
2024-04-03,45.2976
2024-04-04,45.9838
2024-04-05,46.1093
2024-04-06,46.1093
2024-04-07,46.1093
2024-04-08,45.6038
