,PPBI US Equity
2023-03-19,32.3534
2023-03-20,33.3577
2023-03-21,37.3827
2023-03-22,34.6435
2023-03-23,32.6042
2023-03-24,36.3179
2023-03-25,36.3179
2023-03-26,36.3179
2023-03-27,36.0813
2023-03-28,35.9508
2023-03-29,35.9508
2023-03-30,34.6114
2023-03-31,35.3588
2023-04-01,35.3588
2023-04-02,35.3588
2023-04-03,34.733
2023-04-04,33.2857
2023-04-05,33.1728
2023-04-06,34.1357
2023-04-07,34.1357
2023-04-08,34.1357
2023-04-09,34.1357
2023-04-10,35.5573
2023-04-11,34.8837
2023-04-12,33.5679
2023-04-13,34.5652
2023-04-14,33.9122
2023-04-15,33.9122
2023-04-16,33.9122
2023-04-17,36.8962
2023-04-18,34.8762
2023-04-19,37.9737
2023-04-20,36.9753
2023-04-21,36.2522
2023-04-22,36.2522
2023-04-23,36.2522
2023-04-24,35.3845
2023-04-25,32.957
2023-04-26,33.9807
2023-04-27,38.6751
2023-04-28,38.6075
2023-04-29,38.6075
2023-04-30,38.6075
2023-05-01,37.2814
2023-05-02,32.8499
2023-05-03,32.248
2023-05-04,31.0535
2023-05-05,34.9872
2023-05-06,34.9872
2023-05-07,34.9872
2023-05-08,33.4732
2023-05-09,33.1474
2023-05-10,33.1474
2023-05-11,33.0327
2023-05-12,32.7012
2023-05-13,32.7012
2023-05-14,32.7012
2023-05-15,35.8739
2023-05-16,34.8458
2023-05-17,40.2667
2023-05-18,40.7427
2023-05-19,39.2853
2023-05-20,39.2853
2023-05-21,39.2853
2023-05-22,41.5842
2023-05-23,42.525
2023-05-24,41.5364
2023-05-25,40.9455
2023-05-26,41.7315
2023-05-27,41.7315
2023-05-28,41.7315
2023-05-29,41.7315
2023-05-30,41.0886
2023-05-31,39.4057
2023-06-01,40.9371
2023-06-02,46.6215
2023-06-03,46.6215
2023-06-04,46.6215
2023-06-05,44.4486
2023-06-06,47.7656
2023-06-07,50.7248
2023-06-08,49.214
2023-06-09,48.9398
2023-06-10,48.9398
2023-06-11,48.9398
2023-06-12,48.6037
2023-06-13,50.4801
2023-06-14,48.6707
2023-06-15,50.3368
2023-06-16,49.2915
2023-06-17,49.2915
2023-06-18,49.2915
2023-06-19,49.2915
2023-06-20,48.5954
2023-06-21,46.9661
2023-06-22,45.6062
2023-06-23,44.5976
2023-06-24,44.5976
2023-06-25,44.5976
2023-06-26,46.1299
2023-06-27,47.66
2023-06-28,47.2172
2023-06-29,47.918
2023-06-30,46.9658
2023-07-01,46.9658
2023-07-02,46.9658
2023-07-03,48.5687
2023-07-04,48.5687
2023-07-05,47.8054
2023-07-06,46.4524
2023-07-07,48.5542
2023-07-08,48.5542
2023-07-09,48.5542
2023-07-10,49.0028
2023-07-11,48.6987
2023-07-12,50.3631
2023-07-13,52.1073
2023-07-14,50.7332
2023-07-15,50.7332
2023-07-16,50.7332
2023-07-17,52.9296
2023-07-18,55.1569
2023-07-19,58.1151
2023-07-20,56.8475
2023-07-21,56.1944
2023-07-22,56.1944
2023-07-23,56.1944
2023-07-24,58.377
2023-07-25,56.8532
2023-07-26,60.29
2023-07-27,60.0525
2023-07-28,60.482
2023-07-29,60.482
2023-07-30,60.482
2023-07-31,61.157
2023-08-01,60.1787
2023-08-02,59.199
2023-08-03,60.1331
2023-08-04,60.5473
2023-08-05,60.5473
2023-08-06,60.5473
2023-08-07,62.2011
2023-08-08,60.7228
2023-08-09,59.0002
2023-08-10,59.2519
2023-08-11,58.7852
2023-08-12,58.7852
2023-08-13,58.7852
2023-08-14,55.3567
2023-08-15,52.6008
2023-08-16,51.6734
2023-08-17,50.986
2023-08-18,50.658
2023-08-19,50.658
2023-08-20,50.658
2023-08-21,49.8697
2023-08-22,47.0024
2023-08-23,48.2423
2023-08-24,48.4574
2023-08-25,48.0853
2023-08-26,48.0853
2023-08-27,48.0853
2023-08-28,49.4679
2023-08-29,49.4679
2023-08-30,48.5309
2023-08-31,50.4718
2023-09-01,53.6571
2023-09-02,53.6571
2023-09-03,53.6571
2023-09-04,53.6571
2023-09-05,50.1831
2023-09-06,47.4195
2023-09-07,46.9801
2023-09-08,47.8883
2023-09-09,47.8883
2023-09-10,47.8883
2023-09-11,47.846
2023-09-12,48.2723
2023-09-13,47.6455
2023-09-14,49.2994
2023-09-15,48.2331
2023-09-16,48.2331
2023-09-17,48.2331
2023-09-18,46.2534
2023-09-19,46.9698
2023-09-20,46.7855
2023-09-21,44.3973
2023-09-22,43.2762
2023-09-23,43.2762
2023-09-24,43.2762
2023-09-25,46.041
2023-09-26,44.4162
2023-09-27,43.6835
2023-09-28,43.7963
2023-09-29,46.2475
2023-09-30,46.2475
2023-10-01,46.2475
2023-10-02,44.1644
2023-10-03,42.8198
2023-10-04,42.7763
2023-10-05,46.1676
2023-10-06,47.1398
2023-10-07,47.1398
2023-10-08,47.1398
2023-10-09,47.4127
2023-10-10,48.6201
2023-10-11,48.6755
2023-10-12,45.8614
2023-10-13,43.8128
2023-10-14,43.8128
2023-10-15,43.8128
2023-10-16,45.7372
2023-10-17,48.9696
2023-10-18,46.1271
2023-10-19,44.6281
2023-10-20,42.3831
2023-10-21,42.3831
2023-10-22,42.3831
2023-10-23,42.0464
2023-10-24,36.0168
2023-10-25,35.0595
2023-10-26,39.3402
2023-10-27,38.2232
2023-10-28,38.2232
2023-10-29,38.2232
2023-10-30,38.1552
2023-10-31,38.4382
2023-11-01,42.0578
2023-11-02,47.74
2023-11-03,51.356
2023-11-04,51.356
2023-11-05,51.356
2023-11-06,49.8857
2023-11-07,48.6908
2023-11-08,46.5814
2023-11-09,45.0574
2023-11-10,44.7169
2023-11-11,44.7169
2023-11-12,44.7169
2023-11-13,46.9298
2023-11-14,55.4275
2023-11-15,55.3446
2023-11-16,55.0462
2023-11-17,55.6817
2023-11-18,55.6817
2023-11-19,55.6817
2023-11-20,58.1949
2023-11-21,57.5111
2023-11-22,57.7848
2023-11-23,57.7848
2023-11-24,56.1933
2023-11-25,56.1933
2023-11-26,56.1933
2023-11-27,55.5416
2023-11-28,53.7902
2023-11-29,55.0257
2023-11-30,54.6948
2023-12-01,61.0918
2023-12-02,61.0918
2023-12-03,61.0918
2023-12-04,63.349
2023-12-05,63.3771
2023-12-06,63.5799
2023-12-07,65.7647
2023-12-08,66.718
2023-12-09,66.718
2023-12-10,66.718
2023-12-11,66.241
2023-12-12,66.024
2023-12-13,70.7995
2023-12-14,73.5494
2023-12-15,72.0241
2023-12-16,72.0241
2023-12-17,72.0241
2023-12-18,71.1087
2023-12-19,71.463
2023-12-20,67.7707
2023-12-21,68.7766
2023-12-22,69.3832
2023-12-23,69.3832
2023-12-24,69.3832
2023-12-25,69.3832
2023-12-26,70.6503
2023-12-27,70.9505
2023-12-28,70.79
2023-12-29,66.6317
2023-12-30,66.6317
2023-12-31,66.6317
2024-01-01,66.6317
2024-01-02,65.2441
2024-01-03,60.7565
2024-01-04,60.7115
2024-01-05,60.5722
2024-01-06,60.5722
2024-01-07,60.5722
2024-01-08,62.6962
2024-01-09,61.1347
2024-01-10,61.4954
2024-01-11,59.7272
2024-01-12,58.2292
2024-01-13,58.2292
2024-01-14,58.2292
2024-01-15,58.2292
2024-01-16,56.667
2024-01-17,54.5733
2024-01-18,55.2645
2024-01-19,57.4501
2024-01-20,57.4501
2024-01-21,57.4501
2024-01-22,60.1769
2024-01-23,57.7608
2024-01-24,57.9585
2024-01-25,56.5887
2024-01-26,57.5233
2024-01-27,57.5233
2024-01-28,57.5233
2024-01-29,57.7672
2024-01-30,53.1245
2024-01-31,46.8472
2024-02-01,46.2009
2024-02-02,46.2412
2024-02-03,46.2412
2024-02-04,46.2412
2024-02-05,44.2812
2024-02-06,43.3801
2024-02-07,42.9449
2024-02-08,43.7193
2024-02-09,45.0802
2024-02-10,45.0802
2024-02-11,45.0802
2024-02-12,47.572
2024-02-13,42.5605
2024-02-14,43.4228
2024-02-15,49.7448
2024-02-16,48.0975
2024-02-17,48.0975
2024-02-18,48.0975
2024-02-19,48.0975
2024-02-20,46.1856
2024-02-21,45.5717
2024-02-22,44.7938
2024-02-23,44.4341
2024-02-24,44.4341
2024-02-25,44.4341
2024-02-26,42.9425
2024-02-27,43.2424
2024-02-28,41.0425
2024-02-29,42.0155
2024-03-01,42.5946
2024-03-02,42.5946
2024-03-03,42.5946
2024-03-04,40.7486
2024-03-05,45.2687
2024-03-06,46.0792
2024-03-07,46.6109
2024-03-08,46.1045
2024-03-09,46.1045
2024-03-10,46.1045
2024-03-11,46.0675
2024-03-12,44.0916
2024-03-13,44.502
2024-03-14,40.8487
2024-03-15,42.9952
2024-03-16,42.9952
2024-03-17,42.9952
2024-03-18,42.1205
2024-03-19,41.3178
2024-03-20,46.2212
2024-03-21,48.042
2024-03-22,45.5598
2024-03-23,45.5598
2024-03-24,45.5598
2024-03-25,45.6428
2024-03-26,45.4993
2024-03-27,49.8624
2024-03-28,49.7854
2024-03-29,49.7854
2024-03-30,49.7854
2024-03-31,49.7854
2024-04-01,48.1308
2024-04-02,45.9626
2024-04-03,45.1776
2024-04-04,45.1052
2024-04-05,44.624
2024-04-06,44.624
2024-04-07,44.624
2024-04-08,44.7178
