,TTC US Equity
2023-03-20,47.6455
2023-03-21,50.195
2023-03-22,48.0991
2023-03-23,47.6352
2023-03-24,46.8208
2023-03-25,46.8208
2023-03-26,46.8208
2023-03-27,49.1866
2023-03-28,49.4465
2023-03-29,48.7881
2023-03-30,48.513
2023-03-31,51.4278
2023-04-01,51.4278
2023-04-02,51.4278
2023-04-03,49.5212
2023-04-04,44.3469
2023-04-05,40.926
2023-04-06,40.1845
2023-04-07,40.1845
2023-04-08,40.1845
2023-04-09,40.1845
2023-04-10,43.001
2023-04-11,43.8896
2023-04-12,44.5534
2023-04-13,45.1562
2023-04-14,45.3796
2023-04-15,45.3796
2023-04-16,45.3796
2023-04-17,46.2431
2023-04-18,46.9542
2023-04-19,45.2692
2023-04-20,45.0969
2023-04-21,46.2757
2023-04-22,46.2757
2023-04-23,46.2757
2023-04-24,45.4474
2023-04-25,43.5452
2023-04-26,41.3742
2023-04-27,45.577
2023-04-28,46.0877
2023-04-29,46.0877
2023-04-30,46.0877
2023-05-01,47.6275
2023-05-02,46.2481
2023-05-03,47.0925
2023-05-04,45.0749
2023-05-05,48.9112
2023-05-06,48.9112
2023-05-07,48.9112
2023-05-08,48.6207
2023-05-09,48.5393
2023-05-10,49.771
2023-05-11,47.7407
2023-05-12,48.1602
2023-05-13,48.1602
2023-05-14,48.1602
2023-05-15,47.8198
2023-05-16,44.5615
2023-05-17,47.2716
2023-05-18,50.4502
2023-05-19,48.5543
2023-05-20,48.5543
2023-05-21,48.5543
2023-05-22,48.812
2023-05-23,47.767
2023-05-24,45.4743
2023-05-25,46.503
2023-05-26,47.6617
2023-05-27,47.6617
2023-05-28,47.6617
2023-05-29,47.6617
2023-05-30,43.25
2023-05-31,39.8631
2023-06-01,39.6538
2023-06-02,46.1074
2023-06-03,46.1074
2023-06-04,46.1074
2023-06-05,44.9461
2023-06-06,48.8897
2023-06-07,49.624
2023-06-08,41.7355
2023-06-09,41.4763
2023-06-10,41.4763
2023-06-11,41.4763
2023-06-12,42.2694
2023-06-13,43.1435
2023-06-14,41.8891
2023-06-15,43.1389
2023-06-16,42.8778
2023-06-17,42.8778
2023-06-18,42.8778
2023-06-19,42.8778
2023-06-20,43.1253
2023-06-21,43.852
2023-06-22,46.1385
2023-06-23,43.8699
2023-06-24,43.8699
2023-06-25,43.8699
2023-06-26,44.1471
2023-06-27,47.8002
2023-06-28,47.4254
2023-06-29,46.4368
2023-06-30,49.6186
2023-07-01,49.6186
2023-07-02,49.6186
2023-07-03,48.2096
2023-07-04,48.2096
2023-07-05,48.8009
2023-07-06,48.4649
2023-07-07,49.1226
2023-07-08,49.1226
2023-07-09,49.1226
2023-07-10,50.3792
2023-07-11,53.0225
2023-07-12,53.93
2023-07-13,52.6364
2023-07-14,52.5504
2023-07-15,52.5504
2023-07-16,52.5504
2023-07-17,51.2373
2023-07-18,51.4854
2023-07-19,52.308
2023-07-20,50.8712
2023-07-21,49.901
2023-07-22,49.901
2023-07-23,49.901
2023-07-24,51.3482
2023-07-25,51.7455
2023-07-26,48.7989
2023-07-27,47.6074
2023-07-28,49.3546
2023-07-29,49.3546
2023-07-30,49.3546
2023-07-31,49.0975
2023-08-01,51.8018
2023-08-02,52.4077
2023-08-03,48.6575
2023-08-04,48.2606
2023-08-05,48.2606
2023-08-06,48.2606
2023-08-07,50.9729
2023-08-08,49.7088
2023-08-09,49.2672
2023-08-10,49.9649
2023-08-11,50.3502
2023-08-12,50.3502
2023-08-13,50.3502
2023-08-14,51.0648
2023-08-15,47.4667
2023-08-16,47.8401
2023-08-17,44.3699
2023-08-18,44.003
2023-08-19,44.003
2023-08-20,44.003
2023-08-21,43.5162
2023-08-22,43.1675
2023-08-23,45.4835
2023-08-24,44.582
2023-08-25,46.5868
2023-08-26,46.5868
2023-08-27,46.5868
2023-08-28,47.4965
2023-08-29,49.8974
2023-08-30,52.049
2023-08-31,51.6047
2023-09-01,53.7762
2023-09-02,53.7762
2023-09-03,53.7762
2023-09-04,53.7762
2023-09-05,47.5381
2023-09-06,47.2966
2023-09-07,33.4049
2023-09-08,29.9994
2023-09-09,29.9994
2023-09-10,29.9994
2023-09-11,29.6752
2023-09-12,30.437
2023-09-13,30.5667
2023-09-14,31.6217
2023-09-15,31.1023
2023-09-16,31.1023
2023-09-17,31.1023
2023-09-18,30.5376
2023-09-19,29.6131
2023-09-20,29.2041
2023-09-21,29.4789
2023-09-22,30.0035
2023-09-23,30.0035
2023-09-24,30.0035
2023-09-25,31.9486
2023-09-26,31.773
2023-09-27,33.879
2023-09-28,35.6227
2023-09-29,35.5308
2023-09-30,35.5308
2023-10-01,35.5308
2023-10-02,35.2696
2023-10-03,34.3462
2023-10-04,36.7784
2023-10-05,36.8559
2023-10-06,39.6289
2023-10-07,39.6289
2023-10-08,39.6289
2023-10-09,40.7792
2023-10-10,41.3388
2023-10-11,42.8288
2023-10-12,40.8946
2023-10-13,43.1982
2023-10-14,43.1982
2023-10-15,43.1982
2023-10-16,45.4335
2023-10-17,45.9703
2023-10-18,41.8233
2023-10-19,40.7651
2023-10-20,39.0612
2023-10-21,39.0612
2023-10-22,39.0612
2023-10-23,38.1079
2023-10-24,37.9894
2023-10-25,36.8522
2023-10-26,39.6925
2023-10-27,39.0332
2023-10-28,39.0332
2023-10-29,39.0332
2023-10-30,39.6011
2023-10-31,38.6633
2023-11-01,39.0519
2023-11-02,44.192
2023-11-03,48.2189
2023-11-04,48.2189
2023-11-05,48.2189
2023-11-06,45.1331
2023-11-07,43.9974
2023-11-08,45.5968
2023-11-09,43.1783
2023-11-10,45.8398
2023-11-11,45.8398
2023-11-12,45.8398
2023-11-13,45.2215
2023-11-14,50.0135
2023-11-15,50.6216
2023-11-16,49.3225
2023-11-17,48.2967
2023-11-18,48.2967
2023-11-19,48.2967
2023-11-20,47.9102
2023-11-21,46.3745
2023-11-22,45.5906
2023-11-23,45.5906
2023-11-24,47.27
2023-11-25,47.27
2023-11-26,47.27
2023-11-27,46.2564
2023-11-28,44.2108
2023-11-29,44.61
2023-11-30,45.4699
2023-12-01,49.9332
2023-12-02,49.9332
2023-12-03,49.9332
2023-12-04,50.8813
2023-12-05,44.7583
2023-12-06,48.3101
2023-12-07,47.7651
2023-12-08,48.1195
2023-12-09,48.1195
2023-12-10,48.1195
2023-12-11,47.8119
2023-12-12,46.9509
2023-12-13,50.2193
2023-12-14,53.8958
2023-12-15,52.6399
2023-12-16,52.6399
2023-12-17,52.6399
2023-12-18,52.6942
2023-12-19,55.0785
2023-12-20,63.5509
2023-12-21,65.5313
2023-12-22,64.3311
2023-12-23,64.3311
2023-12-24,64.3311
2023-12-25,64.3311
2023-12-26,65.3285
2023-12-27,62.9668
2023-12-28,61.1435
2023-12-29,59.8791
2023-12-30,59.8791
2023-12-31,59.8791
2024-01-01,59.8791
2024-01-02,57.4086
2024-01-03,52.7616
2024-01-04,53.4817
2024-01-05,53.4928
2024-01-06,53.4928
2024-01-07,53.4928
2024-01-08,53.6304
2024-01-09,53.2908
2024-01-10,52.8065
2024-01-11,50.8271
2024-01-12,50.9844
2024-01-13,50.9844
2024-01-14,50.9844
2024-01-15,50.9844
2024-01-16,51.651
2024-01-17,52.3483
2024-01-18,54.5768
2024-01-19,55.2478
2024-01-20,55.2478
2024-01-21,55.2478
2024-01-22,57.3624
2024-01-23,56.0717
2024-01-24,55.7831
2024-01-25,56.0819
2024-01-26,56.334
2024-01-27,56.334
2024-01-28,56.334
2024-01-29,56.2812
2024-01-30,56.3095
2024-01-31,53.6744
2024-02-01,55.4778
2024-02-02,55.8106
2024-02-03,55.8106
2024-02-04,55.8106
2024-02-05,53.8379
2024-02-06,52.4479
2024-02-07,55.6561
2024-02-08,59.2571
2024-02-09,59.2697
2024-02-10,59.2697
2024-02-11,59.2697
2024-02-12,59.7216
2024-02-13,56.4977
2024-02-14,56.0123
2024-02-15,58.2522
2024-02-16,52.9011
2024-02-17,52.9011
2024-02-18,52.9011
2024-02-19,52.9011
2024-02-20,52.8851
2024-02-21,51.8114
2024-02-22,51.7949
2024-02-23,52.0003
2024-02-24,52.0003
2024-02-25,52.0003
2024-02-26,51.1166
2024-02-27,49.8451
2024-02-28,52.4101
2024-02-29,50.3479
2024-03-01,49.9078
2024-03-02,49.9078
2024-03-03,49.9078
2024-03-04,53.7672
2024-03-05,50.9419
2024-03-06,52.4134
2024-03-07,44.8164
2024-03-08,45.8949
2024-03-09,45.8949
2024-03-10,45.8949
2024-03-11,45.18
2024-03-12,44.5289
2024-03-13,46.8262
2024-03-14,45.1638
2024-03-15,47.2443
2024-03-16,47.2443
2024-03-17,47.2443
2024-03-18,46.1654
2024-03-19,47.6402
2024-03-20,46.8971
2024-03-21,49.5282
2024-03-22,48.667
2024-03-23,48.667
2024-03-24,48.667
2024-03-25,49.3115
2024-03-26,46.8479
2024-03-27,48.3123
2024-03-28,51.2119
2024-03-29,51.2119
2024-03-30,51.2119
2024-03-31,51.2119
2024-04-01,47.0776
2024-04-02,44.5537
2024-04-03,44.8532
2024-04-04,45.1758
2024-04-05,44.6223
2024-04-06,44.6223
2024-04-07,44.6223
2024-04-08,44.9626
