,PSX US Equity
2023-03-22,44.0727
2023-03-23,43.0644
2023-03-24,43.2862
2023-03-25,43.2862
2023-03-26,43.2862
2023-03-27,46.1416
2023-03-28,48.8586
2023-03-29,50.3818
2023-03-30,50.0834
2023-03-31,51.5072
2023-04-01,51.5072
2023-04-02,51.5072
2023-04-03,53.0326
2023-04-04,48.2784
2023-04-05,53.9509
2023-04-06,52.4135
2023-04-07,52.4135
2023-04-08,52.4135
2023-04-09,52.4135
2023-04-10,54.2132
2023-04-11,55.4465
2023-04-12,55.0071
2023-04-13,55.212
2023-04-14,55.2012
2023-04-15,55.2012
2023-04-16,55.2012
2023-04-17,52.6973
2023-04-18,53.0644
2023-04-19,51.7333
2023-04-20,49.8599
2023-04-21,48.75
2023-04-22,48.75
2023-04-23,48.75
2023-04-24,49.3229
2023-04-25,47.9171
2023-04-26,47.8656
2023-04-27,46.2906
2023-04-28,47.7552
2023-04-29,47.7552
2023-04-30,47.7552
2023-05-01,47.1222
2023-05-02,43.4757
2023-05-03,44.9409
2023-05-04,41.6118
2023-05-05,42.9685
2023-05-06,42.9685
2023-05-07,42.9685
2023-05-08,43.5925
2023-05-09,43.6171
2023-05-10,43.9325
2023-05-11,43.1042
2023-05-12,42.9227
2023-05-13,42.9227
2023-05-14,42.9227
2023-05-15,44.2717
2023-05-16,41.8855
2023-05-17,45.6567
2023-05-18,47.4686
2023-05-19,47.1486
2023-05-20,47.1486
2023-05-21,47.1486
2023-05-22,47.9251
2023-05-23,48.027
2023-05-24,49.2095
2023-05-25,47.4844
2023-05-26,47.2071
2023-05-27,47.2071
2023-05-28,47.2071
2023-05-29,47.2071
2023-05-30,45.6254
2023-05-31,43.3703
2023-06-01,45.4006
2023-06-02,50.477
2023-06-03,50.477
2023-06-04,50.477
2023-06-05,49.2743
2023-06-06,50.2457
2023-06-07,54.963
2023-06-08,52.6321
2023-06-09,52.1767
2023-06-10,52.1767
2023-06-11,52.1767
2023-06-12,49.8515
2023-06-13,49.968
2023-06-14,48.5903
2023-06-15,50.1799
2023-06-16,50.3124
2023-06-17,50.3124
2023-06-18,50.3124
2023-06-19,50.3124
2023-06-20,46.105
2023-06-21,45.8875
2023-06-22,43.2789
2023-06-23,43.3463
2023-06-24,43.3463
2023-06-25,43.3463
2023-06-26,44.2515
2023-06-27,45.6798
2023-06-28,46.7945
2023-06-29,48.289
2023-06-30,49.3952
2023-07-01,49.3952
2023-07-02,49.3952
2023-07-03,49.7614
2023-07-04,49.7614
2023-07-05,50.3848
2023-07-06,49.3998
2023-07-07,54.4932
2023-07-08,54.4932
2023-07-09,54.4932
2023-07-10,55.5136
2023-07-11,56.852
2023-07-12,57.3429
2023-07-13,58.0387
2023-07-14,54.8725
2023-07-15,54.8725
2023-07-16,54.8725
2023-07-17,52.8738
2023-07-18,55.3837
2023-07-19,56.8418
2023-07-20,58.5555
2023-07-21,60.2794
2023-07-22,60.2794
2023-07-23,60.2794
2023-07-24,61.3871
2023-07-25,62.2239
2023-07-26,63.9888
2023-07-27,62.8577
2023-07-28,64.2223
2023-07-29,64.2223
2023-07-30,64.2223
2023-07-31,65.3061
2023-08-01,65.8061
2023-08-02,60.7589
2023-08-03,62.1265
2023-08-04,62.1937
2023-08-05,62.1937
2023-08-06,62.1937
2023-08-07,63.122
2023-08-08,64.2934
2023-08-09,65.8673
2023-08-10,66.0895
2023-08-11,67.7981
2023-08-12,67.7981
2023-08-13,67.7981
2023-08-14,64.4393
2023-08-15,62.4256
2023-08-16,62.1663
2023-08-17,63.5211
2023-08-18,64.1512
2023-08-19,64.1512
2023-08-20,64.1512
2023-08-21,62.5856
2023-08-22,61.9157
2023-08-23,60.7429
2023-08-24,60.8895
2023-08-25,62.5574
2023-08-26,62.5574
2023-08-27,62.5574
2023-08-28,61.1896
2023-08-29,60.3987
2023-08-30,61.5213
2023-08-31,62.1115
2023-09-01,65.356
2023-09-02,65.356
2023-09-03,65.356
2023-09-04,65.356
2023-09-05,64.5392
2023-09-06,64.3458
2023-09-07,66.5353
2023-09-08,69.709
2023-09-09,69.709
2023-09-10,69.709
2023-09-11,69.8027
2023-09-12,71.415
2023-09-13,69.2272
2023-09-14,68.8342
2023-09-15,65.1239
2023-09-16,65.1239
2023-09-17,65.1239
2023-09-18,66.4915
2023-09-19,62.5094
2023-09-20,62.25
2023-09-21,62.0192
2023-09-22,59.6271
2023-09-23,59.6271
2023-09-24,59.6271
2023-09-25,61.5235
2023-09-26,60.0642
2023-09-27,61.6117
2023-09-28,64.2882
2023-09-29,58.964
2023-09-30,58.964
2023-10-01,58.964
2023-10-02,57.2481
2023-10-03,52.5063
2023-10-04,46.469
2023-10-05,45.4077
2023-10-06,45.1018
2023-10-07,45.1018
2023-10-08,45.1018
2023-10-09,47.6438
2023-10-10,49.069
2023-10-11,48.7664
2023-10-12,47.1694
2023-10-13,46.9963
2023-10-14,46.9963
2023-10-15,46.9963
2023-10-16,48.533
2023-10-17,51.1761
2023-10-18,53.8685
2023-10-19,52.5115
2023-10-20,50.4645
2023-10-21,50.4645
2023-10-22,50.4645
2023-10-23,49.8672
2023-10-24,48.5098
2023-10-25,47.1006
2023-10-26,46.3514
2023-10-27,47.4723
2023-10-28,47.4723
2023-10-29,47.4723
2023-10-30,49.4596
2023-10-31,51.5082
2023-11-01,53.9037
2023-11-02,56.1553
2023-11-03,54.3558
2023-11-04,54.3558
2023-11-05,54.3558
2023-11-06,54.424
2023-11-07,50.5338
2023-11-08,48.0955
2023-11-09,46.7522
2023-11-10,50.18
2023-11-11,50.18
2023-11-12,50.18
2023-11-13,51.0044
2023-11-14,52.011
2023-11-15,52.5557
2023-11-16,51.3769
2023-11-17,54.6602
2023-11-18,54.6602
2023-11-19,54.6602
2023-11-20,56.521
2023-11-21,55.5718
2023-11-22,56.2237
2023-11-23,56.2237
2023-11-24,56.8997
2023-11-25,56.8997
2023-11-26,56.8997
2023-11-27,56.4633
2023-11-28,55.9747
2023-11-29,60.4965
2023-11-30,66.1766
2023-12-01,66.7768
2023-12-02,66.7768
2023-12-03,66.7768
2023-12-04,64.9231
2023-12-05,63.8463
2023-12-06,60.0848
2023-12-07,59.5738
2023-12-08,60.2185
2023-12-09,60.2185
2023-12-10,60.2185
2023-12-11,61.2149
2023-12-12,59.531
2023-12-13,61.3252
2023-12-14,63.8466
2023-12-15,63.4982
2023-12-16,63.4982
2023-12-17,63.4982
2023-12-18,64.6861
2023-12-19,66.6489
2023-12-20,66.8547
2023-12-21,67.0262
2023-12-22,66.6532
2023-12-23,66.6532
2023-12-24,66.6532
2023-12-25,66.6532
2023-12-26,67.9836
2023-12-27,66.3021
2023-12-28,63.3466
2023-12-29,63.6172
2023-12-30,63.6172
2023-12-31,63.6172
2024-01-01,63.6172
2024-01-02,64.6521
2024-01-03,65.925
2024-01-04,65.1438
2024-01-05,65.0759
2024-01-06,65.0759
2024-01-07,65.0759
2024-01-08,62.7257
2024-01-09,61.665
2024-01-10,55.8627
2024-01-11,56.8249
2024-01-12,59.5411
2024-01-13,59.5411
2024-01-14,59.5411
2024-01-15,59.5411
2024-01-16,54.8546
2024-01-17,53.3222
2024-01-18,52.5627
2024-01-19,54.1612
2024-01-20,54.1612
2024-01-21,54.1612
2024-01-22,54.7938
2024-01-23,56.3779
2024-01-24,59.0018
2024-01-25,62.6182
2024-01-26,64.6982
2024-01-27,64.6982
2024-01-28,64.6982
2024-01-29,63.1012
2024-01-30,65.6763
2024-01-31,67.0382
2024-02-01,67.8982
2024-02-02,67.7801
2024-02-03,67.7801
2024-02-04,67.7801
2024-02-05,69.0129
2024-02-06,67.0197
2024-02-07,67.4727
2024-02-08,67.6875
2024-02-09,65.8873
2024-02-10,65.8873
2024-02-11,65.8873
2024-02-12,64.0491
2024-02-13,64.6478
2024-02-14,64.6906
2024-02-15,65.6884
2024-02-16,63.2637
2024-02-17,63.2637
2024-02-18,63.2637
2024-02-19,63.2637
2024-02-20,59.2622
2024-02-21,61.534
2024-02-22,64.1673
2024-02-23,64.5678
2024-02-24,64.5678
2024-02-25,64.5678
2024-02-26,65.5435
2024-02-27,61.2269
2024-02-28,55.9634
2024-02-29,57.144
2024-03-01,58.6692
2024-03-02,58.6692
2024-03-03,58.6692
2024-03-04,58.7232
2024-03-05,60.3647
2024-03-06,60.9496
2024-03-07,63.0065
2024-03-08,63.1136
2024-03-09,63.1136
2024-03-10,63.1136
2024-03-11,63.2406
2024-03-12,63.9931
2024-03-13,67.2264
2024-03-14,67.0896
2024-03-15,70.3181
2024-03-16,70.3181
2024-03-17,70.3181
2024-03-18,66.9989
2024-03-19,67.1614
2024-03-20,68.3999
2024-03-21,68.6213
2024-03-22,68.882
2024-03-23,68.882
2024-03-24,68.882
2024-03-25,64.4085
2024-03-26,64.5201
2024-03-27,66.3597
2024-03-28,69.4053
2024-03-29,69.4053
2024-03-30,69.4053
2024-03-31,69.4053
2024-04-01,69.4053
2024-04-02,73.0689
2024-04-03,74.7093
2024-04-04,71.855
2024-04-05,71.8933
2024-04-06,71.8933
2024-04-07,71.8933
2024-04-08,68.8468
