,LMT US Equity
2023-03-20,53.242
2023-03-21,52.7365
2023-03-22,49.6942
2023-03-23,49.1932
2023-03-24,52.4837
2023-03-25,52.4837
2023-03-26,52.4837
2023-03-27,51.8817
2023-03-28,50.8584
2023-03-29,52.2328
2023-03-30,51.6836
2023-03-31,51.4343
2023-04-01,51.4343
2023-04-02,51.4343
2023-04-03,57.9155
2023-04-04,58.7036
2023-04-05,59.299
2023-04-06,59.3743
2023-04-07,59.3743
2023-04-08,59.3743
2023-04-09,59.3743
2023-04-10,62.0282
2023-04-11,56.828
2023-04-12,56.9369
2023-04-13,58.6162
2023-04-14,56.2839
2023-04-15,56.2839
2023-04-16,56.2839
2023-04-17,56.9878
2023-04-18,61.5558
2023-04-19,58.1626
2023-04-20,55.8395
2023-04-21,52.0432
2023-04-22,52.0432
2023-04-23,52.0432
2023-04-24,51.3125
2023-04-25,48.9817
2023-04-26,43.623
2023-04-27,45.1266
2023-04-28,44.9249
2023-04-29,44.9249
2023-04-30,44.9249
2023-05-01,47.138
2023-05-02,43.3262
2023-05-03,41.4133
2023-05-04,41.0461
2023-05-05,42.7102
2023-05-06,42.7102
2023-05-07,42.7102
2023-05-08,41.1844
2023-05-09,41.6925
2023-05-10,42.2232
2023-05-11,41.3602
2023-05-12,41.4105
2023-05-13,41.4105
2023-05-14,41.4105
2023-05-15,41.9929
2023-05-16,40.4507
2023-05-17,45.2055
2023-05-18,44.6087
2023-05-19,44.1189
2023-05-20,44.1189
2023-05-21,44.1189
2023-05-22,44.2345
2023-05-23,43.3906
2023-05-24,43.4387
2023-05-25,39.6145
2023-05-26,42.5858
2023-05-27,42.5858
2023-05-28,42.5858
2023-05-29,42.5858
2023-05-30,42.4014
2023-05-31,42.0226
2023-06-01,45.019
2023-06-02,47.4133
2023-06-03,47.4133
2023-06-04,47.4133
2023-06-05,47.5115
2023-06-06,49.4341
2023-06-07,50.9073
2023-06-08,52.0287
2023-06-09,51.2875
2023-06-10,51.2875
2023-06-11,51.2875
2023-06-12,49.8867
2023-06-13,46.4
2023-06-14,46.4929
2023-06-15,48.2447
2023-06-16,49.8532
2023-06-17,49.8532
2023-06-18,49.8532
2023-06-19,49.8532
2023-06-20,49.4631
2023-06-21,53.1415
2023-06-22,51.8122
2023-06-23,49.8026
2023-06-24,49.8026
2023-06-25,49.8026
2023-06-26,46.7774
2023-06-27,46.9552
2023-06-28,45.3907
2023-06-29,49.2874
2023-06-30,50.6636
2023-07-01,50.6636
2023-07-02,50.6636
2023-07-03,51.6787
2023-07-04,51.6787
2023-07-05,51.7627
2023-07-06,51.1899
2023-07-07,49.7014
2023-07-08,49.7014
2023-07-09,49.7014
2023-07-10,50.5492
2023-07-11,53.4233
2023-07-12,51.1693
2023-07-13,53.2521
2023-07-14,52.1739
2023-07-15,52.1739
2023-07-16,52.1739
2023-07-17,54.7645
2023-07-18,47.9854
2023-07-19,46.2466
2023-07-20,48.3269
2023-07-21,47.7954
2023-07-22,47.7954
2023-07-23,47.7954
2023-07-24,48.7471
2023-07-25,47.5814
2023-07-26,46.9936
2023-07-27,45.1961
2023-07-28,45.3827
2023-07-29,45.3827
2023-07-30,45.3827
2023-07-31,44.2443
2023-08-01,46.8205
2023-08-02,45.6127
2023-08-03,45.3281
2023-08-04,44.3442
2023-08-05,44.3442
2023-08-06,44.3442
2023-08-07,46.5588
2023-08-08,46.4129
2023-08-09,48.2212
2023-08-10,46.8692
2023-08-11,49.0124
2023-08-12,49.0124
2023-08-13,49.0124
2023-08-14,47.0632
2023-08-15,44.0932
2023-08-16,44.9502
2023-08-17,45.8095
2023-08-18,47.6529
2023-08-19,47.6529
2023-08-20,47.6529
2023-08-21,48.4207
2023-08-22,49.2024
2023-08-23,50.0821
2023-08-24,48.9943
2023-08-25,48.2114
2023-08-26,48.2114
2023-08-27,48.2114
2023-08-28,48.9228
2023-08-29,46.8033
2023-08-30,49.1352
2023-08-31,48.5493
2023-09-01,48.4535
2023-09-02,48.4535
2023-09-03,48.4535
2023-09-04,48.4535
2023-09-05,46.7734
2023-09-06,37.2717
2023-09-07,38.4883
2023-09-08,37.4184
2023-09-09,37.4184
2023-09-10,37.4184
2023-09-11,36.523
2023-09-12,35.4995
2023-09-13,37.5219
2023-09-14,40.5138
2023-09-15,39.7739
2023-09-16,39.7739
2023-09-17,39.7739
2023-09-18,43.1644
2023-09-19,41.2817
2023-09-20,42.2214
2023-09-21,38.5586
2023-09-22,37.1793
2023-09-23,37.1793
2023-09-24,37.1793
2023-09-25,36.9159
2023-09-26,35.4773
2023-09-27,35.467
2023-09-28,36.8872
2023-09-29,36.1523
2023-09-30,36.1523
2023-10-01,36.1523
2023-10-02,35.7326
2023-10-03,34.2909
2023-10-04,33.4171
2023-10-05,32.0711
2023-10-06,34.3927
2023-10-07,34.3927
2023-10-08,34.3927
2023-10-09,52.2673
2023-10-10,51.6854
2023-10-11,52.2811
2023-10-12,51.2232
2023-10-13,53.8846
2023-10-14,53.8846
2023-10-15,53.8846
2023-10-16,53.6004
2023-10-17,53.8792
2023-10-18,55.7652
2023-10-19,56.9127
2023-10-20,54.5543
2023-10-21,54.5543
2023-10-22,54.5543
2023-10-23,55.3151
2023-10-24,52.8937
2023-10-25,55.4953
2023-10-26,54.7036
2023-10-27,53.5188
2023-10-28,53.5188
2023-10-29,53.5188
2023-10-30,54.4872
2023-10-31,57.7571
2023-11-01,56.6753
2023-11-02,58.6803
2023-11-03,56.4367
2023-11-04,56.4367
2023-11-05,56.4367
2023-11-06,55.4199
2023-11-07,54.9455
2023-11-08,52.4221
2023-11-09,51.4427
2023-11-10,52.4494
2023-11-11,52.4494
2023-11-12,52.4494
2023-11-13,52.517
2023-11-14,52.1288
2023-11-15,52.541
2023-11-16,52.7469
2023-11-17,52.2725
2023-11-18,52.2725
2023-11-19,52.2725
2023-11-20,51.8117
2023-11-21,53.9086
2023-11-22,54.9597
2023-11-23,54.9597
2023-11-24,55.7073
2023-11-25,55.7073
2023-11-26,55.7073
2023-11-27,52.0851
2023-11-28,53.421
2023-11-29,51.6733
2023-11-30,54.4856
2023-12-01,55.2335
2023-12-02,55.2335
2023-12-03,55.2335
2023-12-04,55.8196
2023-12-05,53.3094
2023-12-06,54.8071
2023-12-07,53.5185
2023-12-08,53.9616
2023-12-09,53.9616
2023-12-10,53.9616
2023-12-11,55.5229
2023-12-12,55.7004
2023-12-13,55.5826
2023-12-14,51.8949
2023-12-15,49.9715
2023-12-16,49.9715
2023-12-17,49.9715
2023-12-18,52.6475
2023-12-19,53.0954
2023-12-20,50.1988
2023-12-21,52.9706
2023-12-22,53.0703
2023-12-23,53.0703
2023-12-24,53.0703
2023-12-25,53.0703
2023-12-26,54.0577
2023-12-27,53.3409
2023-12-28,54.5064
2023-12-29,55.5285
2023-12-30,55.5285
2023-12-31,55.5285
2024-01-01,55.5285
2024-01-02,56.9616
2024-01-03,58.406
2024-01-04,57.5732
2024-01-05,56.6572
2024-01-06,56.6572
2024-01-07,56.6572
2024-01-08,57.7238
2024-01-09,56.1514
2024-01-10,55.5483
2024-01-11,54.0175
2024-01-12,59.1707
2024-01-13,59.1707
2024-01-14,59.1707
2024-01-15,59.1707
2024-01-16,55.7373
2024-01-17,54.892
2024-01-18,56.4385
2024-01-19,55.2934
2024-01-20,55.2934
2024-01-21,55.2934
2024-01-22,55.8059
2024-01-23,45.5052
2024-01-24,42.126
2024-01-25,41.8812
2024-01-26,41.4201
2024-01-27,41.4201
2024-01-28,41.4201
2024-01-29,40.6418
2024-01-30,42.7899
2024-01-31,41.8215
2024-02-01,42.0367
2024-02-02,40.4047
2024-02-03,40.4047
2024-02-04,40.4047
2024-02-05,38.6599
2024-02-06,41.8535
2024-02-07,43.6737
2024-02-08,42.3249
2024-02-09,42.1079
2024-02-10,42.1079
2024-02-11,42.1079
2024-02-12,43.0562
2024-02-13,42.3477
2024-02-14,38.7985
2024-02-15,41.7857
2024-02-16,42.3466
2024-02-17,42.3466
2024-02-18,42.3466
2024-02-19,42.3466
2024-02-20,42.4673
2024-02-21,44.4412
2024-02-22,45.2353
2024-02-23,46.5505
2024-02-24,46.5505
2024-02-25,46.5505
2024-02-26,45.5657
2024-02-27,46.3226
2024-02-28,47.5597
2024-02-29,46.9601
2024-03-01,45.9807
2024-03-02,45.9807
2024-03-03,45.9807
2024-03-04,49.3453
2024-03-05,49.3691
2024-03-06,50.2759
2024-03-07,48.1982
2024-03-08,49.9812
2024-03-09,49.9812
2024-03-10,49.9812
2024-03-11,51.0884
2024-03-12,51.185
2024-03-13,50.9831
2024-03-14,51.7267
2024-03-15,51.7591
2024-03-16,51.7591
2024-03-17,51.7591
2024-03-18,49.9444
2024-03-19,52.5645
2024-03-20,54.5506
2024-03-21,56.1718
2024-03-22,57.7152
2024-03-23,57.7152
2024-03-24,57.7152
2024-03-25,57.9573
2024-03-26,57.7029
2024-03-27,63.3183
2024-03-28,61.8155
2024-03-29,61.8155
2024-03-30,61.8155
2024-03-31,61.8155
2024-04-01,60.2057
2024-04-02,60.4363
2024-04-03,56.4228
2024-04-04,59.613
2024-04-05,60.2697
2024-04-06,60.2697
2024-04-07,60.2697
2024-04-08,58.0825
