,LGIH US Equity
2023-03-20,50.2394
2023-03-21,51.9114
2023-03-22,50.5589
2023-03-23,54.312
2023-03-24,56.074
2023-03-25,56.074
2023-03-26,56.074
2023-03-27,53.8115
2023-03-28,54.7287
2023-03-29,54.7497
2023-03-30,52.9567
2023-03-31,55.6231
2023-04-01,55.6231
2023-04-02,55.6231
2023-04-03,55.5971
2023-04-04,53.3848
2023-04-05,52.7428
2023-04-06,50.2582
2023-04-07,50.2582
2023-04-08,50.2582
2023-04-09,50.2582
2023-04-10,51.4108
2023-04-11,54.1966
2023-04-12,52.5667
2023-04-13,52.0929
2023-04-14,51.2463
2023-04-15,51.2463
2023-04-16,51.2463
2023-04-17,52.741
2023-04-18,55.3565
2023-04-19,54.8554
2023-04-20,54.6908
2023-04-21,54.6986
2023-04-22,54.6986
2023-04-23,54.6986
2023-04-24,56.7138
2023-04-25,55.9834
2023-04-26,52.8886
2023-04-27,54.7823
2023-04-28,57.5974
2023-04-29,57.5974
2023-04-30,57.5974
2023-05-01,57.3543
2023-05-02,54.1584
2023-05-03,55.3019
2023-05-04,53.0129
2023-05-05,54.063
2023-05-06,54.063
2023-05-07,54.063
2023-05-08,54.6652
2023-05-09,53.9431
2023-05-10,54.9714
2023-05-11,57.0416
2023-05-12,55.4396
2023-05-13,55.4396
2023-05-14,55.4396
2023-05-15,56.303
2023-05-16,57.0461
2023-05-17,58.978
2023-05-18,60.1861
2023-05-19,57.6934
2023-05-20,57.6934
2023-05-21,57.6934
2023-05-22,55.014
2023-05-23,51.3159
2023-05-24,51.4344
2023-05-25,51.8071
2023-05-26,51.9579
2023-05-27,51.9579
2023-05-28,51.9579
2023-05-29,51.9579
2023-05-30,53.3523
2023-05-31,49.9246
2023-06-01,50.8973
2023-06-02,56.4068
2023-06-03,56.4068
2023-06-04,56.4068
2023-06-05,54.2456
2023-06-06,60.2183
2023-06-07,61.5647
2023-06-08,60.5743
2023-06-09,60.1588
2023-06-10,60.1588
2023-06-11,60.1588
2023-06-12,62.2417
2023-06-13,62.6551
2023-06-14,58.99
2023-06-15,60.7645
2023-06-16,59.5024
2023-06-17,59.5024
2023-06-18,59.5024
2023-06-19,59.5024
2023-06-20,59.7883
2023-06-21,59.2022
2023-06-22,58.3964
2023-06-23,57.6146
2023-06-24,57.6146
2023-06-25,57.6146
2023-06-26,57.0809
2023-06-27,60.2349
2023-06-28,59.2574
2023-06-29,59.0733
2023-06-30,61.3695
2023-07-01,61.3695
2023-07-02,61.3695
2023-07-03,58.6895
2023-07-04,58.6895
2023-07-05,55.1341
2023-07-06,49.2279
2023-07-07,50.7893
2023-07-08,50.7893
2023-07-09,50.7893
2023-07-10,55.1657
2023-07-11,54.1519
2023-07-12,57.5326
2023-07-13,58.0579
2023-07-14,59.8725
2023-07-15,59.8725
2023-07-16,59.8725
2023-07-17,60.5258
2023-07-18,60.6296
2023-07-19,61.6042
2023-07-20,57.914
2023-07-21,56.6705
2023-07-22,56.6705
2023-07-23,56.6705
2023-07-24,57.3742
2023-07-25,57.71
2023-07-26,55.3419
2023-07-27,53.6646
2023-07-28,56.9359
2023-07-29,56.9359
2023-07-30,56.9359
2023-07-31,58.1107
2023-08-01,57.2213
2023-08-02,58.4228
2023-08-03,51.1013
2023-08-04,53.9116
2023-08-05,53.9116
2023-08-06,53.9116
2023-08-07,55.7112
2023-08-08,55.025
2023-08-09,54.4146
2023-08-10,52.1605
2023-08-11,52.2745
2023-08-12,52.2745
2023-08-13,52.2745
2023-08-14,53.1041
2023-08-15,53.3105
2023-08-16,48.7247
2023-08-17,43.2166
2023-08-18,42.4617
2023-08-19,42.4617
2023-08-20,42.4617
2023-08-21,41.0762
2023-08-22,41.7473
2023-08-23,43.225
2023-08-24,42.5376
2023-08-25,41.7625
2023-08-26,41.7625
2023-08-27,41.7625
2023-08-28,42.5744
2023-08-29,44.8558
2023-08-30,48.1638
2023-08-31,47.4691
2023-09-01,49.3652
2023-09-02,49.3652
2023-09-03,49.3652
2023-09-04,49.3652
2023-09-05,43.8843
2023-09-06,45.6435
2023-09-07,46.7802
2023-09-08,45.8856
2023-09-09,45.8856
2023-09-10,45.8856
2023-09-11,46.4946
2023-09-12,44.6863
2023-09-13,43.7695
2023-09-14,44.9305
2023-09-15,42.0182
2023-09-16,42.0182
2023-09-17,42.0182
2023-09-18,40.9644
2023-09-19,40.9192
2023-09-20,39.0269
2023-09-21,36.9868
2023-09-22,36.9003
2023-09-23,36.9003
2023-09-24,36.9003
2023-09-25,36.4744
2023-09-26,35.1837
2023-09-27,34.94
2023-09-28,36.4481
2023-09-29,35.6734
2023-09-30,35.6734
2023-10-01,35.6734
2023-10-02,35.9667
2023-10-03,34.7114
2023-10-04,35.8295
2023-10-05,33.0446
2023-10-06,35.5381
2023-10-07,35.5381
2023-10-08,35.5381
2023-10-09,35.733
2023-10-10,37.8617
2023-10-11,37.5096
2023-10-12,34.9277
2023-10-13,35.4857
2023-10-14,35.4857
2023-10-15,35.4857
2023-10-16,35.4801
2023-10-17,36.2737
2023-10-18,34.2387
2023-10-19,32.8479
2023-10-20,32.5731
2023-10-21,32.5731
2023-10-22,32.5731
2023-10-23,34.3221
2023-10-24,33.7115
2023-10-25,32.1188
2023-10-26,34.9694
2023-10-27,34.8361
2023-10-28,34.8361
2023-10-29,34.8361
2023-10-30,36.1503
2023-10-31,41.8431
2023-11-01,46.6822
2023-11-02,51.6071
2023-11-03,54.6069
2023-11-04,54.6069
2023-11-05,54.6069
2023-11-06,53.1913
2023-11-07,54.0756
2023-11-08,53.4259
2023-11-09,52.9636
2023-11-10,55.1483
2023-11-11,55.1483
2023-11-12,55.1483
2023-11-13,54.9919
2023-11-14,62.3807
2023-11-15,60.8612
2023-11-16,59.0702
2023-11-17,60.038
2023-11-18,60.038
2023-11-19,60.038
2023-11-20,58.8794
2023-11-21,57.5393
2023-11-22,57.2105
2023-11-23,57.2105
2023-11-24,57.6682
2023-11-25,57.6682
2023-11-26,57.6682
2023-11-27,56.0475
2023-11-28,56.4352
2023-11-29,56.9654
2023-11-30,55.9395
2023-12-01,58.1905
2023-12-02,58.1905
2023-12-03,58.1905
2023-12-04,58.985
2023-12-05,56.9863
2023-12-06,57.0808
2023-12-07,56.0441
2023-12-08,56.382
2023-12-09,56.382
2023-12-10,56.382
2023-12-11,54.501
2023-12-12,51.0954
2023-12-13,58.118
2023-12-14,62.9059
2023-12-15,58.1867
2023-12-16,58.1867
2023-12-17,58.1867
2023-12-18,57.4184
2023-12-19,58.8115
2023-12-20,59.1992
2023-12-21,60.9992
2023-12-22,60.5361
2023-12-23,60.5361
2023-12-24,60.5361
2023-12-25,60.5361
2023-12-26,61.7482
2023-12-27,62.3414
2023-12-28,61.7775
2023-12-29,60.2071
2023-12-30,60.2071
2023-12-31,60.2071
2024-01-01,60.2071
2024-01-02,58.5014
2024-01-03,54.2898
2024-01-04,54.0735
2024-01-05,54.0735
2024-01-06,54.0735
2024-01-07,54.0735
2024-01-08,55.626
2024-01-09,53.9072
2024-01-10,55.8641
2024-01-11,53.7543
2024-01-12,52.3922
2024-01-13,52.3922
2024-01-14,52.3922
2024-01-15,52.3922
2024-01-16,50.442
2024-01-17,50.0189
2024-01-18,52.3434
2024-01-19,52.6855
2024-01-20,52.6855
2024-01-21,52.6855
2024-01-22,53.9217
2024-01-23,47.6175
2024-01-24,46.3376
2024-01-25,47.7108
2024-01-26,47.3422
2024-01-27,47.3422
2024-01-28,47.3422
2024-01-29,49.4502
2024-01-30,49.7331
2024-01-31,48.0292
2024-02-01,50.8637
2024-02-02,49.6679
2024-02-03,49.6679
2024-02-04,49.6679
2024-02-05,48.4401
2024-02-06,46.5478
2024-02-07,47.0998
2024-02-08,49.0099
2024-02-09,50.3722
2024-02-10,50.3722
2024-02-11,50.3722
2024-02-12,55.6865
2024-02-13,51.2334
2024-02-14,54.3548
2024-02-15,56.0228
2024-02-16,53.513
2024-02-17,53.513
2024-02-18,53.513
2024-02-19,53.513
2024-02-20,47.1804
2024-02-21,46.2352
2024-02-22,45.5947
2024-02-23,45.6142
2024-02-24,45.6142
2024-02-25,45.6142
2024-02-26,45.3175
2024-02-27,44.4154
2024-02-28,44.1879
2024-02-29,46.471
2024-03-01,47.1036
2024-03-02,47.1036
2024-03-03,47.1036
2024-03-04,45.2495
2024-03-05,43.6583
2024-03-06,45.3266
2024-03-07,46.9172
2024-03-08,45.8034
2024-03-09,45.8034
2024-03-10,45.8034
2024-03-11,46.5575
2024-03-12,46.3522
2024-03-13,46.4895
2024-03-14,43.5913
2024-03-15,42.7795
2024-03-16,42.7795
2024-03-17,42.7795
2024-03-18,42.5944
2024-03-19,45.0616
2024-03-20,48.1843
2024-03-21,47.4525
2024-03-22,48.3176
2024-03-23,48.3176
2024-03-24,48.3176
2024-03-25,47.2863
2024-03-26,47.5006
2024-03-27,48.7309
2024-03-28,50.4243
2024-03-29,50.4243
2024-03-30,50.4243
2024-03-31,50.4243
2024-04-01,48.9371
2024-04-02,42.7943
2024-04-03,44.1598
2024-04-04,40.5955
2024-04-05,39.4102
2024-04-06,39.4102
2024-04-07,39.4102
2024-04-08,40.8779
