,MCO US Equity
2023-03-22,47.7214
2023-03-23,47.5443
2023-03-24,48.5574
2023-03-25,48.5574
2023-03-26,48.5574
2023-03-27,48.7527
2023-03-28,49.1123
2023-03-29,51.5276
2023-03-30,52.1154
2023-03-31,54.2145
2023-04-01,54.2145
2023-04-02,54.2145
2023-04-03,53.3947
2023-04-04,53.2204
2023-04-05,52.6819
2023-04-06,50.6255
2023-04-07,50.6255
2023-04-08,50.6255
2023-04-09,50.6255
2023-04-10,49.2342
2023-04-11,50.9581
2023-04-12,50.4066
2023-04-13,53.0445
2023-04-14,52.2503
2023-04-15,52.2503
2023-04-16,52.2503
2023-04-17,52.7322
2023-04-18,53.6488
2023-04-19,52.4785
2023-04-20,52.2577
2023-04-21,52.6896
2023-04-22,52.6896
2023-04-23,52.6896
2023-04-24,52.1561
2023-04-25,54.0996
2023-04-26,53.1995
2023-04-27,56.3794
2023-04-28,57.1783
2023-04-29,57.1783
2023-04-30,57.1783
2023-05-01,57.2536
2023-05-02,52.7475
2023-05-03,49.759
2023-05-04,49.4555
2023-05-05,52.0578
2023-05-06,52.0578
2023-05-07,52.0578
2023-05-08,52.7139
2023-05-09,52.7082
2023-05-10,55.0621
2023-05-11,54.0859
2023-05-12,54.4752
2023-05-13,54.4752
2023-05-14,54.4752
2023-05-15,55.1838
2023-05-16,52.9138
2023-05-17,54.0129
2023-05-18,56.7887
2023-05-19,57.2208
2023-05-20,57.2208
2023-05-21,57.2208
2023-05-22,60.1923
2023-05-23,54.8597
2023-05-24,52.7438
2023-05-25,53.0626
2023-05-26,54.7071
2023-05-27,54.7071
2023-05-28,54.7071
2023-05-29,54.7071
2023-05-30,54.9717
2023-05-31,56.5945
2023-06-01,59.6525
2023-06-02,61.0408
2023-06-03,61.0408
2023-06-04,61.0408
2023-06-05,61.7824
2023-06-06,62.5525
2023-06-07,60.4137
2023-06-08,62.7763
2023-06-09,63.649
2023-06-10,63.649
2023-06-11,63.649
2023-06-12,63.6923
2023-06-13,64.951
2023-06-14,65.6833
2023-06-15,68.401
2023-06-16,63.9479
2023-06-17,63.9479
2023-06-18,63.9479
2023-06-19,63.9479
2023-06-20,62.8601
2023-06-21,61.7794
2023-06-22,60.0324
2023-06-23,60.6464
2023-06-24,60.6464
2023-06-25,60.6464
2023-06-26,59.0054
2023-06-27,60.7785
2023-06-28,61.9336
2023-06-29,63.0985
2023-06-30,64.3875
2023-07-01,64.3875
2023-07-02,64.3875
2023-07-03,63.4549
2023-07-04,63.4549
2023-07-05,63.6881
2023-07-06,60.3741
2023-07-07,58.6102
2023-07-08,58.6102
2023-07-09,58.6102
2023-07-10,59.771
2023-07-11,57.8858
2023-07-12,61.4103
2023-07-13,62.749
2023-07-14,63.7886
2023-07-15,63.7886
2023-07-16,63.7886
2023-07-17,65.0351
2023-07-18,66.1553
2023-07-19,66.1923
2023-07-20,65.6801
2023-07-21,64.8747
2023-07-22,64.8747
2023-07-23,64.8747
2023-07-24,64.1898
2023-07-25,66.1686
2023-07-26,64.3003
2023-07-27,58.7913
2023-07-28,59.7312
2023-07-29,59.7312
2023-07-30,59.7312
2023-07-31,59.2517
2023-08-01,58.9826
2023-08-02,53.3935
2023-08-03,50.2104
2023-08-04,51.2797
2023-08-05,51.2797
2023-08-06,51.2797
2023-08-07,52.5243
2023-08-08,49.9566
2023-08-09,49.9346
2023-08-10,50.7813
2023-08-11,49.3019
2023-08-12,49.3019
2023-08-13,49.3019
2023-08-14,50.5
2023-08-15,47.1526
2023-08-16,46.5293
2023-08-17,45.3237
2023-08-18,44.5519
2023-08-19,44.5519
2023-08-20,44.5519
2023-08-21,43.3949
2023-08-22,44.8694
2023-08-23,49.5399
2023-08-24,47.5645
2023-08-25,49.5095
2023-08-26,49.5095
2023-08-27,49.5095
2023-08-28,49.6804
2023-08-29,51.4154
2023-08-30,51.9973
2023-08-31,50.7694
2023-09-01,52.2184
2023-09-02,52.2184
2023-09-03,52.2184
2023-09-04,52.2184
2023-09-05,51.5827
2023-09-06,52.9648
2023-09-07,53.7905
2023-09-08,52.2423
2023-09-09,52.2423
2023-09-10,52.2423
2023-09-11,52.2357
2023-09-12,51.8619
2023-09-13,54.3153
2023-09-14,57.4945
2023-09-15,52.3843
2023-09-16,52.3843
2023-09-17,52.3843
2023-09-18,53.6132
2023-09-19,51.9135
2023-09-20,49.0411
2023-09-21,43.1341
2023-09-22,43.1109
2023-09-23,43.1109
2023-09-24,43.1109
2023-09-25,42.4451
2023-09-26,39.1695
2023-09-27,38.7835
2023-09-28,41.3504
2023-09-29,40.3361
2023-09-30,40.3361
2023-10-01,40.3361
2023-10-02,40.3691
2023-10-03,36.8173
2023-10-04,41.0783
2023-10-05,40.8652
2023-10-06,42.7811
2023-10-07,42.7811
2023-10-08,42.7811
2023-10-09,43.5452
2023-10-10,45.6316
2023-10-11,47.7162
2023-10-12,44.9837
2023-10-13,43.8091
2023-10-14,43.8091
2023-10-15,43.8091
2023-10-16,46.1216
2023-10-17,46.1118
2023-10-18,42.6631
2023-10-19,41.599
2023-10-20,40.7459
2023-10-21,40.7459
2023-10-22,40.7459
2023-10-23,40.5072
2023-10-24,39.0278
2023-10-25,44.3178
2023-10-26,42.4798
2023-10-27,39.2045
2023-10-28,39.2045
2023-10-29,39.2045
2023-10-30,41.6958
2023-10-31,42.6349
2023-11-01,45.2834
2023-11-02,51.8564
2023-11-03,53.7476
2023-11-04,53.7476
2023-11-05,53.7476
2023-11-06,54.5602
2023-11-07,55.5325
2023-11-08,56.6615
2023-11-09,57.1145
2023-11-10,58.9255
2023-11-11,58.9255
2023-11-12,58.9255
2023-11-13,58.3494
2023-11-14,61.1862
2023-11-15,60.9229
2023-11-16,61.9573
2023-11-17,63.0503
2023-11-18,63.0503
2023-11-19,63.0503
2023-11-20,64.5589
2023-11-21,65.4432
2023-11-22,65.9411
2023-11-23,65.9411
2023-11-24,64.5674
2023-11-25,64.5674
2023-11-26,64.5674
2023-11-27,63.8823
2023-11-28,63.8044
2023-11-29,64.0723
2023-11-30,65.2236
2023-12-01,67.3694
2023-12-02,67.3694
2023-12-03,67.3694
2023-12-04,68.3287
2023-12-05,68.8918
2023-12-06,67.2873
2023-12-07,66.7107
2023-12-08,67.4254
2023-12-09,67.4254
2023-12-10,67.4254
2023-12-11,68.4791
2023-12-12,69.4996
2023-12-13,72.6504
2023-12-14,72.8767
2023-12-15,70.9343
2023-12-16,70.9343
2023-12-17,70.9343
2023-12-18,71.5262
2023-12-19,71.1689
2023-12-20,65.2461
2023-12-21,66.5573
2023-12-22,67.0639
2023-12-23,67.0639
2023-12-24,67.0639
2023-12-25,67.0639
2023-12-26,67.3252
2023-12-27,67.996
2023-12-28,68.1463
2023-12-29,68.0912
2023-12-30,68.0912
2023-12-31,68.0912
2024-01-01,68.0912
2024-01-02,61.641
2024-01-03,57.4103
2024-01-04,56.9555
2024-01-05,55.2426
2024-01-06,55.2426
2024-01-07,55.2426
2024-01-08,57.1518
2024-01-09,55.5443
2024-01-10,57.2106
2024-01-11,57.3094
2024-01-12,58.7129
2024-01-13,58.7129
2024-01-14,58.7129
2024-01-15,58.7129
2024-01-16,59.6044
2024-01-17,59.2972
2024-01-18,60.2025
2024-01-19,61.8661
2024-01-20,61.8661
2024-01-21,61.8661
2024-01-22,62.7295
2024-01-23,63.1849
2024-01-24,63.2391
2024-01-25,64.4383
2024-01-26,61.8413
2024-01-27,61.8413
2024-01-28,61.8413
2024-01-29,62.7698
2024-01-30,65.0951
2024-01-31,61.6947
2024-02-01,66.0093
2024-02-02,63.9237
2024-02-03,63.9237
2024-02-04,63.9237
2024-02-05,62.1213
2024-02-06,62.5647
2024-02-07,65.2637
2024-02-08,60.703
2024-02-09,63.4674
2024-02-10,63.4674
2024-02-11,63.4674
2024-02-12,60.9437
2024-02-13,46.1273
2024-02-14,45.1473
2024-02-15,47.959
2024-02-16,47.0438
2024-02-17,47.0438
2024-02-18,47.0438
2024-02-19,47.0438
2024-02-20,48.8987
2024-02-21,49.117
2024-02-22,51.8391
2024-02-23,53.1963
2024-02-24,53.1963
2024-02-25,53.1963
2024-02-26,50.9775
2024-02-27,49.9969
2024-02-28,50.8707
2024-02-29,50.6866
2024-03-01,51.762
2024-03-02,51.762
2024-03-03,51.762
2024-03-04,51.9523
2024-03-05,51.9523
2024-03-06,54.6692
2024-03-07,55.6815
2024-03-08,53.4678
2024-03-09,53.4678
2024-03-10,53.4678
2024-03-11,52.4482
2024-03-12,54.1564
2024-03-13,54.1939
2024-03-14,51.4753
2024-03-15,51.8096
2024-03-16,51.8096
2024-03-17,51.8096
2024-03-18,51.7703
2024-03-19,53.2045
2024-03-20,54.5533
2024-03-21,56.865
2024-03-22,52.7693
2024-03-23,52.7693
2024-03-24,52.7693
2024-03-25,52.2473
2024-03-26,54.1545
2024-03-27,53.807
2024-03-28,55.0318
2024-03-29,55.0318
2024-03-30,55.0318
2024-03-31,55.0318
2024-04-01,55.4088
2024-04-02,53.9453
2024-04-03,54.5182
2024-04-04,54.0304
2024-04-05,54.4664
2024-04-06,54.4664
2024-04-07,54.4664
2024-04-08,56.1858
