,DAL US Equity
2023-03-18,38.8673
2023-03-19,38.8673
2023-03-20,39.4867
2023-03-21,42.0187
2023-03-22,39.4675
2023-03-23,38.1208
2023-03-24,36.9811
2023-03-25,36.9811
2023-03-26,36.9811
2023-03-27,38.8383
2023-03-28,39.9902
2023-03-29,42.7773
2023-03-30,45.2234
2023-03-31,47.5992
2023-04-01,47.5992
2023-04-02,47.5992
2023-04-03,46.2416
2023-04-04,45.0626
2023-04-05,43.9286
2023-04-06,44.6491
2023-04-07,44.6491
2023-04-08,44.6491
2023-04-09,44.6491
2023-04-10,45.5305
2023-04-11,47.4176
2023-04-12,45.1875
2023-04-13,44.2393
2023-04-14,45.5178
2023-04-15,45.5178
2023-04-16,45.5178
2023-04-17,48.0439
2023-04-18,50.2832
2023-04-19,51.8717
2023-04-20,48.2616
2023-04-21,47.4408
2023-04-22,47.4408
2023-04-23,47.4408
2023-04-24,46.8821
2023-04-25,44.2869
2023-04-26,43.401
2023-04-27,45.227
2023-04-28,48.1509
2023-04-29,48.1509
2023-04-30,48.1509
2023-05-01,49.3218
2023-05-02,48.7935
2023-05-03,47.6814
2023-05-04,44.9023
2023-05-05,47.4952
2023-05-06,47.4952
2023-05-07,47.4952
2023-05-08,48.2568
2023-05-09,48.2568
2023-05-10,47.1313
2023-05-11,45.5381
2023-05-12,45.5709
2023-05-13,45.5709
2023-05-14,45.5709
2023-05-15,47.1841
2023-05-16,47.5125
2023-05-17,53.785
2023-05-18,53.6593
2023-05-19,52.7032
2023-05-20,52.7032
2023-05-21,52.7032
2023-05-22,52.2856
2023-05-23,53.6021
2023-05-24,50.4651
2023-05-25,52.8534
2023-05-26,53.2515
2023-05-27,53.2515
2023-05-28,53.2515
2023-05-29,53.2515
2023-05-30,54.362
2023-05-31,54.5054
2023-06-01,54.6527
2023-06-02,56.4893
2023-06-03,56.4893
2023-06-04,56.4893
2023-06-05,56.7482
2023-06-06,58.2886
2023-06-07,59.9027
2023-06-08,62.1618
2023-06-09,62.5831
2023-06-10,62.5831
2023-06-11,62.5831
2023-06-12,64.7786
2023-06-13,67.6788
2023-06-14,68.9058
2023-06-15,70.188
2023-06-16,69.7996
2023-06-17,69.7996
2023-06-18,69.7996
2023-06-19,69.7996
2023-06-20,68.45
2023-06-21,69.0687
2023-06-22,69.3694
2023-06-23,68.9993
2023-06-24,68.9993
2023-06-25,68.9993
2023-06-26,69.5867
2023-06-27,74.7925
2023-06-28,75.6969
2023-06-29,73.9266
2023-06-30,75.732
2023-07-01,75.732
2023-07-02,75.732
2023-07-03,76.3114
2023-07-04,76.3114
2023-07-05,77.0666
2023-07-06,72.0193
2023-07-07,72.8689
2023-07-08,72.8689
2023-07-09,72.8689
2023-07-10,73.7387
2023-07-11,74.0357
2023-07-12,71.0839
2023-07-13,70.1064
2023-07-14,65.7338
2023-07-15,65.7338
2023-07-16,65.7338
2023-07-17,66.3351
2023-07-18,69.1691
2023-07-19,69.4739
2023-07-20,69.7148
2023-07-21,69.1503
2023-07-22,69.1503
2023-07-23,69.1503
2023-07-24,64.9896
2023-07-25,61.2821
2023-07-26,61.2474
2023-07-27,58.8977
2023-07-28,58.7948
2023-07-29,58.7948
2023-07-30,58.7948
2023-07-31,60.0935
2023-08-01,57.127
2023-08-02,55.1616
2023-08-03,53.2355
2023-08-04,54.3176
2023-08-05,54.3176
2023-08-06,54.3176
2023-08-07,56.028
2023-08-08,57.4234
2023-08-09,54.9315
2023-08-10,54.3854
2023-08-11,52.2063
2023-08-12,52.2063
2023-08-13,52.2063
2023-08-14,52.3779
2023-08-15,48.727
2023-08-16,47.7315
2023-08-17,45.297
2023-08-18,44.5314
2023-08-19,44.5314
2023-08-20,44.5314
2023-08-21,45.3551
2023-08-22,44.9956
2023-08-23,46.9687
2023-08-24,46.0989
2023-08-25,45.5175
2023-08-26,45.5175
2023-08-27,45.5175
2023-08-28,47.929
2023-08-29,52.1277
2023-08-30,50.4565
2023-08-31,49.3948
2023-09-01,49.3334
2023-09-02,49.3334
2023-09-03,49.3334
2023-09-04,49.3334
2023-09-05,46.0764
2023-09-06,45.9338
2023-09-07,44.2891
2023-09-08,43.4293
2023-09-09,43.4293
2023-09-10,43.4293
2023-09-11,43.5025
2023-09-12,43.07
2023-09-13,39.9481
2023-09-14,39.3783
2023-09-15,41.6106
2023-09-16,41.6106
2023-09-17,41.6106
2023-09-18,38.9795
2023-09-19,41.1151
2023-09-20,39.6538
2023-09-21,38.2238
2023-09-22,36.7351
2023-09-23,36.7351
2023-09-24,36.7351
2023-09-25,36.4785
2023-09-26,34.6788
2023-09-27,34.4341
2023-09-28,35.6721
2023-09-29,35.888
2023-09-30,35.888
2023-10-01,35.888
2023-10-02,34.5677
2023-10-03,31.8972
2023-10-04,35.3962
2023-10-05,36.9491
2023-10-06,39.178
2023-10-07,39.178
2023-10-08,39.178
2023-10-09,35.2218
2023-10-10,37.3157
2023-10-11,38.2568
2023-10-12,36.3809
2023-10-13,34.1872
2023-10-14,34.1872
2023-10-15,34.1872
2023-10-16,35.415
2023-10-17,36.4121
2023-10-18,33.2653
2023-10-19,32.4551
2023-10-20,31.5673
2023-10-21,31.5673
2023-10-22,31.5673
2023-10-23,31.2176
2023-10-24,31.18
2023-10-25,30.0381
2023-10-26,30.854
2023-10-27,29.0987
2023-10-28,29.0987
2023-10-29,29.0987
2023-10-30,31.5579
2023-10-31,31.6425
2023-11-01,31.3619
2023-11-02,35.2249
2023-11-03,40.3045
2023-11-04,40.3045
2023-11-05,40.3045
2023-11-06,39.2744
2023-11-07,41.1558
2023-11-08,43.6895
2023-11-09,41.9244
2023-11-10,43.8954
2023-11-11,43.8954
2023-11-12,43.8954
2023-11-13,44.2665
2023-11-14,47.7446
2023-11-15,49.3341
2023-11-16,48.5989
2023-11-17,50.2851
2023-11-18,50.2851
2023-11-19,50.2851
2023-11-20,51.5992
2023-11-21,49.6849
2023-11-22,49.9019
2023-11-23,49.9019
2023-11-24,50.3765
2023-11-25,50.3765
2023-11-26,50.3765
2023-11-27,49.5351
2023-11-28,50.1971
2023-11-29,52.1452
2023-11-30,53.0632
2023-12-01,56.4043
2023-12-02,56.4043
2023-12-03,56.4043
2023-12-04,56.7174
2023-12-05,54.6863
2023-12-06,58.4119
2023-12-07,61.8292
2023-12-08,61.8524
2023-12-09,61.8524
2023-12-10,61.8524
2023-12-11,62.2317
2023-12-12,63.9249
2023-12-13,63.7225
2023-12-14,66.4683
2023-12-15,66.0546
2023-12-16,66.0546
2023-12-17,66.0546
2023-12-18,61.4632
2023-12-19,61.3492
2023-12-20,58.3253
2023-12-21,60.2758
2023-12-22,60.3004
2023-12-23,60.3004
2023-12-24,60.3004
2023-12-25,60.3004
2023-12-26,58.9019
2023-12-27,58.2596
2023-12-28,58.3701
2023-12-29,56.8144
2023-12-30,56.8144
2023-12-31,56.8144
2024-01-01,56.8144
2024-01-02,57.4595
2024-01-03,51.298
2024-01-04,52.7092
2024-01-05,56.507
2024-01-06,56.507
2024-01-07,56.507
2024-01-08,59.2601
2024-01-09,60.8816
2024-01-10,60.1281
2024-01-11,60.4894
2024-01-12,48.9054
2024-01-13,48.9054
2024-01-14,48.9054
2024-01-15,48.9054
2024-01-16,46.476
2024-01-17,45.701
2024-01-18,48.2699
2024-01-19,46.3363
2024-01-20,46.3363
2024-01-21,46.3363
2024-01-22,45.6359
2024-01-23,48.4058
2024-01-24,48.8768
2024-01-25,53.7089
2024-01-26,52.2956
2024-01-27,52.2956
2024-01-28,52.2956
2024-01-29,53.3575
2024-01-30,51.8773
2024-01-31,50.9034
2024-02-01,52.4113
2024-02-02,52.9418
2024-02-03,52.9418
2024-02-04,52.9418
2024-02-05,50.9648
2024-02-06,53.2585
2024-02-07,53.3305
2024-02-08,53.6754
2024-02-09,54.0765
2024-02-10,54.0765
2024-02-11,54.0765
2024-02-12,54.2558
2024-02-13,52.5283
2024-02-14,54.701
2024-02-15,55.1106
2024-02-16,52.4135
2024-02-17,52.4135
2024-02-18,52.4135
2024-02-19,52.4135
2024-02-20,53.6923
2024-02-21,54.1175
2024-02-22,57.545
2024-02-23,56.5782
2024-02-24,56.5782
2024-02-25,56.5782
2024-02-26,56.7536
2024-02-27,57.2385
2024-02-28,57.3167
2024-02-29,58.0051
2024-03-01,57.5985
2024-03-02,57.5985
2024-03-03,57.5985
2024-03-04,55.4425
2024-03-05,56.1051
2024-03-06,56.7416
2024-03-07,58.873
2024-03-08,56.8154
2024-03-09,56.8154
2024-03-10,56.8154
2024-03-11,58.0512
2024-03-12,58.2758
2024-03-13,61.3525
2024-03-14,58.0779
2024-03-15,58.2407
2024-03-16,58.2407
2024-03-17,58.2407
2024-03-18,59.1164
2024-03-19,59.9313
2024-03-20,63.9904
2024-03-21,65.3626
2024-03-22,63.702
2024-03-23,63.702
2024-03-24,63.702
2024-03-25,63.0152
2024-03-26,64.2125
2024-03-27,67.1861
2024-03-28,68.2921
2024-03-29,68.2921
2024-03-30,68.2921
2024-03-31,68.2921
2024-04-01,68.9684
2024-04-02,63.6705
2024-04-03,62.4303
2024-04-04,59.9062
2024-04-05,60.3389
2024-04-06,60.3389
2024-04-07,60.3389
2024-04-08,62.546
