,HII US Equity
2023-03-21,41.4222
2023-03-22,37.9852
2023-03-23,36.6091
2023-03-24,39.4053
2023-03-25,39.4053
2023-03-26,39.4053
2023-03-27,43.2137
2023-03-28,44.6531
2023-03-29,46.0815
2023-03-30,44.9727
2023-03-31,45.0105
2023-04-01,45.0105
2023-04-02,45.0105
2023-04-03,46.516
2023-04-04,46.0744
2023-04-05,45.6264
2023-04-06,44.6017
2023-04-07,44.6017
2023-04-08,44.6017
2023-04-09,44.6017
2023-04-10,47.4351
2023-04-11,47.0773
2023-04-12,48.1562
2023-04-13,48.8854
2023-04-14,47.7525
2023-04-15,47.7525
2023-04-16,47.7525
2023-04-17,48.9199
2023-04-18,49.451
2023-04-19,48.646
2023-04-20,49.219
2023-04-21,46.8082
2023-04-22,46.8082
2023-04-23,46.8082
2023-04-24,47.3436
2023-04-25,45.0527
2023-04-26,40.5373
2023-04-27,41.9406
2023-04-28,42.2006
2023-04-29,42.2006
2023-04-30,42.2006
2023-05-01,42.6747
2023-05-02,39.0738
2023-05-03,39.1814
2023-05-04,36.6789
2023-05-05,41.1974
2023-05-06,41.1974
2023-05-07,41.1974
2023-05-08,39.2112
2023-05-09,39.4414
2023-05-10,42.8956
2023-05-11,41.884
2023-05-12,40.942
2023-05-13,40.942
2023-05-14,40.942
2023-05-15,42.8602
2023-05-16,42.2332
2023-05-17,45.8639
2023-05-18,46.2375
2023-05-19,45.8808
2023-05-20,45.8808
2023-05-21,45.8808
2023-05-22,48.1199
2023-05-23,47.4153
2023-05-24,47.1668
2023-05-25,45.0621
2023-05-26,47.889
2023-05-27,47.889
2023-05-28,47.889
2023-05-29,47.889
2023-05-30,48.5356
2023-05-31,47.9926
2023-06-01,47.852
2023-06-02,53.0928
2023-06-03,53.0928
2023-06-04,53.0928
2023-06-05,53.2788
2023-06-06,54.9416
2023-06-07,58.2507
2023-06-08,59.5589
2023-06-09,58.4113
2023-06-10,58.4113
2023-06-11,58.4113
2023-06-12,57.3913
2023-06-13,58.9973
2023-06-14,57.7929
2023-06-15,60.0195
2023-06-16,61.676
2023-06-17,61.676
2023-06-18,61.676
2023-06-19,61.676
2023-06-20,59.0287
2023-06-21,59.8252
2023-06-22,58.1531
2023-06-23,57.2066
2023-06-24,57.2066
2023-06-25,57.2066
2023-06-26,58.354
2023-06-27,60.129
2023-06-28,59.3639
2023-06-29,63.4985
2023-06-30,63.8706
2023-07-01,63.8706
2023-07-02,63.8706
2023-07-03,64.5426
2023-07-04,64.5426
2023-07-05,63.4075
2023-07-06,61.5448
2023-07-07,59.8586
2023-07-08,59.8586
2023-07-09,59.8586
2023-07-10,62.2086
2023-07-11,64.0719
2023-07-12,62.6494
2023-07-13,61.3127
2023-07-14,61.3583
2023-07-15,61.3583
2023-07-16,61.3583
2023-07-17,64.2982
2023-07-18,60.7787
2023-07-19,60.6603
2023-07-20,62.78
2023-07-21,61.4661
2023-07-22,61.4661
2023-07-23,61.4661
2023-07-24,61.11
2023-07-25,61.3549
2023-07-26,63.2137
2023-07-27,59.239
2023-07-28,59.0999
2023-07-29,59.0999
2023-07-30,59.0999
2023-07-31,58.3109
2023-08-01,58.5312
2023-08-02,56.3249
2023-08-03,54.7751
2023-08-04,55.2487
2023-08-05,55.2487
2023-08-06,55.2487
2023-08-07,58.1414
2023-08-08,53.7506
2023-08-09,55.0254
2023-08-10,52.3235
2023-08-11,54.0448
2023-08-12,54.0448
2023-08-13,54.0448
2023-08-14,54.671
2023-08-15,50.3674
2023-08-16,51.1372
2023-08-17,48.3445
2023-08-18,47.6596
2023-08-19,47.6596
2023-08-20,47.6596
2023-08-21,48.0708
2023-08-22,48.7005
2023-08-23,48.3587
2023-08-24,47.6028
2023-08-25,48.0279
2023-08-26,48.0279
2023-08-27,48.0279
2023-08-28,48.4312
2023-08-29,48.4917
2023-08-30,50.2916
2023-08-31,49.7988
2023-09-01,50.3534
2023-09-02,50.3534
2023-09-03,50.3534
2023-09-04,50.3534
2023-09-05,46.6601
2023-09-06,40.2008
2023-09-07,40.3947
2023-09-08,41.9743
2023-09-09,41.9743
2023-09-10,41.9743
2023-09-11,42.2562
2023-09-12,42.5339
2023-09-13,41.0394
2023-09-14,44.7796
2023-09-15,43.703
2023-09-16,43.703
2023-09-17,43.703
2023-09-18,44.3838
2023-09-19,41.6079
2023-09-20,39.0935
2023-09-21,36.9627
2023-09-22,36.0262
2023-09-23,36.0262
2023-09-24,36.0262
2023-09-25,36.3201
2023-09-26,35.6959
2023-09-27,38.9743
2023-09-28,41.0651
2023-09-29,40.6949
2023-09-30,40.6949
2023-10-01,40.6949
2023-10-02,38.7594
2023-10-03,39.0046
2023-10-04,38.571
2023-10-05,37.5408
2023-10-06,40.2479
2023-10-07,40.2479
2023-10-08,40.2479
2023-10-09,56.7141
2023-10-10,54.9746
2023-10-11,55.6184
2023-10-12,54.3703
2023-10-13,58.283
2023-10-14,58.283
2023-10-15,58.283
2023-10-16,58.4849
2023-10-17,56.5961
2023-10-18,56.629
2023-10-19,55.174
2023-10-20,53.2855
2023-10-21,53.2855
2023-10-22,53.2855
2023-10-23,51.0657
2023-10-24,49.5063
2023-10-25,50.079
2023-10-26,52.3536
2023-10-27,48.5689
2023-10-28,48.5689
2023-10-29,48.5689
2023-10-30,51.6819
2023-10-31,53.3862
2023-11-01,54.1782
2023-11-02,61.5972
2023-11-03,61.6522
2023-11-04,61.6522
2023-11-05,61.6522
2023-11-06,61.9542
2023-11-07,60.0391
2023-11-08,57.0987
2023-11-09,56.8047
2023-11-10,57.8619
2023-11-11,57.8619
2023-11-12,57.8619
2023-11-13,59.8117
2023-11-14,61.1979
2023-11-15,60.34
2023-11-16,60.0583
2023-11-17,61.2935
2023-11-18,61.2935
2023-11-19,61.2935
2023-11-20,62.8264
2023-11-21,62.571
2023-11-22,62.6274
2023-11-23,62.6274
2023-11-24,62.7784
2023-11-25,62.7784
2023-11-26,62.7784
2023-11-27,60.9275
2023-11-28,61.072
2023-11-29,58.2341
2023-11-30,60.3607
2023-12-01,61.4293
2023-12-02,61.4293
2023-12-03,61.4293
2023-12-04,63.7011
2023-12-05,61.6384
2023-12-06,63.4352
2023-12-07,64.3245
2023-12-08,65.2534
2023-12-09,65.2534
2023-12-10,65.2534
2023-12-11,67.074
2023-12-12,69.0452
2023-12-13,70.4341
2023-12-14,68.6313
2023-12-15,66.3553
2023-12-16,66.3553
2023-12-17,66.3553
2023-12-18,67.0834
2023-12-19,68.0516
2023-12-20,63.5977
2023-12-21,64.4337
2023-12-22,65.5007
2023-12-23,65.5007
2023-12-24,65.5007
2023-12-25,65.5007
2023-12-26,66.3778
2023-12-27,66.62
2023-12-28,66.7027
2023-12-29,67.3153
2023-12-30,67.3153
2023-12-31,67.3153
2024-01-01,67.3153
2024-01-02,67.5633
2024-01-03,63.5216
2024-01-04,63.5334
2024-01-05,59.7025
2024-01-06,59.7025
2024-01-07,59.7025
2024-01-08,61.5005
2024-01-09,59.466
2024-01-10,59.0655
2024-01-11,56.9952
2024-01-12,59.6977
2024-01-13,59.6977
2024-01-14,59.6977
2024-01-15,59.6977
2024-01-16,60.0186
2024-01-17,59.655
2024-01-18,63.0244
2024-01-19,59.2562
2024-01-20,59.2562
2024-01-21,59.2562
2024-01-22,59.597
2024-01-23,58.6942
2024-01-24,56.6862
2024-01-25,57.2165
2024-01-26,58.0895
2024-01-27,58.0895
2024-01-28,58.0895
2024-01-29,60.0719
2024-01-30,61.1894
2024-01-31,59.7886
2024-02-01,65.0453
2024-02-02,65.4084
2024-02-03,65.4084
2024-02-04,65.4084
2024-02-05,62.8913
2024-02-06,63.0573
2024-02-07,67.4776
2024-02-08,65.0124
2024-02-09,65.8868
2024-02-10,65.8868
2024-02-11,65.8868
2024-02-12,66.7795
2024-02-13,66.1662
2024-02-14,68.6265
2024-02-15,70.6159
2024-02-16,70.657
2024-02-17,70.657
2024-02-18,70.657
2024-02-19,70.657
2024-02-20,70.3616
2024-02-21,71.7641
2024-02-22,71.9546
2024-02-23,72.3117
2024-02-24,72.3117
2024-02-25,72.3117
2024-02-26,72.393
2024-02-27,72.8955
2024-02-28,73.8956
2024-02-29,73.6217
2024-03-01,73.986
2024-03-02,73.986
2024-03-03,73.986
2024-03-04,75.6313
2024-03-05,69.7674
2024-03-06,70.9814
2024-03-07,68.686
2024-03-08,69.3894
2024-03-09,69.3894
2024-03-10,69.3894
2024-03-11,64.5052
2024-03-12,65.3635
2024-03-13,65.1037
2024-03-14,62.1273
2024-03-15,63.357
2024-03-16,63.357
2024-03-17,63.357
2024-03-18,64.2342
2024-03-19,64.2906
2024-03-20,65.148
2024-03-21,66.1124
2024-03-22,64.6365
2024-03-23,64.6365
2024-03-24,64.6365
2024-03-25,62.7974
2024-03-26,61.8302
2024-03-27,61.7034
2024-03-28,62.834
2024-03-29,62.834
2024-03-30,62.834
2024-03-31,62.834
2024-04-01,58.794
2024-04-02,58.6629
2024-04-03,57.5601
2024-04-04,57.3742
2024-04-05,57.236
2024-04-06,57.236
2024-04-07,57.236
2024-04-08,56.8007
