,CRI US Equity
2023-03-21,44.4464
2023-03-22,43.6181
2023-03-23,42.4993
2023-03-24,42.2154
2023-03-25,42.2154
2023-03-26,42.2154
2023-03-27,41.798
2023-03-28,44.043
2023-03-29,41.3573
2023-03-30,43.0244
2023-03-31,47.3294
2023-04-01,47.3294
2023-04-02,47.3294
2023-04-03,48.4405
2023-04-04,46.9135
2023-04-05,45.1404
2023-04-06,44.6953
2023-04-07,44.6953
2023-04-08,44.6953
2023-04-09,44.6953
2023-04-10,45.7408
2023-04-11,48.951
2023-04-12,46.6528
2023-04-13,45.6122
2023-04-14,44.9927
2023-04-15,44.9927
2023-04-16,44.9927
2023-04-17,42.7986
2023-04-18,45.5457
2023-04-19,46.1403
2023-04-20,46.4227
2023-04-21,47.9358
2023-04-22,47.9358
2023-04-23,47.9358
2023-04-24,50.075
2023-04-25,42.5456
2023-04-26,42.06
2023-04-27,44.7649
2023-04-28,46.3276
2023-04-29,46.3276
2023-04-30,46.3276
2023-05-01,43.483
2023-05-02,42.895
2023-05-03,42.934
2023-05-04,41.8851
2023-05-05,45.8911
2023-05-06,45.8911
2023-05-07,45.8911
2023-05-08,44.4584
2023-05-09,43.678
2023-05-10,41.9495
2023-05-11,42.2101
2023-05-12,40.0495
2023-05-13,40.0495
2023-05-14,40.0495
2023-05-15,38.6664
2023-05-16,37.4466
2023-05-17,40.0146
2023-05-18,41.8564
2023-05-19,39.1506
2023-05-20,39.1506
2023-05-21,39.1506
2023-05-22,41.4827
2023-05-23,42.1052
2023-05-24,42.422
2023-05-25,40.0019
2023-05-26,40.7673
2023-05-27,40.7673
2023-05-28,40.7673
2023-05-29,40.7673
2023-05-30,41.744
2023-05-31,40.4237
2023-06-01,39.4344
2023-06-02,43.1669
2023-06-03,43.1669
2023-06-04,43.1669
2023-06-05,42.2637
2023-06-06,47.6975
2023-06-07,50.8072
2023-06-08,48.4032
2023-06-09,50.3196
2023-06-10,50.3196
2023-06-11,50.3196
2023-06-12,50.3196
2023-06-13,51.5495
2023-06-14,53.4627
2023-06-15,55.8711
2023-06-16,54.1978
2023-06-17,54.1978
2023-06-18,54.1978
2023-06-19,54.1978
2023-06-20,54.8379
2023-06-21,51.3667
2023-06-22,49.3259
2023-06-23,46.6535
2023-06-24,46.6535
2023-06-25,46.6535
2023-06-26,49.2412
2023-06-27,53.0597
2023-06-28,52.6671
2023-06-29,54.5057
2023-06-30,57.3126
2023-07-01,57.3126
2023-07-02,57.3126
2023-07-03,59.9293
2023-07-04,59.9293
2023-07-05,56.7229
2023-07-06,56.4849
2023-07-07,54.3609
2023-07-08,54.3609
2023-07-09,54.3609
2023-07-10,53.3917
2023-07-11,56.594
2023-07-12,58.2769
2023-07-13,57.5505
2023-07-14,56.4348
2023-07-15,56.4348
2023-07-16,56.4348
2023-07-17,55.3568
2023-07-18,56.1585
2023-07-19,57.5697
2023-07-20,58.3567
2023-07-21,58.0385
2023-07-22,58.0385
2023-07-23,58.0385
2023-07-24,58.091
2023-07-25,58.1452
2023-07-26,58.5198
2023-07-27,57.2439
2023-07-28,58.3847
2023-07-29,58.3847
2023-07-30,58.3847
2023-07-31,57.3625
2023-08-01,56.6385
2023-08-02,55.4321
2023-08-03,59.1935
2023-08-04,56.8787
2023-08-05,56.8787
2023-08-06,56.8787
2023-08-07,54.0742
2023-08-08,54.9324
2023-08-09,53.1526
2023-08-10,51.4288
2023-08-11,52.8318
2023-08-12,52.8318
2023-08-13,52.8318
2023-08-14,52.8318
2023-08-15,49.3548
2023-08-16,50.0146
2023-08-17,49.4014
2023-08-18,49.5477
2023-08-19,49.5477
2023-08-20,49.5477
2023-08-21,47.2179
2023-08-22,45.981
2023-08-23,47.3682
2023-08-24,45.4957
2023-08-25,44.8455
2023-08-26,44.8455
2023-08-27,44.8455
2023-08-28,47.6063
2023-08-29,49.1942
2023-08-30,50.8825
2023-08-31,51.7931
2023-09-01,50.5522
2023-09-02,50.5522
2023-09-03,50.5522
2023-09-04,50.5522
2023-09-05,44.8236
2023-09-06,43.8577
2023-09-07,42.826
2023-09-08,41.8382
2023-09-09,41.8382
2023-09-10,41.8382
2023-09-11,40.9513
2023-09-12,47.4374
2023-09-13,47.2273
2023-09-14,49.8103
2023-09-15,48.978
2023-09-16,48.978
2023-09-17,48.978
2023-09-18,47.0207
2023-09-19,46.8729
2023-09-20,47.555
2023-09-21,49.349
2023-09-22,47.7133
2023-09-23,47.7133
2023-09-24,47.7133
2023-09-25,46.647
2023-09-26,47.4504
2023-09-27,47.7482
2023-09-28,49.8454
2023-09-29,49.3855
2023-09-30,49.3855
2023-10-01,49.3855
2023-10-02,47.5328
2023-10-03,44.3373
2023-10-04,43.8513
2023-10-05,43.6806
2023-10-06,43.1761
2023-10-07,43.1761
2023-10-08,43.1761
2023-10-09,44.0973
2023-10-10,44.1909
2023-10-11,44.5033
2023-10-12,40.6967
2023-10-13,44.3103
2023-10-14,44.3103
2023-10-15,44.3103
2023-10-16,46.6888
2023-10-17,51.8246
2023-10-18,50.0788
2023-10-19,48.5167
2023-10-20,47.4891
2023-10-21,47.4891
2023-10-22,47.4891
2023-10-23,45.7651
2023-10-24,44.3214
2023-10-25,42.8251
2023-10-26,42.6614
2023-10-27,42.9098
2023-10-28,42.9098
2023-10-29,42.9098
2023-10-30,46.9105
2023-10-31,48.8739
2023-11-01,47.5738
2023-11-02,52.0246
2023-11-03,54.577
2023-11-04,54.577
2023-11-05,54.577
2023-11-06,50.6623
2023-11-07,52.2014
2023-11-08,51.6399
2023-11-09,49.152
2023-11-10,51.1382
2023-11-11,51.1382
2023-11-12,51.1382
2023-11-13,51.7318
2023-11-14,56.4679
2023-11-15,57.8516
2023-11-16,51.9903
2023-11-17,53.5129
2023-11-18,53.5129
2023-11-19,53.5129
2023-11-20,51.5014
2023-11-21,48.7561
2023-11-22,49.6609
2023-11-23,49.6609
2023-11-24,48.9935
2023-11-25,48.9935
2023-11-26,48.9935
2023-11-27,49.2045
2023-11-28,49.5861
2023-11-29,49.975
2023-11-30,51.0781
2023-12-01,54.466
2023-12-02,54.466
2023-12-03,54.466
2023-12-04,55.6499
2023-12-05,54.7367
2023-12-06,55.7935
2023-12-07,58.3037
2023-12-08,57.615
2023-12-09,57.615
2023-12-10,57.615
2023-12-11,58.0688
2023-12-12,55.9691
2023-12-13,58.733
2023-12-14,59.7208
2023-12-15,58.3373
2023-12-16,58.3373
2023-12-17,58.3373
2023-12-18,59.1718
2023-12-19,60.4438
2023-12-20,60.1852
2023-12-21,60.8636
2023-12-22,58.1379
2023-12-23,58.1379
2023-12-24,58.1379
2023-12-25,58.1379
2023-12-26,59.6916
2023-12-27,59.6256
2023-12-28,59.0846
2023-12-29,58.3995
2023-12-30,58.3995
2023-12-31,58.3995
2024-01-01,58.3995
2024-01-02,59.2468
2024-01-03,52.8252
2024-01-04,54.5739
2024-01-05,56.1415
2024-01-06,56.1415
2024-01-07,56.1415
2024-01-08,56.7843
2024-01-09,57.2702
2024-01-10,55.652
2024-01-11,53.1853
2024-01-12,52.3184
2024-01-13,52.3184
2024-01-14,52.3184
2024-01-15,52.3184
2024-01-16,52.3745
2024-01-17,52.1211
2024-01-18,51.797
2024-01-19,53.2211
2024-01-20,53.2211
2024-01-21,53.2211
2024-01-22,54.9285
2024-01-23,56.1147
2024-01-24,53.2606
2024-01-25,55.8284
2024-01-26,58.3673
2024-01-27,58.3673
2024-01-28,58.3673
2024-01-29,59.8139
2024-01-30,60.2316
2024-01-31,56.0162
2024-02-01,58.3835
2024-02-02,56.9424
2024-02-03,56.9424
2024-02-04,56.9424
2024-02-05,56.1701
2024-02-06,57.466
2024-02-07,60.4429
2024-02-08,63.4959
2024-02-09,63.9621
2024-02-10,63.9621
2024-02-11,63.9621
2024-02-12,64.7603
2024-02-13,61.4516
2024-02-14,62.9381
2024-02-15,62.9381
2024-02-16,62.7686
2024-02-17,62.7686
2024-02-18,62.7686
2024-02-19,62.7686
2024-02-20,63.1353
2024-02-21,63.4334
2024-02-22,64.7456
2024-02-23,61.7329
2024-02-24,61.7329
2024-02-25,61.7329
2024-02-26,61.48
2024-02-27,59.1726
2024-02-28,61.4502
2024-02-29,59.0174
2024-03-01,57.7174
2024-03-02,57.7174
2024-03-03,57.7174
2024-03-04,58.0649
2024-03-05,59.6597
2024-03-06,61.7932
2024-03-07,62.1539
2024-03-08,63.6653
2024-03-09,63.6653
2024-03-10,63.6653
2024-03-11,65.6824
2024-03-12,66.908
2024-03-13,69.9062
2024-03-14,62.7726
2024-03-15,64.1009
2024-03-16,64.1009
2024-03-17,64.1009
2024-03-18,60.3448
2024-03-19,59.1973
2024-03-20,60.3047
2024-03-21,60.376
2024-03-22,57.716
2024-03-23,57.716
2024-03-24,57.716
2024-03-25,57.045
2024-03-26,55.0986
2024-03-27,56.8018
2024-03-28,59.1527
2024-03-29,59.1527
2024-03-30,59.1527
2024-03-31,59.1527
2024-04-01,60.4818
2024-04-02,54.446
2024-04-03,50.3146
2024-04-04,45.7001
2024-04-05,44.0292
2024-04-06,44.0292
2024-04-07,44.0292
2024-04-08,45.9101
