,SNX US Equity
2023-03-17,39.6863
2023-03-18,39.6863
2023-03-19,39.6863
2023-03-20,41.6483
2023-03-21,43.8671
2023-03-22,42.3803
2023-03-23,42.1007
2023-03-24,42.9264
2023-03-25,42.9264
2023-03-26,42.9264
2023-03-27,44.9196
2023-03-28,43.9666
2023-03-29,45.7525
2023-03-30,47.3548
2023-03-31,50.5712
2023-04-01,50.5712
2023-04-02,50.5712
2023-04-03,49.7913
2023-04-04,46.4623
2023-04-05,46.064
2023-04-06,45.6591
2023-04-07,45.6591
2023-04-08,45.6591
2023-04-09,45.6591
2023-04-10,47.2915
2023-04-11,46.6794
2023-04-12,45.617
2023-04-13,47.6133
2023-04-14,48.5076
2023-04-15,48.5076
2023-04-16,48.5076
2023-04-17,50.2356
2023-04-18,50.9692
2023-04-19,44.6142
2023-04-20,43.9347
2023-04-21,41.9742
2023-04-22,41.9742
2023-04-23,41.9742
2023-04-24,41.4213
2023-04-25,39.5894
2023-04-26,39.4565
2023-04-27,41.2749
2023-04-28,43.0124
2023-04-29,43.0124
2023-04-30,43.0124
2023-05-01,43.8794
2023-05-02,41.9367
2023-05-03,42.3429
2023-05-04,40.7218
2023-05-05,43.1606
2023-05-06,43.1606
2023-05-07,43.1606
2023-05-08,42.4779
2023-05-09,42.8072
2023-05-10,44.4519
2023-05-11,43.0368
2023-05-12,42.956
2023-05-13,42.956
2023-05-14,42.956
2023-05-15,44.2205
2023-05-16,43.5499
2023-05-17,47.2801
2023-05-18,48.7668
2023-05-19,46.8532
2023-05-20,46.8532
2023-05-21,46.8532
2023-05-22,48.736
2023-05-23,47.0568
2023-05-24,44.7984
2023-05-25,47.8494
2023-05-26,49.6693
2023-05-27,49.6693
2023-05-28,49.6693
2023-05-29,49.6693
2023-05-30,48.5752
2023-05-31,46.8072
2023-06-01,46.72
2023-06-02,51.2613
2023-06-03,51.2613
2023-06-04,51.2613
2023-06-05,48.1159
2023-06-06,51.2533
2023-06-07,54.0114
2023-06-08,52.9729
2023-06-09,52.0123
2023-06-10,52.0123
2023-06-11,52.0123
2023-06-12,53.7734
2023-06-13,55.2408
2023-06-14,54.8459
2023-06-15,56.3442
2023-06-16,56.8675
2023-06-17,56.8675
2023-06-18,56.8675
2023-06-19,56.8675
2023-06-20,56.373
2023-06-21,55.819
2023-06-22,55.1359
2023-06-23,55.7677
2023-06-24,55.7677
2023-06-25,55.7677
2023-06-26,57.8472
2023-06-27,49.8988
2023-06-28,47.1909
2023-06-29,51.5788
2023-06-30,51.537
2023-07-01,51.537
2023-07-02,51.537
2023-07-03,49.5172
2023-07-04,49.5172
2023-07-05,51.4194
2023-07-06,49.9287
2023-07-07,52.3753
2023-07-08,52.3753
2023-07-09,52.3753
2023-07-10,55.1797
2023-07-11,55.7564
2023-07-12,55.8284
2023-07-13,57.846
2023-07-14,55.7091
2023-07-15,55.7091
2023-07-16,55.7091
2023-07-17,56.4211
2023-07-18,57.4876
2023-07-19,57.0817
2023-07-20,53.6488
2023-07-21,54.3874
2023-07-22,54.3874
2023-07-23,54.3874
2023-07-24,55.6444
2023-07-25,57.3087
2023-07-26,56.815
2023-07-27,55.1282
2023-07-28,53.5009
2023-07-29,53.5009
2023-07-30,53.5009
2023-07-31,55.6264
2023-08-01,55.4135
2023-08-02,56.5643
2023-08-03,55.3913
2023-08-04,56.2483
2023-08-05,56.2483
2023-08-06,56.2483
2023-08-07,55.4093
2023-08-08,56.1978
2023-08-09,55.9966
2023-08-10,54.9421
2023-08-11,55.3994
2023-08-12,55.3994
2023-08-13,55.3994
2023-08-14,55.2254
2023-08-15,53.172
2023-08-16,52.0677
2023-08-17,52.7049
2023-08-18,52.9498
2023-08-19,52.9498
2023-08-20,52.9498
2023-08-21,52.5677
2023-08-22,52.7348
2023-08-23,55.0642
2023-08-24,55.2602
2023-08-25,55.8399
2023-08-26,55.8399
2023-08-27,55.8399
2023-08-28,58.1703
2023-08-29,59.8828
2023-08-30,59.3271
2023-08-31,59.5801
2023-09-01,61.4965
2023-09-02,61.4965
2023-09-03,61.4965
2023-09-04,61.4965
2023-09-05,55.1745
2023-09-06,55.7818
2023-09-07,52.5217
2023-09-08,52.5587
2023-09-09,52.5587
2023-09-10,52.5587
2023-09-11,52.8439
2023-09-12,53.8952
2023-09-13,54.5621
2023-09-14,56.3534
2023-09-15,56.0439
2023-09-16,56.0439
2023-09-17,56.0439
2023-09-18,55.7272
2023-09-19,57.8676
2023-09-20,59.2387
2023-09-21,56.1308
2023-09-22,57.3169
2023-09-23,57.3169
2023-09-24,57.3169
2023-09-25,56.9436
2023-09-26,45.9282
2023-09-27,51.1955
2023-09-28,54.4471
2023-09-29,51.6217
2023-09-30,51.6217
2023-10-01,51.6217
2023-10-02,50.0141
2023-10-03,47.0161
2023-10-04,48.2202
2023-10-05,47.0526
2023-10-06,48.2633
2023-10-07,48.2633
2023-10-08,48.2633
2023-10-09,50.012
2023-10-10,51.388
2023-10-11,46.1055
2023-10-12,44.535
2023-10-13,44.7932
2023-10-14,44.7932
2023-10-15,44.7932
2023-10-16,46.2599
2023-10-17,46.6738
2023-10-18,42.3067
2023-10-19,40.8571
2023-10-20,40.38
2023-10-21,40.38
2023-10-22,40.38
2023-10-23,39.2326
2023-10-24,40.9495
2023-10-25,39.6752
2023-10-26,40.6308
2023-10-27,39.8472
2023-10-28,39.8472
2023-10-29,39.8472
2023-10-30,40.9276
2023-10-31,42.8391
2023-11-01,45.2815
2023-11-02,48.0475
2023-11-03,49.2167
2023-11-04,49.2167
2023-11-05,49.2167
2023-11-06,50.08
2023-11-07,48.2523
2023-11-08,46.9083
2023-11-09,45.7301
2023-11-10,49.4943
2023-11-11,49.4943
2023-11-12,49.4943
2023-11-13,48.3952
2023-11-14,53.5593
2023-11-15,55.1711
2023-11-16,52.7858
2023-11-17,53.5821
2023-11-18,53.5821
2023-11-19,53.5821
2023-11-20,54.7246
2023-11-21,54.4337
2023-11-22,54.0317
2023-11-23,54.0317
2023-11-24,54.1991
2023-11-25,54.1991
2023-11-26,54.1991
2023-11-27,53.8671
2023-11-28,53.1931
2023-11-29,53.4775
2023-11-30,54.0214
2023-12-01,54.16
2023-12-02,54.16
2023-12-03,54.16
2023-12-04,53.9917
2023-12-05,51.5265
2023-12-06,50.9002
2023-12-07,54.0674
2023-12-08,56.9882
2023-12-09,56.9882
2023-12-10,56.9882
2023-12-11,57.7592
2023-12-12,58.1152
2023-12-13,61.3752
2023-12-14,65.6706
2023-12-15,65.4658
2023-12-16,65.4658
2023-12-17,65.4658
2023-12-18,64.3586
2023-12-19,65.7685
2023-12-20,63.5587
2023-12-21,64.4971
2023-12-22,65.1832
2023-12-23,65.1832
2023-12-24,65.1832
2023-12-25,65.1832
2023-12-26,66.3781
2023-12-27,66.1091
2023-12-28,66.4921
2023-12-29,63.7113
2023-12-30,63.7113
2023-12-31,63.7113
2024-01-01,63.7113
2024-01-02,60.266
2024-01-03,58.7125
2024-01-04,58.6901
2024-01-05,56.8536
2024-01-06,56.8536
2024-01-07,56.8536
2024-01-08,57.425
2024-01-09,57.8665
2024-01-10,58.3476
2024-01-11,55.6701
2024-01-12,54.291
2024-01-13,54.291
2024-01-14,54.291
2024-01-15,54.291
2024-01-16,54.1545
2024-01-17,54.2141
2024-01-18,55.8994
2024-01-19,56.7328
2024-01-20,56.7328
2024-01-21,56.7328
2024-01-22,59.2699
2024-01-23,59.6981
2024-01-24,58.9237
2024-01-25,59.0185
2024-01-26,57.1885
2024-01-27,57.1885
2024-01-28,57.1885
2024-01-29,48.5035
2024-01-30,48.8046
2024-01-31,45.4656
2024-02-01,47.6452
2024-02-02,49.1792
2024-02-03,49.1792
2024-02-04,49.1792
2024-02-05,46.1336
2024-02-06,45.5464
2024-02-07,44.5384
2024-02-08,47.9203
2024-02-09,48.6061
2024-02-10,48.6061
2024-02-11,48.6061
2024-02-12,50.1694
2024-02-13,45.0242
2024-02-14,48.3031
2024-02-15,49.8956
2024-02-16,48.7086
2024-02-17,48.7086
2024-02-18,48.7086
2024-02-19,48.7086
2024-02-20,49.1705
2024-02-21,49.3866
2024-02-22,50.6302
2024-02-23,52.801
2024-02-24,52.801
2024-02-25,52.801
2024-02-26,51.1875
2024-02-27,50.6003
2024-02-28,52.1092
2024-02-29,54.1777
2024-03-01,56.7099
2024-03-02,56.7099
2024-03-03,56.7099
2024-03-04,56.3075
2024-03-05,54.4642
2024-03-06,56.7243
2024-03-07,54.8753
2024-03-08,53.711
2024-03-09,53.711
2024-03-10,53.711
2024-03-11,53.917
2024-03-12,51.7923
2024-03-13,53.2697
2024-03-14,51.2803
2024-03-15,52.0962
2024-03-16,52.0962
2024-03-17,52.0962
2024-03-18,50.1877
2024-03-19,51.2751
2024-03-20,53.5512
2024-03-21,54.7491
2024-03-22,55.5583
2024-03-23,55.5583
2024-03-24,55.5583
2024-03-25,55.5583
2024-03-26,65.9188
2024-03-27,69.8851
2024-03-28,63.9036
2024-03-29,63.9036
2024-03-30,63.9036
2024-03-31,63.9036
2024-04-01,63.2089
2024-04-02,67.0117
2024-04-03,68.6471
2024-04-04,66.801
2024-04-05,67.2333
2024-04-06,67.2333
2024-04-07,67.2333
2024-04-08,65.6943
