,FTV US Equity
2023-03-19,45.0262
2023-03-20,48.1846
2023-03-21,49.211
2023-03-22,47.5674
2023-03-23,46.539
2023-03-24,48.0802
2023-03-25,48.0802
2023-03-26,48.0802
2023-03-27,49.5035
2023-03-28,50.1591
2023-03-29,52.1665
2023-03-30,52.3056
2023-03-31,53.9483
2023-04-01,53.9483
2023-04-02,53.9483
2023-04-03,53.1048
2023-04-04,48.2918
2023-04-05,46.7351
2023-04-06,46.0712
2023-04-07,46.0712
2023-04-08,46.0712
2023-04-09,46.0712
2023-04-10,47.4394
2023-04-11,47.5946
2023-04-12,51.3736
2023-04-13,52.1753
2023-04-14,52.0422
2023-04-15,52.0422
2023-04-16,52.0422
2023-04-17,52.3774
2023-04-18,52.0247
2023-04-19,50.5003
2023-04-20,49.9875
2023-04-21,51.1081
2023-04-22,51.1081
2023-04-23,51.1081
2023-04-24,51.2963
2023-04-25,47.623
2023-04-26,42.9805
2023-04-27,44.3221
2023-04-28,43.3261
2023-04-29,43.3261
2023-04-30,43.3261
2023-05-01,45.296
2023-05-02,45.2548
2023-05-03,45.6129
2023-05-04,45.0467
2023-05-05,47.5838
2023-05-06,47.5838
2023-05-07,47.5838
2023-05-08,47.7874
2023-05-09,47.1481
2023-05-10,47.2022
2023-05-11,46.1989
2023-05-12,47.2457
2023-05-13,47.2457
2023-05-14,47.2457
2023-05-15,50.3771
2023-05-16,47.4627
2023-05-17,49.0402
2023-05-18,51.0181
2023-05-19,50.5239
2023-05-20,50.5239
2023-05-21,50.5239
2023-05-22,52.3338
2023-05-23,48.7708
2023-05-24,45.9096
2023-05-25,49.3848
2023-05-26,55.1721
2023-05-27,55.1721
2023-05-28,55.1721
2023-05-29,55.1721
2023-05-30,53.805
2023-05-31,49.1757
2023-06-01,49.9289
2023-06-02,53.4939
2023-06-03,53.4939
2023-06-04,53.4939
2023-06-05,52.6749
2023-06-06,53.3362
2023-06-07,56.2909
2023-06-08,55.3335
2023-06-09,54.76
2023-06-10,54.76
2023-06-11,54.76
2023-06-12,55.3347
2023-06-13,57.7236
2023-06-14,57.1355
2023-06-15,61.3302
2023-06-16,60.9555
2023-06-17,60.9555
2023-06-18,60.9555
2023-06-19,60.9555
2023-06-20,60.1444
2023-06-21,59.4287
2023-06-22,58.706
2023-06-23,58.8723
2023-06-24,58.8723
2023-06-25,58.8723
2023-06-26,60.6919
2023-06-27,62.4616
2023-06-28,62.013
2023-06-29,63.1094
2023-06-30,65.1115
2023-07-01,65.1115
2023-07-02,65.1115
2023-07-03,62.6797
2023-07-04,62.6797
2023-07-05,60.2689
2023-07-06,58.1144
2023-07-07,58.3585
2023-07-08,58.3585
2023-07-09,58.3585
2023-07-10,61.3522
2023-07-11,62.3416
2023-07-12,63.071
2023-07-13,62.53
2023-07-14,60.5778
2023-07-15,60.5778
2023-07-16,60.5778
2023-07-17,61.6023
2023-07-18,61.0837
2023-07-19,60.4984
2023-07-20,60.4384
2023-07-21,60.2225
2023-07-22,60.2225
2023-07-23,60.2225
2023-07-24,59.4689
2023-07-25,59.7511
2023-07-26,64.7853
2023-07-27,63.5425
2023-07-28,64.7098
2023-07-29,64.7098
2023-07-30,64.7098
2023-07-31,66.9811
2023-08-01,66.8492
2023-08-02,66.7472
2023-08-03,66.3286
2023-08-04,63.6446
2023-08-05,63.6446
2023-08-06,63.6446
2023-08-07,65.6015
2023-08-08,66.1176
2023-08-09,66.4409
2023-08-10,67.2492
2023-08-11,67.3396
2023-08-12,67.3396
2023-08-13,67.3396
2023-08-14,68.0335
2023-08-15,65.4592
2023-08-16,64.0219
2023-08-17,59.3871
2023-08-18,55.3646
2023-08-19,55.3646
2023-08-20,55.3646
2023-08-21,56.3066
2023-08-22,56.4018
2023-08-23,59.313
2023-08-24,54.1849
2023-08-25,56.3608
2023-08-26,56.3608
2023-08-27,56.3608
2023-08-28,57.4176
2023-08-29,59.6458
2023-08-30,60.824
2023-08-31,60.0077
2023-09-01,60.3543
2023-09-02,60.3543
2023-09-03,60.3543
2023-09-04,60.3543
2023-09-05,55.6043
2023-09-06,56.2203
2023-09-07,58.2944
2023-09-08,55.2516
2023-09-09,55.2516
2023-09-10,55.2516
2023-09-11,57.2629
2023-09-12,52.0646
2023-09-13,50.552
2023-09-14,51.4499
2023-09-15,50.9001
2023-09-16,50.9001
2023-09-17,50.9001
2023-09-18,51.9848
2023-09-19,50.0618
2023-09-20,48.6022
2023-09-21,46.0696
2023-09-22,46.9801
2023-09-23,46.9801
2023-09-24,46.9801
2023-09-25,48.3337
2023-09-26,44.9075
2023-09-27,45.749
2023-09-28,47.7024
2023-09-29,47.2288
2023-09-30,47.2288
2023-10-01,47.2288
2023-10-02,46.1896
2023-10-03,45.4253
2023-10-04,46.9736
2023-10-05,48.6873
2023-10-06,50.8292
2023-10-07,50.8292
2023-10-08,50.8292
2023-10-09,50.8037
2023-10-10,53.2779
2023-10-11,54.8664
2023-10-12,51.7785
2023-10-13,47.3704
2023-10-14,47.3704
2023-10-15,47.3704
2023-10-16,48.6757
2023-10-17,49.8201
2023-10-18,43.4334
2023-10-19,41.6639
2023-10-20,40.1779
2023-10-21,40.1779
2023-10-22,40.1779
2023-10-23,39.7854
2023-10-24,40.4138
2023-10-25,32.2232
2023-10-26,33.4578
2023-10-27,33.3697
2023-10-28,33.3697
2023-10-29,33.3697
2023-10-30,33.3956
2023-10-31,34.0323
2023-11-01,33.9065
2023-11-02,34.4907
2023-11-03,36.0227
2023-11-04,36.0227
2023-11-05,36.0227
2023-11-06,35.4612
2023-11-07,34.4879
2023-11-08,35.7617
2023-11-09,35.6639
2023-11-10,37.1171
2023-11-11,37.1171
2023-11-12,37.1171
2023-11-13,36.2358
2023-11-14,40.8505
2023-11-15,42.1864
2023-11-16,42.6952
2023-11-17,43.9572
2023-11-18,43.9572
2023-11-19,43.9572
2023-11-20,43.0801
2023-11-21,42.516
2023-11-22,43.9245
2023-11-23,43.9245
2023-11-24,43.3097
2023-11-25,43.3097
2023-11-26,43.3097
2023-11-27,43.0648
2023-11-28,43.2459
2023-11-29,43.8921
2023-11-30,47.6233
2023-12-01,48.5157
2023-12-02,48.5157
2023-12-03,48.5157
2023-12-04,49.1597
2023-12-05,45.9777
2023-12-06,47.0726
2023-12-07,48.1595
2023-12-08,47.7061
2023-12-09,47.7061
2023-12-10,47.7061
2023-12-11,52.5453
2023-12-12,53.4466
2023-12-13,53.8496
2023-12-14,58.2435
2023-12-15,55.3716
2023-12-16,55.3716
2023-12-17,55.3716
2023-12-18,55.6004
2023-12-19,56.9915
2023-12-20,53.6022
2023-12-21,55.8396
2023-12-22,56.5256
2023-12-23,56.5256
2023-12-24,56.5256
2023-12-25,56.5256
2023-12-26,57.7308
2023-12-27,58.2747
2023-12-28,57.9354
2023-12-29,58.0502
2023-12-30,58.0502
2023-12-31,58.0502
2024-01-01,58.0502
2024-01-02,53.9083
2024-01-03,50.5349
2024-01-04,51.7537
2024-01-05,51.5348
2024-01-06,51.5348
2024-01-07,51.5348
2024-01-08,53.2729
2024-01-09,52.5561
2024-01-10,52.4102
2024-01-11,52.1704
2024-01-12,52.5632
2024-01-13,52.5632
2024-01-14,52.5632
2024-01-15,52.5632
2024-01-16,50.9852
2024-01-17,49.5666
2024-01-18,51.5829
2024-01-19,53.533
2024-01-20,53.533
2024-01-21,53.533
2024-01-22,57.2502
2024-01-23,58.6981
2024-01-24,56.8057
2024-01-25,58.1299
2024-01-26,57.0767
2024-01-27,57.0767
2024-01-28,57.0767
2024-01-29,58.8136
2024-01-30,58.8375
2024-01-31,65.9581
2024-02-01,71.8258
2024-02-02,72.7728
2024-02-03,72.7728
2024-02-04,72.7728
2024-02-05,70.4773
2024-02-06,68.2794
2024-02-07,69.3364
2024-02-08,69.0617
2024-02-09,69.6965
2024-02-10,69.6965
2024-02-11,69.6965
2024-02-12,70.2995
2024-02-13,68.3179
2024-02-14,69.8224
2024-02-15,71.1972
2024-02-16,70.2648
2024-02-17,70.2648
2024-02-18,70.2648
2024-02-19,70.2648
2024-02-20,68.4113
2024-02-21,69.3766
2024-02-22,71.225
2024-02-23,71.7693
2024-02-24,71.7693
2024-02-25,71.7693
2024-02-26,71.4696
2024-02-27,71.6059
2024-02-28,71.8425
2024-02-29,67.8522
2024-03-01,68.6443
2024-03-02,68.6443
2024-03-03,68.6443
2024-03-04,65.8471
2024-03-05,63.7907
2024-03-06,63.952
2024-03-07,65.336
2024-03-08,65.4064
2024-03-09,65.4064
2024-03-10,65.4064
2024-03-11,64.7933
2024-03-12,67.1472
2024-03-13,64.659
2024-03-14,65.2353
2024-03-15,63.7893
2024-03-16,63.7893
2024-03-17,63.7893
2024-03-18,63.3502
2024-03-19,63.6291
2024-03-20,64.6626
2024-03-21,65.2904
2024-03-22,63.3263
2024-03-23,63.3263
2024-03-24,63.3263
2024-03-25,59.1346
2024-03-26,60.155
2024-03-27,62.5324
2024-03-28,62.5324
2024-03-29,62.5324
2024-03-30,62.5324
2024-03-31,62.5324
2024-04-01,57.9482
2024-04-02,58.3989
2024-04-03,58.141
2024-04-04,55.09
2024-04-05,56.3125
2024-04-06,56.3125
2024-04-07,56.3125
2024-04-08,56.1543
