,BGS US Equity
2023-03-20,55.1135
2023-03-21,54.6942
2023-03-22,53.899
2023-03-23,55.2453
2023-03-24,55.5141
2023-03-25,55.5141
2023-03-26,55.5141
2023-03-27,56.4608
2023-03-28,56.9126
2023-03-29,56.2485
2023-03-30,56.9186
2023-03-31,57.9653
2023-04-01,57.9653
2023-04-02,57.9653
2023-04-03,58.204
2023-04-04,57.3283
2023-04-05,54.8335
2023-04-06,56.6317
2023-04-07,56.6317
2023-04-08,56.6317
2023-04-09,56.6317
2023-04-10,58.8127
2023-04-11,60.6766
2023-04-12,60.1955
2023-04-13,57.8239
2023-04-14,54.4029
2023-04-15,54.4029
2023-04-16,54.4029
2023-04-17,53.3153
2023-04-18,54.0543
2023-04-19,56.4005
2023-04-20,54.3412
2023-04-21,55.2127
2023-04-22,55.2127
2023-04-23,55.2127
2023-04-24,53.6547
2023-04-25,53.0355
2023-04-26,52.9092
2023-04-27,55.8469
2023-04-28,57.3259
2023-04-29,57.3259
2023-04-30,57.3259
2023-05-01,59.039
2023-05-02,57.1407
2023-05-03,56.9378
2023-05-04,55.6431
2023-05-05,53.0178
2023-05-06,53.0178
2023-05-07,53.0178
2023-05-08,52.1273
2023-05-09,51.742
2023-05-10,43.4383
2023-05-11,42.8221
2023-05-12,40.9723
2023-05-13,40.9723
2023-05-14,40.9723
2023-05-15,40.9723
2023-05-16,40.0919
2023-05-17,42.8977
2023-05-18,41.6952
2023-05-19,40.9822
2023-05-20,40.9822
2023-05-21,40.9822
2023-05-22,40.6943
2023-05-23,44.6504
2023-05-24,42.9427
2023-05-25,41.3083
2023-05-26,41.7802
2023-05-27,41.7802
2023-05-28,41.7802
2023-05-29,41.7802
2023-05-30,41.2412
2023-05-31,40.7957
2023-06-01,41.8073
2023-06-02,45.8415
2023-06-03,45.8415
2023-06-04,45.8415
2023-06-05,43.6654
2023-06-06,44.4636
2023-06-07,45.6584
2023-06-08,45.7925
2023-06-09,44.8203
2023-06-10,44.8203
2023-06-11,44.8203
2023-06-12,45.4545
2023-06-13,47.2658
2023-06-14,45.9898
2023-06-15,46.977
2023-06-16,49.2394
2023-06-17,49.2394
2023-06-18,49.2394
2023-06-19,49.2394
2023-06-20,48.9774
2023-06-21,50.7401
2023-06-22,51.5395
2023-06-23,50.6189
2023-06-24,50.6189
2023-06-25,50.6189
2023-06-26,50.9674
2023-06-27,51.2521
2023-06-28,49.3978
2023-06-29,50.8886
2023-06-30,50.657
2023-07-01,50.657
2023-07-02,50.657
2023-07-03,53.9791
2023-07-04,53.9791
2023-07-05,50.251
2023-07-06,49.8873
2023-07-07,49.3698
2023-07-08,49.3698
2023-07-09,49.3698
2023-07-10,45.5308
2023-07-11,46.7001
2023-07-12,46.0188
2023-07-13,47.2138
2023-07-14,46.1567
2023-07-15,46.1567
2023-07-16,46.1567
2023-07-17,45.3171
2023-07-18,47.0605
2023-07-19,50.3365
2023-07-20,49.5808
2023-07-21,49.4272
2023-07-22,49.4272
2023-07-23,49.4272
2023-07-24,51.449
2023-07-25,50.4854
2023-07-26,52.918
2023-07-27,49.906
2023-07-28,44.2798
2023-07-29,44.2798
2023-07-30,44.2798
2023-07-31,46.8499
2023-08-01,44.9571
2023-08-02,44.6461
2023-08-03,47.43
2023-08-04,54.305
2023-08-05,54.305
2023-08-06,54.305
2023-08-07,51.5666
2023-08-08,46.0221
2023-08-09,45.9168
2023-08-10,44.495
2023-08-11,46.5862
2023-08-12,46.5862
2023-08-13,46.5862
2023-08-14,46.0424
2023-08-15,44.1754
2023-08-16,42.2511
2023-08-17,43.589
2023-08-18,44.7801
2023-08-19,44.7801
2023-08-20,44.7801
2023-08-21,43.4616
2023-08-22,42.5797
2023-08-23,42.4225
2023-08-24,42.7866
2023-08-25,44.5985
2023-08-26,44.5985
2023-08-27,44.5985
2023-08-28,46.356
2023-08-29,47.9281
2023-08-30,48.1332
2023-08-31,47.3613
2023-09-01,45.1753
2023-09-02,45.1753
2023-09-03,45.1753
2023-09-04,45.1753
2023-09-05,43.5133
2023-09-06,41.8631
2023-09-07,39.8162
2023-09-08,37.9955
2023-09-09,37.9955
2023-09-10,37.9955
2023-09-11,37.1176
2023-09-12,37.9417
2023-09-13,36.4115
2023-09-14,39.35
2023-09-15,36.7171
2023-09-16,36.7171
2023-09-17,36.7171
2023-09-18,36.5298
2023-09-19,34.8735
2023-09-20,36.8482
2023-09-21,38.5351
2023-09-22,37.5952
2023-09-23,37.5952
2023-09-24,37.5952
2023-09-25,37.1025
2023-09-26,36.4113
2023-09-27,34.6015
2023-09-28,35.4037
2023-09-29,37.0891
2023-09-30,37.0891
2023-10-01,37.0891
2023-10-02,36.4674
2023-10-03,35.0008
2023-10-04,30.8808
2023-10-05,27.8866
2023-10-06,27.8526
2023-10-07,27.8526
2023-10-08,27.8526
2023-10-09,30.7411
2023-10-10,33.2542
2023-10-11,32.2455
2023-10-12,31.0379
2023-10-13,32.8015
2023-10-14,32.8015
2023-10-15,32.8015
2023-10-16,36.7835
2023-10-17,39.2417
2023-10-18,38.5371
2023-10-19,38.159
2023-10-20,37.54
2023-10-21,37.54
2023-10-22,37.54
2023-10-23,36.5033
2023-10-24,37.4776
2023-10-25,37.8884
2023-10-26,40.244
2023-10-27,39.7068
2023-10-28,39.7068
2023-10-29,39.7068
2023-10-30,37.9763
2023-10-31,36.9171
2023-11-01,36.4168
2023-11-02,41.8767
2023-11-03,44.5947
2023-11-04,44.5947
2023-11-05,44.5947
2023-11-06,43.7931
2023-11-07,44.3109
2023-11-08,42.9656
2023-11-09,43.4291
2023-11-10,40.8532
2023-11-11,40.8532
2023-11-12,40.8532
2023-11-13,39.6634
2023-11-14,46.2839
2023-11-15,47.6055
2023-11-16,48.0025
2023-11-17,49.0672
2023-11-18,49.0672
2023-11-19,49.0672
2023-11-20,49.2687
2023-11-21,48.8027
2023-11-22,48.8027
2023-11-23,48.8027
2023-11-24,48.8766
2023-11-25,48.8766
2023-11-26,48.8766
2023-11-27,47.5969
2023-11-28,47.9882
2023-11-29,48.7796
2023-11-30,47.8753
2023-12-01,50.0314
2023-12-02,50.0314
2023-12-03,50.0314
2023-12-04,52.6573
2023-12-05,50.0898
2023-12-06,53.1006
2023-12-07,55.1019
2023-12-08,54.8598
2023-12-09,54.8598
2023-12-10,54.8598
2023-12-11,54.9281
2023-12-12,55.1387
2023-12-13,58.3603
2023-12-14,59.971
2023-12-15,58.5297
2023-12-16,58.5297
2023-12-17,58.5297
2023-12-18,56.6801
2023-12-19,57.4745
2023-12-20,55.5428
2023-12-21,57.491
2023-12-22,57.491
2023-12-23,57.491
2023-12-24,57.491
2023-12-25,57.491
2023-12-26,58.234
2023-12-27,57.5716
2023-12-28,57.4732
2023-12-29,55.8931
2023-12-30,55.8931
2023-12-31,55.8931
2024-01-01,55.8931
2024-01-02,60.3984
2024-01-03,57.9124
2024-01-04,54.8578
2024-01-05,52.5796
2024-01-06,52.5796
2024-01-07,52.5796
2024-01-08,54.4635
2024-01-09,55.6551
2024-01-10,54.697
2024-01-11,51.6847
2024-01-12,50.4084
2024-01-13,50.4084
2024-01-14,50.4084
2024-01-15,50.4084
2024-01-16,48.6978
2024-01-17,48.0083
2024-01-18,48.3446
2024-01-19,49.0266
2024-01-20,49.0266
2024-01-21,49.0266
2024-01-22,51.7455
2024-01-23,51.6591
2024-01-24,49.5212
2024-01-25,53.0582
2024-01-26,52.4533
2024-01-27,52.4533
2024-01-28,52.4533
2024-01-29,53.3184
2024-01-30,52.5098
2024-01-31,50.0659
2024-02-01,53.1285
2024-02-02,51.915
2024-02-03,51.915
2024-02-04,51.915
2024-02-05,48.7088
2024-02-06,51.4901
2024-02-07,47.1799
2024-02-08,48.0481
2024-02-09,47.3889
2024-02-10,47.3889
2024-02-11,47.3889
2024-02-12,51.0196
2024-02-13,46.8234
2024-02-14,48.0227
2024-02-15,50.2706
2024-02-16,48.7918
2024-02-17,48.7918
2024-02-18,48.7918
2024-02-19,48.7918
2024-02-20,47.8217
2024-02-21,47.4038
2024-02-22,45.2886
2024-02-23,46.0121
2024-02-24,46.0121
2024-02-25,46.0121
2024-02-26,45.5963
2024-02-27,45.8494
2024-02-28,59.0042
2024-02-29,59.7626
2024-03-01,61.5295
2024-03-02,61.5295
2024-03-03,61.5295
2024-03-04,57.3335
2024-03-05,56.1051
2024-03-06,55.8986
2024-03-07,55.4762
2024-03-08,56.2178
2024-03-09,56.2178
2024-03-10,56.2178
2024-03-11,57.513
2024-03-12,55.0939
2024-03-13,55.212
2024-03-14,55.2728
2024-03-15,52.5407
2024-03-16,52.5407
2024-03-17,52.5407
2024-03-18,51.1963
2024-03-19,51.8006
2024-03-20,54.2119
2024-03-21,55.639
2024-03-22,54.5681
2024-03-23,54.5681
2024-03-24,54.5681
2024-03-25,56.128
2024-03-26,55.6536
2024-03-27,57.7813
2024-03-28,57.6971
2024-03-29,57.6971
2024-03-30,57.6971
2024-03-31,57.6971
2024-04-01,56.4209
2024-04-02,54.7505
2024-04-03,54.6668
2024-04-04,55.0225
2024-04-05,54.0571
2024-04-06,54.0571
2024-04-07,54.0571
2024-04-08,53.7027
