,TGNA US Equity
2023-03-21,33.0635
2023-03-22,33.0635
2023-03-23,32.8962
2023-03-24,32.6399
2023-03-25,32.6399
2023-03-26,32.6399
2023-03-27,37.3527
2023-03-28,36.1383
2023-03-29,38.9044
2023-03-30,41.7387
2023-03-31,43.7286
2023-04-01,43.7286
2023-04-02,43.7286
2023-04-03,43.4
2023-04-04,41.466
2023-04-05,43.1406
2023-04-06,44.1468
2023-04-07,44.1468
2023-04-08,44.1468
2023-04-09,44.1468
2023-04-10,44.5096
2023-04-11,44.0948
2023-04-12,43.4367
2023-04-13,44.0647
2023-04-14,43.3184
2023-04-15,43.3184
2023-04-16,43.3184
2023-04-17,45.8486
2023-04-18,46.6189
2023-04-19,45.6778
2023-04-20,46.3184
2023-04-21,42.9763
2023-04-22,42.9763
2023-04-23,42.9763
2023-04-24,46.13
2023-04-25,45.4795
2023-04-26,44.7613
2023-04-27,47.1176
2023-04-28,47.6565
2023-04-29,47.6565
2023-04-30,47.6565
2023-05-01,48.8882
2023-05-02,44.7988
2023-05-03,43.1197
2023-05-04,40.1772
2023-05-05,44.1218
2023-05-06,44.1218
2023-05-07,44.1218
2023-05-08,42.7496
2023-05-09,41.2563
2023-05-10,40.8734
2023-05-11,41.8308
2023-05-12,42.4733
2023-05-13,42.4733
2023-05-14,42.4733
2023-05-15,43.2033
2023-05-16,42.1579
2023-05-17,44.9928
2023-05-18,45.7007
2023-05-19,44.4513
2023-05-20,44.4513
2023-05-21,44.4513
2023-05-22,41.6609
2023-05-23,44.9198
2023-05-24,44.6055
2023-05-25,41.4266
2023-05-26,40.3599
2023-05-27,40.3599
2023-05-28,40.3599
2023-05-29,40.3599
2023-05-30,40.5266
2023-05-31,41.3745
2023-06-01,44.0165
2023-06-02,47.5327
2023-06-03,47.5327
2023-06-04,47.5327
2023-06-05,47.0673
2023-06-06,47.9707
2023-06-07,49.1672
2023-06-08,48.8385
2023-06-09,48.3187
2023-06-10,48.3187
2023-06-11,48.3187
2023-06-12,49.6646
2023-06-13,48.3617
2023-06-14,47.8273
2023-06-15,46.833
2023-06-16,46.3727
2023-06-17,46.3727
2023-06-18,46.3727
2023-06-19,46.3727
2023-06-20,44.8525
2023-06-21,45.3161
2023-06-22,43.2835
2023-06-23,41.1614
2023-06-24,41.1614
2023-06-25,41.1614
2023-06-26,43.9114
2023-06-27,45.9827
2023-06-28,47.3811
2023-06-29,49.8969
2023-06-30,49.6513
2023-07-01,49.6513
2023-07-02,49.6513
2023-07-03,49.6513
2023-07-04,49.6513
2023-07-05,48.7106
2023-07-06,47.6909
2023-07-07,47.9726
2023-07-08,47.9726
2023-07-09,47.9726
2023-07-10,49.4737
2023-07-11,51.725
2023-07-12,50.6054
2023-07-13,51.1523
2023-07-14,52.3352
2023-07-15,52.3352
2023-07-16,52.3352
2023-07-17,53.0589
2023-07-18,54.0512
2023-07-19,55.8083
2023-07-20,55.0461
2023-07-21,55.0461
2023-07-22,55.0461
2023-07-23,55.0461
2023-07-24,54.8172
2023-07-25,54.4658
2023-07-26,55.2571
2023-07-27,53.6887
2023-07-28,55.304
2023-07-29,55.304
2023-07-30,55.304
2023-07-31,55.304
2023-08-01,53.7979
2023-08-02,54.8577
2023-08-03,54.4699
2023-08-04,57.1832
2023-08-05,57.1832
2023-08-06,57.1832
2023-08-07,56.7793
2023-08-08,56.8843
2023-08-09,57.1
2023-08-10,56.5152
2023-08-11,56.63
2023-08-12,56.63
2023-08-13,56.63
2023-08-14,55.567
2023-08-15,54.2135
2023-08-16,52.1686
2023-08-17,49.0258
2023-08-18,47.7325
2023-08-19,47.7325
2023-08-20,47.7325
2023-08-21,46.2189
2023-08-22,47.3698
2023-08-23,49.1975
2023-08-24,48.793
2023-08-25,47.9769
2023-08-26,47.9769
2023-08-27,47.9769
2023-08-28,46.2432
2023-08-29,48.6076
2023-08-30,50.1665
2023-08-31,49.3223
2023-09-01,39.2
2023-09-02,39.2
2023-09-03,39.2
2023-09-04,39.2
2023-09-05,40.7546
2023-09-06,41.0382
2023-09-07,36.8462
2023-09-08,34.9059
2023-09-09,34.9059
2023-09-10,34.9059
2023-09-11,40.6942
2023-09-12,46.7336
2023-09-13,45.5564
2023-09-14,50.3348
2023-09-15,47.3774
2023-09-16,47.3774
2023-09-17,47.3774
2023-09-18,43.3824
2023-09-19,41.2247
2023-09-20,39.9902
2023-09-21,42.8429
2023-09-22,40.5074
2023-09-23,40.5074
2023-09-24,40.5074
2023-09-25,38.225
2023-09-26,37.979
2023-09-27,38.1848
2023-09-28,39.7358
2023-09-29,38.9936
2023-09-30,38.9936
2023-10-01,38.9936
2023-10-02,38.1886
2023-10-03,36.1917
2023-10-04,35.0304
2023-10-05,34.6072
2023-10-06,34.5455
2023-10-07,34.5455
2023-10-08,34.5455
2023-10-09,38.9365
2023-10-10,41.1361
2023-10-11,39.5905
2023-10-12,38.1093
2023-10-13,38.649
2023-10-14,38.649
2023-10-15,38.649
2023-10-16,43.5382
2023-10-17,43.315
2023-10-18,42.342
2023-10-19,40.3926
2023-10-20,39.9695
2023-10-21,39.9695
2023-10-22,39.9695
2023-10-23,37.9156
2023-10-24,41.3455
2023-10-25,42.2457
2023-10-26,41.3699
2023-10-27,42.7011
2023-10-28,42.7011
2023-10-29,42.7011
2023-10-30,44.4085
2023-10-31,45.7848
2023-11-01,45.9825
2023-11-02,51.3077
2023-11-03,54.6563
2023-11-04,54.6563
2023-11-05,54.6563
2023-11-06,53.5674
2023-11-07,53.8842
2023-11-08,50.415
2023-11-09,52.6006
2023-11-10,54.8136
2023-11-11,54.8136
2023-11-12,54.8136
2023-11-13,54.7224
2023-11-14,56.3009
2023-11-15,57.6112
2023-11-16,55.5068
2023-11-17,55.6591
2023-11-18,55.6591
2023-11-19,55.6591
2023-11-20,57.0288
2023-11-21,55.8392
2023-11-22,55.5397
2023-11-23,55.5397
2023-11-24,55.9472
2023-11-25,55.9472
2023-11-26,55.9472
2023-11-27,55.0083
2023-11-28,50.2582
2023-11-29,51.7535
2023-11-30,50.4612
2023-12-01,53.223
2023-12-02,53.223
2023-12-03,53.223
2023-12-04,53.1273
2023-12-05,49.4464
2023-12-06,47.1645
2023-12-07,50.1298
2023-12-08,51.8066
2023-12-09,51.8066
2023-12-10,51.8066
2023-12-11,50.4041
2023-12-12,47.4944
2023-12-13,49.9699
2023-12-14,51.3606
2023-12-15,49.843
2023-12-16,49.843
2023-12-17,49.843
2023-12-18,50.0973
2023-12-19,52.2663
2023-12-20,50.519
2023-12-21,51.5249
2023-12-22,50.7248
2023-12-23,50.7248
2023-12-24,50.7248
2023-12-25,50.7248
2023-12-26,50.9872
2023-12-27,50.3401
2023-12-28,51.1645
2023-12-29,50.8733
2023-12-30,50.8733
2023-12-31,50.8733
2024-01-01,50.8733
2024-01-02,52.6394
2024-01-03,50.2775
2024-01-04,51.3133
2024-01-05,51.3133
2024-01-06,51.3133
2024-01-07,51.3133
2024-01-08,53.7503
2024-01-09,53.4311
2024-01-10,52.8895
2024-01-11,52.7788
2024-01-12,52.9824
2024-01-13,52.9824
2024-01-14,52.9824
2024-01-15,52.9824
2024-01-16,50.6123
2024-01-17,50.2799
2024-01-18,50.3922
2024-01-19,52.5017
2024-01-20,52.5017
2024-01-21,52.5017
2024-01-22,53.6813
2024-01-23,54.8415
2024-01-24,52.8496
2024-01-25,55.3652
2024-01-26,55.671
2024-01-27,55.671
2024-01-28,55.671
2024-01-29,54.7653
2024-01-30,54.8738
2024-01-31,52.4032
2024-02-01,54.1996
2024-02-02,50.6176
2024-02-03,50.6176
2024-02-04,50.6176
2024-02-05,47.2742
2024-02-06,49.8988
2024-02-07,39.8948
2024-02-08,39.2409
2024-02-09,41.019
2024-02-10,41.019
2024-02-11,41.019
2024-02-12,43.7846
2024-02-13,42.2096
2024-02-14,44.3827
2024-02-15,46.3695
2024-02-16,44.9573
2024-02-17,44.9573
2024-02-18,44.9573
2024-02-19,44.9573
2024-02-20,43.8204
2024-02-21,43.5761
2024-02-22,44.0066
2024-02-23,41.4697
2024-02-24,41.4697
2024-02-25,41.4697
2024-02-26,37.8307
2024-02-27,37.8307
2024-02-28,36.6603
2024-02-29,41.91
2024-03-01,39.3778
2024-03-02,39.3778
2024-03-03,39.3778
2024-03-04,40.0028
2024-03-05,43.1362
2024-03-06,43.8216
2024-03-07,49.3164
2024-03-08,49.5699
2024-03-09,49.5699
2024-03-10,49.5699
2024-03-11,53.8672
2024-03-12,52.5797
2024-03-13,53.2729
2024-03-14,51.4572
2024-03-15,50.944
2024-03-16,50.944
2024-03-17,50.944
2024-03-18,46.9851
2024-03-19,46.6788
2024-03-20,47.1246
2024-03-21,47.3975
2024-03-22,44.8432
2024-03-23,44.8432
2024-03-24,44.8432
2024-03-25,47.0569
2024-03-26,48.5694
2024-03-27,51.8351
2024-03-28,52.5543
2024-03-29,52.5543
2024-03-30,52.5543
2024-03-31,52.5543
2024-04-01,50.3093
2024-04-02,47.946
2024-04-03,48.1199
2024-04-04,46.7469
2024-04-05,46.5047
2024-04-06,46.5047
2024-04-07,46.5047
2024-04-08,45.9302
