,TKR US Equity
2023-03-17,42.3701
2023-03-18,42.3701
2023-03-19,42.3701
2023-03-20,45.1587
2023-03-21,49.7849
2023-03-22,46.9326
2023-03-23,46.6793
2023-03-24,45.7895
2023-03-25,45.7895
2023-03-26,45.7895
2023-03-27,48.1854
2023-03-28,48.6799
2023-03-29,50.2563
2023-03-30,50.3477
2023-03-31,52.1673
2023-04-01,52.1673
2023-04-02,52.1673
2023-04-03,51.8235
2023-04-04,47.3711
2023-04-05,44.6857
2023-04-06,43.4365
2023-04-07,43.4365
2023-04-08,43.4365
2023-04-09,43.4365
2023-04-10,46.2306
2023-04-11,47.2158
2023-04-12,48.1057
2023-04-13,47.3772
2023-04-14,48.0093
2023-04-15,48.0093
2023-04-16,48.0093
2023-04-17,48.8646
2023-04-18,48.8172
2023-04-19,49.0731
2023-04-20,49.0863
2023-04-21,48.9292
2023-04-22,48.9292
2023-04-23,48.9292
2023-04-24,49.3206
2023-04-25,46.5277
2023-04-26,45.7192
2023-04-27,46.7512
2023-04-28,47.4256
2023-04-29,47.4256
2023-04-30,47.4256
2023-05-01,48.2986
2023-05-02,48.0142
2023-05-03,47.1948
2023-05-04,43.7529
2023-05-05,47.8859
2023-05-06,47.8859
2023-05-07,47.8859
2023-05-08,46.8587
2023-05-09,45.8027
2023-05-10,43.7989
2023-05-11,42.5002
2023-05-12,42.9623
2023-05-13,42.9623
2023-05-14,42.9623
2023-05-15,46.0825
2023-05-16,43.9909
2023-05-17,47.5561
2023-05-18,49.4734
2023-05-19,46.8174
2023-05-20,46.8174
2023-05-21,46.8174
2023-05-22,47.7142
2023-05-23,46.6929
2023-05-24,44.5215
2023-05-25,46.2743
2023-05-26,48.4447
2023-05-27,48.4447
2023-05-28,48.4447
2023-05-29,48.4447
2023-05-30,47.2242
2023-05-31,43.7771
2023-06-01,45.7809
2023-06-02,52.3973
2023-06-03,52.3973
2023-06-04,52.3973
2023-06-05,51.7983
2023-06-06,54.8047
2023-06-07,57.978
2023-06-08,58.1799
2023-06-09,56.73
2023-06-10,56.73
2023-06-11,56.73
2023-06-12,58.2161
2023-06-13,59.8347
2023-06-14,57.4246
2023-06-15,59.3207
2023-06-16,57.8797
2023-06-17,57.8797
2023-06-18,57.8797
2023-06-19,57.8797
2023-06-20,58.9967
2023-06-21,59.561
2023-06-22,58.8089
2023-06-23,56.9559
2023-06-24,56.9559
2023-06-25,56.9559
2023-06-26,59.6651
2023-06-27,61.4021
2023-06-28,61.3004
2023-06-29,63.0458
2023-06-30,63.1882
2023-07-01,63.1882
2023-07-02,63.1882
2023-07-03,64.0743
2023-07-04,64.0743
2023-07-05,60.3695
2023-07-06,59.2796
2023-07-07,60.4611
2023-07-08,60.4611
2023-07-09,60.4611
2023-07-10,62.1192
2023-07-11,63.1159
2023-07-12,63.5617
2023-07-13,62.5717
2023-07-14,60.2542
2023-07-15,60.2542
2023-07-16,60.2542
2023-07-17,60.7621
2023-07-18,62.3068
2023-07-19,61.4511
2023-07-20,61.1071
2023-07-21,58.5713
2023-07-22,58.5713
2023-07-23,58.5713
2023-07-24,58.6505
2023-07-25,58.6971
2023-07-26,57.9867
2023-07-27,57.0177
2023-07-28,58.2828
2023-07-29,58.2828
2023-07-30,58.2828
2023-07-31,59.8006
2023-08-01,60.881
2023-08-02,56.6893
2023-08-03,45.4523
2023-08-04,43.3466
2023-08-05,43.3466
2023-08-06,43.3466
2023-08-07,42.5172
2023-08-08,41.692
2023-08-09,40.6147
2023-08-10,39.6925
2023-08-11,39.7382
2023-08-12,39.7382
2023-08-13,39.7382
2023-08-14,41.4573
2023-08-15,40.0536
2023-08-16,38.9459
2023-08-17,38.843
2023-08-18,37.9409
2023-08-19,37.9409
2023-08-20,37.9409
2023-08-21,39.1178
2023-08-22,38.3968
2023-08-23,39.5663
2023-08-24,38.1027
2023-08-25,38.8939
2023-08-26,38.8939
2023-08-27,38.8939
2023-08-28,40.5873
2023-08-29,42.1433
2023-08-30,43.0087
2023-08-31,42.265
2023-09-01,45.6352
2023-09-02,45.6352
2023-09-03,45.6352
2023-09-04,45.6352
2023-09-05,42.7939
2023-09-06,42.1308
2023-09-07,39.4494
2023-09-08,39.3025
2023-09-09,39.3025
2023-09-10,39.3025
2023-09-11,38.1165
2023-09-12,38.6636
2023-09-13,37.5532
2023-09-14,39.4989
2023-09-15,39.7393
2023-09-16,39.7393
2023-09-17,39.7393
2023-09-18,41.7298
2023-09-19,41.4804
2023-09-20,40.5568
2023-09-21,39.6309
2023-09-22,39.6911
2023-09-23,39.6911
2023-09-24,39.6911
2023-09-25,40.4283
2023-09-26,40.1183
2023-09-27,42.4628
2023-09-28,43.5751
2023-09-29,42.7055
2023-09-30,42.7055
2023-10-01,42.7055
2023-10-02,41.6013
2023-10-03,40.4152
2023-10-04,40.3399
2023-10-05,39.577
2023-10-06,44.0636
2023-10-07,44.0636
2023-10-08,44.0636
2023-10-09,43.5254
2023-10-10,45.2446
2023-10-11,43.7818
2023-10-12,41.8511
2023-10-13,39.9816
2023-10-14,39.9816
2023-10-15,39.9816
2023-10-16,43.5249
2023-10-17,47.6949
2023-10-18,42.2737
2023-10-19,40.9069
2023-10-20,40.7889
2023-10-21,40.7889
2023-10-22,40.7889
2023-10-23,39.6064
2023-10-24,40.283
2023-10-25,39.8215
2023-10-26,41.1948
2023-10-27,39.8605
2023-10-28,39.8605
2023-10-29,39.8605
2023-10-30,41.6509
2023-10-31,41.2133
2023-11-01,40.7263
2023-11-02,45.0986
2023-11-03,48.3265
2023-11-04,48.3265
2023-11-05,48.3265
2023-11-06,46.5412
2023-11-07,45.0372
2023-11-08,45.5067
2023-11-09,44.6698
2023-11-10,47.2632
2023-11-11,47.2632
2023-11-12,47.2632
2023-11-13,45.8926
2023-11-14,51.7208
2023-11-15,52.5652
2023-11-16,50.861
2023-11-17,52.4247
2023-11-18,52.4247
2023-11-19,52.4247
2023-11-20,51.644
2023-11-21,49.7863
2023-11-22,50.1944
2023-11-23,50.1944
2023-11-24,51.5521
2023-11-25,51.5521
2023-11-26,51.5521
2023-11-27,49.4098
2023-11-28,48.2628
2023-11-29,49.8737
2023-11-30,48.9384
2023-12-01,52.7732
2023-12-02,52.7732
2023-12-03,52.7732
2023-12-04,53.4611
2023-12-05,51.2003
2023-12-06,53.0897
2023-12-07,51.1642
2023-12-08,51.6798
2023-12-09,51.6798
2023-12-10,51.6798
2023-12-11,52.0179
2023-12-12,51.1478
2023-12-13,54.607
2023-12-14,61.7189
2023-12-15,58.3674
2023-12-16,58.3674
2023-12-17,58.3674
2023-12-18,57.9126
2023-12-19,59.4827
2023-12-20,56.5497
2023-12-21,57.9786
2023-12-22,58.0805
2023-12-23,58.0805
2023-12-24,58.0805
2023-12-25,58.0805
2023-12-26,59.3052
2023-12-27,58.6954
2023-12-28,58.2076
2023-12-29,57.9585
2023-12-30,57.9585
2023-12-31,57.9585
2024-01-01,57.9585
2024-01-02,55.5735
2024-01-03,52.3543
2024-01-04,53.9464
2024-01-05,54.7216
2024-01-06,54.7216
2024-01-07,54.7216
2024-01-08,55.1422
2024-01-09,54.0297
2024-01-10,54.5044
2024-01-11,55.1119
2024-01-12,53.974
2024-01-13,53.974
2024-01-14,53.974
2024-01-15,53.974
2024-01-16,53.1326
2024-01-17,52.0972
2024-01-18,53.4947
2024-01-19,54.5876
2024-01-20,54.5876
2024-01-21,54.5876
2024-01-22,56.2425
2024-01-23,57.0033
2024-01-24,55.1071
2024-01-25,58.8559
2024-01-26,58.1232
2024-01-27,58.1232
2024-01-28,58.1232
2024-01-29,60.2033
2024-01-30,59.8468
2024-01-31,58.1977
2024-02-01,62.8232
2024-02-02,63.8233
2024-02-03,63.8233
2024-02-04,63.8233
2024-02-05,56.1687
2024-02-06,54.4532
2024-02-07,55.0967
2024-02-08,53.5145
2024-02-09,56.2593
2024-02-10,56.2593
2024-02-11,56.2593
2024-02-12,57.6491
2024-02-13,51.4835
2024-02-14,53.1457
2024-02-15,53.6882
2024-02-16,54.502
2024-02-17,54.502
2024-02-18,54.502
2024-02-19,54.502
2024-02-20,51.3782
2024-02-21,51.5559
2024-02-22,52.6594
2024-02-23,52.8247
2024-02-24,52.8247
2024-02-25,52.8247
2024-02-26,54.2514
2024-02-27,56.8786
2024-02-28,57.4119
2024-02-29,57.4956
2024-03-01,58.3422
2024-03-02,58.3422
2024-03-03,58.3422
2024-03-04,59.3065
2024-03-05,55.26
2024-03-06,57.8142
2024-03-07,58.9918
2024-03-08,59.5754
2024-03-09,59.5754
2024-03-10,59.5754
2024-03-11,58.653
2024-03-12,59.6566
2024-03-13,60.3253
2024-03-14,57.0889
2024-03-15,56.5849
2024-03-16,56.5849
2024-03-17,56.5849
2024-03-18,55.3598
2024-03-19,56.0011
2024-03-20,58.2845
2024-03-21,62.0613
2024-03-22,58.7965
2024-03-23,58.7965
2024-03-24,58.7965
2024-03-25,56.7501
2024-03-26,56.2164
2024-03-27,58.8785
2024-03-28,57.547
2024-03-29,57.547
2024-03-30,57.547
2024-03-31,57.547
2024-04-01,58.1265
2024-04-02,55.4244
2024-04-03,56.8415
2024-04-04,54.75
2024-04-05,57.0123
2024-04-06,57.0123
2024-04-07,57.0123
2024-04-08,57.5644
