,KR US Equity
2023-03-20,56.1536
2023-03-21,57.3238
2023-03-22,58.1136
2023-03-23,59.4446
2023-03-24,60.865
2023-03-25,60.865
2023-03-26,60.865
2023-03-27,59.1662
2023-03-28,59.9644
2023-03-29,60.2966
2023-03-30,60.3533
2023-03-31,61.2412
2023-04-01,61.2412
2023-04-02,61.2412
2023-04-03,62.8247
2023-04-04,60.6655
2023-04-05,54.9657
2023-04-06,56.3594
2023-04-07,56.3594
2023-04-08,56.3594
2023-04-09,56.3594
2023-04-10,57.4838
2023-04-11,53.9282
2023-04-12,51.6768
2023-04-13,50.7522
2023-04-14,49.3976
2023-04-15,49.3976
2023-04-16,49.3976
2023-04-17,53.149
2023-04-18,53.2726
2023-04-19,51.8576
2023-04-20,52.9879
2023-04-21,53.3761
2023-04-22,53.3761
2023-04-23,53.3761
2023-04-24,54.4146
2023-04-25,53.3769
2023-04-26,52.7982
2023-04-27,54.5647
2023-04-28,55.525
2023-04-29,55.525
2023-04-30,55.525
2023-05-01,57.6027
2023-05-02,58.1011
2023-05-03,55.9739
2023-05-04,53.3087
2023-05-05,56.3999
2023-05-06,56.3999
2023-05-07,56.3999
2023-05-08,56.0765
2023-05-09,56.109
2023-05-10,55.9375
2023-05-11,56.0764
2023-05-12,57.0618
2023-05-13,57.0618
2023-05-14,57.0618
2023-05-15,56.5462
2023-05-16,55.8816
2023-05-17,57.0746
2023-05-18,57.3728
2023-05-19,58.5274
2023-05-20,58.5274
2023-05-21,58.5274
2023-05-22,59.764
2023-05-23,55.3456
2023-05-24,57.0622
2023-05-25,53.9821
2023-05-26,47.5815
2023-05-27,47.5815
2023-05-28,47.5815
2023-05-29,47.5815
2023-05-30,43.0936
2023-05-31,41.2168
2023-06-01,39.3323
2023-06-02,44.2879
2023-06-03,44.2879
2023-06-04,44.2879
2023-06-05,45.1342
2023-06-06,44.8888
2023-06-07,43.0431
2023-06-08,44.2102
2023-06-09,45.7809
2023-06-10,45.7809
2023-06-11,45.7809
2023-06-12,46.5778
2023-06-13,48.372
2023-06-14,49.6477
2023-06-15,45.4338
2023-06-16,46.2879
2023-06-17,46.2879
2023-06-18,46.2879
2023-06-19,46.2879
2023-06-20,45.2058
2023-06-21,44.7286
2023-06-22,46.2546
2023-06-23,46.5287
2023-06-24,46.5287
2023-06-25,46.5287
2023-06-26,48.508
2023-06-27,48.9678
2023-06-28,50.4923
2023-06-29,47.3809
2023-06-30,49.9341
2023-07-01,49.9341
2023-07-02,49.9341
2023-07-03,51.5091
2023-07-04,51.5091
2023-07-05,50.029
2023-07-06,50.9404
2023-07-07,50.4832
2023-07-08,50.4832
2023-07-09,50.4832
2023-07-10,49.3753
2023-07-11,51.9698
2023-07-12,51.1059
2023-07-13,49.745
2023-07-14,47.6451
2023-07-15,47.6451
2023-07-16,47.6451
2023-07-17,48.0502
2023-07-18,46.8136
2023-07-19,49.9243
2023-07-20,53.163
2023-07-21,53.6214
2023-07-22,53.6214
2023-07-23,53.6214
2023-07-24,56.1809
2023-07-25,55.9679
2023-07-26,56.0368
2023-07-27,53.3977
2023-07-28,54.9102
2023-07-29,54.9102
2023-07-30,54.9102
2023-07-31,55.3387
2023-08-01,54.889
2023-08-02,56.6384
2023-08-03,57.9732
2023-08-04,58.2877
2023-08-05,58.2877
2023-08-06,58.2877
2023-08-07,59.028
2023-08-08,55.0346
2023-08-09,56.4662
2023-08-10,55.6207
2023-08-11,55.1461
2023-08-12,55.1461
2023-08-13,55.1461
2023-08-14,54.5169
2023-08-15,51.6557
2023-08-16,47.7068
2023-08-17,46.5974
2023-08-18,50.1522
2023-08-19,50.1522
2023-08-20,50.1522
2023-08-21,49.4143
2023-08-22,47.8758
2023-08-23,47.5534
2023-08-24,45.7984
2023-08-25,46.0325
2023-08-26,46.0325
2023-08-27,46.0325
2023-08-28,46.4631
2023-08-29,45.8741
2023-08-30,46.0258
2023-08-31,45.4548
2023-09-01,43.6864
2023-09-02,43.6864
2023-09-03,43.6864
2023-09-04,43.6864
2023-09-05,39.9243
2023-09-06,40.6948
2023-09-07,42.7038
2023-09-08,49.454
2023-09-09,49.454
2023-09-10,49.454
2023-09-11,43.7445
2023-09-12,44.8353
2023-09-13,42.8745
2023-09-14,45.7998
2023-09-15,47.949
2023-09-16,47.949
2023-09-17,47.949
2023-09-18,48.8204
2023-09-19,47.1501
2023-09-20,47.5216
2023-09-21,45.7831
2023-09-22,45.5995
2023-09-23,45.5995
2023-09-24,45.5995
2023-09-25,45.8242
2023-09-26,43.7312
2023-09-27,41.3912
2023-09-28,44.2031
2023-09-29,43.0132
2023-09-30,43.0132
2023-10-01,43.0132
2023-10-02,40.6179
2023-10-03,41.7367
2023-10-04,44.7433
2023-10-05,42.0938
2023-10-06,39.9266
2023-10-07,39.9266
2023-10-08,39.9266
2023-10-09,44.8372
2023-10-10,45.7006
2023-10-11,43.6142
2023-10-12,43.8995
2023-10-13,43.5736
2023-10-14,43.5736
2023-10-15,43.5736
2023-10-16,44.1313
2023-10-17,44.9966
2023-10-18,44.0785
2023-10-19,45.2779
2023-10-20,43.9419
2023-10-21,43.9419
2023-10-22,43.9419
2023-10-23,41.1894
2023-10-24,42.5229
2023-10-25,45.5192
2023-10-26,47.5171
2023-10-27,46.2737
2023-10-28,46.2737
2023-10-29,46.2737
2023-10-30,48.4096
2023-10-31,50.0683
2023-11-01,50.1472
2023-11-02,50.1879
2023-11-03,50.061
2023-11-04,50.061
2023-11-05,50.061
2023-11-06,49.1604
2023-11-07,48.9436
2023-11-08,43.9676
2023-11-09,44.0625
2023-11-10,44.0625
2023-11-11,44.0625
2023-11-12,44.0625
2023-11-13,45.4948
2023-11-14,47.194
2023-11-15,48.4759
2023-11-16,41.3593
2023-11-17,40.6256
2023-11-18,40.6256
2023-11-19,40.6256
2023-11-20,42.9114
2023-11-21,43.3345
2023-11-22,46.9925
2023-11-23,46.9925
2023-11-24,48.5204
2023-11-25,48.5204
2023-11-26,48.5204
2023-11-27,48.1614
2023-11-28,47.4749
2023-11-29,46.3494
2023-11-30,49.1552
2023-12-01,50.5563
2023-12-02,50.5563
2023-12-03,50.5563
2023-12-04,50.8535
2023-12-05,50.1409
2023-12-06,50.2761
2023-12-07,51.4559
2023-12-08,50.4089
2023-12-09,50.4089
2023-12-10,50.4089
2023-12-11,52.716
2023-12-12,48.8442
2023-12-13,50.9303
2023-12-14,46.2405
2023-12-15,48.4981
2023-12-16,48.4981
2023-12-17,48.4981
2023-12-18,53.96
2023-12-19,52.1081
2023-12-20,51.8281
2023-12-21,51.9044
2023-12-22,52.3732
2023-12-23,52.3732
2023-12-24,52.3732
2023-12-25,52.3732
2023-12-26,52.6912
2023-12-27,52.6458
2023-12-28,52.4585
2023-12-29,54.7083
2023-12-30,54.7083
2023-12-31,54.7083
2024-01-01,54.7083
2024-01-02,56.8966
2024-01-03,57.8374
2024-01-04,54.7705
2024-01-05,55.3629
2024-01-06,55.3629
2024-01-07,55.3629
2024-01-08,54.9657
2024-01-09,56.0661
2024-01-10,55.5461
2024-01-11,54.0423
2024-01-12,54.8275
2024-01-13,54.8275
2024-01-14,54.8275
2024-01-15,54.8275
2024-01-16,56.4525
2024-01-17,56.9584
2024-01-18,54.8705
2024-01-19,53.7443
2024-01-20,53.7443
2024-01-21,53.7443
2024-01-22,53.69
2024-01-23,55.1884
2024-01-24,54.3359
2024-01-25,55.8867
2024-01-26,55.1238
2024-01-27,55.1238
2024-01-28,55.1238
2024-01-29,56.2177
2024-01-30,56.7862
2024-01-31,53.7193
2024-02-01,56.4394
2024-02-02,53.2045
2024-02-03,53.2045
2024-02-04,53.2045
2024-02-05,52.3871
2024-02-06,47.3682
2024-02-07,45.6927
2024-02-08,49.7665
2024-02-09,49.6256
2024-02-10,49.6256
2024-02-11,49.6256
2024-02-12,51.6549
2024-02-13,50.3377
2024-02-14,52.2623
2024-02-15,57.2004
2024-02-16,59.994
2024-02-17,59.994
2024-02-18,59.994
2024-02-19,59.994
2024-02-20,61.2183
2024-02-21,60.2122
2024-02-22,60.3187
2024-02-23,61.6293
2024-02-24,61.6293
2024-02-25,61.6293
2024-02-26,56.6589
2024-02-27,60.5086
2024-02-28,61.0248
2024-02-29,64.2848
2024-03-01,62.0478
2024-03-02,62.0478
2024-03-03,62.0478
2024-03-04,62.6749
2024-03-05,63.006
2024-03-06,65.8816
2024-03-07,75.5822
2024-03-08,76.2676
2024-03-09,76.2676
2024-03-10,76.2676
2024-03-11,72.0812
2024-03-12,72.5895
2024-03-13,73.7777
2024-03-14,71.4072
2024-03-15,72.2957
2024-03-16,72.2957
2024-03-17,72.2957
2024-03-18,72.5047
2024-03-19,72.975
2024-03-20,73.54
2024-03-21,73.8471
2024-03-22,71.7172
2024-03-23,71.7172
2024-03-24,71.7172
2024-03-25,69.1281
2024-03-26,69.9461
2024-03-27,70.8924
2024-03-28,71.3138
2024-03-29,71.3138
2024-03-30,71.3138
2024-03-31,71.3138
2024-04-01,70.6696
2024-04-02,72.2093
2024-04-03,71.9269
2024-04-04,70.4079
2024-04-05,69.7885
2024-04-06,69.7885
2024-04-07,69.7885
2024-04-08,61.4439
