,OEC US Equity
2023-03-18,57.1351
2023-03-19,57.1351
2023-03-20,56.9634
2023-03-21,59.6449
2023-03-22,57.3987
2023-03-23,58.723
2023-03-24,58.9743
2023-03-25,58.9743
2023-03-26,58.9743
2023-03-27,60.378
2023-03-28,60.8704
2023-03-29,61.5197
2023-03-30,61.5825
2023-03-31,62.6852
2023-04-01,62.6852
2023-04-02,62.6852
2023-04-03,61.9494
2023-04-04,58.4038
2023-04-05,56.9585
2023-04-06,56.7165
2023-04-07,56.7165
2023-04-08,56.7165
2023-04-09,56.7165
2023-04-10,58.885
2023-04-11,59.788
2023-04-12,60.3083
2023-04-13,62.421
2023-04-14,54.6373
2023-04-15,54.6373
2023-04-16,54.6373
2023-04-17,56.4964
2023-04-18,54.5685
2023-04-19,53.6841
2023-04-20,52.9235
2023-04-21,52.0338
2023-04-22,52.0338
2023-04-23,52.0338
2023-04-24,53.9409
2023-04-25,49.0578
2023-04-26,48.9442
2023-04-27,49.1473
2023-04-28,51.1573
2023-04-29,51.1573
2023-04-30,51.1573
2023-05-01,51.827
2023-05-02,47.7255
2023-05-03,48.0967
2023-05-04,47.0219
2023-05-05,54.009
2023-05-06,54.009
2023-05-07,54.009
2023-05-08,50.0389
2023-05-09,48.2226
2023-05-10,49.6842
2023-05-11,49.7557
2023-05-12,50.0863
2023-05-13,50.0863
2023-05-14,50.0863
2023-05-15,51.1573
2023-05-16,49.9732
2023-05-17,52.2643
2023-05-18,53.8512
2023-05-19,54.7503
2023-05-20,54.7503
2023-05-21,54.7503
2023-05-22,54.4969
2023-05-23,53.5144
2023-05-24,52.8714
2023-05-25,52.9494
2023-05-26,52.634
2023-05-27,52.634
2023-05-28,52.634
2023-05-29,52.634
2023-05-30,49.4566
2023-05-31,46.2886
2023-06-01,50.8856
2023-06-02,56.808
2023-06-03,56.808
2023-06-04,56.808
2023-06-05,54.853
2023-06-06,56.1336
2023-06-07,56.7831
2023-06-08,53.7636
2023-06-09,50.6175
2023-06-10,50.6175
2023-06-11,50.6175
2023-06-12,49.6502
2023-06-13,50.4547
2023-06-14,48.874
2023-06-15,49.9553
2023-06-16,44.8525
2023-06-17,44.8525
2023-06-18,44.8525
2023-06-19,44.8525
2023-06-20,41.1713
2023-06-21,39.5924
2023-06-22,42.1821
2023-06-23,40.8869
2023-06-24,40.8869
2023-06-25,40.8869
2023-06-26,40.6288
2023-06-27,41.014
2023-06-28,40.2309
2023-06-29,40.7954
2023-06-30,42.0887
2023-07-01,42.0887
2023-07-02,42.0887
2023-07-03,44.3296
2023-07-04,44.3296
2023-07-05,42.3376
2023-07-06,41.701
2023-07-07,42.8327
2023-07-08,42.8327
2023-07-09,42.8327
2023-07-10,44.1152
2023-07-11,45.5371
2023-07-12,45.775
2023-07-13,46.4604
2023-07-14,45.7219
2023-07-15,45.7219
2023-07-16,45.7219
2023-07-17,47.0083
2023-07-18,48.5544
2023-07-19,48.096
2023-07-20,47.2877
2023-07-21,47.849
2023-07-22,47.849
2023-07-23,47.849
2023-07-24,46.2805
2023-07-25,47.0879
2023-07-26,47.3607
2023-07-27,46.4118
2023-07-28,45.9973
2023-07-29,45.9973
2023-07-30,45.9973
2023-07-31,46.1961
2023-08-01,45.1639
2023-08-02,43.6504
2023-08-03,43.3168
2023-08-04,41.9885
2023-08-05,41.9885
2023-08-06,41.9885
2023-08-07,41.0526
2023-08-08,42.0404
2023-08-09,42.0995
2023-08-10,48.2609
2023-08-11,48.0736
2023-08-12,48.0736
2023-08-13,48.0736
2023-08-14,46.8507
2023-08-15,45.3366
2023-08-16,43.6133
2023-08-17,46.2679
2023-08-18,46.4806
2023-08-19,46.4806
2023-08-20,46.4806
2023-08-21,45.6853
2023-08-22,48.168
2023-08-23,48.3273
2023-08-24,48.7619
2023-08-25,48.8731
2023-08-26,48.8731
2023-08-27,48.8731
2023-08-28,49.1016
2023-08-29,49.6257
2023-08-30,53.0696
2023-08-31,52.7088
2023-09-01,57.0389
2023-09-02,57.0389
2023-09-03,57.0389
2023-09-04,57.0389
2023-09-05,51.8948
2023-09-06,54.175
2023-09-07,50.4154
2023-09-08,48.2334
2023-09-09,48.2334
2023-09-10,48.2334
2023-09-11,48.8802
2023-09-12,48.8802
2023-09-13,48.1863
2023-09-14,50.7742
2023-09-15,51.0268
2023-09-16,51.0268
2023-09-17,51.0268
2023-09-18,51.6937
2023-09-19,50.3302
2023-09-20,49.6261
2023-09-21,47.5611
2023-09-22,47.1448
2023-09-23,47.1448
2023-09-24,47.1448
2023-09-25,46.513
2023-09-26,42.8501
2023-09-27,44.1415
2023-09-28,45.4767
2023-09-29,45.7207
2023-09-30,45.7207
2023-10-01,45.7207
2023-10-02,42.3391
2023-10-03,42.0593
2023-10-04,41.7264
2023-10-05,40.2212
2023-10-06,42.2419
2023-10-07,42.2419
2023-10-08,42.2419
2023-10-09,43.1693
2023-10-10,46.7692
2023-10-11,48.024
2023-10-12,47.7468
2023-10-13,44.0629
2023-10-14,44.0629
2023-10-15,44.0629
2023-10-16,44.1267
2023-10-17,47.7005
2023-10-18,42.9478
2023-10-19,42.3626
2023-10-20,42.0435
2023-10-21,42.0435
2023-10-22,42.0435
2023-10-23,39.8688
2023-10-24,40.3896
2023-10-25,39.5481
2023-10-26,43.2799
2023-10-27,44.3822
2023-10-28,44.3822
2023-10-29,44.3822
2023-10-30,46.0687
2023-10-31,45.2077
2023-11-01,45.7629
2023-11-02,47.0577
2023-11-03,51.0845
2023-11-04,51.0845
2023-11-05,51.0845
2023-11-06,44.6152
2023-11-07,50.6762
2023-11-08,50.5815
2023-11-09,49.5758
2023-11-10,54.7205
2023-11-11,54.7205
2023-11-12,54.7205
2023-11-13,53.2193
2023-11-14,58.5673
2023-11-15,58.6713
2023-11-16,58.7427
2023-11-17,59.4673
2023-11-18,59.4673
2023-11-19,59.4673
2023-11-20,58.932
2023-11-21,58.6045
2023-11-22,58.2696
2023-11-23,58.2696
2023-11-24,59.155
2023-11-25,59.155
2023-11-26,59.155
2023-11-27,58.2828
2023-11-28,57.0074
2023-11-29,57.7465
2023-11-30,59.9662
2023-12-01,62.8956
2023-12-02,62.8956
2023-12-03,62.8956
2023-12-04,62.9321
2023-12-05,62.2991
2023-12-06,63.4034
2023-12-07,66.8025
2023-12-08,65.1419
2023-12-09,65.1419
2023-12-10,65.1419
2023-12-11,66.1789
2023-12-12,62.6936
2023-12-13,64.7835
2023-12-14,66.7161
2023-12-15,65.2602
2023-12-16,65.2602
2023-12-17,65.2602
2023-12-18,63.1801
2023-12-19,65.8205
2023-12-20,66.005
2023-12-21,67.4879
2023-12-22,69.5096
2023-12-23,69.5096
2023-12-24,69.5096
2023-12-25,69.5096
2023-12-26,70.4085
2023-12-27,69.7825
2023-12-28,69.0208
2023-12-29,66.7593
2023-12-30,66.7593
2023-12-31,66.7593
2024-01-01,66.7593
2024-01-02,61.4374
2024-01-03,52.7796
2024-01-04,50.2193
2024-01-05,51.1011
2024-01-06,51.1011
2024-01-07,51.1011
2024-01-08,50.9388
2024-01-09,49.7533
2024-01-10,50.3306
2024-01-11,49.4078
2024-01-12,47.6417
2024-01-13,47.6417
2024-01-14,47.6417
2024-01-15,47.6417
2024-01-16,45.0829
2024-01-17,45.2672
2024-01-18,44.7621
2024-01-19,45.2
2024-01-20,45.2
2024-01-21,45.2
2024-01-22,47.7245
2024-01-23,45.7894
2024-01-24,41.9689
2024-01-25,43.124
2024-01-26,43.6558
2024-01-27,43.6558
2024-01-28,43.6558
2024-01-29,45.5238
2024-01-30,45.2849
2024-01-31,43.7411
2024-02-01,45.0334
2024-02-02,43.4834
2024-02-03,43.4834
2024-02-04,43.4834
2024-02-05,41.5127
2024-02-06,46.0375
2024-02-07,46.9953
2024-02-08,50.0937
2024-02-09,49.4618
2024-02-10,49.4618
2024-02-11,49.4618
2024-02-12,50.9551
2024-02-13,48.2179
2024-02-14,48.5696
2024-02-15,49.8902
2024-02-16,49.0221
2024-02-17,49.0221
2024-02-18,49.0221
2024-02-19,49.0221
2024-02-20,45.5386
2024-02-21,50.6978
2024-02-22,48.6489
2024-02-23,48.9363
2024-02-24,48.9363
2024-02-25,48.9363
2024-02-26,48.6947
2024-02-27,47.2467
2024-02-28,45.3851
2024-02-29,46.2972
2024-03-01,44.7884
2024-03-02,44.7884
2024-03-03,44.7884
2024-03-04,46.0932
2024-03-05,43.9812
2024-03-06,44.8369
2024-03-07,45.9752
2024-03-08,45.8122
2024-03-09,45.8122
2024-03-10,45.8122
2024-03-11,46.8358
2024-03-12,48.1433
2024-03-13,47.963
2024-03-14,46.7406
2024-03-15,48.6461
2024-03-16,48.6461
2024-03-17,48.6461
2024-03-18,46.7343
2024-03-19,48.1887
2024-03-20,51.8906
2024-03-21,52.2924
2024-03-22,50.0813
2024-03-23,50.0813
2024-03-24,50.0813
2024-03-25,50.5515
2024-03-26,50.8865
2024-03-27,52.2258
2024-03-28,52.1732
2024-03-29,52.1732
2024-03-30,52.1732
2024-03-31,52.1732
2024-04-01,51.4764
2024-04-02,54.1559
2024-04-03,54.4399
2024-04-04,54.8735
2024-04-05,55.7451
2024-04-06,55.7451
2024-04-07,55.7451
2024-04-08,57.5813
