,NAVI US Equity
2023-03-19,36.157
2023-03-20,39.542
2023-03-21,43.0382
2023-03-22,40.5116
2023-03-23,39.4362
2023-03-24,39.1917
2023-03-25,39.1917
2023-03-26,39.1917
2023-03-27,41.59
2023-03-28,41.4316
2023-03-29,43.5099
2023-03-30,42.9469
2023-03-31,44.7229
2023-04-01,44.7229
2023-04-02,44.7229
2023-04-03,45.5269
2023-04-04,44.1383
2023-04-05,44.2148
2023-04-06,44.451
2023-04-07,44.451
2023-04-08,44.451
2023-04-09,44.451
2023-04-10,45.0129
2023-04-11,45.2584
2023-04-12,45.3426
2023-04-13,46.3242
2023-04-14,46.7969
2023-04-15,46.7969
2023-04-16,46.7969
2023-04-17,47.3205
2023-04-18,47.4987
2023-04-19,50.1994
2023-04-20,48.6948
2023-04-21,49.5635
2023-04-22,49.5635
2023-04-23,49.5635
2023-04-24,47.8858
2023-04-25,45.4206
2023-04-26,49.1752
2023-04-27,50.2456
2023-04-28,50.1615
2023-04-29,50.1615
2023-04-30,50.1615
2023-05-01,48.3215
2023-05-02,39.5266
2023-05-03,40.6527
2023-05-04,37.9008
2023-05-05,40.9393
2023-05-06,40.9393
2023-05-07,40.9393
2023-05-08,39.8741
2023-05-09,39.9592
2023-05-10,38.4944
2023-05-11,40.3222
2023-05-12,40.8418
2023-05-13,40.8418
2023-05-14,40.8418
2023-05-15,42.9817
2023-05-16,42.4104
2023-05-17,45.883
2023-05-18,46.7529
2023-05-19,45.3808
2023-05-20,45.3808
2023-05-21,45.3808
2023-05-22,44.3048
2023-05-23,45.5568
2023-05-24,44.1204
2023-05-25,44.975
2023-05-26,47.6266
2023-05-27,47.6266
2023-05-28,47.6266
2023-05-29,47.6266
2023-05-30,46.0484
2023-05-31,44.7922
2023-06-01,49.6583
2023-06-02,54.0539
2023-06-03,54.0539
2023-06-04,54.0539
2023-06-05,55.5591
2023-06-06,58.9771
2023-06-07,61.9052
2023-06-08,62.6787
2023-06-09,64.6731
2023-06-10,64.6731
2023-06-11,64.6731
2023-06-12,67.3587
2023-06-13,68.3316
2023-06-14,64.3627
2023-06-15,65.035
2023-06-16,62.1542
2023-06-17,62.1542
2023-06-18,62.1542
2023-06-19,62.1542
2023-06-20,61.1223
2023-06-21,59.5873
2023-06-22,59.885
2023-06-23,58.8385
2023-06-24,58.8385
2023-06-25,58.8385
2023-06-26,59.155
2023-06-27,61.4059
2023-06-28,61.0893
2023-06-29,62.6816
2023-06-30,61.3029
2023-07-01,61.3029
2023-07-02,61.3029
2023-07-03,62.3609
2023-07-04,62.3609
2023-07-05,61.2068
2023-07-06,57.5847
2023-07-07,57.8651
2023-07-08,57.8651
2023-07-09,57.8651
2023-07-10,58.7673
2023-07-11,61.1349
2023-07-12,62.2559
2023-07-13,62.4596
2023-07-14,62.7197
2023-07-15,62.7197
2023-07-16,62.7197
2023-07-17,63.2466
2023-07-18,64.6424
2023-07-19,64.7961
2023-07-20,61.9194
2023-07-21,60.7493
2023-07-22,60.7493
2023-07-23,60.7493
2023-07-24,62.4974
2023-07-25,61.7631
2023-07-26,55.9793
2023-07-27,56.6585
2023-07-28,57.5817
2023-07-29,57.5817
2023-07-30,57.5817
2023-07-31,58.3166
2023-08-01,56.8727
2023-08-02,53.4124
2023-08-03,52.7941
2023-08-04,52.3243
2023-08-05,52.3243
2023-08-06,52.3243
2023-08-07,54.4225
2023-08-08,52.8972
2023-08-09,50.2154
2023-08-10,48.055
2023-08-11,48.5133
2023-08-12,48.5133
2023-08-13,48.5133
2023-08-14,47.6437
2023-08-15,45.3319
2023-08-16,44.7869
2023-08-17,45.798
2023-08-18,47.1335
2023-08-19,47.1335
2023-08-20,47.1335
2023-08-21,46.5404
2023-08-22,45.1447
2023-08-23,47.3786
2023-08-24,47.8015
2023-08-25,46.6383
2023-08-26,46.6383
2023-08-27,46.6383
2023-08-28,46.7277
2023-08-29,49.0247
2023-08-30,48.361
2023-08-31,49.7805
2023-09-01,53.9545
2023-09-02,53.9545
2023-09-03,53.9545
2023-09-04,53.9545
2023-09-05,50.5459
2023-09-06,48.4862
2023-09-07,45.1893
2023-09-08,45.0484
2023-09-09,45.0484
2023-09-10,45.0484
2023-09-11,47.0952
2023-09-12,47.8488
2023-09-13,47.6149
2023-09-14,50.9235
2023-09-15,52.0971
2023-09-16,52.0971
2023-09-17,52.0971
2023-09-18,46.636
2023-09-19,46.2125
2023-09-20,45.5704
2023-09-21,44.0236
2023-09-22,43.8138
2023-09-23,43.8138
2023-09-24,43.8138
2023-09-25,45.6016
2023-09-26,44.5029
2023-09-27,45.5879
2023-09-28,48.4545
2023-09-29,48.0577
2023-09-30,48.0577
2023-10-01,48.0577
2023-10-02,46.7121
2023-10-03,43.0449
2023-10-04,44.3113
2023-10-05,48.0655
2023-10-06,50.3477
2023-10-07,50.3477
2023-10-08,50.3477
2023-10-09,52.8601
2023-10-10,52.4563
2023-10-11,52.6807
2023-10-12,53.5128
2023-10-13,49.0512
2023-10-14,49.0512
2023-10-15,49.0512
2023-10-16,50.6755
2023-10-17,51.8846
2023-10-18,49.5297
2023-10-19,47.6647
2023-10-20,45.6041
2023-10-21,45.6041
2023-10-22,45.6041
2023-10-23,47.4674
2023-10-24,47.8689
2023-10-25,41.5018
2023-10-26,40.8928
2023-10-27,39.2743
2023-10-28,39.2743
2023-10-29,39.2743
2023-10-30,40.5553
2023-10-31,40.6416
2023-11-01,40.6416
2023-11-02,46.3165
2023-11-03,49.6142
2023-11-04,49.6142
2023-11-05,49.6142
2023-11-06,50.0375
2023-11-07,49.9651
2023-11-08,49.3741
2023-11-09,44.5372
2023-11-10,46.3742
2023-11-11,46.3742
2023-11-12,46.3742
2023-11-13,46.1109
2023-11-14,51.5215
2023-11-15,51.7194
2023-11-16,46.8392
2023-11-17,47.3256
2023-11-18,47.3256
2023-11-19,47.3256
2023-11-20,49.3789
2023-11-21,47.0394
2023-11-22,48.4728
2023-11-23,48.4728
2023-11-24,49.0166
2023-11-25,49.0166
2023-11-26,49.0166
2023-11-27,48.3567
2023-11-28,49.688
2023-11-29,50.453
2023-11-30,52.1788
2023-12-01,55.8091
2023-12-02,55.8091
2023-12-03,55.8091
2023-12-04,56.8785
2023-12-05,56.5638
2023-12-06,56.0029
2023-12-07,58.3238
2023-12-08,60.2094
2023-12-09,60.2094
2023-12-10,60.2094
2023-12-11,60.4895
2023-12-12,60.8884
2023-12-13,62.564
2023-12-14,65.9355
2023-12-15,62.7921
2023-12-16,62.7921
2023-12-17,62.7921
2023-12-18,59.2224
2023-12-19,60.4386
2023-12-20,57.7282
2023-12-21,60.8424
2023-12-22,59.9289
2023-12-23,59.9289
2023-12-24,59.9289
2023-12-25,59.9289
2023-12-26,59.3148
2023-12-27,57.9329
2023-12-28,58.0453
2023-12-29,55.9582
2023-12-30,55.9582
2023-12-31,55.9582
2024-01-01,55.9582
2024-01-02,54.9737
2024-01-03,50.7792
2024-01-04,51.7475
2024-01-05,52.8978
2024-01-06,52.8978
2024-01-07,52.8978
2024-01-08,51.5557
2024-01-09,49.57
2024-01-10,47.6706
2024-01-11,47.347
2024-01-12,46.756
2024-01-13,46.756
2024-01-14,46.756
2024-01-15,46.756
2024-01-16,46.2911
2024-01-17,44.3367
2024-01-18,43.7005
2024-01-19,46.1773
2024-01-20,46.1773
2024-01-21,46.1773
2024-01-22,48.8078
2024-01-23,48.5274
2024-01-24,50.1566
2024-01-25,51.245
2024-01-26,53.2177
2024-01-27,53.2177
2024-01-28,53.2177
2024-01-29,53.5648
2024-01-30,51.815
2024-01-31,46.5908
2024-02-01,41.973
2024-02-02,40.5164
2024-02-03,40.5164
2024-02-04,40.5164
2024-02-05,39.7759
2024-02-06,39.3508
2024-02-07,38.9205
2024-02-08,40.8444
2024-02-09,41.5074
2024-02-10,41.5074
2024-02-11,41.5074
2024-02-12,44.254
2024-02-13,40.9756
2024-02-14,42.6245
2024-02-15,45.0446
2024-02-16,43.7906
2024-02-17,43.7906
2024-02-18,43.7906
2024-02-19,43.7906
2024-02-20,43.5517
2024-02-21,42.8267
2024-02-22,43.3148
2024-02-23,44.056
2024-02-24,44.056
2024-02-25,44.056
2024-02-26,42.9584
2024-02-27,41.8791
2024-02-28,40.697
2024-02-29,46.285
2024-03-01,47.8038
2024-03-02,47.8038
2024-03-03,47.8038
2024-03-04,47.5258
2024-03-05,46.9607
2024-03-06,47.2042
2024-03-07,47.8645
2024-03-08,47.8645
2024-03-09,47.8645
2024-03-10,47.8645
2024-03-11,48.8067
2024-03-12,50.2442
2024-03-13,51.5683
2024-03-14,47.8624
2024-03-15,49.041
2024-03-16,49.041
2024-03-17,49.041
2024-03-18,46.5527
2024-03-19,49.0594
2024-03-20,51.9355
2024-03-21,52.3119
2024-03-22,50.9901
2024-03-23,50.9901
2024-03-24,50.9901
2024-03-25,53.4972
2024-03-26,52.7361
2024-03-27,53.9412
2024-03-28,55.2686
2024-03-29,55.2686
2024-03-30,55.2686
2024-03-31,55.2686
2024-04-01,52.0772
2024-04-02,49.2919
2024-04-03,53.348
2024-04-04,50.6071
2024-04-05,51.7469
2024-04-06,51.7469
2024-04-07,51.7469
2024-04-08,52.3863
