,AMAT US Equity
2023-03-20,58.6251
2023-03-21,55.4501
2023-03-22,54.1662
2023-03-23,56.8001
2023-03-24,54.1321
2023-03-25,54.1321
2023-03-26,54.1321
2023-03-27,53.6032
2023-03-28,51.6493
2023-03-29,54.0684
2023-03-30,55.5747
2023-03-31,56.0497
2023-04-01,56.0497
2023-04-02,56.0497
2023-04-03,55.614
2023-04-04,53.7494
2023-04-05,51.477
2023-04-06,49.2684
2023-04-07,49.2684
2023-04-08,49.2684
2023-04-09,49.2684
2023-04-10,50.8273
2023-04-11,50.7329
2023-04-12,48.2455
2023-04-13,48.497
2023-04-14,48.0529
2023-04-15,48.0529
2023-04-16,48.0529
2023-04-17,47.1824
2023-04-18,46.7718
2023-04-19,46.0306
2023-04-20,49.6266
2023-04-21,48.8533
2023-04-22,48.8533
2023-04-23,48.8533
2023-04-24,48.9859
2023-04-25,46.4918
2023-04-26,46.2482
2023-04-27,47.5465
2023-04-28,48.807
2023-04-29,48.807
2023-04-30,48.807
2023-05-01,48.7352
2023-05-02,48.0137
2023-05-03,49.1282
2023-05-04,48.3314
2023-05-05,51.8062
2023-05-06,51.8062
2023-05-07,51.8062
2023-05-08,51.4985
2023-05-09,49.6203
2023-05-10,51.1357
2023-05-11,51.1841
2023-05-12,51.806
2023-05-13,51.806
2023-05-14,51.806
2023-05-15,56.3861
2023-05-16,56.1771
2023-05-17,60.0331
2023-05-18,63.006
2023-05-19,59.7692
2023-05-20,59.7692
2023-05-21,59.7692
2023-05-22,59.3444
2023-05-23,57.1795
2023-05-24,54.7268
2023-05-25,60.9357
2023-05-26,64.1855
2023-05-27,64.1855
2023-05-28,64.1855
2023-05-29,64.1855
2023-05-30,64.4645
2023-05-31,61.2971
2023-06-01,62.1961
2023-06-02,62.0014
2023-06-03,62.0014
2023-06-04,62.0014
2023-06-05,61.1106
2023-06-06,61.245
2023-06-07,61.9383
2023-06-08,62.706
2023-06-09,62.6181
2023-06-10,62.6181
2023-06-11,62.6181
2023-06-12,65.0785
2023-06-13,66.1336
2023-06-14,65.4214
2023-06-15,64.1986
2023-06-16,62.8458
2023-06-17,62.8458
2023-06-18,62.8458
2023-06-19,62.8458
2023-06-20,62.3734
2023-06-21,60.259
2023-06-22,61.8846
2023-06-23,58.7364
2023-06-24,58.7364
2023-06-25,58.7364
2023-06-26,61.3954
2023-06-27,65.551
2023-06-28,62.9346
2023-06-29,63.0556
2023-06-30,63.2481
2023-07-01,63.2481
2023-07-02,63.2481
2023-07-03,63.8329
2023-07-04,63.8329
2023-07-05,60.4012
2023-07-06,58.4958
2023-07-07,57.6848
2023-07-08,57.6848
2023-07-09,57.6848
2023-07-10,58.4138
2023-07-11,55.4207
2023-07-12,56.4442
2023-07-13,59.1849
2023-07-14,59.2484
2023-07-15,59.2484
2023-07-16,59.2484
2023-07-17,61.1649
2023-07-18,60.1158
2023-07-19,57.3117
2023-07-20,50.4144
2023-07-21,52.2279
2023-07-22,52.2279
2023-07-23,52.2279
2023-07-24,53.676
2023-07-25,54.9157
2023-07-26,54.0063
2023-07-27,58.8341
2023-07-28,62.1742
2023-07-29,62.1742
2023-07-30,62.1742
2023-07-31,61.8692
2023-08-01,62.4519
2023-08-02,57.7955
2023-08-03,58.0883
2023-08-04,56.2792
2023-08-05,56.2792
2023-08-06,56.2792
2023-08-07,59.1672
2023-08-08,57.2045
2023-08-09,54.9374
2023-08-10,54.5061
2023-08-11,50.2204
2023-08-12,50.2204
2023-08-13,50.2204
2023-08-14,52.2755
2023-08-15,50.9875
2023-08-16,49.7065
2023-08-17,49.2449
2023-08-18,52.733
2023-08-19,52.733
2023-08-20,52.733
2023-08-21,56.4631
2023-08-22,55.7775
2023-08-23,56.06
2023-08-24,52.0483
2023-08-25,53.2113
2023-08-26,53.2113
2023-08-27,53.2113
2023-08-28,53.878
2023-08-29,56.628
2023-08-30,57.1897
2023-08-31,58.2339
2023-09-01,58.9379
2023-09-02,58.9379
2023-09-03,58.9379
2023-09-04,58.9379
2023-09-05,58.6221
2023-09-06,58.2567
2023-09-07,54.2309
2023-09-08,53.6882
2023-09-09,53.6882
2023-09-10,53.6882
2023-09-11,53.0449
2023-09-12,50.9351
2023-09-13,51.3805
2023-09-14,51.3726
2023-09-15,46.6759
2023-09-16,46.6759
2023-09-17,46.6759
2023-09-18,48.2405
2023-09-19,46.4536
2023-09-20,45.9446
2023-09-21,44.7254
2023-09-22,45.5484
2023-09-23,45.5484
2023-09-24,45.5484
2023-09-25,45.9055
2023-09-26,44.1169
2023-09-27,44.9827
2023-09-28,47.6863
2023-09-29,47.8792
2023-09-30,47.8792
2023-10-01,47.8792
2023-10-02,48.7794
2023-10-03,46.5884
2023-10-04,48.7888
2023-10-05,48.7727
2023-10-06,49.6416
2023-10-07,49.6416
2023-10-08,49.6416
2023-10-09,49.5211
2023-10-10,50.6275
2023-10-11,51.3163
2023-10-12,53.7306
2023-10-13,50.2052
2023-10-14,50.2052
2023-10-15,50.2052
2023-10-16,50.0819
2023-10-17,51.5927
2023-10-18,50.4269
2023-10-19,44.6569
2023-10-20,44.4247
2023-10-21,44.4247
2023-10-22,44.4247
2023-10-23,44.5306
2023-10-24,45.1886
2023-10-25,41.544
2023-10-26,42.278
2023-10-27,42.7466
2023-10-28,42.7466
2023-10-29,42.7466
2023-10-30,42.5369
2023-10-31,43.9279
2023-11-01,46.8901
2023-11-02,49.8894
2023-11-03,50.992
2023-11-04,50.992
2023-11-05,50.992
2023-11-06,51.5346
2023-11-07,52.7589
2023-11-08,54.886
2023-11-09,53.8188
2023-11-10,59.579
2023-11-11,59.579
2023-11-12,59.579
2023-11-13,58.6321
2023-11-14,61.5508
2023-11-15,62.3672
2023-11-16,61.7781
2023-11-17,55.7297
2023-11-18,55.7297
2023-11-19,55.7297
2023-11-20,58.4241
2023-11-21,55.5087
2023-11-22,55.8868
2023-11-23,55.8868
2023-11-24,56.4849
2023-11-25,56.4849
2023-11-26,56.4849
2023-11-27,56.8159
2023-11-28,54.315
2023-11-29,55.2777
2023-11-30,55.5905
2023-12-01,56.9332
2023-12-02,56.9332
2023-12-03,56.9332
2023-12-04,53.8441
2023-12-05,51.981
2023-12-06,50.7388
2023-12-07,53.6545
2023-12-08,53.0645
2023-12-09,53.0645
2023-12-10,53.0645
2023-12-11,58.3153
2023-12-12,59.6252
2023-12-13,59.4116
2023-12-14,62.2966
2023-12-15,62.4187
2023-12-16,62.4187
2023-12-17,62.4187
2023-12-18,60.8738
2023-12-19,62.0769
2023-12-20,57.0899
2023-12-21,59.847
2023-12-22,60.2373
2023-12-23,60.2373
2023-12-24,60.2373
2023-12-25,60.2373
2023-12-26,61.5437
2023-12-27,61.4781
2023-12-28,60.4405
2023-12-29,59.4408
2023-12-30,59.4408
2023-12-31,59.4408
2024-01-01,59.4408
2024-01-02,52.8137
2024-01-03,50.6006
2024-01-04,49.0425
2024-01-05,48.8173
2024-01-06,48.8173
2024-01-07,48.8173
2024-01-08,50.7497
2024-01-09,50.3427
2024-01-10,49.3991
2024-01-11,51.0635
2024-01-12,50.5014
2024-01-13,50.5014
2024-01-14,50.5014
2024-01-15,50.5014
2024-01-16,52.4432
2024-01-17,52.1146
2024-01-18,57.086
2024-01-19,61.5848
2024-01-20,61.5848
2024-01-21,61.5848
2024-01-22,61.7811
2024-01-23,60.6674
2024-01-24,64.4297
2024-01-25,63.0999
2024-01-26,58.3707
2024-01-27,58.3707
2024-01-28,58.3707
2024-01-29,59.242
2024-01-30,57.4775
2024-01-31,55.9836
2024-02-01,57.5543
2024-02-02,58.2527
2024-02-03,58.2527
2024-02-04,58.2527
2024-02-05,59.8945
2024-02-06,57.958
2024-02-07,59.2137
2024-02-08,60.8574
2024-02-09,66.448
2024-02-10,66.448
2024-02-11,66.448
2024-02-12,66.2025
2024-02-13,62.066
2024-02-14,64.6359
2024-02-15,65.2448
2024-02-16,69.6281
2024-02-17,69.6281
2024-02-18,69.6281
2024-02-19,69.6281
2024-02-20,62.4885
2024-02-21,63.0568
2024-02-22,66.3407
2024-02-23,64.7137
2024-02-24,64.7137
2024-02-25,64.7137
2024-02-26,66.8075
2024-02-27,66.3676
2024-02-28,63.056
2024-02-29,64.4628
2024-03-01,67.1962
2024-03-02,67.1962
2024-03-03,67.1962
2024-03-04,66.7286
2024-03-05,65.4272
2024-03-06,66.9452
2024-03-07,67.0828
2024-03-08,62.7523
2024-03-09,62.7523
2024-03-10,62.7523
2024-03-11,60.3567
2024-03-12,61.6472
2024-03-13,59.2013
2024-03-14,59.2738
2024-03-15,58.0933
2024-03-16,58.0933
2024-03-17,58.0933
2024-03-18,58.9314
2024-03-19,59.179
2024-03-20,60.6752
2024-03-21,62.8486
2024-03-22,62.5062
2024-03-23,62.5062
2024-03-24,62.5062
2024-03-25,61.3802
2024-03-26,60.2573
2024-03-27,60.8084
2024-03-28,59.6693
2024-03-29,59.6693
2024-03-30,59.6693
2024-03-31,59.6693
2024-04-01,60.727
2024-04-02,59.0469
2024-04-03,59.6159
2024-04-04,57.0403
2024-04-05,59.0843
2024-04-06,59.0843
2024-04-07,59.0843
2024-04-08,59.6147
