,AEE US Equity
2023-03-18,50.5799
2023-03-19,50.5799
2023-03-20,52.2157
2023-03-21,48.331
2023-03-22,45.3128
2023-03-23,43.563
2023-03-24,49.3468
2023-03-25,49.3468
2023-03-26,49.3468
2023-03-27,49.2706
2023-03-28,50.1929
2023-03-29,52.4147
2023-03-30,53.0764
2023-03-31,52.9725
2023-04-01,52.9725
2023-04-02,52.9725
2023-04-03,52.5644
2023-04-04,52.9718
2023-04-05,57.3102
2023-04-06,58.4202
2023-04-07,58.4202
2023-04-08,58.4202
2023-04-09,58.4202
2023-04-10,58.3026
2023-04-11,58.5329
2023-04-12,58.1178
2023-04-13,58.3166
2023-04-14,56.9404
2023-04-15,56.9404
2023-04-16,56.9404
2023-04-17,57.3954
2023-04-18,54.3203
2023-04-19,56.0021
2023-04-20,56.3512
2023-04-21,57.1221
2023-04-22,57.1221
2023-04-23,57.1221
2023-04-24,58.3786
2023-04-25,58.4449
2023-04-26,54.4729
2023-04-27,55.7558
2023-04-28,54.1345
2023-04-29,54.1345
2023-04-30,54.1345
2023-05-01,55.3173
2023-05-02,54.1785
2023-05-03,53.1768
2023-05-04,55.2248
2023-05-05,56.5128
2023-05-06,56.5128
2023-05-07,56.5128
2023-05-08,53.5682
2023-05-09,52.9248
2023-05-10,54.7251
2023-05-11,52.6424
2023-05-12,50.3307
2023-05-13,50.3307
2023-05-14,50.3307
2023-05-15,45.4293
2023-05-16,42.9257
2023-05-17,42.6259
2023-05-18,42.6913
2023-05-19,44.3532
2023-05-20,44.3532
2023-05-21,44.3532
2023-05-22,43.4947
2023-05-23,41.9656
2023-05-24,41.0148
2023-05-25,39.1482
2023-05-26,38.869
2023-05-27,38.869
2023-05-28,38.869
2023-05-29,38.869
2023-05-30,37.8908
2023-05-31,40.1895
2023-06-01,39.0481
2023-06-02,41.0248
2023-06-03,41.0248
2023-06-04,41.0248
2023-06-05,42.8475
2023-06-06,42.1647
2023-06-07,46.756
2023-06-08,47.1812
2023-06-09,46.3577
2023-06-10,46.3577
2023-06-11,46.3577
2023-06-12,46.7379
2023-06-13,45.9983
2023-06-14,46.7289
2023-06-15,49.3149
2023-06-16,49.5615
2023-06-17,49.5615
2023-06-18,49.5615
2023-06-19,49.5615
2023-06-20,46.9822
2023-06-21,47.7326
2023-06-22,45.8246
2023-06-23,42.9736
2023-06-24,42.9736
2023-06-25,42.9736
2023-06-26,45.7251
2023-06-27,47.125
2023-06-28,43.792
2023-06-29,44.121
2023-06-30,45.7172
2023-07-01,45.7172
2023-07-02,45.7172
2023-07-03,48.365
2023-07-04,48.365
2023-07-05,50.2582
2023-07-06,49.2919
2023-07-07,47.2098
2023-07-08,47.2098
2023-07-09,47.2098
2023-07-10,46.8884
2023-07-11,49.8048
2023-07-12,52.1717
2023-07-13,53.5125
2023-07-14,53.9447
2023-07-15,53.9447
2023-07-16,53.9447
2023-07-17,51.599
2023-07-18,51.3326
2023-07-19,53.1671
2023-07-20,56.5195
2023-07-21,58.8984
2023-07-22,58.8984
2023-07-23,58.8984
2023-07-24,56.5226
2023-07-25,57.8124
2023-07-26,57.9519
2023-07-27,54.5027
2023-07-28,52.7685
2023-07-29,52.7685
2023-07-30,52.7685
2023-07-31,52.419
2023-08-01,50.2048
2023-08-02,49.6779
2023-08-03,46.697
2023-08-04,43.8805
2023-08-05,43.8805
2023-08-06,43.8805
2023-08-07,43.5409
2023-08-08,43.872
2023-08-09,43.235
2023-08-10,42.2276
2023-08-11,43.3404
2023-08-12,43.3404
2023-08-13,43.3404
2023-08-14,41.5708
2023-08-15,39.4272
2023-08-16,41.4159
2023-08-17,40.8039
2023-08-18,44.2619
2023-08-19,44.2619
2023-08-20,44.2619
2023-08-21,43.3136
2023-08-22,43.8857
2023-08-23,43.9366
2023-08-24,43.2467
2023-08-25,44.493
2023-08-26,44.493
2023-08-27,44.493
2023-08-28,44.2152
2023-08-29,44.8184
2023-08-30,44.5016
2023-08-31,42.0216
2023-09-01,40.3342
2023-09-02,40.3342
2023-09-03,40.3342
2023-09-04,40.3342
2023-09-05,38.0773
2023-09-06,39.2495
2023-09-07,42.2368
2023-09-08,44.1937
2023-09-09,44.1937
2023-09-10,44.1937
2023-09-11,43.8904
2023-09-12,44.1756
2023-09-13,47.9032
2023-09-14,50.2772
2023-09-15,49.6055
2023-09-16,49.6055
2023-09-17,49.6055
2023-09-18,49.3781
2023-09-19,48.2092
2023-09-20,48.8087
2023-09-21,47.9731
2023-09-22,48.231
2023-09-23,48.231
2023-09-24,48.231
2023-09-25,46.4832
2023-09-26,40.3026
2023-09-27,38.8384
2023-09-28,35.8019
2023-09-29,36.992
2023-09-30,36.992
2023-10-01,36.992
2023-10-02,31.2978
2023-10-03,35.3071
2023-10-04,36.0046
2023-10-05,37.1373
2023-10-06,39.1276
2023-10-07,39.1276
2023-10-08,39.1276
2023-10-09,41.8208
2023-10-10,44.4816
2023-10-11,47.2259
2023-10-12,45.9359
2023-10-13,48.6022
2023-10-14,48.6022
2023-10-15,48.6022
2023-10-16,49.379
2023-10-17,49.5496
2023-10-18,49.7466
2023-10-19,47.9388
2023-10-20,45.2647
2023-10-21,45.2647
2023-10-22,45.2647
2023-10-23,42.9193
2023-10-24,45.8893
2023-10-25,46.9817
2023-10-26,47.4299
2023-10-27,44.2025
2023-10-28,44.2025
2023-10-29,44.2025
2023-10-30,43.578
2023-10-31,45.1576
2023-11-01,47.7116
2023-11-02,50.4173
2023-11-03,51.213
2023-11-04,51.213
2023-11-05,51.213
2023-11-06,50.7165
2023-11-07,50.1047
2023-11-08,49.2055
2023-11-09,46.0956
2023-11-10,46.4948
2023-11-11,46.4948
2023-11-12,46.4948
2023-11-13,43.5697
2023-11-14,49.2649
2023-11-15,49.936
2023-11-16,48.1394
2023-11-17,48.8585
2023-11-18,48.8585
2023-11-19,48.8585
2023-11-20,48.2478
2023-11-21,47.9996
2023-11-22,48.6824
2023-11-23,48.6824
2023-11-24,49.0744
2023-11-25,49.0744
2023-11-26,49.0744
2023-11-27,49.7518
2023-11-28,50.6648
2023-11-29,48.6485
2023-11-30,50.0822
2023-12-01,53.1918
2023-12-02,53.1918
2023-12-03,53.1918
2023-12-04,52.1209
2023-12-05,50.1963
2023-12-06,53.2187
2023-12-07,52.355
2023-12-08,50.6771
2023-12-09,50.6771
2023-12-10,50.6771
2023-12-11,51.0429
2023-12-12,51.9942
2023-12-13,58.7845
2023-12-14,46.1287
2023-12-15,41.3226
2023-12-16,41.3226
2023-12-17,41.3226
2023-12-18,40.539
2023-12-19,42.8386
2023-12-20,42.4039
2023-12-21,42.5207
2023-12-22,42.4762
2023-12-23,42.4762
2023-12-24,42.4762
2023-12-25,42.4762
2023-12-26,42.0208
2023-12-27,41.9124
2023-12-28,43.212
2023-12-29,43.2995
2023-12-30,43.2995
2023-12-31,43.2995
2024-01-01,43.2995
2024-01-02,46.8169
2024-01-03,46.2272
2024-01-04,46.732
2024-01-05,47.0321
2024-01-06,47.0321
2024-01-07,47.0321
2024-01-08,48.3438
2024-01-09,47.0784
2024-01-10,46.6052
2024-01-11,43.6193
2024-01-12,43.0593
2024-01-13,43.0593
2024-01-14,43.0593
2024-01-15,43.0593
2024-01-16,41.8405
2024-01-17,40.2962
2024-01-18,39.1051
2024-01-19,38.5571
2024-01-20,38.5571
2024-01-21,38.5571
2024-01-22,37.8422
2024-01-23,38.31
2024-01-24,37.1861
2024-01-25,40.7805
2024-01-26,40.472
2024-01-27,40.472
2024-01-28,40.472
2024-01-29,41.2296
2024-01-30,41.8855
2024-01-31,40.9787
2024-02-01,44.0563
2024-02-02,41.5007
2024-02-03,41.5007
2024-02-04,41.5007
2024-02-05,38.8953
2024-02-06,40.0047
2024-02-07,40.8447
2024-02-08,39.4263
2024-02-09,41.5533
2024-02-10,41.5533
2024-02-11,41.5533
2024-02-12,42.8052
2024-02-13,41.0629
2024-02-14,41.9857
2024-02-15,44.447
2024-02-16,44.3842
2024-02-17,44.3842
2024-02-18,44.3842
2024-02-19,44.3842
2024-02-20,45.3434
2024-02-21,49.1959
2024-02-22,47.8505
2024-02-23,49.7539
2024-02-24,49.7539
2024-02-25,49.7539
2024-02-26,47.9878
2024-02-27,49.1755
2024-02-28,49.5886
2024-02-29,48.8635
2024-03-01,49.1965
2024-03-02,49.1965
2024-03-03,49.1965
2024-03-04,52.5182
2024-03-05,51.1098
2024-03-06,53.4574
2024-03-07,53.3514
2024-03-08,53.1605
2024-03-09,53.1605
2024-03-10,53.1605
2024-03-11,54.6934
2024-03-12,52.832
2024-03-13,53.0324
2024-03-14,50.2179
2024-03-15,50.7481
2024-03-16,50.7481
2024-03-17,50.7481
2024-03-18,51.784
2024-03-19,52.1576
2024-03-20,51.979
2024-03-21,51.223
2024-03-22,50.8557
2024-03-23,50.8557
2024-03-24,50.8557
2024-03-25,50.1123
2024-03-26,48.6709
2024-03-27,54.8959
2024-03-28,56.9048
2024-03-29,56.9048
2024-03-30,56.9048
2024-03-31,56.9048
2024-04-01,54.6659
2024-04-02,56.057
2024-04-03,54.065
2024-04-04,53.2815
2024-04-05,52.7342
2024-04-06,52.7342
2024-04-07,52.7342
2024-04-08,54.429
