,SUPN US Equity
2023-03-20,44.001
2023-03-21,47.3406
2023-03-22,44.0865
2023-03-23,43.26
2023-03-24,45.5198
2023-03-25,45.5198
2023-03-26,45.5198
2023-03-27,47.2963
2023-03-28,47.271
2023-03-29,46.5748
2023-03-30,47.0232
2023-03-31,46.9146
2023-04-01,46.9146
2023-04-02,46.9146
2023-04-03,47.5414
2023-04-04,45.539
2023-04-05,46.0612
2023-04-06,49.8544
2023-04-07,49.8544
2023-04-08,49.8544
2023-04-09,49.8544
2023-04-10,50.591
2023-04-11,49.0699
2023-04-12,47.9014
2023-04-13,49.215
2023-04-14,46.9134
2023-04-15,46.9134
2023-04-16,46.9134
2023-04-17,49.0656
2023-04-18,47.7028
2023-04-19,50.5448
2023-04-20,51.2446
2023-04-21,54.7497
2023-04-22,54.7497
2023-04-23,54.7497
2023-04-24,51.6638
2023-04-25,50.7642
2023-04-26,48.9167
2023-04-27,49.4728
2023-04-28,49.2393
2023-04-29,49.2393
2023-04-30,49.2393
2023-05-01,49.5165
2023-05-02,50.5412
2023-05-03,50.349
2023-05-04,47.989
2023-05-05,48.7837
2023-05-06,48.7837
2023-05-07,48.7837
2023-05-08,49.0521
2023-05-09,47.1047
2023-05-10,48.9604
2023-05-11,46.4032
2023-05-12,41.5565
2023-05-13,41.5565
2023-05-14,41.5565
2023-05-15,43.6546
2023-05-16,45.0595
2023-05-17,45.1605
2023-05-18,44.5392
2023-05-19,45.6641
2023-05-20,45.6641
2023-05-21,45.6641
2023-05-22,43.4694
2023-05-23,42.2155
2023-05-24,41.2783
2023-05-25,40.8229
2023-05-26,41.139
2023-05-27,41.139
2023-05-28,41.139
2023-05-29,41.139
2023-05-30,40.1408
2023-05-31,39.8078
2023-06-01,39.3017
2023-06-02,41.7283
2023-06-03,41.7283
2023-06-04,41.7283
2023-06-05,42.3556
2023-06-06,46.0038
2023-06-07,49.1501
2023-06-08,49.6442
2023-06-09,47.0433
2023-06-10,47.0433
2023-06-11,47.0433
2023-06-12,44.4762
2023-06-13,44.0817
2023-06-14,43.8958
2023-06-15,43.2047
2023-06-16,43.9516
2023-06-17,43.9516
2023-06-18,43.9516
2023-06-19,43.9516
2023-06-20,43.2007
2023-06-21,41.9749
2023-06-22,43.5872
2023-06-23,40.7388
2023-06-24,40.7388
2023-06-25,40.7388
2023-06-26,34.8716
2023-06-27,34.3687
2023-06-28,34.3454
2023-06-29,33.7539
2023-06-30,34.4546
2023-07-01,34.4546
2023-07-02,34.4546
2023-07-03,34.0571
2023-07-04,34.0571
2023-07-05,33.1424
2023-07-06,33.1424
2023-07-07,33.7088
2023-07-08,33.7088
2023-07-09,33.7088
2023-07-10,34.6975
2023-07-11,39.0525
2023-07-12,38.42
2023-07-13,37.7869
2023-07-14,37.0058
2023-07-15,37.0058
2023-07-16,37.0058
2023-07-17,35.2656
2023-07-18,37.7391
2023-07-19,39.6853
2023-07-20,41.2526
2023-07-21,41.1186
2023-07-22,41.1186
2023-07-23,41.1186
2023-07-24,39.2714
2023-07-25,40.4088
2023-07-26,40.1048
2023-07-27,39.8977
2023-07-28,41.4101
2023-07-29,41.4101
2023-07-30,41.4101
2023-07-31,42.7964
2023-08-01,47.5513
2023-08-02,46.906
2023-08-03,48.3561
2023-08-04,49.8182
2023-08-05,49.8182
2023-08-06,49.8182
2023-08-07,50.128
2023-08-08,52.9608
2023-08-09,43.701
2023-08-10,48.6208
2023-08-11,48.9868
2023-08-12,48.9868
2023-08-13,48.9868
2023-08-14,47.1789
2023-08-15,48.9409
2023-08-16,45.9391
2023-08-17,43.6665
2023-08-18,46.4804
2023-08-19,46.4804
2023-08-20,46.4804
2023-08-21,47.9855
2023-08-22,49.8275
2023-08-23,50.444
2023-08-24,48.9237
2023-08-25,48.0053
2023-08-26,48.0053
2023-08-27,48.0053
2023-08-28,47.6625
2023-08-29,49.055
2023-08-30,50.2033
2023-08-31,49.7172
2023-09-01,52.1156
2023-09-02,52.1156
2023-09-03,52.1156
2023-09-04,52.1156
2023-09-05,49.3792
2023-09-06,49.0507
2023-09-07,43.6743
2023-09-08,45.7011
2023-09-09,45.7011
2023-09-10,45.7011
2023-09-11,43.2411
2023-09-12,46.9943
2023-09-13,44.6798
2023-09-14,42.5931
2023-09-15,42.4564
2023-09-16,42.4564
2023-09-17,42.4564
2023-09-18,40.0113
2023-09-19,40.5121
2023-09-20,38.5163
2023-09-21,38.441
2023-09-22,40.6046
2023-09-23,40.6046
2023-09-24,40.6046
2023-09-25,42.1243
2023-09-26,44.5697
2023-09-27,42.7583
2023-09-28,41.3776
2023-09-29,40.0142
2023-09-30,40.0142
2023-10-01,40.0142
2023-10-02,38.8459
2023-10-03,38.7679
2023-10-04,38.2903
2023-10-05,40.1957
2023-10-06,40.5333
2023-10-07,40.5333
2023-10-08,40.5333
2023-10-09,40.3565
2023-10-10,40.2054
2023-10-11,39.3813
2023-10-12,35.938
2023-10-13,33.4575
2023-10-14,33.4575
2023-10-15,33.4575
2023-10-16,37.8092
2023-10-17,38.3624
2023-10-18,36.5022
2023-10-19,33.1531
2023-10-20,35.3945
2023-10-21,35.3945
2023-10-22,35.3945
2023-10-23,34.1647
2023-10-24,35.1813
2023-10-25,33.5086
2023-10-26,32.383
2023-10-27,35.9125
2023-10-28,35.9125
2023-10-29,35.9125
2023-10-30,36.1588
2023-10-31,37.1169
2023-11-01,37.3705
2023-11-02,38.0598
2023-11-03,39.8155
2023-11-04,39.8155
2023-11-05,39.8155
2023-11-06,38.574
2023-11-07,38.1096
2023-11-08,37.1835
2023-11-09,47.3779
2023-11-10,49.0432
2023-11-11,49.0432
2023-11-12,49.0432
2023-11-13,51.1744
2023-11-14,53.2848
2023-11-15,54.8487
2023-11-16,52.5015
2023-11-17,51.0687
2023-11-18,51.0687
2023-11-19,51.0687
2023-11-20,50.6871
2023-11-21,50.4272
2023-11-22,51.0118
2023-11-23,51.0118
2023-11-24,52.3677
2023-11-25,52.3677
2023-11-26,52.3677
2023-11-27,49.8527
2023-11-28,49.4543
2023-11-29,49.3523
2023-11-30,50.4449
2023-12-01,51.5949
2023-12-02,51.5949
2023-12-03,51.5949
2023-12-04,53.3918
2023-12-05,52.145
2023-12-06,48.588
2023-12-07,50.3063
2023-12-08,49.0601
2023-12-09,49.0601
2023-12-10,49.0601
2023-12-11,47.6688
2023-12-12,47.9296
2023-12-13,51.4682
2023-12-14,51.8104
2023-12-15,50.3059
2023-12-16,50.3059
2023-12-17,50.3059
2023-12-18,50.4511
2023-12-19,53.3424
2023-12-20,50.7995
2023-12-21,54.678
2023-12-22,56.5402
2023-12-23,56.5402
2023-12-24,56.5402
2023-12-25,56.5402
2023-12-26,57.4731
2023-12-27,57.8533
2023-12-28,56.8423
2023-12-29,54.897
2023-12-30,54.897
2023-12-31,54.897
2024-01-01,54.897
2024-01-02,50.4837
2024-01-03,50.7545
2024-01-04,50.5045
2024-01-05,49.39
2024-01-06,49.39
2024-01-07,49.39
2024-01-08,50.7677
2024-01-09,52.5606
2024-01-10,51.8709
2024-01-11,50.2784
2024-01-12,52.1596
2024-01-13,52.1596
2024-01-14,52.1596
2024-01-15,52.1596
2024-01-16,52.9736
2024-01-17,50.7965
2024-01-18,49.3357
2024-01-19,49.9088
2024-01-20,49.9088
2024-01-21,49.9088
2024-01-22,52.6429
2024-01-23,50.0099
2024-01-24,51.2884
2024-01-25,54.0005
2024-01-26,53.487
2024-01-27,53.487
2024-01-28,53.487
2024-01-29,54.687
2024-01-30,51.8409
2024-01-31,49.3676
2024-02-01,50.0302
2024-02-02,49.3253
2024-02-03,49.3253
2024-02-04,49.3253
2024-02-05,47.9999
2024-02-06,51.7273
2024-02-07,47.9248
2024-02-08,50.258
2024-02-09,50.293
2024-02-10,50.293
2024-02-11,50.293
2024-02-12,51.8316
2024-02-13,47.5413
2024-02-14,49.1223
2024-02-15,52.7252
2024-02-16,51.8957
2024-02-17,51.8957
2024-02-18,51.8957
2024-02-19,51.8957
2024-02-20,50.6256
2024-02-21,50.9278
2024-02-22,50.2037
2024-02-23,53.9229
2024-02-24,53.9229
2024-02-25,53.9229
2024-02-26,55.2744
2024-02-27,58.6665
2024-02-28,59.7027
2024-02-29,54.6847
2024-03-01,58.1397
2024-03-02,58.1397
2024-03-03,58.1397
2024-03-04,56.8393
2024-03-05,55.8864
2024-03-06,57.8696
2024-03-07,56.8264
2024-03-08,57.513
2024-03-09,57.513
2024-03-10,57.513
2024-03-11,60.8798
2024-03-12,62.002
2024-03-13,65.6246
2024-03-14,61.1533
2024-03-15,59.8773
2024-03-16,59.8773
2024-03-17,59.8773
2024-03-18,62.3955
2024-03-19,64.2378
2024-03-20,63.335
2024-03-21,63.8987
2024-03-22,61.6993
2024-03-23,61.6993
2024-03-24,61.6993
2024-03-25,56.2455
2024-03-26,55.4717
2024-03-27,58.2448
2024-03-28,59.02
2024-03-29,59.02
2024-03-30,59.02
2024-03-31,59.02
2024-04-01,57.2661
2024-04-02,56.2405
2024-04-03,57.7609
2024-04-04,55.9567
2024-04-05,56.6683
2024-04-06,56.6683
2024-04-07,56.6683
2024-04-08,50.8555
