,FICO US Equity
2023-03-18,50.5245
2023-03-19,50.5245
2023-03-20,55.0744
2023-03-21,57.1882
2023-03-22,53.8621
2023-03-23,54.1881
2023-03-24,55.7073
2023-03-25,55.7073
2023-03-26,55.7073
2023-03-27,55.2732
2023-03-28,53.5701
2023-03-29,56.4085
2023-03-30,56.0788
2023-03-31,57.0236
2023-04-01,57.0236
2023-04-02,57.0236
2023-04-03,54.5441
2023-04-04,54.4393
2023-04-05,52.0555
2023-04-06,51.2854
2023-04-07,51.2854
2023-04-08,51.2854
2023-04-09,51.2854
2023-04-10,52.5223
2023-04-11,52.4049
2023-04-12,53.372
2023-04-13,55.809
2023-04-14,55.658
2023-04-15,55.658
2023-04-16,55.658
2023-04-17,55.3161
2023-04-18,55.4763
2023-04-19,55.0095
2023-04-20,56.5037
2023-04-21,59.2247
2023-04-22,59.2247
2023-04-23,59.2247
2023-04-24,57.8797
2023-04-25,56.9268
2023-04-26,57.7881
2023-04-27,61.161
2023-04-28,59.5312
2023-04-29,59.5312
2023-04-30,59.5312
2023-05-01,62.3158
2023-05-02,60.809
2023-05-03,62.6932
2023-05-04,59.0477
2023-05-05,58.0124
2023-05-06,58.0124
2023-05-07,58.0124
2023-05-08,58.7226
2023-05-09,58.8575
2023-05-10,62.0508
2023-05-11,60.0417
2023-05-12,58.7929
2023-05-13,58.7929
2023-05-14,58.7929
2023-05-15,60.6994
2023-05-16,60.2287
2023-05-17,59.0689
2023-05-18,61.6656
2023-05-19,59.3043
2023-05-20,59.3043
2023-05-21,59.3043
2023-05-22,62.3788
2023-05-23,58.7561
2023-05-24,59.4927
2023-05-25,60.5026
2023-05-26,63.1774
2023-05-27,63.1774
2023-05-28,63.1774
2023-05-29,63.1774
2023-05-30,62.9038
2023-05-31,62.2721
2023-06-01,63.0524
2023-06-02,62.4764
2023-06-03,62.4764
2023-06-04,62.4764
2023-06-05,62.5884
2023-06-06,62.1818
2023-06-07,54.6924
2023-06-08,56.2716
2023-06-09,57.5621
2023-06-10,57.5621
2023-06-11,57.5621
2023-06-12,61.3129
2023-06-13,61.5064
2023-06-14,60.1007
2023-06-15,61.0974
2023-06-16,60.6065
2023-06-17,60.6065
2023-06-18,60.6065
2023-06-19,60.6065
2023-06-20,59.5883
2023-06-21,58.4304
2023-06-22,57.5919
2023-06-23,55.1688
2023-06-24,55.1688
2023-06-25,55.1688
2023-06-26,53.5355
2023-06-27,54.8258
2023-06-28,56.9789
2023-06-29,58.4287
2023-06-30,60.4374
2023-07-01,60.4374
2023-07-02,60.4374
2023-07-03,57.2292
2023-07-04,57.2292
2023-07-05,56.5668
2023-07-06,54.5057
2023-07-07,56.459
2023-07-08,56.459
2023-07-09,56.459
2023-07-10,57.8703
2023-07-11,58.8391
2023-07-12,59.2506
2023-07-13,59.2099
2023-07-14,61.41
2023-07-15,61.41
2023-07-16,61.41
2023-07-17,63.3274
2023-07-18,64.2511
2023-07-19,64.4212
2023-07-20,65.4742
2023-07-21,63.4389
2023-07-22,63.4389
2023-07-23,63.4389
2023-07-24,60.9518
2023-07-25,63.6387
2023-07-26,59.403
2023-07-27,56.2525
2023-07-28,57.0125
2023-07-29,57.0125
2023-07-30,57.0125
2023-07-31,59.0691
2023-08-01,57.264
2023-08-02,55.6699
2023-08-03,60.6538
2023-08-04,57.77
2023-08-05,57.77
2023-08-06,57.77
2023-08-07,60.5452
2023-08-08,59.5241
2023-08-09,59.2429
2023-08-10,59.8526
2023-08-11,59.9988
2023-08-12,59.9988
2023-08-13,59.9988
2023-08-14,62.1708
2023-08-15,61.1611
2023-08-16,56.5291
2023-08-17,55.4914
2023-08-18,55.9085
2023-08-19,55.9085
2023-08-20,55.9085
2023-08-21,55.7596
2023-08-22,55.3647
2023-08-23,58.0327
2023-08-24,55.3211
2023-08-25,56.1334
2023-08-26,56.1334
2023-08-27,56.1334
2023-08-28,58.2027
2023-08-29,61.5437
2023-08-30,62.904
2023-08-31,63.662
2023-09-01,61.8817
2023-09-02,61.8817
2023-09-03,61.8817
2023-09-04,61.8817
2023-09-05,61.0352
2023-09-06,63.0932
2023-09-07,62.2723
2023-09-08,61.2586
2023-09-09,61.2586
2023-09-10,61.2586
2023-09-11,61.9995
2023-09-12,58.747
2023-09-13,59.8106
2023-09-14,61.1316
2023-09-15,57.8489
2023-09-16,57.8489
2023-09-17,57.8489
2023-09-18,59.589
2023-09-19,60.573
2023-09-20,59.244
2023-09-21,56.3046
2023-09-22,56.2367
2023-09-23,56.2367
2023-09-24,56.2367
2023-09-25,56.3144
2023-09-26,52.4721
2023-09-27,54.9131
2023-09-28,55.1169
2023-09-29,51.5295
2023-09-30,51.5295
2023-10-01,51.5295
2023-10-02,50.6101
2023-10-03,45.9647
2023-10-04,50.2133
2023-10-05,50.4915
2023-10-06,52.296
2023-10-07,52.296
2023-10-08,52.296
2023-10-09,54.7592
2023-10-10,54.715
2023-10-11,57.0364
2023-10-12,54.7303
2023-10-13,55.1859
2023-10-14,55.1859
2023-10-15,55.1859
2023-10-16,53.5611
2023-10-17,58.1797
2023-10-18,57.5094
2023-10-19,58.1431
2023-10-20,56.7492
2023-10-21,56.7492
2023-10-22,56.7492
2023-10-23,58.8827
2023-10-24,48.3201
2023-10-25,43.7058
2023-10-26,44.3914
2023-10-27,47.0455
2023-10-28,47.0455
2023-10-29,47.0455
2023-10-30,47.4954
2023-10-31,46.7965
2023-11-01,50.3025
2023-11-02,54.0093
2023-11-03,57.3057
2023-11-04,57.3057
2023-11-05,57.3057
2023-11-06,56.9293
2023-11-07,58.0731
2023-11-08,58.2917
2023-11-09,60.6218
2023-11-10,63.8146
2023-11-11,63.8146
2023-11-12,63.8146
2023-11-13,65.1531
2023-11-14,66.3824
2023-11-15,65.3897
2023-11-16,66.4869
2023-11-17,67.1619
2023-11-18,67.1619
2023-11-19,67.1619
2023-11-20,67.9094
2023-11-21,68.191
2023-11-22,69.0277
2023-11-23,69.0277
2023-11-24,69.3823
2023-11-25,69.3823
2023-11-26,69.3823
2023-11-27,70.3791
2023-11-28,68.766
2023-11-29,68.9185
2023-11-30,69.9775
2023-12-01,73.0279
2023-12-02,73.0279
2023-12-03,73.0279
2023-12-04,72.0313
2023-12-05,72.6607
2023-12-06,69.034
2023-12-07,69.5558
2023-12-08,70.8427
2023-12-09,70.8427
2023-12-10,70.8427
2023-12-11,71.7086
2023-12-12,72.6921
2023-12-13,73.2352
2023-12-14,66.5049
2023-12-15,66.5211
2023-12-16,66.5211
2023-12-17,66.5211
2023-12-18,68.1212
2023-12-19,68.4287
2023-12-20,68.6494
2023-12-21,69.5108
2023-12-22,69.7955
2023-12-23,69.7955
2023-12-24,69.7955
2023-12-25,69.7955
2023-12-26,68.9655
2023-12-27,69.4932
2023-12-28,69.235
2023-12-29,68.1359
2023-12-30,68.1359
2023-12-31,68.1359
2024-01-01,68.1359
2024-01-02,61.8732
2024-01-03,60.338
2024-01-04,59.4852
2024-01-05,59.133
2024-01-06,59.133
2024-01-07,59.133
2024-01-08,63.2893
2024-01-09,64.0294
2024-01-10,67.798
2024-01-11,69.0077
2024-01-12,70.2841
2024-01-13,70.2841
2024-01-14,70.2841
2024-01-15,70.2841
2024-01-16,69.0813
2024-01-17,69.5525
2024-01-18,71.1498
2024-01-19,71.887
2024-01-20,71.887
2024-01-21,71.887
2024-01-22,73.8703
2024-01-23,72.5869
2024-01-24,71.4629
2024-01-25,72.1164
2024-01-26,58.2132
2024-01-27,58.2132
2024-01-28,58.2132
2024-01-29,60.5424
2024-01-30,57.3258
2024-01-31,57.4891
2024-02-01,61.3251
2024-02-02,62.2882
2024-02-03,62.2882
2024-02-04,62.2882
2024-02-05,62.3545
2024-02-06,62.6559
2024-02-07,64.3135
2024-02-08,67.2958
2024-02-09,67.4585
2024-02-10,67.4585
2024-02-11,67.4585
2024-02-12,63.9252
2024-02-13,60.2249
2024-02-14,62.1379
2024-02-15,62.8109
2024-02-16,60.2309
2024-02-17,60.2309
2024-02-18,60.2309
2024-02-19,60.2309
2024-02-20,57.5237
2024-02-21,56.0818
2024-02-22,59.5427
2024-02-23,58.8603
2024-02-24,58.8603
2024-02-25,58.8603
2024-02-26,59.3415
2024-02-27,57.8955
2024-02-28,57.7288
2024-02-29,57.1548
2024-03-01,59.3928
2024-03-02,59.3928
2024-03-03,59.3928
2024-03-04,59.9111
2024-03-05,55.3681
2024-03-06,57.5351
2024-03-07,61.2639
2024-03-08,57.4209
2024-03-09,57.4209
2024-03-10,57.4209
2024-03-11,55.5658
2024-03-12,59.0976
2024-03-13,51.4681
2024-03-14,48.0693
2024-03-15,48.8515
2024-03-16,48.8515
2024-03-17,48.8515
2024-03-18,49.7244
2024-03-19,50.7497
2024-03-20,51.5249
2024-03-21,54.1692
2024-03-22,53.8811
2024-03-23,53.8811
2024-03-24,53.8811
2024-03-25,52.9809
2024-03-26,54.2197
2024-03-27,52.0756
2024-03-28,51.2961
2024-03-29,51.2961
2024-03-30,51.2961
2024-03-31,51.2961
2024-04-01,51.6961
2024-04-02,51.051
2024-04-03,51.1632
2024-04-04,48.5412
2024-04-05,49.6389
2024-04-06,49.6389
2024-04-07,49.6389
2024-04-08,50.3108
