,MRO US Equity
2023-03-19,36.488
2023-03-20,38.4169
2023-03-21,42.4985
2023-03-22,40.9342
2023-03-23,40.3023
2023-03-24,40.8421
2023-03-25,40.8421
2023-03-26,40.8421
2023-03-27,43.2955
2023-03-28,44.4863
2023-03-29,45.6667
2023-03-30,45.8918
2023-03-31,46.7078
2023-04-01,46.7078
2023-04-02,46.7078
2023-04-03,53.5736
2023-04-04,51.825
2023-04-05,51.7376
2023-04-06,51.202
2023-04-07,51.202
2023-04-08,51.202
2023-04-09,51.202
2023-04-10,51.889
2023-04-11,52.8896
2023-04-12,51.3431
2023-04-13,51.463
2023-04-14,51.6784
2023-04-15,51.6784
2023-04-16,51.6784
2023-04-17,48.7066
2023-04-18,48.5204
2023-04-19,48.2659
2023-04-20,47.0219
2023-04-21,46.4503
2023-04-22,46.4503
2023-04-23,46.4503
2023-04-24,48.7421
2023-04-25,45.6179
2023-04-26,44.2832
2023-04-27,44.9863
2023-04-28,47.4416
2023-04-29,47.4416
2023-04-30,47.4416
2023-05-01,47.0582
2023-05-02,43.15
2023-05-03,41.8501
2023-05-04,41.3294
2023-05-05,44.5237
2023-05-06,44.5237
2023-05-07,44.5237
2023-05-08,44.2015
2023-05-09,44.5036
2023-05-10,43.7983
2023-05-11,43.1827
2023-05-12,42.933
2023-05-13,42.933
2023-05-14,42.933
2023-05-15,44.1033
2023-05-16,42.1774
2023-05-17,45.2289
2023-05-18,46.5691
2023-05-19,46.6486
2023-05-20,46.6486
2023-05-21,46.6486
2023-05-22,48.0859
2023-05-23,48.9163
2023-05-24,50.4015
2023-05-25,47.7915
2023-05-26,47.5332
2023-05-27,47.5332
2023-05-28,47.5332
2023-05-29,47.5332
2023-05-30,45.9902
2023-05-31,43.6187
2023-06-01,44.9573
2023-06-02,48.1993
2023-06-03,48.1993
2023-06-04,48.1993
2023-06-05,47.0383
2023-06-06,48.0099
2023-06-07,52.2744
2023-06-08,50.8984
2023-06-09,49.4038
2023-06-10,49.4038
2023-06-11,49.4038
2023-06-12,48.3032
2023-06-13,48.6582
2023-06-14,46.7047
2023-06-15,48.6367
2023-06-16,49.4657
2023-06-17,49.4657
2023-06-18,49.4657
2023-06-19,49.4657
2023-06-20,46.9283
2023-06-21,47.8241
2023-06-22,45.0025
2023-06-23,43.9831
2023-06-24,43.9831
2023-06-25,43.9831
2023-06-26,44.8871
2023-06-27,44.7094
2023-06-28,45.7319
2023-06-29,48.2704
2023-06-30,48.6494
2023-07-01,48.6494
2023-07-02,48.6494
2023-07-03,48.5676
2023-07-04,48.5676
2023-07-05,48.1488
2023-07-06,46.6507
2023-07-07,50.9487
2023-07-08,50.9487
2023-07-09,50.9487
2023-07-10,52.0895
2023-07-11,54.1764
2023-07-12,55.901
2023-07-13,57.1346
2023-07-14,52.4476
2023-07-15,52.4476
2023-07-16,52.4476
2023-07-17,51.9438
2023-07-18,55.0691
2023-07-19,55.3196
2023-07-20,56.6066
2023-07-21,56.8211
2023-07-22,56.8211
2023-07-23,56.8211
2023-07-24,58.0715
2023-07-25,59.2572
2023-07-26,59.7079
2023-07-27,58.4222
2023-07-28,59.2927
2023-07-29,59.2927
2023-07-30,59.2927
2023-07-31,59.9077
2023-08-01,59.4161
2023-08-02,56.8937
2023-08-03,57.1738
2023-08-04,58.7581
2023-08-05,58.7581
2023-08-06,58.7581
2023-08-07,57.8722
2023-08-08,56.7655
2023-08-09,58.6079
2023-08-10,58.4361
2023-08-11,60.812
2023-08-12,60.812
2023-08-13,60.812
2023-08-14,58.5611
2023-08-15,55.8635
2023-08-16,54.2799
2023-08-17,56.1653
2023-08-18,57.7624
2023-08-19,57.7624
2023-08-20,57.7624
2023-08-21,57.9655
2023-08-22,56.1228
2023-08-23,54.0751
2023-08-24,52.9702
2023-08-25,53.4388
2023-08-26,53.4388
2023-08-27,53.4388
2023-08-28,54.8356
2023-08-29,55.8405
2023-08-30,56.9223
2023-08-31,56.7425
2023-09-01,60.0485
2023-09-02,60.0485
2023-09-03,60.0485
2023-09-04,60.0485
2023-09-05,60.2552
2023-09-06,59.8071
2023-09-07,57.3485
2023-09-08,60.0085
2023-09-09,60.0085
2023-09-10,60.0085
2023-09-11,53.5011
2023-09-12,57.5206
2023-09-13,54.6968
2023-09-14,57.6179
2023-09-15,55.4287
2023-09-16,55.4287
2023-09-17,55.4287
2023-09-18,55.5065
2023-09-19,54.7655
2023-09-20,51.8988
2023-09-21,50.6197
2023-09-22,51.8901
2023-09-23,51.8901
2023-09-24,51.8901
2023-09-25,53.7983
2023-09-26,52.2731
2023-09-27,56.6439
2023-09-28,56.7184
2023-09-29,53.5736
2023-09-30,53.5736
2023-10-01,53.5736
2023-10-02,48.6674
2023-10-03,49.0419
2023-10-04,44.2875
2023-10-05,43.7392
2023-10-06,45.2725
2023-10-07,45.2725
2023-10-08,45.2725
2023-10-09,51.6243
2023-10-10,51.6599
2023-10-11,52.5983
2023-10-12,53.7067
2023-10-13,57.8809
2023-10-14,57.8809
2023-10-15,57.8809
2023-10-16,59.0245
2023-10-17,59.5625
2023-10-18,60.2228
2023-10-19,61.2349
2023-10-20,58.0872
2023-10-21,58.0872
2023-10-22,58.0872
2023-10-23,56.7086
2023-10-24,56.6651
2023-10-25,56.4859
2023-10-26,54.6102
2023-10-27,53.6449
2023-10-28,53.6449
2023-10-29,53.6449
2023-10-30,52.255
2023-10-31,52.8474
2023-11-01,51.9582
2023-11-02,55.4838
2023-11-03,53.0074
2023-11-04,53.0074
2023-11-05,53.0074
2023-11-06,49.5358
2023-11-07,45.6096
2023-11-08,43.3706
2023-11-09,43.2093
2023-11-10,44.4492
2023-11-11,44.4492
2023-11-12,44.4492
2023-11-13,44.4147
2023-11-14,47.1091
2023-11-15,46.4073
2023-11-16,44.0491
2023-11-17,47.44
2023-11-18,47.44
2023-11-19,47.44
2023-11-20,47.4806
2023-11-21,46.5131
2023-11-22,46.2506
2023-11-23,46.2506
2023-11-24,46.7392
2023-11-25,46.7392
2023-11-26,46.7392
2023-11-27,46.6196
2023-11-28,46.6196
2023-11-29,46.5347
2023-11-30,47.1817
2023-12-01,47.2325
2023-12-02,47.2325
2023-12-03,47.2325
2023-12-04,45.5113
2023-12-05,42.7145
2023-12-06,39.4469
2023-12-07,40.1082
2023-12-08,42.4386
2023-12-09,42.4386
2023-12-10,42.4386
2023-12-11,42.2803
2023-12-12,39.6056
2023-12-13,42.712
2023-12-14,45.2725
2023-12-15,44.7853
2023-12-16,44.7853
2023-12-17,44.7853
2023-12-18,46.0369
2023-12-19,47.3699
2023-12-20,45.7673
2023-12-21,46.9711
2023-12-22,46.6586
2023-12-23,46.6586
2023-12-24,46.6586
2023-12-25,46.6586
2023-12-26,49.2056
2023-12-27,47.8163
2023-12-28,45.7239
2023-12-29,44.7751
2023-12-30,44.7751
2023-12-31,44.7751
2024-01-01,44.7751
2024-01-02,46.1414
2024-01-03,48.716
2024-01-04,45.4134
2024-01-05,46.4646
2024-01-06,46.4646
2024-01-07,46.4646
2024-01-08,43.7659
2024-01-09,41.7218
2024-01-10,40.3961
2024-01-11,40.8819
2024-01-12,43.3244
2024-01-13,43.3244
2024-01-14,43.3244
2024-01-15,43.3244
2024-01-16,40.5372
2024-01-17,39.3345
2024-01-18,38.74
2024-01-19,39.4087
2024-01-20,39.4087
2024-01-21,39.4087
2024-01-22,39.4657
2024-01-23,39.991
2024-01-24,41.2795
2024-01-25,44.3155
2024-01-26,44.7533
2024-01-27,44.7533
2024-01-28,44.7533
2024-01-29,44.6625
2024-01-30,46.6231
2024-01-31,43.4813
2024-02-01,42.6623
2024-02-02,41.8049
2024-02-03,41.8049
2024-02-04,41.8049
2024-02-05,41.2052
2024-02-06,42.4854
2024-02-07,43.4558
2024-02-08,43.5175
2024-02-09,42.3247
2024-02-10,42.3247
2024-02-11,42.3247
2024-02-12,43.6039
2024-02-13,42.0598
2024-02-14,42.4551
2024-02-15,47.6853
2024-02-16,48.4831
2024-02-17,48.4831
2024-02-18,48.4831
2024-02-19,48.4831
2024-02-20,47.9403
2024-02-21,50.6819
2024-02-22,52.4623
2024-02-23,51.3012
2024-02-24,51.3012
2024-02-25,51.3012
2024-02-26,53.2802
2024-02-27,54.0117
2024-02-28,52.9698
2024-02-29,53.6767
2024-03-01,55.5378
2024-03-02,55.5378
2024-03-03,55.5378
2024-03-04,53.3825
2024-03-05,53.2567
2024-03-06,54.799
2024-03-07,55.5575
2024-03-08,55.994
2024-03-09,55.994
2024-03-10,55.994
2024-03-11,57.3483
2024-03-12,58.0954
2024-03-13,61.8931
2024-03-14,63.4933
2024-03-15,64.5623
2024-03-16,64.5623
2024-03-17,64.5623
2024-03-18,64.9025
2024-03-19,66.6025
2024-03-20,67.0057
2024-03-21,67.4127
2024-03-22,66.5633
2024-03-23,66.5633
2024-03-24,66.5633
2024-03-25,68.4934
2024-03-26,67.3805
2024-03-27,68.4809
2024-03-28,70.8541
2024-03-29,70.8541
2024-03-30,70.8541
2024-03-31,70.8541
2024-04-01,71.66
2024-04-02,72.4147
2024-04-03,74.6671
2024-04-04,74.4899
2024-04-05,75.1311
2024-04-06,75.1311
2024-04-07,75.1311
2024-04-08,73.3155
