,SYF US Equity
2023-03-19,37.0666
2023-03-20,36.9977
2023-03-21,41.1036
2023-03-22,39.3473
2023-03-23,37.7316
2023-03-24,37.8168
2023-03-25,37.8168
2023-03-26,37.8168
2023-03-27,38.6277
2023-03-28,38.3322
2023-03-29,39.7913
2023-03-30,39.5935
2023-03-31,41.196
2023-04-01,41.196
2023-04-02,41.196
2023-04-03,42.0954
2023-04-04,41.1194
2023-04-05,40.1982
2023-04-06,40.5825
2023-04-07,40.5825
2023-04-08,40.5825
2023-04-09,40.5825
2023-04-10,41.1692
2023-04-11,44.4774
2023-04-12,43.7026
2023-04-13,44.4533
2023-04-14,44.549
2023-04-15,44.549
2023-04-16,44.549
2023-04-17,45.0706
2023-04-18,46.0228
2023-04-19,47.7669
2023-04-20,45.1668
2023-04-21,44.7871
2023-04-22,44.7871
2023-04-23,44.7871
2023-04-24,44.401
2023-04-25,43.1905
2023-04-26,43.1905
2023-04-27,43.9707
2023-04-28,44.5707
2023-04-29,44.5707
2023-04-30,44.5707
2023-05-01,43.331
2023-05-02,39.6319
2023-05-03,40.3057
2023-05-04,37.8626
2023-05-05,40.1537
2023-05-06,40.1537
2023-05-07,40.1537
2023-05-08,40.3889
2023-05-09,40.6303
2023-05-10,39.6882
2023-05-11,40.8974
2023-05-12,39.9544
2023-05-13,39.9544
2023-05-14,39.9544
2023-05-15,43.5837
2023-05-16,43.3098
2023-05-17,46.6974
2023-05-18,50.9683
2023-05-19,51.0337
2023-05-20,51.0337
2023-05-21,51.0337
2023-05-22,52.1248
2023-05-23,53.1714
2023-05-24,50.9738
2023-05-25,50.7604
2023-05-26,53.7649
2023-05-27,53.7649
2023-05-28,53.7649
2023-05-29,53.7649
2023-05-30,54.8108
2023-05-31,53.7811
2023-06-01,55.664
2023-06-02,59.9288
2023-06-03,59.9288
2023-06-04,59.9288
2023-06-05,58.6365
2023-06-06,61.4508
2023-06-07,62.4541
2023-06-08,60.7391
2023-06-09,60.4197
2023-06-10,60.4197
2023-06-11,60.4197
2023-06-12,60.5538
2023-06-13,61.6295
2023-06-14,59.1275
2023-06-15,58.7165
2023-06-16,56.5217
2023-06-17,56.5217
2023-06-18,56.5217
2023-06-19,56.5217
2023-06-20,55.7631
2023-06-21,56.084
2023-06-22,55.5421
2023-06-23,55.6104
2023-06-24,55.6104
2023-06-25,55.6104
2023-06-26,55.0854
2023-06-27,57.7986
2023-06-28,59.3424
2023-06-29,60.0355
2023-06-30,59.3222
2023-07-01,59.3222
2023-07-02,59.3222
2023-07-03,60.7998
2023-07-04,60.7998
2023-07-05,57.779
2023-07-06,56.4197
2023-07-07,57.0125
2023-07-08,57.0125
2023-07-09,57.0125
2023-07-10,58.1893
2023-07-11,60.7092
2023-07-12,61.1806
2023-07-13,63.5911
2023-07-14,59.8884
2023-07-15,59.8884
2023-07-16,59.8884
2023-07-17,61.7153
2023-07-18,63.5723
2023-07-19,63.2836
2023-07-20,57.7661
2023-07-21,56.8416
2023-07-22,56.8416
2023-07-23,56.8416
2023-07-24,60.3341
2023-07-25,57.5348
2023-07-26,56.3418
2023-07-27,55.8229
2023-07-28,56.1787
2023-07-29,56.1787
2023-07-30,56.1787
2023-07-31,55.9667
2023-08-01,56.5769
2023-08-02,54.079
2023-08-03,54.6504
2023-08-04,54.8682
2023-08-05,54.8682
2023-08-06,54.8682
2023-08-07,56.2804
2023-08-08,56.6045
2023-08-09,54.5587
2023-08-10,54.5587
2023-08-11,55.9901
2023-08-12,55.9901
2023-08-13,55.9901
2023-08-14,53.4482
2023-08-15,50.1752
2023-08-16,47.7168
2023-08-17,48.5294
2023-08-18,49.0041
2023-08-19,49.0041
2023-08-20,49.0041
2023-08-21,47.9234
2023-08-22,43.6351
2023-08-23,44.7314
2023-08-24,44.4334
2023-08-25,44.0539
2023-08-26,44.0539
2023-08-27,44.0539
2023-08-28,44.6892
2023-08-29,47.3534
2023-08-30,46.607
2023-08-31,46.2716
2023-09-01,48.1064
2023-09-02,48.1064
2023-09-03,48.1064
2023-09-04,48.1064
2023-09-05,44.5449
2023-09-06,44.269
2023-09-07,41.2127
2023-09-08,43.0213
2023-09-09,43.0213
2023-09-10,43.0213
2023-09-11,45.0612
2023-09-12,47.7344
2023-09-13,45.8255
2023-09-14,48.0206
2023-09-15,49.0236
2023-09-16,49.0236
2023-09-17,49.0236
2023-09-18,47.4584
2023-09-19,48.4882
2023-09-20,47.6069
2023-09-21,46.1604
2023-09-22,44.4442
2023-09-23,44.4442
2023-09-24,44.4442
2023-09-25,44.6915
2023-09-26,43.3343
2023-09-27,39.9731
2023-09-28,43.4157
2023-09-29,42.324
2023-09-30,42.324
2023-10-01,42.324
2023-10-02,41.6025
2023-10-03,37.413
2023-10-04,37.2298
2023-10-05,36.2205
2023-10-06,39.3639
2023-10-07,39.3639
2023-10-08,39.3639
2023-10-09,39.5659
2023-10-10,41.9664
2023-10-11,41.3296
2023-10-12,40.5169
2023-10-13,38.6047
2023-10-14,38.6047
2023-10-15,38.6047
2023-10-16,42.5138
2023-10-17,46.3636
2023-10-18,44.202
2023-10-19,40.4915
2023-10-20,39.3232
2023-10-21,39.3232
2023-10-22,39.3232
2023-10-23,40.4623
2023-10-24,36.8811
2023-10-25,38.3708
2023-10-26,39.709
2023-10-27,40.1125
2023-10-28,40.1125
2023-10-29,40.1125
2023-10-30,41.1983
2023-10-31,41.1011
2023-11-01,40.8353
2023-11-02,45.8611
2023-11-03,50.0889
2023-11-04,50.0889
2023-11-05,50.0889
2023-11-06,47.7802
2023-11-07,47.2173
2023-11-08,47.1097
2023-11-09,46.4884
2023-11-10,48.2332
2023-11-11,48.2332
2023-11-12,48.2332
2023-11-13,47.8108
2023-11-14,51.1875
2023-11-15,49.0759
2023-11-16,45.9868
2023-11-17,49.7228
2023-11-18,49.7228
2023-11-19,49.7228
2023-11-20,49.5037
2023-11-21,48.2215
2023-11-22,49.0408
2023-11-23,49.0408
2023-11-24,49.6297
2023-11-25,49.6297
2023-11-26,49.6297
2023-11-27,47.9482
2023-11-28,53.5038
2023-11-29,54.6064
2023-11-30,58.1528
2023-12-01,62.1024
2023-12-02,62.1024
2023-12-03,62.1024
2023-12-04,62.4515
2023-12-05,62.4771
2023-12-06,63.3035
2023-12-07,64.8069
2023-12-08,65.7504
2023-12-09,65.7504
2023-12-10,65.7504
2023-12-11,66.1357
2023-12-12,66.5012
2023-12-13,69.3109
2023-12-14,71.1621
2023-12-15,68.26
2023-12-16,68.26
2023-12-17,68.26
2023-12-18,69.1623
2023-12-19,70.5327
2023-12-20,66.4873
2023-12-21,68.006
2023-12-22,67.5224
2023-12-23,67.5224
2023-12-24,67.5224
2023-12-25,67.5224
2023-12-26,68.2236
2023-12-27,68.3948
2023-12-28,68.4387
2023-12-29,67.5638
2023-12-30,67.5638
2023-12-31,67.5638
2024-01-01,67.5638
2024-01-02,66.441
2024-01-03,64.0013
2024-01-04,63.9537
2024-01-05,67.4158
2024-01-06,67.4158
2024-01-07,67.4158
2024-01-08,68.2835
2024-01-09,64.9856
2024-01-10,62.488
2024-01-11,62.5677
2024-01-12,57.3553
2024-01-13,57.3553
2024-01-14,57.3553
2024-01-15,57.3553
2024-01-16,58.0263
2024-01-17,56.0816
2024-01-18,53.4351
2024-01-19,56.8645
2024-01-20,56.8645
2024-01-21,56.8645
2024-01-22,59.2089
2024-01-23,57.9585
2024-01-24,59.3836
2024-01-25,60.6591
2024-01-26,63.2877
2024-01-27,63.2877
2024-01-28,63.2877
2024-01-29,62.0176
2024-01-30,63.1647
2024-01-31,59.9272
2024-02-01,58.9481
2024-02-02,60.4739
2024-02-03,60.4739
2024-02-04,60.4739
2024-02-05,59.7343
2024-02-06,59.8146
2024-02-07,58.7642
2024-02-08,59.7485
2024-02-09,59.1228
2024-02-10,59.1228
2024-02-11,59.1228
2024-02-12,61.3557
2024-02-13,57.7651
2024-02-14,59.6525
2024-02-15,61.0302
2024-02-16,59.8512
2024-02-17,59.8512
2024-02-18,59.8512
2024-02-19,59.8512
2024-02-20,62.2449
2024-02-21,59.0014
2024-02-22,59.109
2024-02-23,60.2416
2024-02-24,60.2416
2024-02-25,60.2416
2024-02-26,59.4307
2024-02-27,62.2923
2024-02-28,61.7139
2024-02-29,62.8111
2024-03-01,61.7468
2024-03-02,61.7468
2024-03-03,61.7468
2024-03-04,59.9806
2024-03-05,60.5914
2024-03-06,61.7179
2024-03-07,62.5551
2024-03-08,64.0506
2024-03-09,64.0506
2024-03-10,64.0506
2024-03-11,65.0634
2024-03-12,66.5035
2024-03-13,67.3299
2024-03-14,66.2193
2024-03-15,59.7076
2024-03-16,59.7076
2024-03-17,59.7076
2024-03-18,59.5839
2024-03-19,60.6247
2024-03-20,63.9235
2024-03-21,60.8506
2024-03-22,56.662
2024-03-23,56.662
2024-03-24,56.662
2024-03-25,55.8308
2024-03-26,56.5758
2024-03-27,58.5241
2024-03-28,60.7123
2024-03-29,60.7123
2024-03-30,60.7123
2024-03-31,60.7123
2024-04-01,55.7498
2024-04-02,53.2833
2024-04-03,53.8744
2024-04-04,53.8073
2024-04-05,54.0735
2024-04-06,54.0735
2024-04-07,54.0735
2024-04-08,57.5332
