,AEO US Equity
2023-03-19,41.1529
2023-03-20,42.4708
2023-03-21,42.9741
2023-03-22,41.8843
2023-03-23,40.9959
2023-03-24,42.7159
2023-03-25,42.7159
2023-03-26,42.7159
2023-03-27,43.1118
2023-03-28,43.9138
2023-03-29,44.0498
2023-03-30,44.3291
2023-03-31,46.2041
2023-04-01,46.2041
2023-04-02,46.2041
2023-04-03,46.8894
2023-04-04,47.919
2023-04-05,48.9503
2023-04-06,48.1611
2023-04-07,48.1611
2023-04-08,48.1611
2023-04-09,48.1611
2023-04-10,50.8267
2023-04-11,52.8831
2023-04-12,47.0331
2023-04-13,45.8915
2023-04-14,48.6018
2023-04-15,48.6018
2023-04-16,48.6018
2023-04-17,49.29
2023-04-18,48.1976
2023-04-19,49.0414
2023-04-20,47.7418
2023-04-21,47.7418
2023-04-22,47.7418
2023-04-23,47.7418
2023-04-24,49.4484
2023-04-25,44.6242
2023-04-26,46.3173
2023-04-27,48.3433
2023-04-28,47.742
2023-04-29,47.742
2023-04-30,47.742
2023-05-01,46.7202
2023-05-02,44.1334
2023-05-03,43.9098
2023-05-04,42.8983
2023-05-05,47.8679
2023-05-06,47.8679
2023-05-07,47.8679
2023-05-08,49.0777
2023-05-09,46.9992
2023-05-10,46.0199
2023-05-11,46.8289
2023-05-12,46.3498
2023-05-13,46.3498
2023-05-14,46.3498
2023-05-15,45.9849
2023-05-16,44.4752
2023-05-17,46.5098
2023-05-18,49.5169
2023-05-19,42.5925
2023-05-20,42.5925
2023-05-21,42.5925
2023-05-22,40.7704
2023-05-23,39.7068
2023-05-24,43.174
2023-05-25,37.0676
2023-05-26,37.8257
2023-05-27,37.8257
2023-05-28,37.8257
2023-05-29,37.8257
2023-05-30,38.338
2023-05-31,35.8193
2023-06-01,36.6027
2023-06-02,41.2971
2023-06-03,41.2971
2023-06-04,41.2971
2023-06-05,41.09
2023-06-06,44.4879
2023-06-07,46.1753
2023-06-08,45.62
2023-06-09,46.178
2023-06-10,46.178
2023-06-11,46.178
2023-06-12,45.4543
2023-06-13,45.9219
2023-06-14,45.4682
2023-06-15,46.6791
2023-06-16,45.7336
2023-06-17,45.7336
2023-06-18,45.7336
2023-06-19,45.7336
2023-06-20,45.1554
2023-06-21,45.2855
2023-06-22,45.8832
2023-06-23,44.3788
2023-06-24,44.3788
2023-06-25,44.3788
2023-06-26,45.742
2023-06-27,47.0836
2023-06-28,45.1769
2023-06-29,47.3171
2023-06-30,46.9615
2023-07-01,46.9615
2023-07-02,46.9615
2023-07-03,49.575
2023-07-04,49.575
2023-07-05,48.5237
2023-07-06,48.335
2023-07-07,48.2058
2023-07-08,48.2058
2023-07-09,48.2058
2023-07-10,48.8427
2023-07-11,51.1224
2023-07-12,50.3487
2023-07-13,51.7897
2023-07-14,51.7897
2023-07-15,51.7897
2023-07-16,51.7897
2023-07-17,53.5749
2023-07-18,54.839
2023-07-19,57.2476
2023-07-20,56.9994
2023-07-21,54.474
2023-07-22,54.474
2023-07-23,54.474
2023-07-24,57.2547
2023-07-25,56.0474
2023-07-26,58.9153
2023-07-27,58.9153
2023-07-28,60.6881
2023-07-29,60.6881
2023-07-30,60.6881
2023-07-31,61.1358
2023-08-01,64.291
2023-08-02,62.3703
2023-08-03,64.5139
2023-08-04,66.2264
2023-08-05,66.2264
2023-08-06,66.2264
2023-08-07,66.2264
2023-08-08,66.9641
2023-08-09,67.0572
2023-08-10,68.2595
2023-08-11,68.4883
2023-08-12,68.4883
2023-08-13,68.4883
2023-08-14,69.4011
2023-08-15,69.5833
2023-08-16,68.4238
2023-08-17,65.7449
2023-08-18,67.2255
2023-08-19,67.2255
2023-08-20,67.2255
2023-08-21,67.6248
2023-08-22,62.5952
2023-08-23,64.6233
2023-08-24,64.7274
2023-08-25,64.3356
2023-08-26,64.3356
2023-08-27,64.3356
2023-08-28,67.351
2023-08-29,68.1536
2023-08-30,68.6692
2023-08-31,69.9501
2023-09-01,71.6623
2023-09-02,71.6623
2023-09-03,71.6623
2023-09-04,71.6623
2023-09-05,69.6108
2023-09-06,69.7897
2023-09-07,65.5007
2023-09-08,58.7281
2023-09-09,58.7281
2023-09-10,58.7281
2023-09-11,57.6994
2023-09-12,55.9828
2023-09-13,50.7311
2023-09-14,53.1868
2023-09-15,53.8413
2023-09-16,53.8413
2023-09-17,53.8413
2023-09-18,47.9749
2023-09-19,47.9749
2023-09-20,48.7461
2023-09-21,49.8984
2023-09-22,51.1605
2023-09-23,51.1605
2023-09-24,51.1605
2023-09-25,52.9388
2023-09-26,52.8016
2023-09-27,55.3733
2023-09-28,59.2219
2023-09-29,60.2561
2023-09-30,60.2561
2023-10-01,60.2561
2023-10-02,59.4393
2023-10-03,58.691
2023-10-04,59.0113
2023-10-05,57.0293
2023-10-06,57.0867
2023-10-07,57.0867
2023-10-08,57.0867
2023-10-09,59.7537
2023-10-10,60.7011
2023-10-11,63.0037
2023-10-12,61.4561
2023-10-13,59.6997
2023-10-14,59.6997
2023-10-15,59.6997
2023-10-16,64.0911
2023-10-17,66.0667
2023-10-18,64.9654
2023-10-19,62.4277
2023-10-20,60.3582
2023-10-21,60.3582
2023-10-22,60.3582
2023-10-23,58.0135
2023-10-24,60.4233
2023-10-25,62.4308
2023-10-26,60.6623
2023-10-27,57.7516
2023-10-28,57.7516
2023-10-29,57.7516
2023-10-30,57.2887
2023-10-31,58.0343
2023-11-01,58.8275
2023-11-02,61.9864
2023-11-03,62.938
2023-11-04,62.938
2023-11-05,62.938
2023-11-06,61.9176
2023-11-07,62.0992
2023-11-08,63.0562
2023-11-09,61.3025
2023-11-10,62.1083
2023-11-11,62.1083
2023-11-12,62.1083
2023-11-13,58.2691
2023-11-14,61.0474
2023-11-15,64.9586
2023-11-16,62.1431
2023-11-17,63.8811
2023-11-18,63.8811
2023-11-19,63.8811
2023-11-20,64.4188
2023-11-21,47.9595
2023-11-22,48.6555
2023-11-23,48.6555
2023-11-24,48.0736
2023-11-25,48.0736
2023-11-26,48.0736
2023-11-27,50.6055
2023-11-28,53.63
2023-11-29,57.6371
2023-11-30,57.3169
2023-12-01,58.9354
2023-12-02,58.9354
2023-12-03,58.9354
2023-12-04,59.3342
2023-12-05,58.0226
2023-12-06,60.0204
2023-12-07,60.7089
2023-12-08,60.7422
2023-12-09,60.7422
2023-12-10,60.7422
2023-12-11,62.6732
2023-12-12,61.9255
2023-12-13,62.4877
2023-12-14,61.4932
2023-12-15,58.3952
2023-12-16,58.3952
2023-12-17,58.3952
2023-12-18,58.6921
2023-12-19,61.4661
2023-12-20,59.9185
2023-12-21,61.3085
2023-12-22,61.9232
2023-12-23,61.9232
2023-12-24,61.9232
2023-12-25,61.9232
2023-12-26,61.958
2023-12-27,62.3839
2023-12-28,62.4564
2023-12-29,61.4158
2023-12-30,61.4158
2023-12-31,61.4158
2024-01-01,61.4158
2024-01-02,61.5328
2024-01-03,55.5501
2024-01-04,57.2108
2024-01-05,54.0882
2024-01-06,54.0882
2024-01-07,54.0882
2024-01-08,58.8882
2024-01-09,59.6396
2024-01-10,60.3885
2024-01-11,60.2233
2024-01-12,57.2025
2024-01-13,57.2025
2024-01-14,57.2025
2024-01-15,57.2025
2024-01-16,55.4555
2024-01-17,55.7024
2024-01-18,53.899
2024-01-19,53.6935
2024-01-20,53.6935
2024-01-21,53.6935
2024-01-22,54.1904
2024-01-23,52.8568
2024-01-24,52.8568
2024-01-25,53.7819
2024-01-26,55.6761
2024-01-27,55.6761
2024-01-28,55.6761
2024-01-29,54.6906
2024-01-30,53.0341
2024-01-31,50.8897
2024-02-01,53.1028
2024-02-02,55.507
2024-02-03,55.507
2024-02-04,55.507
2024-02-05,54.1555
2024-02-06,55.8245
2024-02-07,55.8245
2024-02-08,59.0591
2024-02-09,62.4131
2024-02-10,62.4131
2024-02-11,62.4131
2024-02-12,62.4501
2024-02-13,59.7135
2024-02-14,60.5091
2024-02-15,61.3771
2024-02-16,59.952
2024-02-17,59.952
2024-02-18,59.952
2024-02-19,59.952
2024-02-20,57.9547
2024-02-21,60.2386
2024-02-22,62.2444
2024-02-23,63.5256
2024-02-24,63.5256
2024-02-25,63.5256
2024-02-26,65.2009
2024-02-27,65.6095
2024-02-28,63.1183
2024-02-29,63.9178
2024-03-01,65.2973
2024-03-02,65.2973
2024-03-03,65.2973
2024-03-04,65.1651
2024-03-05,65.5261
2024-03-06,60.5303
2024-03-07,57.8632
2024-03-08,53.981
2024-03-09,53.981
2024-03-10,53.981
2024-03-11,54.9929
2024-03-12,54.1363
2024-03-13,57.7531
2024-03-14,57.0414
2024-03-15,57.3758
2024-03-16,57.3758
2024-03-17,57.3758
2024-03-18,58.9061
2024-03-19,59.4355
2024-03-20,63.8127
2024-03-21,67.0541
2024-03-22,64.4693
2024-03-23,64.4693
2024-03-24,64.4693
2024-03-25,59.4634
2024-03-26,60.3681
2024-03-27,61.6473
2024-03-28,63.669
2024-03-29,63.669
2024-03-30,63.669
2024-03-31,63.669
2024-04-01,64.8771
2024-04-02,62.0651
2024-04-03,59.3074
2024-04-04,55.9547
2024-04-05,56.4087
2024-04-06,56.4087
2024-04-07,56.4087
2024-04-08,56.041
