,WAFD US Equity
2023-03-18,36.7851
2023-03-19,36.7851
2023-03-20,38.3507
2023-03-21,44.455
2023-03-22,39.034
2023-03-23,37.0061
2023-03-24,39.8032
2023-03-25,39.8032
2023-03-26,39.8032
2023-03-27,41.7689
2023-03-28,41.6076
2023-03-29,41.5129
2023-03-30,40.0048
2023-03-31,41.5827
2023-04-01,41.5827
2023-04-02,41.5827
2023-04-03,40.6922
2023-04-04,41.3246
2023-04-05,40.9482
2023-04-06,41.3534
2023-04-07,41.3534
2023-04-08,41.3534
2023-04-09,41.3534
2023-04-10,42.8292
2023-04-11,41.558
2023-04-12,40.474
2023-04-13,41.6266
2023-04-14,39.0212
2023-04-15,39.0212
2023-04-16,39.0212
2023-04-17,41.7012
2023-04-18,41.5681
2023-04-19,41.6837
2023-04-20,40.5771
2023-04-21,39.9734
2023-04-22,39.9734
2023-04-23,39.9734
2023-04-24,39.8897
2023-04-25,36.9044
2023-04-26,37.165
2023-04-27,36.8501
2023-04-28,38.9461
2023-04-29,38.9461
2023-04-30,38.9461
2023-05-01,37.6533
2023-05-02,33.0421
2023-05-03,33.0865
2023-05-04,32.0322
2023-05-05,36.6442
2023-05-06,36.6442
2023-05-07,36.6442
2023-05-08,35.1319
2023-05-09,34.654
2023-05-10,35.1322
2023-05-11,34.2139
2023-05-12,35.0692
2023-05-13,35.0692
2023-05-14,35.0692
2023-05-15,37.5452
2023-05-16,36.819
2023-05-17,42.9725
2023-05-18,42.261
2023-05-19,41.7461
2023-05-20,41.7461
2023-05-21,41.7461
2023-05-22,45.4507
2023-05-23,45.5246
2023-05-24,43.6587
2023-05-25,42.6796
2023-05-26,43.9021
2023-05-27,43.9021
2023-05-28,43.9021
2023-05-29,43.9021
2023-05-30,43.6845
2023-05-31,41.5826
2023-06-01,44.1606
2023-06-02,49.9768
2023-06-03,49.9768
2023-06-04,49.9768
2023-06-05,46.733
2023-06-06,52.149
2023-06-07,54.9089
2023-06-08,53.1538
2023-06-09,52.1257
2023-06-10,52.1257
2023-06-11,52.1257
2023-06-12,52.4615
2023-06-13,53.7748
2023-06-14,51.1615
2023-06-15,51.682
2023-06-16,50.9948
2023-06-17,50.9948
2023-06-18,50.9948
2023-06-19,50.9948
2023-06-20,49.6295
2023-06-21,46.9407
2023-06-22,44.5794
2023-06-23,43.7327
2023-06-24,43.7327
2023-06-25,43.7327
2023-06-26,44.6169
2023-06-27,45.7697
2023-06-28,44.7217
2023-06-29,45.967
2023-06-30,44.8918
2023-07-01,44.8918
2023-07-02,44.8918
2023-07-03,47.0725
2023-07-04,47.0725
2023-07-05,44.9129
2023-07-06,43.4634
2023-07-07,46.0277
2023-07-08,46.0277
2023-07-09,46.0277
2023-07-10,47.2322
2023-07-11,48.1957
2023-07-12,48.3638
2023-07-13,49.8131
2023-07-14,46.6919
2023-07-15,46.6919
2023-07-16,46.6919
2023-07-17,51.5746
2023-07-18,53.4092
2023-07-19,57.2809
2023-07-20,55.5076
2023-07-21,54.5859
2023-07-22,54.5859
2023-07-23,54.5859
2023-07-24,56.2946
2023-07-25,55.6708
2023-07-26,59.484
2023-07-27,57.4838
2023-07-28,58.2223
2023-07-29,58.2223
2023-07-30,58.2223
2023-07-31,57.2924
2023-08-01,56.0036
2023-08-02,55.3758
2023-08-03,56.4133
2023-08-04,56.8392
2023-08-05,56.8392
2023-08-06,56.8392
2023-08-07,57.825
2023-08-08,54.6163
2023-08-09,53.7114
2023-08-10,52.8393
2023-08-11,53.4409
2023-08-12,53.4409
2023-08-13,53.4409
2023-08-14,53.1603
2023-08-15,49.2482
2023-08-16,47.5766
2023-08-17,47.7465
2023-08-18,48.8105
2023-08-19,48.8105
2023-08-20,48.8105
2023-08-21,46.8068
2023-08-22,43.9898
2023-08-23,44.0265
2023-08-24,44.1411
2023-08-25,43.3155
2023-08-26,43.3155
2023-08-27,43.3155
2023-08-28,44.5474
2023-08-29,45.5349
2023-08-30,45.3677
2023-08-31,45.4919
2023-09-01,48.7462
2023-09-02,48.7462
2023-09-03,48.7462
2023-09-04,48.7462
2023-09-05,46.0761
2023-09-06,43.6053
2023-09-07,42.8853
2023-09-08,43.5974
2023-09-09,43.5974
2023-09-10,43.5974
2023-09-11,42.9137
2023-09-12,42.8806
2023-09-13,42.6422
2023-09-14,45.74
2023-09-15,44.126
2023-09-16,44.126
2023-09-17,44.126
2023-09-18,44.8342
2023-09-19,43.7235
2023-09-20,42.8381
2023-09-21,41.6516
2023-09-22,40.4582
2023-09-23,40.4582
2023-09-24,40.4582
2023-09-25,42.409
2023-09-26,40.9516
2023-09-27,40.4382
2023-09-28,42.0905
2023-09-29,43.0318
2023-09-30,43.0318
2023-10-01,43.0318
2023-10-02,42.431
2023-10-03,40.6688
2023-10-04,41.6609
2023-10-05,43.5622
2023-10-06,46.7636
2023-10-07,46.7636
2023-10-08,46.7636
2023-10-09,47.4182
2023-10-10,49.1728
2023-10-11,48.0382
2023-10-12,47.2146
2023-10-13,42.9271
2023-10-14,42.9271
2023-10-15,42.9271
2023-10-16,46.3203
2023-10-17,48.4346
2023-10-18,43.4879
2023-10-19,43.4536
2023-10-20,41.557
2023-10-21,41.557
2023-10-22,41.557
2023-10-23,40.6074
2023-10-24,40.6558
2023-10-25,41.1516
2023-10-26,41.9047
2023-10-27,40.8589
2023-10-28,40.8589
2023-10-29,40.8589
2023-10-30,41.6383
2023-10-31,43.4872
2023-11-01,43.1728
2023-11-02,49.7501
2023-11-03,53.4524
2023-11-04,53.4524
2023-11-05,53.4524
2023-11-06,52.3372
2023-11-07,50.5334
2023-11-08,47.8739
2023-11-09,46.2575
2023-11-10,46.1451
2023-11-11,46.1451
2023-11-12,46.1451
2023-11-13,46.7698
2023-11-14,55.8195
2023-11-15,56.0459
2023-11-16,54.398
2023-11-17,54.9123
2023-11-18,54.9123
2023-11-19,54.9123
2023-11-20,55.0869
2023-11-21,52.2002
2023-11-22,53.2022
2023-11-23,53.2022
2023-11-24,53.4638
2023-11-25,53.4638
2023-11-26,53.4638
2023-11-27,52.6375
2023-11-28,52.1112
2023-11-29,53.6299
2023-11-30,52.4969
2023-12-01,58.2298
2023-12-02,58.2298
2023-12-03,58.2298
2023-12-04,61.1924
2023-12-05,60.4531
2023-12-06,61.8535
2023-12-07,63.8804
2023-12-08,64.6099
2023-12-09,64.6099
2023-12-10,64.6099
2023-12-11,64.6646
2023-12-12,62.4196
2023-12-13,66.0993
2023-12-14,67.938
2023-12-15,66.7225
2023-12-16,66.7225
2023-12-17,66.7225
2023-12-18,65.1784
2023-12-19,67.2604
2023-12-20,64.4467
2023-12-21,65.3465
2023-12-22,67.3191
2023-12-23,67.3191
2023-12-24,67.3191
2023-12-25,67.3191
2023-12-26,68.9494
2023-12-27,68.001
2023-12-28,67.094
2023-12-29,64.6526
2023-12-30,64.6526
2023-12-31,64.6526
2024-01-01,64.6526
2024-01-02,64.6781
2024-01-03,57.6851
2024-01-04,57.4472
2024-01-05,56.6414
2024-01-06,56.6414
2024-01-07,56.6414
2024-01-08,57.8047
2024-01-09,56.3638
2024-01-10,56.5877
2024-01-11,55.4937
2024-01-12,54.7774
2024-01-13,54.7774
2024-01-14,54.7774
2024-01-15,54.7774
2024-01-16,52.6677
2024-01-17,47.982
2024-01-18,47.9467
2024-01-19,50.5797
2024-01-20,50.5797
2024-01-21,50.5797
2024-01-22,53.7274
2024-01-23,52.0685
2024-01-24,53.0233
2024-01-25,52.2163
2024-01-26,53.9096
2024-01-27,53.9096
2024-01-28,53.9096
2024-01-29,54.8222
2024-01-30,53.6023
2024-01-31,47.5787
2024-02-01,46.0536
2024-02-02,45.3813
2024-02-03,45.3813
2024-02-04,45.3813
2024-02-05,43.5041
2024-02-06,43.9439
2024-02-07,43.5612
2024-02-08,43.94
2024-02-09,45.4955
2024-02-10,45.4955
2024-02-11,45.4955
2024-02-12,48.1887
2024-02-13,42.8881
2024-02-14,45.6737
2024-02-15,49.8025
2024-02-16,48.489
2024-02-17,48.489
2024-02-18,48.489
2024-02-19,48.489
2024-02-20,47.2931
2024-02-21,46.5432
2024-02-22,45.5071
2024-02-23,45.8847
2024-02-24,45.8847
2024-02-25,45.8847
2024-02-26,44.1746
2024-02-27,44.8441
2024-02-28,44.3906
2024-02-29,44.7621
2024-03-01,45.8025
2024-03-02,45.8025
2024-03-03,45.8025
2024-03-04,44.1177
2024-03-05,48.1447
2024-03-06,48.1447
2024-03-07,48.5809
2024-03-08,48.3895
2024-03-09,48.3895
2024-03-10,48.3895
2024-03-11,49.3797
2024-03-12,46.4595
2024-03-13,45.6872
2024-03-14,43.2438
2024-03-15,43.7847
2024-03-16,43.7847
2024-03-17,43.7847
2024-03-18,46.0454
2024-03-19,45.8211
2024-03-20,50.2878
2024-03-21,51.9351
2024-03-22,48.6392
2024-03-23,48.6392
2024-03-24,48.6392
2024-03-25,48.1925
2024-03-26,47.0745
2024-03-27,52.5074
2024-03-28,53.0651
2024-03-29,53.0651
2024-03-30,53.0651
2024-03-31,53.0651
2024-04-01,50.5696
2024-04-02,48.5005
2024-04-03,48.3211
2024-04-04,48.6746
2024-04-05,48.0326
2024-04-06,48.0326
2024-04-07,48.0326
2024-04-08,49.5315
