,FLO US Equity
2023-03-19,44.2813
2023-03-20,46.7647
2023-03-21,47.2378
2023-03-22,45.7363
2023-03-23,45.8787
2023-03-24,48.8627
2023-03-25,48.8627
2023-03-26,48.8627
2023-03-27,49.8603
2023-03-28,49.461
2023-03-29,47.9387
2023-03-30,47.9387
2023-03-31,49.6686
2023-04-01,49.6686
2023-04-02,49.6686
2023-04-03,52.2015
2023-04-04,48.5153
2023-04-05,49.3377
2023-04-06,49.0003
2023-04-07,49.0003
2023-04-08,49.0003
2023-04-09,49.0003
2023-04-10,48.1823
2023-04-11,48.331
2023-04-12,48.484
2023-04-13,47.9699
2023-04-14,45.8845
2023-04-15,45.8845
2023-04-16,45.8845
2023-04-17,47.9042
2023-04-18,48.5399
2023-04-19,47.1992
2023-04-20,47.5324
2023-04-21,48.3748
2023-04-22,48.3748
2023-04-23,48.3748
2023-04-24,47.5068
2023-04-25,48.9706
2023-04-26,48.5586
2023-04-27,51.7501
2023-04-28,51.4028
2023-04-29,51.4028
2023-04-30,51.4028
2023-05-01,53.8839
2023-05-02,51.4305
2023-05-03,56.5471
2023-05-04,58.2376
2023-05-05,57.7017
2023-05-06,57.7017
2023-05-07,57.7017
2023-05-08,58.3623
2023-05-09,60.6509
2023-05-10,59.065
2023-05-11,59.3881
2023-05-12,58.2466
2023-05-13,58.2466
2023-05-14,58.2466
2023-05-15,57.1111
2023-05-16,56.6352
2023-05-17,57.5858
2023-05-18,59.1534
2023-05-19,39.5596
2023-05-20,39.5596
2023-05-21,39.5596
2023-05-22,37.7444
2023-05-23,40.7
2023-05-24,40.6524
2023-05-25,41.4309
2023-05-26,39.9049
2023-05-27,39.9049
2023-05-28,39.9049
2023-05-29,39.9049
2023-05-30,37.2496
2023-05-31,36.218
2023-06-01,35.7907
2023-06-02,39.7604
2023-06-03,39.7604
2023-06-04,39.7604
2023-06-05,38.6615
2023-06-06,37.5868
2023-06-07,41.94
2023-06-08,41.3149
2023-06-09,40.9748
2023-06-10,40.9748
2023-06-11,40.9748
2023-06-12,38.2303
2023-06-13,39.509
2023-06-14,38.8617
2023-06-15,39.0094
2023-06-16,41.354
2023-06-17,41.354
2023-06-18,41.354
2023-06-19,41.354
2023-06-20,39.2562
2023-06-21,39.1606
2023-06-22,39.9173
2023-06-23,39.3104
2023-06-24,39.3104
2023-06-25,39.3104
2023-06-26,39.3104
2023-06-27,40.2821
2023-06-28,39.9512
2023-06-29,43.094
2023-06-30,42.9747
2023-07-01,42.9747
2023-07-02,42.9747
2023-07-03,44.9458
2023-07-04,44.9458
2023-07-05,42.8031
2023-07-06,42.0913
2023-07-07,39.3816
2023-07-08,39.3816
2023-07-09,39.3816
2023-07-10,39.7162
2023-07-11,39.6596
2023-07-12,41.6388
2023-07-13,40.3875
2023-07-14,40.0908
2023-07-15,40.0908
2023-07-16,40.0908
2023-07-17,38.6231
2023-07-18,40.949
2023-07-19,43.2589
2023-07-20,45.1496
2023-07-21,45.3952
2023-07-22,45.3952
2023-07-23,45.3952
2023-07-24,45.3252
2023-07-25,45.499
2023-07-26,45.5884
2023-07-27,44.1637
2023-07-28,46.09
2023-07-29,46.09
2023-07-30,46.09
2023-07-31,45.7017
2023-08-01,45.7962
2023-08-02,49.3522
2023-08-03,48.4252
2023-08-04,47.9174
2023-08-05,47.9174
2023-08-06,47.9174
2023-08-07,48.7514
2023-08-08,45.9599
2023-08-09,47.2846
2023-08-10,46.6926
2023-08-11,55.3646
2023-08-12,55.3646
2023-08-13,55.3646
2023-08-14,52.4238
2023-08-15,48.5375
2023-08-16,46.6438
2023-08-17,42.9815
2023-08-18,44.0968
2023-08-19,44.0968
2023-08-20,44.0968
2023-08-21,40.795
2023-08-22,39.6969
2023-08-23,40.3612
2023-08-24,39.7385
2023-08-25,42.1716
2023-08-26,42.1716
2023-08-27,42.1716
2023-08-28,41.5729
2023-08-29,40.9711
2023-08-30,41.4098
2023-08-31,43.0028
2023-09-01,39.7712
2023-09-02,39.7712
2023-09-03,39.7712
2023-09-04,39.7712
2023-09-05,37.6866
2023-09-06,37.0887
2023-09-07,40.9642
2023-09-08,41.4728
2023-09-09,41.4728
2023-09-10,41.4728
2023-09-11,44.2076
2023-09-12,42.3467
2023-09-13,41.2685
2023-09-14,42.9385
2023-09-15,41.6521
2023-09-16,41.6521
2023-09-17,41.6521
2023-09-18,44.518
2023-09-19,43.5074
2023-09-20,45.3522
2023-09-21,44.5025
2023-09-22,42.7803
2023-09-23,42.7803
2023-09-24,42.7803
2023-09-25,41.429
2023-09-26,40.8226
2023-09-27,38.6016
2023-09-28,38.9632
2023-09-29,38.4942
2023-09-30,38.4942
2023-10-01,38.4942
2023-10-02,36.7767
2023-10-03,35.7322
2023-10-04,38.9424
2023-10-05,36.6582
2023-10-06,35.7585
2023-10-07,35.7585
2023-10-08,35.7585
2023-10-09,36.7968
2023-10-10,37.5561
2023-10-11,35.7247
2023-10-12,31.2361
2023-10-13,32.8154
2023-10-14,32.8154
2023-10-15,32.8154
2023-10-16,33.7414
2023-10-17,36.4593
2023-10-18,36.4078
2023-10-19,36.0391
2023-10-20,36.0391
2023-10-21,36.0391
2023-10-22,36.0391
2023-10-23,35.2748
2023-10-24,37.7152
2023-10-25,42.2223
2023-10-26,43.242
2023-10-27,43.8402
2023-10-28,43.8402
2023-10-29,43.8402
2023-10-30,45.7005
2023-10-31,46.1202
2023-11-01,45.9732
2023-11-02,49.1586
2023-11-03,48.923
2023-11-04,48.923
2023-11-05,48.923
2023-11-06,47.7397
2023-11-07,47.502
2023-11-08,48.1255
2023-11-09,48.2164
2023-11-10,37.7483
2023-11-11,37.7483
2023-11-12,37.7483
2023-11-13,38.0212
2023-11-14,41.9693
2023-11-15,41.908
2023-11-16,40.3221
2023-11-17,41.0324
2023-11-18,41.0324
2023-11-19,41.0324
2023-11-20,41.5719
2023-11-21,41.3112
2023-11-22,44.378
2023-11-23,44.378
2023-11-24,45.4194
2023-11-25,45.4194
2023-11-26,45.4194
2023-11-27,43.862
2023-11-28,42.6249
2023-11-29,41.2217
2023-11-30,43.5364
2023-12-01,47.2336
2023-12-02,47.2336
2023-12-03,47.2336
2023-12-04,50.1398
2023-12-05,48.9342
2023-12-06,50.623
2023-12-07,52.3281
2023-12-08,50.7516
2023-12-09,50.7516
2023-12-10,50.7516
2023-12-11,52.527
2023-12-12,53.2534
2023-12-13,56.9973
2023-12-14,54.2981
2023-12-15,51.2546
2023-12-16,51.2546
2023-12-17,51.2546
2023-12-18,53.7996
2023-12-19,55.2004
2023-12-20,52.5768
2023-12-21,53.9985
2023-12-22,55.5039
2023-12-23,55.5039
2023-12-24,55.5039
2023-12-25,55.5039
2023-12-26,54.9612
2023-12-27,54.6454
2023-12-28,54.7798
2023-12-29,54.9868
2023-12-30,54.9868
2023-12-31,54.9868
2024-01-01,54.9868
2024-01-02,58.0956
2024-01-03,56.9698
2024-01-04,55.6818
2024-01-05,56.3622
2024-01-06,56.3622
2024-01-07,56.3622
2024-01-08,56.9771
2024-01-09,57.5275
2024-01-10,53.7073
2024-01-11,53.1133
2024-01-12,53.8673
2024-01-13,53.8673
2024-01-14,53.8673
2024-01-15,53.8673
2024-01-16,53.1598
2024-01-17,53.0697
2024-01-18,53.4777
2024-01-19,51.9817
2024-01-20,51.9817
2024-01-21,51.9817
2024-01-22,52.582
2024-01-23,55.6162
2024-01-24,52.7833
2024-01-25,55.0718
2024-01-26,55.3036
2024-01-27,55.3036
2024-01-28,55.3036
2024-01-29,53.7727
2024-01-30,56.2768
2024-01-31,54.4647
2024-02-01,59.9425
2024-02-02,59.2804
2024-02-03,59.2804
2024-02-04,59.2804
2024-02-05,55.8183
2024-02-06,57.3769
2024-02-07,55.6121
2024-02-08,57.179
2024-02-09,48.0283
2024-02-10,48.0283
2024-02-11,48.0283
2024-02-12,50.8748
2024-02-13,47.9632
2024-02-14,48.1678
2024-02-15,49.2008
2024-02-16,49.7533
2024-02-17,49.7533
2024-02-18,49.7533
2024-02-19,49.7533
2024-02-20,51.9819
2024-02-21,52.9629
2024-02-22,53.5519
2024-02-23,53.7516
2024-02-24,53.7516
2024-02-25,53.7516
2024-02-26,52.5061
2024-02-27,50.4649
2024-02-28,51.3347
2024-02-29,50.868
2024-03-01,49.3967
2024-03-02,49.3967
2024-03-03,49.3967
2024-03-04,51.0912
2024-03-05,50.2214
2024-03-06,52.2841
2024-03-07,50.91
2024-03-08,54.5448
2024-03-09,54.5448
2024-03-10,54.5448
2024-03-11,55.8304
2024-03-12,56.2348
2024-03-13,55.1894
2024-03-14,50.869
2024-03-15,52.0414
2024-03-16,52.0414
2024-03-17,52.0414
2024-03-18,52.6262
2024-03-19,53.5059
2024-03-20,54.7376
2024-03-21,54.9555
2024-03-22,54.5032
2024-03-23,54.5032
2024-03-24,54.5032
2024-03-25,56.0016
2024-03-26,56.2253
2024-03-27,59.3604
2024-03-28,59.5647
2024-03-29,59.5647
2024-03-30,59.5647
2024-03-31,59.5647
2024-04-01,58.3511
2024-04-02,57.2451
2024-04-03,53.6136
2024-04-04,54.8609
2024-04-05,53.6484
2024-04-06,53.6484
2024-04-07,53.6484
2024-04-08,52.996
