,ALB US Equity
2023-03-20,40.0499
2023-03-21,43.1468
2023-03-22,41.589
2023-03-23,41.4822
2023-03-24,42.1846
2023-03-25,42.1846
2023-03-26,42.1846
2023-03-27,42.5463
2023-03-28,42.3652
2023-03-29,44.5034
2023-03-30,43.9624
2023-03-31,43.5826
2023-04-01,43.5826
2023-04-02,43.5826
2023-04-03,42.8683
2023-04-04,40.5352
2023-04-05,37.473
2023-04-06,37.0163
2023-04-07,37.0163
2023-04-08,37.0163
2023-04-09,37.0163
2023-04-10,38.9645
2023-04-11,39.6743
2023-04-12,39.6718
2023-04-13,40.1877
2023-04-14,40.5849
2023-04-15,40.5849
2023-04-16,40.5849
2023-04-17,41.3581
2023-04-18,41.1743
2023-04-19,40.7314
2023-04-20,37.7099
2023-04-21,33.136
2023-04-22,33.136
2023-04-23,33.136
2023-04-24,37.298
2023-04-25,35.6564
2023-04-26,37.4282
2023-04-27,39.2576
2023-04-28,39.1245
2023-04-29,39.1245
2023-04-30,39.1245
2023-05-01,37.1481
2023-05-02,36.2528
2023-05-03,36.1388
2023-05-04,37.2804
2023-05-05,38.9491
2023-05-06,38.9491
2023-05-07,38.9491
2023-05-08,41.4099
2023-05-09,44.8657
2023-05-10,44.6721
2023-05-11,46.1334
2023-05-12,45.2909
2023-05-13,45.2909
2023-05-14,45.2909
2023-05-15,48.1471
2023-05-16,48.8139
2023-05-17,49.6236
2023-05-18,50.3762
2023-05-19,48.2967
2023-05-20,48.2967
2023-05-21,48.2967
2023-05-22,49.1486
2023-05-23,52.4494
2023-05-24,51.0733
2023-05-25,48.5805
2023-05-26,48.2516
2023-05-27,48.2516
2023-05-28,48.2516
2023-05-29,48.2516
2023-05-30,47.5282
2023-05-31,44.8102
2023-06-01,45.5869
2023-06-02,50.2104
2023-06-03,50.2104
2023-06-04,50.2104
2023-06-05,49.4676
2023-06-06,51.8049
2023-06-07,53.6304
2023-06-08,53.8835
2023-06-09,54.1683
2023-06-10,54.1683
2023-06-11,54.1683
2023-06-12,53.4123
2023-06-13,56.7133
2023-06-14,55.8978
2023-06-15,57.2977
2023-06-16,56.1771
2023-06-17,56.1771
2023-06-18,56.1771
2023-06-19,56.1771
2023-06-20,57.4496
2023-06-21,56.6761
2023-06-22,54.8573
2023-06-23,52.5396
2023-06-24,52.5396
2023-06-25,52.5396
2023-06-26,54.2704
2023-06-27,54.895
2023-06-28,50.9745
2023-06-29,51.6765
2023-06-30,53.118
2023-07-01,53.118
2023-07-02,53.118
2023-07-03,55.1936
2023-07-04,55.1936
2023-07-05,55.0955
2023-07-06,54.4898
2023-07-07,57.7841
2023-07-08,57.7841
2023-07-09,57.7841
2023-07-10,58.5147
2023-07-11,58.172
2023-07-12,59.5562
2023-07-13,58.738
2023-07-14,55.8671
2023-07-15,55.8671
2023-07-16,55.8671
2023-07-17,56.6849
2023-07-18,56.3999
2023-07-19,54.3752
2023-07-20,50.4649
2023-07-21,47.7757
2023-07-22,47.7757
2023-07-23,47.7757
2023-07-24,45.9301
2023-07-25,46.6328
2023-07-26,45.7374
2023-07-27,44.2991
2023-07-28,45.2186
2023-07-29,45.2186
2023-07-30,45.2186
2023-07-31,47.0403
2023-08-01,45.4545
2023-08-02,43.645
2023-08-03,42.4321
2023-08-04,42.776
2023-08-05,42.776
2023-08-06,42.776
2023-08-07,41.6153
2023-08-08,41.234
2023-08-09,40.7323
2023-08-10,39.838
2023-08-11,38.408
2023-08-12,38.408
2023-08-13,38.408
2023-08-14,37.754
2023-08-15,37.2493
2023-08-16,36.4068
2023-08-17,37.0813
2023-08-18,37.5047
2023-08-19,37.5047
2023-08-20,37.5047
2023-08-21,40.2462
2023-08-22,40.2983
2023-08-23,42.3885
2023-08-24,41.952
2023-08-25,41.5266
2023-08-26,41.5266
2023-08-27,41.5266
2023-08-28,41.4831
2023-08-29,46.2116
2023-08-30,46.6733
2023-08-31,46.7408
2023-09-01,47.6274
2023-09-02,47.6274
2023-09-03,47.6274
2023-09-04,47.6274
2023-09-05,47.9398
2023-09-06,42.6006
2023-09-07,41.6129
2023-09-08,40.2709
2023-09-09,40.2709
2023-09-10,40.2709
2023-09-11,41.4467
2023-09-12,40.5852
2023-09-13,40.734
2023-09-14,41.2578
2023-09-15,40.7252
2023-09-16,40.7252
2023-09-17,40.7252
2023-09-18,39.6841
2023-09-19,38.9282
2023-09-20,36.4806
2023-09-21,34.2716
2023-09-22,33.989
2023-09-23,33.989
2023-09-24,33.989
2023-09-25,33.4727
2023-09-26,32.2297
2023-09-27,31.8445
2023-09-28,39.0603
2023-09-29,38.0536
2023-09-30,38.0536
2023-10-01,38.0536
2023-10-02,35.0336
2023-10-03,33.0292
2023-10-04,34.1555
2023-10-05,32.9696
2023-10-06,36.2383
2023-10-07,36.2383
2023-10-08,36.2383
2023-10-09,34.7478
2023-10-10,38.7794
2023-10-11,40.4158
2023-10-12,43.8413
2023-10-13,40.8378
2023-10-14,40.8378
2023-10-15,40.8378
2023-10-16,43.1978
2023-10-17,44.1254
2023-10-18,38.0342
2023-10-19,35.4895
2023-10-20,33.8364
2023-10-21,33.8364
2023-10-22,33.8364
2023-10-23,33.1838
2023-10-24,34.7886
2023-10-25,33.6803
2023-10-26,33.6492
2023-10-27,33.4256
2023-10-28,33.4256
2023-10-29,33.4256
2023-10-30,31.4514
2023-10-31,31.2802
2023-11-01,30.247
2023-11-02,31.2675
2023-11-03,33.3106
2023-11-04,33.3106
2023-11-05,33.3106
2023-11-06,30.9011
2023-11-07,32.4727
2023-11-08,31.6029
2023-11-09,30.4044
2023-11-10,31.8474
2023-11-11,31.8474
2023-11-12,31.8474
2023-11-13,31.0662
2023-11-14,37.4024
2023-11-15,38.6601
2023-11-16,37.0187
2023-11-17,39.5045
2023-11-18,39.5045
2023-11-19,39.5045
2023-11-20,40.9982
2023-11-21,39.5591
2023-11-22,39.7968
2023-11-23,39.7968
2023-11-24,40.987
2023-11-25,40.987
2023-11-26,40.987
2023-11-27,38.214
2023-11-28,39.843
2023-11-29,39.6598
2023-11-30,38.9229
2023-12-01,41.5276
2023-12-02,41.5276
2023-12-03,41.5276
2023-12-04,39.3345
2023-12-05,37.1289
2023-12-06,39.7501
2023-12-07,43.1782
2023-12-08,44.4036
2023-12-09,44.4036
2023-12-10,44.4036
2023-12-11,43.8661
2023-12-12,44.5366
2023-12-13,49.8969
2023-12-14,52.3526
2023-12-15,52.802
2023-12-16,52.802
2023-12-17,52.802
2023-12-18,52.3004
2023-12-19,53.5004
2023-12-20,50.704
2023-12-21,51.8908
2023-12-22,53.7224
2023-12-23,53.7224
2023-12-24,53.7224
2023-12-25,53.7224
2023-12-26,54.6085
2023-12-27,53.2019
2023-12-28,53.2465
2023-12-29,50.9826
2023-12-30,50.9826
2023-12-31,50.9826
2024-01-01,50.9826
2024-01-02,52.0103
2024-01-03,49.0485
2024-01-04,47.2843
2024-01-05,47.2429
2024-01-06,47.2429
2024-01-07,47.2429
2024-01-08,47.5986
2024-01-09,46.3446
2024-01-10,46.0299
2024-01-11,44.205
2024-01-12,43.1329
2024-01-13,43.1329
2024-01-14,43.1329
2024-01-15,43.1329
2024-01-16,43.0914
2024-01-17,40.9475
2024-01-18,39.8878
2024-01-19,38.7918
2024-01-20,38.7918
2024-01-21,38.7918
2024-01-22,42.0298
2024-01-23,43.0501
2024-01-24,42.6701
2024-01-25,41.3119
2024-01-26,42.1294
2024-01-27,42.1294
2024-01-28,42.1294
2024-01-29,44.0773
2024-01-30,42.7956
2024-01-31,40.4504
2024-02-01,41.6616
2024-02-02,40.6021
2024-02-03,40.6021
2024-02-04,40.6021
2024-02-05,38.398
2024-02-06,40.9741
2024-02-07,42.1582
2024-02-08,41.8502
2024-02-09,42.722
2024-02-10,42.722
2024-02-11,42.722
2024-02-12,45.2464
2024-02-13,41.761
2024-02-14,43.0213
2024-02-15,44.7769
2024-02-16,47.5148
2024-02-17,47.5148
2024-02-18,47.5148
2024-02-19,47.5148
2024-02-20,44.0648
2024-02-21,46.0115
2024-02-22,45.8478
2024-02-23,47.1467
2024-02-24,47.1467
2024-02-25,47.1467
2024-02-26,47.6046
2024-02-27,51.1619
2024-02-28,52.7893
2024-02-29,55.3571
2024-03-01,57.4059
2024-03-02,57.4059
2024-03-03,57.4059
2024-03-04,52.5658
2024-03-05,43.22
2024-03-06,47.3649
2024-03-07,48.5357
2024-03-08,47.01
2024-03-09,47.01
2024-03-10,47.01
2024-03-11,49.4475
2024-03-12,49.1487
2024-03-13,49.8595
2024-03-14,47.8088
2024-03-15,48.7017
2024-03-16,48.7017
2024-03-17,48.7017
2024-03-18,49.6677
2024-03-19,48.1158
2024-03-20,49.6897
2024-03-21,49.8547
2024-03-22,48.2573
2024-03-23,48.2573
2024-03-24,48.2573
2024-03-25,47.2741
2024-03-26,47.5647
2024-03-27,51.6537
2024-03-28,52.7972
2024-03-29,52.7972
2024-03-30,52.7972
2024-03-31,52.7972
2024-04-01,51.6958
2024-04-02,50.5453
2024-04-03,51.533
2024-04-04,48.2973
2024-04-05,49.2876
2024-04-06,49.2876
2024-04-07,49.2876
2024-04-08,52.6085
