,SFM US Equity
2023-03-20,51.3027
2023-03-21,52.9891
2023-03-22,49.9884
2023-03-23,51.3073
2023-03-24,52.8334
2023-03-25,52.8334
2023-03-26,52.8334
2023-03-27,55.1162
2023-03-28,55.6984
2023-03-29,54.8226
2023-03-30,56.1077
2023-03-31,57.6048
2023-04-01,57.6048
2023-04-02,57.6048
2023-04-03,58.2326
2023-04-04,56.8692
2023-04-05,54.8044
2023-04-06,55.6958
2023-04-07,55.6958
2023-04-08,55.6958
2023-04-09,55.6958
2023-04-10,54.9853
2023-04-11,54.9471
2023-04-12,54.7897
2023-04-13,53.9112
2023-04-14,49.9388
2023-04-15,49.9388
2023-04-16,49.9388
2023-04-17,52.1679
2023-04-18,50.9312
2023-04-19,50.1002
2023-04-20,48.3609
2023-04-21,49.8317
2023-04-22,49.8317
2023-04-23,49.8317
2023-04-24,53.4013
2023-04-25,50.8805
2023-04-26,52.9798
2023-04-27,55.6166
2023-04-28,54.5495
2023-04-29,54.5495
2023-04-30,54.5495
2023-05-01,55.6425
2023-05-02,62.9194
2023-05-03,56.7477
2023-05-04,57.4125
2023-05-05,57.653
2023-05-06,57.653
2023-05-07,57.653
2023-05-08,55.89
2023-05-09,56.8505
2023-05-10,57.5303
2023-05-11,58.1119
2023-05-12,59.5806
2023-05-13,59.5806
2023-05-14,59.5806
2023-05-15,55.9032
2023-05-16,55.8366
2023-05-17,55.665
2023-05-18,55.5943
2023-05-19,57.2512
2023-05-20,57.2512
2023-05-21,57.2512
2023-05-22,54.2688
2023-05-23,54.6182
2023-05-24,55.0328
2023-05-25,54.6271
2023-05-26,54.0649
2023-05-27,54.0649
2023-05-28,54.0649
2023-05-29,54.0649
2023-05-30,51.8214
2023-05-31,49.1576
2023-06-01,43.7764
2023-06-02,44.7604
2023-06-03,44.7604
2023-06-04,44.7604
2023-06-05,43.5495
2023-06-06,44.8594
2023-06-07,47.2695
2023-06-08,47.4064
2023-06-09,48.0343
2023-06-10,48.0343
2023-06-11,48.0343
2023-06-12,49.0823
2023-06-13,51.2521
2023-06-14,52.6544
2023-06-15,50.9957
2023-06-16,47.6582
2023-06-17,47.6582
2023-06-18,47.6582
2023-06-19,47.6582
2023-06-20,45.5222
2023-06-21,45.845
2023-06-22,50.5904
2023-06-23,50.2351
2023-06-24,50.2351
2023-06-25,50.2351
2023-06-26,51.9793
2023-06-27,53.8064
2023-06-28,54.8142
2023-06-29,55.6965
2023-06-30,56.9993
2023-07-01,56.9993
2023-07-02,56.9993
2023-07-03,56.8456
2023-07-04,56.8456
2023-07-05,58.1871
2023-07-06,56.2979
2023-07-07,57.3717
2023-07-08,57.3717
2023-07-09,57.3717
2023-07-10,58.7127
2023-07-11,60.8454
2023-07-12,59.645
2023-07-13,60.4522
2023-07-14,57.8518
2023-07-15,57.8518
2023-07-16,57.8518
2023-07-17,58.8118
2023-07-18,60.3955
2023-07-19,61.5427
2023-07-20,63.8631
2023-07-21,64.4305
2023-07-22,64.4305
2023-07-23,64.4305
2023-07-24,63.9339
2023-07-25,60.5955
2023-07-26,58.7985
2023-07-27,60.1077
2023-07-28,58.805
2023-07-29,58.805
2023-07-30,58.805
2023-07-31,59.7652
2023-08-01,55.7334
2023-08-02,52.478
2023-08-03,55.8153
2023-08-04,54.1349
2023-08-05,54.1349
2023-08-06,54.1349
2023-08-07,54.6755
2023-08-08,51.5666
2023-08-09,52.1673
2023-08-10,53.4864
2023-08-11,55.2201
2023-08-12,55.2201
2023-08-13,55.2201
2023-08-14,55.1455
2023-08-15,53.3918
2023-08-16,50.7962
2023-08-17,51.6947
2023-08-18,56.5304
2023-08-19,56.5304
2023-08-20,56.5304
2023-08-21,56.6715
2023-08-22,54.9375
2023-08-23,57.1317
2023-08-24,55.3346
2023-08-25,56.8255
2023-08-26,56.8255
2023-08-27,56.8255
2023-08-28,58.0105
2023-08-29,59.6418
2023-08-30,59.3265
2023-08-31,60.2769
2023-09-01,54.8937
2023-09-02,54.8937
2023-09-03,54.8937
2023-09-04,54.8937
2023-09-05,54.8937
2023-09-06,53.4897
2023-09-07,52.8798
2023-09-08,55.9941
2023-09-09,55.9941
2023-09-10,55.9941
2023-09-11,55.9566
2023-09-12,55.419
2023-09-13,55.7333
2023-09-14,58.2023
2023-09-15,58.8184
2023-09-16,58.8184
2023-09-17,58.8184
2023-09-18,58.521
2023-09-19,57.6592
2023-09-20,58.5124
2023-09-21,59.4822
2023-09-22,60.3179
2023-09-23,60.3179
2023-09-24,60.3179
2023-09-25,62.6219
2023-09-26,59.5495
2023-09-27,62.3184
2023-09-28,63.2572
2023-09-29,63.2106
2023-09-30,63.2106
2023-10-01,63.2106
2023-10-02,59.5823
2023-10-03,57.4091
2023-10-04,60.8554
2023-10-05,59.434
2023-10-06,59.5776
2023-10-07,59.5776
2023-10-08,59.5776
2023-10-09,59.8716
2023-10-10,63.7201
2023-10-11,61.9334
2023-10-12,62.2008
2023-10-13,60.5292
2023-10-14,60.5292
2023-10-15,60.5292
2023-10-16,55.6068
2023-10-17,58.9199
2023-10-18,58.1842
2023-10-19,55.5768
2023-10-20,55.9027
2023-10-21,55.9027
2023-10-22,55.9027
2023-10-23,56.4139
2023-10-24,59.8156
2023-10-25,60.3754
2023-10-26,59.1177
2023-10-27,58.307
2023-10-28,58.307
2023-10-29,58.307
2023-10-30,57.8556
2023-10-31,52.7478
2023-11-01,47.9714
2023-11-02,49.944
2023-11-03,51.382
2023-11-04,51.382
2023-11-05,51.382
2023-11-06,48.4108
2023-11-07,48.4108
2023-11-08,46.7658
2023-11-09,48.8949
2023-11-10,49.4181
2023-11-11,49.4181
2023-11-12,49.4181
2023-11-13,52.1423
2023-11-14,51.7401
2023-11-15,53.021
2023-11-16,49.5687
2023-11-17,49.7314
2023-11-18,49.7314
2023-11-19,49.7314
2023-11-20,50.5894
2023-11-21,47.5235
2023-11-22,51.4337
2023-11-23,51.4337
2023-11-24,52.5138
2023-11-25,52.5138
2023-11-26,52.5138
2023-11-27,53.2016
2023-11-28,51.7846
2023-11-29,51.147
2023-11-30,55.5019
2023-12-01,57.7438
2023-12-02,57.7438
2023-12-03,57.7438
2023-12-04,61.3417
2023-12-05,60.9125
2023-12-06,61.4703
2023-12-07,63.0826
2023-12-08,62.2102
2023-12-09,62.2102
2023-12-10,62.2102
2023-12-11,63.3721
2023-12-12,64.6508
2023-12-13,68.1241
2023-12-14,62.866
2023-12-15,64.5562
2023-12-16,64.5562
2023-12-17,64.5562
2023-12-18,64.6143
2023-12-19,64.2149
2023-12-20,63.0782
2023-12-21,64.6645
2023-12-22,65.0326
2023-12-23,65.0326
2023-12-24,65.0326
2023-12-25,65.0326
2023-12-26,61.7076
2023-12-27,62.0422
2023-12-28,61.0489
2023-12-29,61.7528
2023-12-30,61.7528
2023-12-31,61.7528
2024-01-01,61.7528
2024-01-02,63.8478
2024-01-03,59.5652
2024-01-04,62.1264
2024-01-05,62.532
2024-01-06,62.532
2024-01-07,62.532
2024-01-08,63.6347
2024-01-09,61.8248
2024-01-10,62.4436
2024-01-11,62.4436
2024-01-12,63.8543
2024-01-13,63.8543
2024-01-14,63.8543
2024-01-15,63.8543
2024-01-16,65.4932
2024-01-17,66.4536
2024-01-18,66.8997
2024-01-19,66.9616
2024-01-20,66.9616
2024-01-21,66.9616
2024-01-22,67.1736
2024-01-23,64.314
2024-01-24,56.9742
2024-01-25,58.8339
2024-01-26,58.5199
2024-01-27,58.5199
2024-01-28,58.5199
2024-01-29,60.0398
2024-01-30,61.7021
2024-01-31,59.1563
2024-02-01,61.9685
2024-02-02,61.4701
2024-02-03,61.4701
2024-02-04,61.4701
2024-02-05,60.6058
2024-02-06,58.8926
2024-02-07,56.1882
2024-02-08,58.223
2024-02-09,59.2385
2024-02-10,59.2385
2024-02-11,59.2385
2024-02-12,61.5192
2024-02-13,58.3143
2024-02-14,60.0109
2024-02-15,61.4582
2024-02-16,61.9333
2024-02-17,61.9333
2024-02-18,61.9333
2024-02-19,61.9333
2024-02-20,62.4126
2024-02-21,60.828
2024-02-22,63.3032
2024-02-23,72.6055
2024-02-24,72.6055
2024-02-25,72.6055
2024-02-26,73.4476
2024-02-27,74.1426
2024-02-28,75.1732
2024-02-29,75.8023
2024-03-01,76.7983
2024-03-02,76.7983
2024-03-03,76.7983
2024-03-04,76.9943
2024-03-05,74.5935
2024-03-06,75.1209
2024-03-07,75.0158
2024-03-08,75.0639
2024-03-09,75.0639
2024-03-10,75.0639
2024-03-11,72.1885
2024-03-12,72.4208
2024-03-13,72.9297
2024-03-14,72.9855
2024-03-15,74.8602
2024-03-16,74.8602
2024-03-17,74.8602
2024-03-18,70.5208
2024-03-19,63.5931
2024-03-20,65.4303
2024-03-21,65.4777
2024-03-22,67.4341
2024-03-23,67.4341
2024-03-24,67.4341
2024-03-25,66.9397
2024-03-26,67.6752
2024-03-27,67.8755
2024-03-28,68.5574
2024-03-29,68.5574
2024-03-30,68.5574
2024-03-31,68.5574
2024-04-01,65.7044
2024-04-02,66.0238
2024-04-03,64.3593
2024-04-04,62.0737
2024-04-05,63.7212
2024-04-06,63.7212
2024-04-07,63.7212
2024-04-08,63.8125
