,GD US Equity
2023-03-21,42.9451
2023-03-22,40.8235
2023-03-23,41.6591
2023-03-24,44.7671
2023-03-25,44.7671
2023-03-26,44.7671
2023-03-27,46.1075
2023-03-28,46.5199
2023-03-29,47.666
2023-03-30,47.4153
2023-03-31,48.9559
2023-04-01,48.9559
2023-04-02,48.9559
2023-04-03,52.4342
2023-04-04,49.8596
2023-04-05,49.5779
2023-04-06,48.5188
2023-04-07,48.5188
2023-04-08,48.5188
2023-04-09,48.5188
2023-04-10,49.6918
2023-04-11,49.0193
2023-04-12,49.8918
2023-04-13,50.6616
2023-04-14,49.6588
2023-04-15,49.6588
2023-04-16,49.6588
2023-04-17,51.2934
2023-04-18,51.7512
2023-04-19,50.6095
2023-04-20,49.3663
2023-04-21,47.032
2023-04-22,47.032
2023-04-23,47.032
2023-04-24,46.5583
2023-04-25,44.9724
2023-04-26,38.8237
2023-04-27,39.7502
2023-04-28,42.5248
2023-04-29,42.5248
2023-04-30,42.5248
2023-05-01,42.3649
2023-05-02,38.6943
2023-05-03,36.7636
2023-05-04,36.0443
2023-05-05,39.2964
2023-05-06,39.2964
2023-05-07,39.2964
2023-05-08,38.4982
2023-05-09,39.0171
2023-05-10,39.3735
2023-05-11,37.0138
2023-05-12,39.0865
2023-05-13,39.0865
2023-05-14,39.0865
2023-05-15,39.3567
2023-05-16,37.5508
2023-05-17,41.5038
2023-05-18,41.2216
2023-05-19,41.0145
2023-05-20,41.0145
2023-05-21,41.0145
2023-05-22,42.9936
2023-05-23,38.9651
2023-05-24,38.6824
2023-05-25,37.2318
2023-05-26,38.2212
2023-05-27,38.2212
2023-05-28,38.2212
2023-05-29,38.2212
2023-05-30,38.2143
2023-05-31,37.47
2023-06-01,38.8076
2023-06-02,42.9364
2023-06-03,42.9364
2023-06-04,42.9364
2023-06-05,43.1054
2023-06-06,44.7555
2023-06-07,48.1181
2023-06-08,47.5495
2023-06-09,46.4234
2023-06-10,46.4234
2023-06-11,46.4234
2023-06-12,47.2377
2023-06-13,47.994
2023-06-14,46.4399
2023-06-15,49.3074
2023-06-16,51.5711
2023-06-17,51.5711
2023-06-18,51.5711
2023-06-19,51.5711
2023-06-20,49.7834
2023-06-21,51.6936
2023-06-22,48.7947
2023-06-23,46.9722
2023-06-24,46.9722
2023-06-25,46.9722
2023-06-26,46.7093
2023-06-27,46.6823
2023-06-28,45.7156
2023-06-29,49.1192
2023-06-30,49.9431
2023-07-01,49.9431
2023-07-02,49.9431
2023-07-03,50.5642
2023-07-04,50.5642
2023-07-05,49.9636
2023-07-06,50.3898
2023-07-07,50.2494
2023-07-08,50.2494
2023-07-09,50.2494
2023-07-10,50.8273
2023-07-11,53.4647
2023-07-12,53.9046
2023-07-13,53.1194
2023-07-14,51.1737
2023-07-15,51.1737
2023-07-16,51.1737
2023-07-17,52.3301
2023-07-18,49.0669
2023-07-19,49.1014
2023-07-20,51.9463
2023-07-21,51.2321
2023-07-22,51.2321
2023-07-23,51.2321
2023-07-24,53.5807
2023-07-25,53.9612
2023-07-26,58.6205
2023-07-27,55.0515
2023-07-28,57.5959
2023-07-29,57.5959
2023-07-30,57.5959
2023-07-31,58.4077
2023-08-01,59.895
2023-08-02,60.6476
2023-08-03,59.8559
2023-08-04,57.8158
2023-08-05,57.8158
2023-08-06,57.8158
2023-08-07,60.5465
2023-08-08,57.2664
2023-08-09,58.6879
2023-08-10,58.1131
2023-08-11,59.2569
2023-08-12,59.2569
2023-08-13,59.2569
2023-08-14,58.4867
2023-08-15,54.6471
2023-08-16,55.0802
2023-08-17,53.6066
2023-08-18,55.6309
2023-08-19,55.6309
2023-08-20,55.6309
2023-08-21,55.4648
2023-08-22,55.4648
2023-08-23,56.0466
2023-08-24,54.7953
2023-08-25,54.4233
2023-08-26,54.4233
2023-08-27,54.4233
2023-08-28,56.2864
2023-08-29,57.1107
2023-08-30,58.2213
2023-08-31,57.3753
2023-09-01,56.9898
2023-09-02,56.9898
2023-09-03,56.9898
2023-09-04,56.9898
2023-09-05,52.8537
2023-09-06,46.7567
2023-09-07,47.5159
2023-09-08,46.6345
2023-09-09,46.6345
2023-09-10,46.6345
2023-09-11,44.9516
2023-09-12,46.3413
2023-09-13,49.1073
2023-09-14,51.1052
2023-09-15,53.8477
2023-09-16,53.8477
2023-09-17,53.8477
2023-09-18,54.1354
2023-09-19,52.351
2023-09-20,55.1416
2023-09-21,50.9461
2023-09-22,47.3512
2023-09-23,47.3512
2023-09-24,47.3512
2023-09-25,48.4045
2023-09-26,47.2681
2023-09-27,50.232
2023-09-28,51.6185
2023-09-29,50.1422
2023-09-30,50.1422
2023-10-01,50.1422
2023-10-02,52.0984
2023-10-03,49.8381
2023-10-04,48.4384
2023-10-05,47.2054
2023-10-06,50.5051
2023-10-07,50.5051
2023-10-08,50.5051
2023-10-09,64.0239
2023-10-10,62.3052
2023-10-11,62.9364
2023-10-12,62.5654
2023-10-13,65.6726
2023-10-14,65.6726
2023-10-15,65.6726
2023-10-16,65.503
2023-10-17,63.8971
2023-10-18,62.4517
2023-10-19,60.6439
2023-10-20,57.8408
2023-10-21,57.8408
2023-10-22,57.8408
2023-10-23,56.2937
2023-10-24,56.1053
2023-10-25,61.9961
2023-10-26,60.3472
2023-10-27,58.3513
2023-10-28,58.3513
2023-10-29,58.3513
2023-10-30,58.7987
2023-10-31,60.2101
2023-11-01,61.0339
2023-11-02,61.8048
2023-11-03,61.0418
2023-11-04,61.0418
2023-11-05,61.0418
2023-11-06,61.4845
2023-11-07,60.3031
2023-11-08,59.6022
2023-11-09,57.7251
2023-11-10,60.063
2023-11-11,60.063
2023-11-12,60.063
2023-11-13,62.0157
2023-11-14,62.7511
2023-11-15,60.6432
2023-11-16,60.1456
2023-11-17,59.5691
2023-11-18,59.5691
2023-11-19,59.5691
2023-11-20,60.3214
2023-11-21,60.758
2023-11-22,61.3996
2023-11-23,61.3996
2023-11-24,61.7512
2023-11-25,61.7512
2023-11-26,61.7512
2023-11-27,60.0866
2023-11-28,58.8147
2023-11-29,58.3774
2023-11-30,60.063
2023-12-01,62.0822
2023-12-02,62.0822
2023-12-03,62.0822
2023-12-04,63.8346
2023-12-05,62.275
2023-12-06,63.0254
2023-12-07,62.4676
2023-12-08,63.0559
2023-12-09,63.0559
2023-12-10,63.0559
2023-12-11,63.153
2023-12-12,63.7444
2023-12-13,65.6803
2023-12-14,59.8198
2023-12-15,60.895
2023-12-16,60.895
2023-12-17,60.895
2023-12-18,61.1409
2023-12-19,61.9302
2023-12-20,56.8586
2023-12-21,59.1522
2023-12-22,60.4189
2023-12-23,60.4189
2023-12-24,60.4189
2023-12-25,60.4189
2023-12-26,61.9608
2023-12-27,62.8269
2023-12-28,63.3295
2023-12-29,64.4026
2023-12-30,64.4026
2023-12-31,64.4026
2024-01-01,64.4026
2024-01-02,63.0674
2024-01-03,60.5667
2024-01-04,60.1356
2024-01-05,57.4564
2024-01-06,57.4564
2024-01-07,57.4564
2024-01-08,57.3636
2024-01-09,54.4317
2024-01-10,54.441
2024-01-11,52.9702
2024-01-12,57.3967
2024-01-13,57.3967
2024-01-14,57.3967
2024-01-15,57.3967
2024-01-16,52.9894
2024-01-17,52.3102
2024-01-18,54.3678
2024-01-19,52.7207
2024-01-20,52.7207
2024-01-21,52.7207
2024-01-22,53.1041
2024-01-23,52.6936
2024-01-24,61.9152
2024-01-25,64.7334
2024-01-26,63.9076
2024-01-27,63.9076
2024-01-28,63.9076
2024-01-29,63.5995
2024-01-30,65.8819
2024-01-31,62.0729
2024-02-01,63.1974
2024-02-02,61.5897
2024-02-03,61.5897
2024-02-04,61.5897
2024-02-05,61.747
2024-02-06,63.1037
2024-02-07,63.9569
2024-02-08,63.8587
2024-02-09,64.5715
2024-02-10,64.5715
2024-02-11,64.5715
2024-02-12,63.7726
2024-02-13,61.2848
2024-02-14,62.5642
2024-02-15,63.1669
2024-02-16,62.519
2024-02-17,62.519
2024-02-18,62.519
2024-02-19,62.519
2024-02-20,61.9206
2024-02-21,63.9966
2024-02-22,64.2882
2024-02-23,65.2497
2024-02-24,65.2497
2024-02-25,65.2497
2024-02-26,64.3286
2024-02-27,64.8073
2024-02-28,65.2402
2024-02-29,63.8289
2024-03-01,62.1237
2024-03-02,62.1237
2024-03-03,62.1237
2024-03-04,64.2228
2024-03-05,62.7754
2024-03-06,62.8534
2024-03-07,61.9534
2024-03-08,60.9827
2024-03-09,60.9827
2024-03-10,60.9827
2024-03-11,61.8081
2024-03-12,62.973
2024-03-13,63.5644
2024-03-14,63.5983
2024-03-15,63.309
2024-03-16,63.309
2024-03-17,63.309
2024-03-18,65.3597
2024-03-19,67.0345
2024-03-20,69.1299
2024-03-21,67.2524
2024-03-22,66.9725
2024-03-23,66.9725
2024-03-24,66.9725
2024-03-25,63.6533
2024-03-26,62.7239
2024-03-27,65.6476
2024-03-28,66.1047
2024-03-29,66.1047
2024-03-30,66.1047
2024-03-31,66.1047
2024-04-01,72.0188
2024-04-02,70.5983
2024-04-03,71.2659
2024-04-04,72.1366
2024-04-05,73.2124
2024-04-06,73.2124
2024-04-07,73.2124
2024-04-08,70.2766
