,BIG US Equity
2023-03-19,38.2252
2023-03-20,36.2337
2023-03-21,35.3718
2023-03-22,33.9298
2023-03-23,32.7662
2023-03-24,33.842
2023-03-25,33.842
2023-03-26,33.842
2023-03-27,34.1886
2023-03-28,35.0436
2023-03-29,34.525
2023-03-30,34.84
2023-03-31,37.8801
2023-04-01,37.8801
2023-04-02,37.8801
2023-04-03,39.1738
2023-04-04,40.5531
2023-04-05,38.3066
2023-04-06,38.0884
2023-04-07,38.0884
2023-04-08,38.0884
2023-04-09,38.0884
2023-04-10,41.1602
2023-04-11,44.1648
2023-04-12,40.723
2023-04-13,40.9062
2023-04-14,39.1533
2023-04-15,39.1533
2023-04-16,39.1533
2023-04-17,38.7242
2023-04-18,38.1678
2023-04-19,37.6088
2023-04-20,36.9555
2023-04-21,33.2563
2023-04-22,33.2563
2023-04-23,33.2563
2023-04-24,37.5818
2023-04-25,35.5284
2023-04-26,35.3951
2023-04-27,36.8661
2023-04-28,37.7941
2023-04-29,37.7941
2023-04-30,37.7941
2023-05-01,37.0528
2023-05-02,36.0293
2023-05-03,37.1076
2023-05-04,36.9848
2023-05-05,39.1218
2023-05-06,39.1218
2023-05-07,39.1218
2023-05-08,38.2383
2023-05-09,38.9253
2023-05-10,38.4153
2023-05-11,37.5667
2023-05-12,37.1255
2023-05-13,37.1255
2023-05-14,37.1255
2023-05-15,36.411
2023-05-16,35.1769
2023-05-17,39.1551
2023-05-18,37.8998
2023-05-19,37.3153
2023-05-20,37.3153
2023-05-21,37.3153
2023-05-22,37.5497
2023-05-23,36.7327
2023-05-24,36.5182
2023-05-25,35.0371
2023-05-26,31.971
2023-05-27,31.971
2023-05-28,31.971
2023-05-29,31.971
2023-05-30,29.5985
2023-05-31,28.6164
2023-06-01,28.2339
2023-06-02,35.3826
2023-06-03,35.3826
2023-06-04,35.3826
2023-06-05,34.8735
2023-06-06,42.788
2023-06-07,43.1499
2023-06-08,41.4546
2023-06-09,40.1176
2023-06-10,40.1176
2023-06-11,40.1176
2023-06-12,40.6489
2023-06-13,45.9274
2023-06-14,44.5269
2023-06-15,48.3934
2023-06-16,45.2991
2023-06-17,45.2991
2023-06-18,45.2991
2023-06-19,45.2991
2023-06-20,44.0683
2023-06-21,46.8216
2023-06-22,46.4164
2023-06-23,49.47
2023-06-24,49.47
2023-06-25,49.47
2023-06-26,49.9436
2023-06-27,51.4991
2023-06-28,49.4297
2023-06-29,50.0599
2023-06-30,50.3236
2023-07-01,50.3236
2023-07-02,50.3236
2023-07-03,51.3115
2023-07-04,51.3115
2023-07-05,52.2928
2023-07-06,51.1043
2023-07-07,52.2654
2023-07-08,52.2654
2023-07-09,52.2654
2023-07-10,54.4295
2023-07-11,53.8202
2023-07-12,53.4225
2023-07-13,50.5868
2023-07-14,49.1951
2023-07-15,49.1951
2023-07-16,49.1951
2023-07-17,47.8338
2023-07-18,49.9006
2023-07-19,51.718
2023-07-20,51.7984
2023-07-21,49.9486
2023-07-22,49.9486
2023-07-23,49.9486
2023-07-24,52.3242
2023-07-25,52.1917
2023-07-26,55.0944
2023-07-27,54.6767
2023-07-28,55.643
2023-07-29,55.643
2023-07-30,55.643
2023-07-31,55.1564
2023-08-01,53.37
2023-08-02,51.0582
2023-08-03,52.3812
2023-08-04,53.3078
2023-08-05,53.3078
2023-08-06,53.3078
2023-08-07,52.5386
2023-08-08,49.7538
2023-08-09,48.8607
2023-08-10,47.9263
2023-08-11,46.8666
2023-08-12,46.8666
2023-08-13,46.8666
2023-08-14,46.9172
2023-08-15,46.779
2023-08-16,44.821
2023-08-17,42.3478
2023-08-18,41.7317
2023-08-19,41.7317
2023-08-20,41.7317
2023-08-21,39.4742
2023-08-22,38.7514
2023-08-23,38.2179
2023-08-24,37.0131
2023-08-25,37.2051
2023-08-26,37.2051
2023-08-27,37.2051
2023-08-28,38.1797
2023-08-29,47.6023
2023-08-30,43.4807
2023-08-31,40.769
2023-09-01,41.7708
2023-09-02,41.7708
2023-09-03,41.7708
2023-09-04,41.7708
2023-09-05,40.3245
2023-09-06,40.8925
2023-09-07,40.2795
2023-09-08,39.2415
2023-09-09,39.2415
2023-09-10,39.2415
2023-09-11,40.6065
2023-09-12,40.0848
2023-09-13,39.1918
2023-09-14,38.9302
2023-09-15,38.5875
2023-09-16,38.5875
2023-09-17,38.5875
2023-09-18,38.1628
2023-09-19,37.8883
2023-09-20,38.1513
2023-09-21,37.4541
2023-09-22,37.0014
2023-09-23,37.0014
2023-09-24,37.0014
2023-09-25,36.5856
2023-09-26,35.3924
2023-09-27,35.3102
2023-09-28,37.7038
2023-09-29,39.6529
2023-09-30,39.6529
2023-10-01,39.6529
2023-10-02,37.8386
2023-10-03,36.3338
2023-10-04,35.4585
2023-10-05,34.7573
2023-10-06,35.9141
2023-10-07,35.9141
2023-10-08,35.9141
2023-10-09,37.0683
2023-10-10,40.4697
2023-10-11,39.4157
2023-10-12,37.7071
2023-10-13,39.1813
2023-10-14,39.1813
2023-10-15,39.1813
2023-10-16,41.4048
2023-10-17,42.1808
2023-10-18,43.1019
2023-10-19,42.0361
2023-10-20,43.1272
2023-10-21,43.1272
2023-10-22,43.1272
2023-10-23,40.9476
2023-10-24,40.5341
2023-10-25,40.8431
2023-10-26,41.0807
2023-10-27,40.3543
2023-10-28,40.3543
2023-10-29,40.3543
2023-10-30,41.5065
2023-10-31,42.4916
2023-11-01,41.2926
2023-11-02,43.8337
2023-11-03,44.8689
2023-11-04,44.8689
2023-11-05,44.8689
2023-11-06,43.2208
2023-11-07,42.053
2023-11-08,41.2044
2023-11-09,38.6135
2023-11-10,38.4468
2023-11-11,38.4468
2023-11-12,38.4468
2023-11-13,37.6617
2023-11-14,41.126
2023-11-15,43.6988
2023-11-16,42.2807
2023-11-17,43.111
2023-11-18,43.111
2023-11-19,43.111
2023-11-20,42.5412
2023-11-21,41.6553
2023-11-22,42.5395
2023-11-23,42.5395
2023-11-24,43.5137
2023-11-25,43.5137
2023-11-26,43.5137
2023-11-27,43.5137
2023-11-28,45.4915
2023-11-29,49.1736
2023-11-30,52.7039
2023-12-01,59.5656
2023-12-02,59.5656
2023-12-03,59.5656
2023-12-04,56.2209
2023-12-05,53.8739
2023-12-06,55.3352
2023-12-07,57.5605
2023-12-08,56.4691
2023-12-09,56.4691
2023-12-10,56.4691
2023-12-11,58.0596
2023-12-12,57.9087
2023-12-13,61.5301
2023-12-14,64.0018
2023-12-15,59.6003
2023-12-16,59.6003
2023-12-17,59.6003
2023-12-18,59.319
2023-12-19,60.1937
2023-12-20,59.0266
2023-12-21,58.5132
2023-12-22,58.1395
2023-12-23,58.1395
2023-12-24,58.1395
2023-12-25,58.1395
2023-12-26,62.2767
2023-12-27,64.0059
2023-12-28,63.237
2023-12-29,61.6287
2023-12-30,61.6287
2023-12-31,61.6287
2024-01-01,61.6287
2024-01-02,62.5666
2024-01-03,58.4986
2024-01-04,57.7221
2024-01-05,57.293
2024-01-06,57.293
2024-01-07,57.293
2024-01-08,58.2037
2024-01-09,56.2335
2024-01-10,55.0203
2024-01-11,52.7358
2024-01-12,50.8175
2024-01-13,50.8175
2024-01-14,50.8175
2024-01-15,50.8175
2024-01-16,51.5096
2024-01-17,52.699
2024-01-18,52.1419
2024-01-19,48.9943
2024-01-20,48.9943
2024-01-21,48.9943
2024-01-22,49.991
2024-01-23,51.3035
2024-01-24,52.7157
2024-01-25,51.1126
2024-01-26,48.714
2024-01-27,48.714
2024-01-28,48.714
2024-01-29,48.6484
2024-01-30,48.3119
2024-01-31,46.2595
2024-02-01,47.5242
2024-02-02,46.9195
2024-02-03,46.9195
2024-02-04,46.9195
2024-02-05,44.3263
2024-02-06,45.1109
2024-02-07,44.3989
2024-02-08,45.6887
2024-02-09,44.2936
2024-02-10,44.2936
2024-02-11,44.2936
2024-02-12,36.1396
2024-02-13,35.0278
2024-02-14,36.404
2024-02-15,41.3204
2024-02-16,42.6608
2024-02-17,42.6608
2024-02-18,42.6608
2024-02-19,42.6608
2024-02-20,40.9789
2024-02-21,39.8463
2024-02-22,39.921
2024-02-23,42.0784
2024-02-24,42.0784
2024-02-25,42.0784
2024-02-26,42.5202
2024-02-27,48.3603
2024-02-28,48.9222
2024-02-29,49.2396
2024-03-01,49.3698
2024-03-02,49.3698
2024-03-03,49.3698
2024-03-04,48.0938
2024-03-05,47.6479
2024-03-06,46.7511
2024-03-07,48.1921
2024-03-08,43.2846
2024-03-09,43.2846
2024-03-10,43.2846
2024-03-11,41.6593
2024-03-12,40.9696
2024-03-13,40.9696
2024-03-14,39.6721
2024-03-15,39.9182
2024-03-16,39.9182
2024-03-17,39.9182
2024-03-18,39.0397
2024-03-19,39.3847
2024-03-20,42.9737
2024-03-21,42.5494
2024-03-22,41.052
2024-03-23,41.052
2024-03-24,41.052
2024-03-25,42.1472
2024-03-26,40.6449
2024-03-27,44.4927
2024-03-28,46.1075
2024-03-29,46.1075
2024-03-30,46.1075
2024-03-31,46.1075
2024-04-01,46.4147
2024-04-02,44.4491
2024-04-03,43.6836
2024-04-04,41.8209
2024-04-05,42.8296
2024-04-06,42.8296
2024-04-07,42.8296
2024-04-08,43.6715
