,NGVT US Equity
2023-03-20,40.8143
2023-03-21,43.1027
2023-03-22,41.184
2023-03-23,40.4302
2023-03-24,40.0285
2023-03-25,40.0285
2023-03-26,40.0285
2023-03-27,40.9799
2023-03-28,39.9628
2023-03-29,41.616
2023-03-30,41.5758
2023-03-31,43.9126
2023-04-01,43.9126
2023-04-02,43.9126
2023-04-03,43.5672
2023-04-04,42.5924
2023-04-05,43.1335
2023-04-06,41.9076
2023-04-07,41.9076
2023-04-08,41.9076
2023-04-09,41.9076
2023-04-10,44.7607
2023-04-11,47.1036
2023-04-12,46.468
2023-04-13,48.2798
2023-04-14,46.6941
2023-04-15,46.6941
2023-04-16,46.6941
2023-04-17,46.7081
2023-04-18,45.7486
2023-04-19,45.6101
2023-04-20,45.0586
2023-04-21,44.7979
2023-04-22,44.7979
2023-04-23,44.7979
2023-04-24,46.6033
2023-04-25,43.4305
2023-04-26,42.7762
2023-04-27,45.0701
2023-04-28,46.5377
2023-04-29,46.5377
2023-04-30,46.5377
2023-05-01,46.3333
2023-05-02,44.5913
2023-05-03,44.8242
2023-05-04,37.7437
2023-05-05,34.2
2023-05-06,34.2
2023-05-07,34.2
2023-05-08,32.979
2023-05-09,32.0703
2023-05-10,30.9063
2023-05-11,30.7813
2023-05-12,29.3615
2023-05-13,29.3615
2023-05-14,29.3615
2023-05-15,29.1136
2023-05-16,27.6714
2023-05-17,29.6835
2023-05-18,27.3376
2023-05-19,28.3555
2023-05-20,28.3555
2023-05-21,28.3555
2023-05-22,30.5964
2023-05-23,31.2966
2023-05-24,30.3311
2023-05-25,29.6032
2023-05-26,29.4168
2023-05-27,29.4168
2023-05-28,29.4168
2023-05-29,29.4168
2023-05-30,29.0773
2023-05-31,27.375
2023-06-01,27.882
2023-06-02,35.6718
2023-06-03,35.6718
2023-06-04,35.6718
2023-06-05,35.5988
2023-06-06,38.3396
2023-06-07,40.3407
2023-06-08,38.6478
2023-06-09,40.0199
2023-06-10,40.0199
2023-06-11,40.0199
2023-06-12,40.1301
2023-06-13,40.0757
2023-06-14,39.3908
2023-06-15,40.1924
2023-06-16,41.2526
2023-06-17,41.2526
2023-06-18,41.2526
2023-06-19,41.2526
2023-06-20,38.0454
2023-06-21,40.3677
2023-06-22,40.0079
2023-06-23,39.2392
2023-06-24,39.2392
2023-06-25,39.2392
2023-06-26,41.677
2023-06-27,45.1327
2023-06-28,45.8667
2023-06-29,49.4652
2023-06-30,49.0419
2023-07-01,49.0419
2023-07-02,49.0419
2023-07-03,49.7026
2023-07-04,49.7026
2023-07-05,47.6865
2023-07-06,47.087
2023-07-07,49.8727
2023-07-08,49.8727
2023-07-09,49.8727
2023-07-10,49.9307
2023-07-11,52.0135
2023-07-12,53.1127
2023-07-13,52.796
2023-07-14,52.089
2023-07-15,52.089
2023-07-16,52.089
2023-07-17,52.5225
2023-07-18,53.0528
2023-07-19,54.1871
2023-07-20,53.9176
2023-07-21,54.1065
2023-07-22,54.1065
2023-07-23,54.1065
2023-07-24,54.6673
2023-07-25,55.6914
2023-07-26,56.4546
2023-07-27,58.3562
2023-07-28,56.4288
2023-07-29,56.4288
2023-07-30,56.4288
2023-07-31,57.4298
2023-08-01,54.1142
2023-08-02,52.2788
2023-08-03,42.9301
2023-08-04,47.4217
2023-08-05,47.4217
2023-08-06,47.4217
2023-08-07,41.8672
2023-08-08,44.5658
2023-08-09,42.88
2023-08-10,42.2366
2023-08-11,41.712
2023-08-12,41.712
2023-08-13,41.712
2023-08-14,39.9429
2023-08-15,38.2343
2023-08-16,36.9175
2023-08-17,40.4132
2023-08-18,42.1545
2023-08-19,42.1545
2023-08-20,42.1545
2023-08-21,41.4999
2023-08-22,42.0737
2023-08-23,41.5496
2023-08-24,42.2613
2023-08-25,42.5573
2023-08-26,42.5573
2023-08-27,42.5573
2023-08-28,43.1271
2023-08-29,46.2725
2023-08-30,46.1229
2023-08-31,46.3513
2023-09-01,47.5988
2023-09-02,47.5988
2023-09-03,47.5988
2023-09-04,47.5988
2023-09-05,45.1955
2023-09-06,44.4765
2023-09-07,42.2056
2023-09-08,41.4079
2023-09-09,41.4079
2023-09-10,41.4079
2023-09-11,40.8159
2023-09-12,41.6045
2023-09-13,41.1855
2023-09-14,44.89
2023-09-15,43.3506
2023-09-16,43.3506
2023-09-17,43.3506
2023-09-18,42.6018
2023-09-19,41.4765
2023-09-20,40.9578
2023-09-21,40.138
2023-09-22,38.1749
2023-09-23,38.1749
2023-09-24,38.1749
2023-09-25,38.9625
2023-09-26,38.6675
2023-09-27,39.0796
2023-09-28,41.1673
2023-09-29,40.3272
2023-09-30,40.3272
2023-10-01,40.3272
2023-10-02,38.5975
2023-10-03,34.4761
2023-10-04,34.072
2023-10-05,33.2428
2023-10-06,33.6603
2023-10-07,33.6603
2023-10-08,33.6603
2023-10-09,32.7997
2023-10-10,33.8306
2023-10-11,33.5336
2023-10-12,32.6081
2023-10-13,31.9155
2023-10-14,31.9155
2023-10-15,31.9155
2023-10-16,35.1644
2023-10-17,37.3529
2023-10-18,35.5451
2023-10-19,33.8744
2023-10-20,35.3508
2023-10-21,35.3508
2023-10-22,35.3508
2023-10-23,35.471
2023-10-24,34.2713
2023-10-25,32.8202
2023-10-26,34.927
2023-10-27,35.1251
2023-10-28,35.1251
2023-10-29,35.1251
2023-10-30,36.622
2023-10-31,37.0974
2023-11-01,35.5997
2023-11-02,42.6668
2023-11-03,43.7588
2023-11-04,43.7588
2023-11-05,43.7588
2023-11-06,39.6292
2023-11-07,38.6415
2023-11-08,38.1092
2023-11-09,36.0918
2023-11-10,37.2375
2023-11-11,37.2375
2023-11-12,37.2375
2023-11-13,36.7563
2023-11-14,42.1088
2023-11-15,42.3924
2023-11-16,40.5434
2023-11-17,43.0127
2023-11-18,43.0127
2023-11-19,43.0127
2023-11-20,43.0733
2023-11-21,41.1267
2023-11-22,42.0921
2023-11-23,42.0921
2023-11-24,43.0167
2023-11-25,43.0167
2023-11-26,43.0167
2023-11-27,41.2216
2023-11-28,41.4178
2023-11-29,43.0777
2023-11-30,41.9611
2023-12-01,46.0105
2023-12-02,46.0105
2023-12-03,46.0105
2023-12-04,45.0997
2023-12-05,42.9343
2023-12-06,43.8156
2023-12-07,47.8613
2023-12-08,48.6672
2023-12-09,48.6672
2023-12-10,48.6672
2023-12-11,46.555
2023-12-12,46.3333
2023-12-13,51.4309
2023-12-14,56.1447
2023-12-15,55.3922
2023-12-16,55.3922
2023-12-17,55.3922
2023-12-18,55.6919
2023-12-19,56.7
2023-12-20,54.4799
2023-12-21,55.747
2023-12-22,57.9754
2023-12-23,57.9754
2023-12-24,57.9754
2023-12-25,57.9754
2023-12-26,58.1774
2023-12-27,57.0627
2023-12-28,57.4309
2023-12-29,56.5324
2023-12-30,56.5324
2023-12-31,56.5324
2024-01-01,56.5324
2024-01-02,56.0264
2024-01-03,50.3007
2024-01-04,49.4675
2024-01-05,49.003
2024-01-06,49.003
2024-01-07,49.003
2024-01-08,50.4471
2024-01-09,48.6211
2024-01-10,48.2597
2024-01-11,46.4042
2024-01-12,45.6878
2024-01-13,45.6878
2024-01-14,45.6878
2024-01-15,45.6878
2024-01-16,44.7978
2024-01-17,43.2926
2024-01-18,45.3435
2024-01-19,45.1126
2024-01-20,45.1126
2024-01-21,45.1126
2024-01-22,50.3092
2024-01-23,51.6312
2024-01-24,51.5918
2024-01-25,52.3265
2024-01-26,54.8183
2024-01-27,54.8183
2024-01-28,54.8183
2024-01-29,54.389
2024-01-30,53.0145
2024-01-31,49.9538
2024-02-01,51.4425
2024-02-02,50.3755
2024-02-03,50.3755
2024-02-04,50.3755
2024-02-05,48.2091
2024-02-06,49.4649
2024-02-07,49.5057
2024-02-08,52.0521
2024-02-09,52.5395
2024-02-10,52.5395
2024-02-11,52.5395
2024-02-12,55.3032
2024-02-13,50.5019
2024-02-14,51.9708
2024-02-15,55.3699
2024-02-16,56.837
2024-02-17,56.837
2024-02-18,56.837
2024-02-19,56.837
2024-02-20,53.4606
2024-02-21,51.5849
2024-02-22,55.509
2024-02-23,57.7677
2024-02-24,57.7677
2024-02-25,57.7677
2024-02-26,56.1691
2024-02-27,53.3853
2024-02-28,51.1404
2024-02-29,51.7967
2024-03-01,51.0869
2024-03-02,51.0869
2024-03-03,51.0869
2024-03-04,51.7542
2024-03-05,50.8041
2024-03-06,52.0748
2024-03-07,51.9061
2024-03-08,52.2793
2024-03-09,52.2793
2024-03-10,52.2793
2024-03-11,53.3838
2024-03-12,52.1158
2024-03-13,52.9778
2024-03-14,48.8905
2024-03-15,50.6093
2024-03-16,50.6093
2024-03-17,50.6093
2024-03-18,49.1955
2024-03-19,48.6223
2024-03-20,50.6374
2024-03-21,55.0175
2024-03-22,54.2859
2024-03-23,54.2859
2024-03-24,54.2859
2024-03-25,53.4904
2024-03-26,53.6835
2024-03-27,55.9699
2024-03-28,54.4235
2024-03-29,54.4235
2024-03-30,54.4235
2024-03-31,54.4235
2024-04-01,53.7796
2024-04-02,51.3082
2024-04-03,53.1695
2024-04-04,51.6867
2024-04-05,51.8556
2024-04-06,51.8556
2024-04-07,51.8556
2024-04-08,52.6548
