,URI US Equity
2023-03-20,42.3201
2023-03-21,46.617
2023-03-22,45.0289
2023-03-23,43.8328
2023-03-24,41.963
2023-03-25,41.963
2023-03-26,41.963
2023-03-27,42.42
2023-03-28,42.9054
2023-03-29,44.9556
2023-03-30,45.4192
2023-03-31,47.5112
2023-04-01,47.5112
2023-04-02,47.5112
2023-04-03,46.2285
2023-04-04,41.0924
2023-04-05,39.8888
2023-04-06,40.8016
2023-04-07,40.8016
2023-04-08,40.8016
2023-04-09,40.8016
2023-04-10,42.9632
2023-04-11,44.1931
2023-04-12,45.3875
2023-04-13,44.8959
2023-04-14,45.9409
2023-04-15,45.9409
2023-04-16,45.9409
2023-04-17,47.1451
2023-04-18,47.9693
2023-04-19,46.2414
2023-04-20,45.6381
2023-04-21,45.0827
2023-04-22,45.0827
2023-04-23,45.0827
2023-04-24,47.6419
2023-04-25,46.4218
2023-04-26,45.8862
2023-04-27,42.5373
2023-04-28,43.3872
2023-04-29,43.3872
2023-04-30,43.3872
2023-05-01,43.52
2023-05-02,42.3153
2023-05-03,41.3278
2023-05-04,37.5149
2023-05-05,41.0357
2023-05-06,41.0357
2023-05-07,41.0357
2023-05-08,40.8337
2023-05-09,41.1606
2023-05-10,40.3158
2023-05-11,39.9541
2023-05-12,39.5037
2023-05-13,39.5037
2023-05-14,39.5037
2023-05-15,41.002
2023-05-16,39.0287
2023-05-17,42.7787
2023-05-18,43.9305
2023-05-19,45.0641
2023-05-20,45.0641
2023-05-21,45.0641
2023-05-22,44.4674
2023-05-23,43.9131
2023-05-24,41.8739
2023-05-25,43.9895
2023-05-26,46.4641
2023-05-27,46.4641
2023-05-28,46.4641
2023-05-29,46.4641
2023-05-30,45.4841
2023-05-31,42.8121
2023-06-01,44.2753
2023-06-02,49.6778
2023-06-03,49.6778
2023-06-04,49.6778
2023-06-05,48.8067
2023-06-06,51.7871
2023-06-07,55.0617
2023-06-08,55.4593
2023-06-09,55.3157
2023-06-10,55.3157
2023-06-11,55.3157
2023-06-12,55.628
2023-06-13,59.3309
2023-06-14,58.2717
2023-06-15,59.0049
2023-06-16,57.21
2023-06-17,57.21
2023-06-18,57.21
2023-06-19,57.21
2023-06-20,57.9648
2023-06-21,59.3004
2023-06-22,56.2603
2023-06-23,56.6392
2023-06-24,56.6392
2023-06-25,56.6392
2023-06-26,58.2836
2023-06-27,60.2319
2023-06-28,61.4912
2023-06-29,62.4036
2023-06-30,64.0359
2023-07-01,64.0359
2023-07-02,64.0359
2023-07-03,64.5685
2023-07-04,64.5685
2023-07-05,62.5121
2023-07-06,58.8164
2023-07-07,59.7908
2023-07-08,59.7908
2023-07-09,59.7908
2023-07-10,61.8055
2023-07-11,63.8361
2023-07-12,65.3559
2023-07-13,62.9285
2023-07-14,59.5316
2023-07-15,59.5316
2023-07-16,59.5316
2023-07-17,60.5566
2023-07-18,62.6636
2023-07-19,61.6141
2023-07-20,61.1518
2023-07-21,58.9777
2023-07-22,58.9777
2023-07-23,58.9777
2023-07-24,58.9203
2023-07-25,58.9222
2023-07-26,57.502
2023-07-27,56.4557
2023-07-28,57.4769
2023-07-29,57.4769
2023-07-30,57.4769
2023-07-31,61.0311
2023-08-01,62.6486
2023-08-02,61.0072
2023-08-03,60.1254
2023-08-04,60.2777
2023-08-05,60.2777
2023-08-06,60.2777
2023-08-07,63.9274
2023-08-08,62.624
2023-08-09,62.0978
2023-08-10,62.735
2023-08-11,63.7716
2023-08-12,63.7716
2023-08-13,63.7716
2023-08-14,63.5171
2023-08-15,61.7062
2023-08-16,56.7058
2023-08-17,53.7535
2023-08-18,53.4284
2023-08-19,53.4284
2023-08-20,53.4284
2023-08-21,53.6688
2023-08-22,50.912
2023-08-23,52.5728
2023-08-24,51.7944
2023-08-25,52.6008
2023-08-26,52.6008
2023-08-27,52.6008
2023-08-28,54.4455
2023-08-29,58.1413
2023-08-30,58.6979
2023-08-31,58.449
2023-09-01,61.3037
2023-09-02,61.3037
2023-09-03,61.3037
2023-09-04,61.3037
2023-09-05,55.7391
2023-09-06,56.6192
2023-09-07,54.6568
2023-09-08,53.776
2023-09-09,53.776
2023-09-10,53.776
2023-09-11,52.5173
2023-09-12,52.1378
2023-09-13,49.7531
2023-09-14,51.1617
2023-09-15,50.8387
2023-09-16,50.8387
2023-09-17,50.8387
2023-09-18,51.2302
2023-09-19,50.5653
2023-09-20,49.78
2023-09-21,46.7251
2023-09-22,46.1411
2023-09-23,46.1411
2023-09-24,46.1411
2023-09-25,48.9763
2023-09-26,47.4714
2023-09-27,49.6964
2023-09-28,50.208
2023-09-29,49.2622
2023-09-30,49.2622
2023-10-01,49.2622
2023-10-02,47.4386
2023-10-03,44.7244
2023-10-04,44.3084
2023-10-05,43.5627
2023-10-06,47.1008
2023-10-07,47.1008
2023-10-08,47.1008
2023-10-09,48.1448
2023-10-10,51.1888
2023-10-11,52.4684
2023-10-12,49.9643
2023-10-13,47.1976
2023-10-14,47.1976
2023-10-15,47.1976
2023-10-16,49.2414
2023-10-17,52.1036
2023-10-18,46.7088
2023-10-19,43.1678
2023-10-20,42.2925
2023-10-21,42.2925
2023-10-22,42.2925
2023-10-23,42.9125
2023-10-24,42.4314
2023-10-25,41.0757
2023-10-26,42.2994
2023-10-27,41.3853
2023-10-28,41.3853
2023-10-29,41.3853
2023-10-30,44.5016
2023-10-31,43.5617
2023-11-01,44.395
2023-11-02,49.9808
2023-11-03,53.7791
2023-11-04,53.7791
2023-11-05,53.7791
2023-11-06,50.9805
2023-11-07,51.645
2023-11-08,50.8243
2023-11-09,51.0192
2023-11-10,54.8533
2023-11-11,54.8533
2023-11-12,54.8533
2023-11-13,55.9761
2023-11-14,58.6633
2023-11-15,58.9743
2023-11-16,57.7035
2023-11-17,58.8817
2023-11-18,58.8817
2023-11-19,58.8817
2023-11-20,56.6192
2023-11-21,55.2858
2023-11-22,54.6145
2023-11-23,54.6145
2023-11-24,55.3902
2023-11-25,55.3902
2023-11-26,55.3902
2023-11-27,54.6157
2023-11-28,52.5898
2023-11-29,56.6605
2023-11-30,56.611
2023-12-01,61.1382
2023-12-02,61.1382
2023-12-03,61.1382
2023-12-04,58.277
2023-12-05,54.9697
2023-12-06,55.1394
2023-12-07,56.5066
2023-12-08,58.416
2023-12-09,58.416
2023-12-10,58.416
2023-12-11,60.0716
2023-12-12,60.7831
2023-12-13,63.8701
2023-12-14,68.7291
2023-12-15,68.9829
2023-12-16,68.9829
2023-12-17,68.9829
2023-12-18,68.1138
2023-12-19,68.8053
2023-12-20,64.9191
2023-12-21,66.4781
2023-12-22,66.3723
2023-12-23,66.3723
2023-12-24,66.3723
2023-12-25,66.3723
2023-12-26,67.5814
2023-12-27,67.1775
2023-12-28,67.1336
2023-12-29,65.7578
2023-12-30,65.7578
2023-12-31,65.7578
2024-01-01,65.7578
2024-01-02,64.1274
2024-01-03,59.3265
2024-01-04,59.5933
2024-01-05,57.8678
2024-01-06,57.8678
2024-01-07,57.8678
2024-01-08,59.4044
2024-01-09,58.7447
2024-01-10,59.0228
2024-01-11,59.3676
2024-01-12,60.6364
2024-01-13,60.6364
2024-01-14,60.6364
2024-01-15,60.6364
2024-01-16,60.9652
2024-01-17,58.1789
2024-01-18,60.437
2024-01-19,61.851
2024-01-20,61.851
2024-01-21,61.851
2024-01-22,62.935
2024-01-23,62.717
2024-01-24,62.3941
2024-01-25,71.9417
2024-01-26,67.0217
2024-01-27,67.0217
2024-01-28,67.0217
2024-01-29,68.815
2024-01-30,67.7489
2024-01-31,63.9553
2024-02-01,66.1806
2024-02-02,67.1095
2024-02-03,67.1095
2024-02-04,67.1095
2024-02-05,65.2963
2024-02-06,66.276
2024-02-07,65.8878
2024-02-08,64.6475
2024-02-09,65.0454
2024-02-10,65.0454
2024-02-11,65.0454
2024-02-12,66.5767
2024-02-13,61.2909
2024-02-14,63.3551
2024-02-15,64.1525
2024-02-16,62.0043
2024-02-17,62.0043
2024-02-18,62.0043
2024-02-19,62.0043
2024-02-20,60.7399
2024-02-21,60.8663
2024-02-22,62.633
2024-02-23,62.5133
2024-02-24,62.5133
2024-02-25,62.5133
2024-02-26,64.0774
2024-02-27,64.7663
2024-02-28,65.9201
2024-02-29,66.7417
2024-03-01,67.5776
2024-03-02,67.5776
2024-03-03,67.5776
2024-03-04,68.8734
2024-03-05,61.7033
2024-03-06,61.1912
2024-03-07,61.5101
2024-03-08,60.8525
2024-03-09,60.8525
2024-03-10,60.8525
2024-03-11,58.4166
2024-03-12,59.9828
2024-03-13,58.5437
2024-03-14,59.1256
2024-03-15,59.575
2024-03-16,59.575
2024-03-17,59.575
2024-03-18,60.7317
2024-03-19,62.1292
2024-03-20,64.1978
2024-03-21,65.4071
2024-03-22,64.3021
2024-03-23,64.3021
2024-03-24,64.3021
2024-03-25,62.0712
2024-03-26,62.1224
2024-03-27,64.1942
2024-03-28,64.3205
2024-03-29,64.3205
2024-03-30,64.3205
2024-03-31,64.3205
2024-04-01,61.7473
2024-04-02,57.744
2024-04-03,59.8488
2024-04-04,57.3153
2024-04-05,59.2076
2024-04-06,59.2076
2024-04-07,59.2076
2024-04-08,58.4045
