,HUBB US Equity
2023-03-19,47.0003
2023-03-20,50.2671
2023-03-21,50.508
2023-03-22,47.7515
2023-03-23,45.6829
2023-03-24,45.0881
2023-03-25,45.0881
2023-03-26,45.0881
2023-03-27,46.8209
2023-03-28,48.3282
2023-03-29,50.0711
2023-03-30,50.1456
2023-03-31,51.712
2023-04-01,51.712
2023-04-02,51.712
2023-04-03,52.2197
2023-04-04,45.6442
2023-04-05,42.9032
2023-04-06,41.8424
2023-04-07,41.8424
2023-04-08,41.8424
2023-04-09,41.8424
2023-04-10,43.5558
2023-04-11,43.5611
2023-04-12,44.7649
2023-04-13,44.6857
2023-04-14,45.3198
2023-04-15,45.3198
2023-04-16,45.3198
2023-04-17,47.3832
2023-04-18,48.4246
2023-04-19,47.7626
2023-04-20,47.2463
2023-04-21,46.999
2023-04-22,46.999
2023-04-23,46.999
2023-04-24,48.0309
2023-04-25,60.3049
2023-04-26,60.5227
2023-04-27,62.9266
2023-04-28,63.6911
2023-04-29,63.6911
2023-04-30,63.6911
2023-05-01,64.8311
2023-05-02,66.9306
2023-05-03,63.2556
2023-05-04,61.2463
2023-05-05,62.1008
2023-05-06,62.1008
2023-05-07,62.1008
2023-05-08,61.2719
2023-05-09,61.3974
2023-05-10,61.8482
2023-05-11,62.0504
2023-05-12,62.3343
2023-05-13,62.3343
2023-05-14,62.3343
2023-05-15,62.357
2023-05-16,60.1626
2023-05-17,62.1042
2023-05-18,64.1393
2023-05-19,63.7824
2023-05-20,63.7824
2023-05-21,63.7824
2023-05-22,64.6826
2023-05-23,60.4811
2023-05-24,60.0235
2023-05-25,64.2791
2023-05-26,65.6867
2023-05-27,65.6867
2023-05-28,65.6867
2023-05-29,65.6867
2023-05-30,65.124
2023-05-31,61.2922
2023-06-01,62.9737
2023-06-02,65.3287
2023-06-03,65.3287
2023-06-04,65.3287
2023-06-05,65.1806
2023-06-06,65.7998
2023-06-07,68.3153
2023-06-08,68.6475
2023-06-09,68.9954
2023-06-10,68.9954
2023-06-11,68.9954
2023-06-12,70.0939
2023-06-13,71.4145
2023-06-14,71.3539
2023-06-15,72.8302
2023-06-16,72.3867
2023-06-17,72.3867
2023-06-18,72.3867
2023-06-19,72.3867
2023-06-20,72.5703
2023-06-21,73.0366
2023-06-22,72.0438
2023-06-23,68.8918
2023-06-24,68.8918
2023-06-25,68.8918
2023-06-26,69.6419
2023-06-27,70.8251
2023-06-28,69.7353
2023-06-29,71.3727
2023-06-30,72.6099
2023-07-01,72.6099
2023-07-02,72.6099
2023-07-03,70.7414
2023-07-04,70.7414
2023-07-05,69.7729
2023-07-06,68.8416
2023-07-07,69.3149
2023-07-08,69.3149
2023-07-09,69.3149
2023-07-10,71.6889
2023-07-11,69.8142
2023-07-12,68.8825
2023-07-13,69.3714
2023-07-14,67.1088
2023-07-15,67.1088
2023-07-16,67.1088
2023-07-17,67.8024
2023-07-18,69.6118
2023-07-19,69.6151
2023-07-20,69.7815
2023-07-21,66.6449
2023-07-22,66.6449
2023-07-23,66.6449
2023-07-24,66.6601
2023-07-25,56.4785
2023-07-26,51.9
2023-07-27,51.13
2023-07-28,51.8592
2023-07-29,51.8592
2023-07-30,51.8592
2023-07-31,52.8332
2023-08-01,54.5746
2023-08-02,53.1963
2023-08-03,49.7719
2023-08-04,48.6208
2023-08-05,48.6208
2023-08-06,48.6208
2023-08-07,51.3452
2023-08-08,53.3995
2023-08-09,49.3292
2023-08-10,47.7815
2023-08-11,49.9551
2023-08-12,49.9551
2023-08-13,49.9551
2023-08-14,51.5329
2023-08-15,49.7874
2023-08-16,49.7034
2023-08-17,47.0082
2023-08-18,48.4373
2023-08-19,48.4373
2023-08-20,48.4373
2023-08-21,50.2391
2023-08-22,50.1721
2023-08-23,54.8078
2023-08-24,54.2313
2023-08-25,57.0824
2023-08-26,57.0824
2023-08-27,57.0824
2023-08-28,58.0565
2023-08-29,58.587
2023-08-30,58.7869
2023-08-31,58.3809
2023-09-01,59.394
2023-09-02,59.394
2023-09-03,59.394
2023-09-04,59.394
2023-09-05,51.6391
2023-09-06,53.0039
2023-09-07,56.2569
2023-09-08,57.2212
2023-09-09,57.2212
2023-09-10,57.2212
2023-09-11,56.6537
2023-09-12,53.0028
2023-09-13,51.4564
2023-09-14,53.1378
2023-09-15,51.4365
2023-09-16,51.4365
2023-09-17,51.4365
2023-09-18,53.2432
2023-09-19,50.6345
2023-09-20,48.9725
2023-09-21,46.5238
2023-09-22,47.1495
2023-09-23,47.1495
2023-09-24,47.1495
2023-09-25,50.3008
2023-09-26,48.5727
2023-09-27,51.5498
2023-09-28,52.2635
2023-09-29,50.3456
2023-09-30,50.3456
2023-10-01,50.3456
2023-10-02,48.6425
2023-10-03,47.1246
2023-10-04,47.8431
2023-10-05,44.7989
2023-10-06,49.0544
2023-10-07,49.0544
2023-10-08,49.0544
2023-10-09,48.7628
2023-10-10,48.5002
2023-10-11,49.7096
2023-10-12,49.2354
2023-10-13,43.6301
2023-10-14,43.6301
2023-10-15,43.6301
2023-10-16,47.513
2023-10-17,45.9605
2023-10-18,42.7536
2023-10-19,41.2436
2023-10-20,39.733
2023-10-21,39.733
2023-10-22,39.733
2023-10-23,39.9592
2023-10-24,40.8062
2023-10-25,40.069
2023-10-26,40.9812
2023-10-27,40.7098
2023-10-28,40.7098
2023-10-29,40.7098
2023-10-30,41.8193
2023-10-31,37.6455
2023-11-01,41.7376
2023-11-02,42.4367
2023-11-03,42.9339
2023-11-04,42.9339
2023-11-05,42.9339
2023-11-06,41.7488
2023-11-07,41.9243
2023-11-08,43.2329
2023-11-09,44.8655
2023-11-10,46.8628
2023-11-11,46.8628
2023-11-12,46.8628
2023-11-13,47.4177
2023-11-14,49.4596
2023-11-15,47.0218
2023-11-16,47.101
2023-11-17,51.771
2023-11-18,51.771
2023-11-19,51.771
2023-11-20,51.7249
2023-11-21,50.3255
2023-11-22,51.2703
2023-11-23,51.2703
2023-11-24,51.6016
2023-11-25,51.6016
2023-11-26,51.6016
2023-11-27,51.6313
2023-11-28,49.0972
2023-11-29,49.5321
2023-11-30,51.897
2023-12-01,53.37
2023-12-02,53.37
2023-12-03,53.37
2023-12-04,53.302
2023-12-05,51.594
2023-12-06,53.177
2023-12-07,54.3975
2023-12-08,55.2139
2023-12-09,55.2139
2023-12-10,55.2139
2023-12-11,57.9326
2023-12-12,59.5113
2023-12-13,57.313
2023-12-14,61.5557
2023-12-15,60.839
2023-12-16,60.839
2023-12-17,60.839
2023-12-18,60.6671
2023-12-19,59.8901
2023-12-20,58.4877
2023-12-21,59.7878
2023-12-22,60.3274
2023-12-23,60.3274
2023-12-24,60.3274
2023-12-25,60.3274
2023-12-26,61.4063
2023-12-27,60.8924
2023-12-28,60.9235
2023-12-29,61.2543
2023-12-30,61.2543
2023-12-31,61.2543
2024-01-01,61.2543
2024-01-02,59.3688
2024-01-03,54.1658
2024-01-04,55.5419
2024-01-05,54.5687
2024-01-06,54.5687
2024-01-07,54.5687
2024-01-08,56.6521
2024-01-09,58.6749
2024-01-10,57.5008
2024-01-11,58.3381
2024-01-12,58.3024
2024-01-13,58.3024
2024-01-14,58.3024
2024-01-15,58.3024
2024-01-16,57.5685
2024-01-17,54.7409
2024-01-18,56.6103
2024-01-19,58.3296
2024-01-20,58.3296
2024-01-21,58.3296
2024-01-22,60.4499
2024-01-23,58.1856
2024-01-24,56.5704
2024-01-25,58.9531
2024-01-26,56.2244
2024-01-27,56.2244
2024-01-28,56.2244
2024-01-29,57.7218
2024-01-30,62.121
2024-01-31,57.5158
2024-02-01,60.3479
2024-02-02,63.536
2024-02-03,63.536
2024-02-04,63.536
2024-02-05,62.0166
2024-02-06,61.6453
2024-02-07,63.1502
2024-02-08,64.0705
2024-02-09,65.4613
2024-02-10,65.4613
2024-02-11,65.4613
2024-02-12,63.7644
2024-02-13,60.1253
2024-02-14,62.3103
2024-02-15,61.8147
2024-02-16,61.8743
2024-02-17,61.8743
2024-02-18,61.8743
2024-02-19,61.8743
2024-02-20,60.0721
2024-02-21,59.463
2024-02-22,62.8914
2024-02-23,63.2172
2024-02-24,63.2172
2024-02-25,63.2172
2024-02-26,64.3635
2024-02-27,63.2392
2024-02-28,64.6351
2024-02-29,67.4068
2024-03-01,68.4708
2024-03-02,68.4708
2024-03-03,68.4708
2024-03-04,69.2237
2024-03-05,65.3688
2024-03-06,67.3004
2024-03-07,68.5581
2024-03-08,68.6027
2024-03-09,68.6027
2024-03-10,68.6027
2024-03-11,65.5503
2024-03-12,68.0008
2024-03-13,68.6325
2024-03-14,69.1891
2024-03-15,65.687
2024-03-16,65.687
2024-03-17,65.687
2024-03-18,66.8461
2024-03-19,65.361
2024-03-20,67.8904
2024-03-21,69.8064
2024-03-22,70.4444
2024-03-23,70.4444
2024-03-24,70.4444
2024-03-25,68.001
2024-03-26,68.0511
2024-03-27,68.1813
2024-03-28,68.4797
2024-03-29,68.4797
2024-03-30,68.4797
2024-03-31,68.4797
2024-04-01,68.923
2024-04-02,68.2085
2024-04-03,70.4379
2024-04-04,64.2128
2024-04-05,65.4197
2024-04-06,65.4197
2024-04-07,65.4197
2024-04-08,64.75
