,JWN US Equity
2023-03-20,40.6071
2023-03-21,41.9314
2023-03-22,41.0404
2023-03-23,39.0297
2023-03-24,39.153
2023-03-25,39.153
2023-03-26,39.153
2023-03-27,39.0985
2023-03-28,39.7498
2023-03-29,40.1471
2023-03-30,39.9956
2023-03-31,43.1067
2023-04-01,43.1067
2023-04-02,43.1067
2023-04-03,44.2598
2023-04-04,43.4169
2023-04-05,42.3815
2023-04-06,42.8364
2023-04-07,42.8364
2023-04-08,42.8364
2023-04-09,42.8364
2023-04-10,45.3366
2023-04-11,46.0342
2023-04-12,42.4929
2023-04-13,44.8815
2023-04-14,44.6721
2023-04-15,44.6721
2023-04-16,44.6721
2023-04-17,47.7011
2023-04-18,48.0687
2023-04-19,47.9525
2023-04-20,45.9965
2023-04-21,44.5944
2023-04-22,44.5944
2023-04-23,44.5944
2023-04-24,44.9144
2023-04-25,41.285
2023-04-26,42.0377
2023-04-27,42.0857
2023-04-28,42.4799
2023-04-29,42.4799
2023-04-30,42.4799
2023-05-01,41.637
2023-05-02,40.3758
2023-05-03,39.6655
2023-05-04,37.7425
2023-05-05,43.6017
2023-05-06,43.6017
2023-05-07,43.6017
2023-05-08,43.6017
2023-05-09,42.7844
2023-05-10,42.8851
2023-05-11,43.1438
2023-05-12,41.7735
2023-05-13,41.7735
2023-05-14,41.7735
2023-05-15,43.2129
2023-05-16,41.0733
2023-05-17,46.0475
2023-05-18,48.6734
2023-05-19,46.1495
2023-05-20,46.1495
2023-05-21,46.1495
2023-05-22,48.5166
2023-05-23,47.6736
2023-05-24,49.322
2023-05-25,46.3413
2023-05-26,49.7748
2023-05-27,49.7748
2023-05-28,49.7748
2023-05-29,49.7748
2023-05-30,50.8984
2023-05-31,47.0128
2023-06-01,49.8636
2023-06-02,55.0105
2023-06-03,55.0105
2023-06-04,55.0105
2023-06-05,54.5797
2023-06-06,58.0407
2023-06-07,60.5664
2023-06-08,60.4011
2023-06-09,61.3825
2023-06-10,61.3825
2023-06-11,61.3825
2023-06-12,62.6332
2023-06-13,61.1511
2023-06-14,59.1083
2023-06-15,59.0233
2023-06-16,57.6932
2023-06-17,57.6932
2023-06-18,57.6932
2023-06-19,57.6932
2023-06-20,57.1346
2023-06-21,55.1791
2023-06-22,53.8527
2023-06-23,53.9243
2023-06-24,53.9243
2023-06-25,53.9243
2023-06-26,54.2183
2023-06-27,57.8681
2023-06-28,58.294
2023-06-29,60.6667
2023-06-30,61.5418
2023-07-01,61.5418
2023-07-02,61.5418
2023-07-03,62.0241
2023-07-04,62.0241
2023-07-05,59.2384
2023-07-06,55.9657
2023-07-07,56.1031
2023-07-08,56.1031
2023-07-09,56.1031
2023-07-10,56.0127
2023-07-11,59.8006
2023-07-12,57.8399
2023-07-13,57.5674
2023-07-14,56.8746
2023-07-15,56.8746
2023-07-16,56.8746
2023-07-17,57.4746
2023-07-18,59.3669
2023-07-19,59.8707
2023-07-20,58.3247
2023-07-21,59.477
2023-07-22,59.477
2023-07-23,59.477
2023-07-24,62.5899
2023-07-25,62.3319
2023-07-26,63.6044
2023-07-27,64.5119
2023-07-28,66.2804
2023-07-29,66.2804
2023-07-30,66.2804
2023-07-31,66.7303
2023-08-01,67.2668
2023-08-02,66.45
2023-08-03,65.2212
2023-08-04,63.7689
2023-08-05,63.7689
2023-08-06,63.7689
2023-08-07,60.4809
2023-08-08,61.4226
2023-08-09,58.7926
2023-08-10,57.5442
2023-08-11,55.8075
2023-08-12,55.8075
2023-08-13,55.8075
2023-08-14,52.3917
2023-08-15,48.7001
2023-08-16,47.7181
2023-08-17,45.7687
2023-08-18,46.1864
2023-08-19,46.1864
2023-08-20,46.1864
2023-08-21,46.0234
2023-08-22,39.3141
2023-08-23,41.1646
2023-08-24,38.7511
2023-08-25,35.1517
2023-08-26,35.1517
2023-08-27,35.1517
2023-08-28,36.155
2023-08-29,36.7813
2023-08-30,36.8799
2023-08-31,39.4668
2023-09-01,38.9989
2023-09-02,38.9989
2023-09-03,38.9989
2023-09-04,38.9989
2023-09-05,36.6606
2023-09-06,35.5578
2023-09-07,34.8897
2023-09-08,34.8333
2023-09-09,34.8333
2023-09-10,34.8333
2023-09-11,33.4887
2023-09-12,34.2003
2023-09-13,35.3561
2023-09-14,37.2562
2023-09-15,36.8718
2023-09-16,36.8718
2023-09-17,36.8718
2023-09-18,36.2274
2023-09-19,36.285
2023-09-20,35.9491
2023-09-21,35.3066
2023-09-22,34.8992
2023-09-23,34.8992
2023-09-24,34.8992
2023-09-25,36.107
2023-09-26,35.4974
2023-09-27,35.3883
2023-09-28,37.6986
2023-09-29,40.6467
2023-09-30,40.6467
2023-10-01,40.6467
2023-10-02,41.6793
2023-10-03,39.2681
2023-10-04,40.315
2023-10-05,38.4207
2023-10-06,38.3019
2023-10-07,38.3019
2023-10-08,38.3019
2023-10-09,37.5019
2023-10-10,39.7789
2023-10-11,42.0864
2023-10-12,40.4818
2023-10-13,39.2679
2023-10-14,39.2679
2023-10-15,39.2679
2023-10-16,39.6552
2023-10-17,42.2581
2023-10-18,40.0772
2023-10-19,38.7931
2023-10-20,38.3828
2023-10-21,38.3828
2023-10-22,38.3828
2023-10-23,38.6513
2023-10-24,40.9797
2023-10-25,41.5696
2023-10-26,42.1676
2023-10-27,40.0925
2023-10-28,40.0925
2023-10-29,40.0925
2023-10-30,40.0462
2023-10-31,41.7184
2023-11-01,42.4108
2023-11-02,45.6816
2023-11-03,47.1395
2023-11-04,47.1395
2023-11-05,47.1395
2023-11-06,44.6086
2023-11-07,43.5786
2023-11-08,43.423
2023-11-09,40.2518
2023-11-10,40.672
2023-11-11,40.672
2023-11-12,40.672
2023-11-13,38.6119
2023-11-14,46.5105
2023-11-15,50.8378
2023-11-16,47.4933
2023-11-17,50.611
2023-11-18,50.611
2023-11-19,50.611
2023-11-20,50.9873
2023-11-21,49.666
2023-11-22,46.4817
2023-11-23,46.4817
2023-11-24,50.4801
2023-11-25,50.4801
2023-11-26,50.4801
2023-11-27,51.8269
2023-11-28,52.6265
2023-11-29,53.3388
2023-11-30,53.8768
2023-12-01,56.3499
2023-12-02,56.3499
2023-12-03,56.3499
2023-12-04,56.9366
2023-12-05,52.4083
2023-12-06,51.1034
2023-12-07,54.4088
2023-12-08,56.0272
2023-12-09,56.0272
2023-12-10,56.0272
2023-12-11,60.2923
2023-12-12,56.2858
2023-12-13,58.3881
2023-12-14,60.8469
2023-12-15,58.4793
2023-12-16,58.4793
2023-12-17,58.4793
2023-12-18,60.3567
2023-12-19,61.055
2023-12-20,59.3162
2023-12-21,60.6024
2023-12-22,60.5541
2023-12-23,60.5541
2023-12-24,60.5541
2023-12-25,60.5541
2023-12-26,61.5989
2023-12-27,62.1024
2023-12-28,61.8403
2023-12-29,59.7028
2023-12-30,59.7028
2023-12-31,59.7028
2024-01-01,59.7028
2024-01-02,58.8811
2024-01-03,52.4004
2024-01-04,53.5792
2024-01-05,55.2079
2024-01-06,55.2079
2024-01-07,55.2079
2024-01-08,58.6212
2024-01-09,58.1173
2024-01-10,58.5197
2024-01-11,57.0086
2024-01-12,56.1647
2024-01-13,56.1647
2024-01-14,56.1647
2024-01-15,56.1647
2024-01-16,55.785
2024-01-17,55.2059
2024-01-18,53.9034
2024-01-19,55.1993
2024-01-20,55.1993
2024-01-21,55.1993
2024-01-22,57.9508
2024-01-23,57.7978
2024-01-24,58.6265
2024-01-25,60.6606
2024-01-26,61.8726
2024-01-27,61.8726
2024-01-28,61.8726
2024-01-29,58.5661
2024-01-30,56.1145
2024-01-31,53.4233
2024-02-01,53.865
2024-02-02,53.2007
2024-02-03,53.2007
2024-02-04,53.2007
2024-02-05,53.7486
2024-02-06,55.6889
2024-02-07,54.2366
2024-02-08,56.846
2024-02-09,57.0021
2024-02-10,57.0021
2024-02-11,57.0021
2024-02-12,60.2034
2024-02-13,56.509
2024-02-14,57.7936
2024-02-15,60.1588
2024-02-16,59.2496
2024-02-17,59.2496
2024-02-18,59.2496
2024-02-19,59.2496
2024-02-20,57.8428
2024-02-21,58.2457
2024-02-22,59.6597
2024-02-23,59.9118
2024-02-24,59.9118
2024-02-25,59.9118
2024-02-26,61.3743
2024-02-27,64.2989
2024-02-28,62.2711
2024-02-29,60.4069
2024-03-01,59.0996
2024-03-02,59.0996
2024-03-03,59.0996
2024-03-04,58.3678
2024-03-05,59.5521
2024-03-06,45.4952
2024-03-07,43.5035
2024-03-08,44.1062
2024-03-09,44.1062
2024-03-10,44.1062
2024-03-11,46.5708
2024-03-12,47.7623
2024-03-13,48.4905
2024-03-14,47.0963
2024-03-15,46.0086
2024-03-16,46.0086
2024-03-17,46.0086
2024-03-18,45.2072
2024-03-19,51.3103
2024-03-20,53.7105
2024-03-21,55.8077
2024-03-22,52.125
2024-03-23,52.125
2024-03-24,52.125
2024-03-25,51.671
2024-03-26,50.6529
2024-03-27,54.7844
2024-03-28,55.8147
2024-03-29,55.8147
2024-03-30,55.8147
2024-03-31,55.8147
2024-04-01,55.4042
2024-04-02,52.9507
2024-04-03,51.302
2024-04-04,48.5724
2024-04-05,50.1128
2024-04-06,50.1128
2024-04-07,50.1128
2024-04-08,52.6029
