,EIX US Equity
2023-03-23,48.8346
2023-03-24,52.8581
2023-03-25,52.8581
2023-03-26,52.8581
2023-03-27,53.1027
2023-03-28,53.3862
2023-03-29,55.1991
2023-03-30,56.6997
2023-03-31,57.6238
2023-04-01,57.6238
2023-04-02,57.6238
2023-04-03,57.5162
2023-04-04,56.9659
2023-04-05,60.0791
2023-04-06,60.529
2023-04-07,60.529
2023-04-08,60.529
2023-04-09,60.529
2023-04-10,60.9538
2023-04-11,60.8812
2023-04-12,61.2946
2023-04-13,60.9869
2023-04-14,57.6435
2023-04-15,57.6435
2023-04-16,57.6435
2023-04-17,58.4696
2023-04-18,58.523
2023-04-19,59.6504
2023-04-20,60.1133
2023-04-21,59.9218
2023-04-22,59.9218
2023-04-23,59.9218
2023-04-24,61.2707
2023-04-25,61.4521
2023-04-26,59.2422
2023-04-27,60.3345
2023-04-28,60.3923
2023-04-29,60.3923
2023-04-30,60.3923
2023-05-01,61.0768
2023-05-02,59.0558
2023-05-03,54.5673
2023-05-04,56.3166
2023-05-05,58.4748
2023-05-06,58.4748
2023-05-07,58.4748
2023-05-08,58.0038
2023-05-09,58.4921
2023-05-10,59.6253
2023-05-11,56.8173
2023-05-12,57.8032
2023-05-13,57.8032
2023-05-14,57.8032
2023-05-15,53.9027
2023-05-16,49.2692
2023-05-17,48.0362
2023-05-18,46.1378
2023-05-19,44.8802
2023-05-20,44.8802
2023-05-21,44.8802
2023-05-22,43.7478
2023-05-23,43.1246
2023-05-24,41.5639
2023-05-25,39.8274
2023-05-26,39.7714
2023-05-27,39.7714
2023-05-28,39.7714
2023-05-29,39.7714
2023-05-30,40.0333
2023-05-31,44.9832
2023-06-01,43.2594
2023-06-02,43.2594
2023-06-03,43.2594
2023-06-04,43.2594
2023-06-05,43.5899
2023-06-06,43.3938
2023-06-07,48.6751
2023-06-08,48.3702
2023-06-09,46.4036
2023-06-10,46.4036
2023-06-11,46.4036
2023-06-12,46.2434
2023-06-13,46.8668
2023-06-14,47.6585
2023-06-15,49.3544
2023-06-16,52.8186
2023-06-17,52.8186
2023-06-18,52.8186
2023-06-19,52.8186
2023-06-20,49.2574
2023-06-21,51.5578
2023-06-22,49.9947
2023-06-23,46.9357
2023-06-24,46.9357
2023-06-25,46.9357
2023-06-26,49.4383
2023-06-27,50.8224
2023-06-28,48.4662
2023-06-29,48.9417
2023-06-30,50.9996
2023-07-01,50.9996
2023-07-02,50.9996
2023-07-03,51.8697
2023-07-04,51.8697
2023-07-05,54.3994
2023-07-06,52.4001
2023-07-07,51.018
2023-07-08,51.018
2023-07-09,51.018
2023-07-10,49.7093
2023-07-11,52.1781
2023-07-12,54.5098
2023-07-13,55.5276
2023-07-14,54.2966
2023-07-15,54.2966
2023-07-16,54.2966
2023-07-17,52.8325
2023-07-18,51.5435
2023-07-19,54.3571
2023-07-20,57.3995
2023-07-21,57.8803
2023-07-22,57.8803
2023-07-23,57.8803
2023-07-24,58.154
2023-07-25,57.7382
2023-07-26,56.9243
2023-07-27,53.5832
2023-07-28,57.9111
2023-07-29,57.9111
2023-07-30,57.9111
2023-07-31,55.368
2023-08-01,53.1467
2023-08-02,54.1802
2023-08-03,51.3672
2023-08-04,48.9568
2023-08-05,48.9568
2023-08-06,48.9568
2023-08-07,50.1663
2023-08-08,51.6949
2023-08-09,51.1916
2023-08-10,50.4297
2023-08-11,51.7357
2023-08-12,51.7357
2023-08-13,51.7357
2023-08-14,49.929
2023-08-15,47.8201
2023-08-16,48.632
2023-08-17,47.376
2023-08-18,48.4579
2023-08-19,48.4579
2023-08-20,48.4579
2023-08-21,48.3878
2023-08-22,49.7184
2023-08-23,50.6619
2023-08-24,49.7471
2023-08-25,50.6937
2023-08-26,50.6937
2023-08-27,50.6937
2023-08-28,50.1392
2023-08-29,51.294
2023-08-30,50.6595
2023-08-31,47.7882
2023-09-01,46.6733
2023-09-02,46.6733
2023-09-03,46.6733
2023-09-04,46.6733
2023-09-05,43.836
2023-09-06,45.2937
2023-09-07,47.9491
2023-09-08,50.8582
2023-09-09,50.8582
2023-09-10,50.8582
2023-09-11,51.0352
2023-09-12,52.1055
2023-09-13,53.2385
2023-09-14,55.1413
2023-09-15,55.2379
2023-09-16,55.2379
2023-09-17,55.2379
2023-09-18,54.2111
2023-09-19,51.227
2023-09-20,50.0104
2023-09-21,47.7444
2023-09-22,45.6549
2023-09-23,45.6549
2023-09-24,45.6549
2023-09-25,44.6085
2023-09-26,40.4998
2023-09-27,39.4777
2023-09-28,37.5491
2023-09-29,36.9727
2023-09-30,36.9727
2023-10-01,36.9727
2023-10-02,33.0379
2023-10-03,33.6547
2023-10-04,33.6547
2023-10-05,32.7376
2023-10-06,37.2273
2023-10-07,37.2273
2023-10-08,37.2273
2023-10-09,38.6799
2023-10-10,40.9072
2023-10-11,45.5009
2023-10-12,45.4129
2023-10-13,47.5131
2023-10-14,47.5131
2023-10-15,47.5131
2023-10-16,48.6874
2023-10-17,49.2492
2023-10-18,47.3714
2023-10-19,43.7829
2023-10-20,41.181
2023-10-21,41.181
2023-10-22,41.181
2023-10-23,39.5416
2023-10-24,45.2908
2023-10-25,43.8153
2023-10-26,44.7705
2023-10-27,41.4957
2023-10-28,41.4957
2023-10-29,41.4957
2023-10-30,43.3571
2023-10-31,44.2266
2023-11-01,46.379
2023-11-02,45.6974
2023-11-03,46.6985
2023-11-04,46.6985
2023-11-05,46.6985
2023-11-06,46.3408
2023-11-07,45.576
2023-11-08,44.315
2023-11-09,44.9713
2023-11-10,46.4086
2023-11-11,46.4086
2023-11-12,46.4086
2023-11-13,43.2827
2023-11-14,51.2741
2023-11-15,50.341
2023-11-16,51.825
2023-11-17,51.6919
2023-11-18,51.6919
2023-11-19,51.6919
2023-11-20,51.148
2023-11-21,50.7795
2023-11-22,51.6134
2023-11-23,51.6134
2023-11-24,51.4914
2023-11-25,51.4914
2023-11-26,51.4914
2023-11-27,52.4673
2023-11-28,52.9799
2023-11-29,51.1388
2023-11-30,53.9595
2023-12-01,55.0467
2023-12-02,55.0467
2023-12-03,55.0467
2023-12-04,54.7465
2023-12-05,52.9802
2023-12-06,54.019
2023-12-07,54.3745
2023-12-08,54.7126
2023-12-09,54.7126
2023-12-10,54.7126
2023-12-11,56.1064
2023-12-12,54.8714
2023-12-13,61.627
2023-12-14,60.2438
2023-12-15,59.4508
2023-12-16,59.4508
2023-12-17,59.4508
2023-12-18,58.5939
2023-12-19,59.1194
2023-12-20,55.5048
2023-12-21,55.7306
2023-12-22,57.1043
2023-12-23,57.1043
2023-12-24,57.1043
2023-12-25,57.1043
2023-12-26,61.4824
2023-12-27,61.9842
2023-12-28,62.8648
2023-12-29,62.5142
2023-12-30,62.5142
2023-12-31,62.5142
2024-01-01,62.5142
2024-01-02,64.1141
2024-01-03,61.6792
2024-01-04,63.0359
2024-01-05,63.5621
2024-01-06,63.5621
2024-01-07,63.5621
2024-01-08,64.677
2024-01-09,64.1692
2024-01-10,61.8584
2024-01-11,58.2125
2024-01-12,58.6257
2024-01-13,58.6257
2024-01-14,58.6257
2024-01-15,58.6257
2024-01-16,55.096
2024-01-17,52.6964
2024-01-18,50.853
2024-01-19,50.0509
2024-01-20,50.0509
2024-01-21,50.0509
2024-01-22,48.4197
2024-01-23,46.8406
2024-01-24,42.7194
2024-01-25,47.5697
2024-01-26,48.6814
2024-01-27,48.6814
2024-01-28,48.6814
2024-01-29,49.1662
2024-01-30,48.2468
2024-01-31,48.6795
2024-02-01,50.7111
2024-02-02,47.3144
2024-02-03,47.3144
2024-02-04,47.3144
2024-02-05,44.4717
2024-02-06,43.5825
2024-02-07,44.4114
2024-02-08,42.8971
2024-02-09,42.8551
2024-02-10,42.8551
2024-02-11,42.8551
2024-02-12,44.757
2024-02-13,42.6618
2024-02-14,44.3833
2024-02-15,48.1013
2024-02-16,47.7548
2024-02-17,47.7548
2024-02-18,47.7548
2024-02-19,47.7548
2024-02-20,48.3449
2024-02-21,51.7975
2024-02-22,50.4854
2024-02-23,52.4599
2024-02-24,52.4599
2024-02-25,52.4599
2024-02-26,48.3957
2024-02-27,51.0566
2024-02-28,51.3697
2024-02-29,51.7573
2024-03-01,48.3125
2024-03-02,48.3125
2024-03-03,48.3125
2024-03-04,50.4255
2024-03-05,49.6184
2024-03-06,52.1964
2024-03-07,53.722
2024-03-08,54.3797
2024-03-09,54.3797
2024-03-10,54.3797
2024-03-11,54.6378
2024-03-12,54.7922
2024-03-13,55.22
2024-03-14,52.0043
2024-03-15,52.833
2024-03-16,52.833
2024-03-17,52.833
2024-03-18,53.2151
2024-03-19,54.5017
2024-03-20,54.5017
2024-03-21,56.1046
2024-03-22,54.3028
2024-03-23,54.3028
2024-03-24,54.3028
2024-03-25,53.3441
2024-03-26,50.5465
2024-03-27,55.3272
2024-03-28,58.1797
2024-03-29,58.1797
2024-03-30,58.1797
2024-03-31,58.1797
2024-04-01,57.3536
2024-04-02,56.467
2024-04-03,55.8049
2024-04-04,55.6582
2024-04-05,57.8812
2024-04-06,57.8812
2024-04-07,57.8812
2024-04-08,57.4512
