,MA US Equity
2023-03-21,48.9272
2023-03-22,47.241
2023-03-23,48.9579
2023-03-24,47.6422
2023-03-25,47.6422
2023-03-26,47.6422
2023-03-27,49.1838
2023-03-28,49.039
2023-03-29,51.6792
2023-03-30,51.5358
2023-03-31,53.5839
2023-04-01,53.5839
2023-04-02,53.5839
2023-04-03,55.0334
2023-04-04,53.5797
2023-04-05,53.8059
2023-04-06,52.4713
2023-04-07,52.4713
2023-04-08,52.4713
2023-04-09,52.4713
2023-04-10,51.7107
2023-04-11,53.7896
2023-04-12,52.4147
2023-04-13,56.2857
2023-04-14,57.5476
2023-04-15,57.5476
2023-04-16,57.5476
2023-04-17,57.6976
2023-04-18,57.4178
2023-04-19,57.6496
2023-04-20,58.7149
2023-04-21,58.8317
2023-04-22,58.8317
2023-04-23,58.8317
2023-04-24,58.4679
2023-04-25,54.2489
2023-04-26,53.1169
2023-04-27,56.7607
2023-04-28,59.7399
2023-04-29,59.7399
2023-04-30,59.7399
2023-05-01,59.6263
2023-05-02,57.0959
2023-05-03,56.3658
2023-05-04,56.9802
2023-05-05,60.9607
2023-05-06,60.9607
2023-05-07,60.9607
2023-05-08,61.3291
2023-05-09,59.5708
2023-05-10,59.297
2023-05-11,59.7041
2023-05-12,58.6547
2023-05-13,58.6547
2023-05-14,58.6547
2023-05-15,59.4029
2023-05-16,57.1276
2023-05-17,60.4679
2023-05-18,62.7004
2023-05-19,58.3226
2023-05-20,58.3226
2023-05-21,58.3226
2023-05-22,57.6512
2023-05-23,51.3165
2023-05-24,48.6248
2023-05-25,49.4297
2023-05-26,51.6338
2023-05-27,51.6338
2023-05-28,51.6338
2023-05-29,51.6338
2023-05-30,48.1867
2023-05-31,47.0145
2023-06-01,49.9882
2023-06-02,51.3616
2023-06-03,51.3616
2023-06-04,51.3616
2023-06-05,49.7692
2023-06-06,54.0986
2023-06-07,50.0475
2023-06-08,48.3855
2023-06-09,49.135
2023-06-10,49.135
2023-06-11,49.135
2023-06-12,51.8382
2023-06-13,50.0621
2023-06-14,51.5394
2023-06-15,53.3472
2023-06-16,52.1666
2023-06-17,52.1666
2023-06-18,52.1666
2023-06-19,52.1666
2023-06-20,51.2733
2023-06-21,51.9506
2023-06-22,52.6936
2023-06-23,53.5923
2023-06-24,53.5923
2023-06-25,53.5923
2023-06-26,52.3685
2023-06-27,54.3407
2023-06-28,53.5223
2023-06-29,56.737
2023-06-30,58.9591
2023-07-01,58.9591
2023-07-02,58.9591
2023-07-03,59.2131
2023-07-04,59.2131
2023-07-05,59.5156
2023-07-06,58.916
2023-07-07,56.3483
2023-07-08,56.3483
2023-07-09,56.3483
2023-07-10,57.8317
2023-07-11,60.1048
2023-07-12,61.2131
2023-07-13,61.1341
2023-07-14,61.8974
2023-07-15,61.8974
2023-07-16,61.8974
2023-07-17,61.6981
2023-07-18,59.1315
2023-07-19,59.1794
2023-07-20,59.0429
2023-07-21,58.6631
2023-07-22,58.6631
2023-07-23,58.6631
2023-07-24,61.9096
2023-07-25,59.582
2023-07-26,60.0818
2023-07-27,55.1438
2023-07-28,54.2459
2023-07-29,54.2459
2023-07-30,54.2459
2023-07-31,54.8971
2023-08-01,56.2584
2023-08-02,52.1444
2023-08-03,53.6321
2023-08-04,52.6914
2023-08-05,52.6914
2023-08-06,52.6914
2023-08-07,55.3834
2023-08-08,53.292
2023-08-09,53.5288
2023-08-10,55.2263
2023-08-11,53.9571
2023-08-12,53.9571
2023-08-13,53.9571
2023-08-14,55.7119
2023-08-15,53.3011
2023-08-16,53.2549
2023-08-17,52.2308
2023-08-18,51.965
2023-08-19,51.965
2023-08-20,51.965
2023-08-21,52.537
2023-08-22,55.0321
2023-08-23,56.6674
2023-08-24,54.5085
2023-08-25,57.1113
2023-08-26,57.1113
2023-08-27,57.1113
2023-08-28,59.2154
2023-08-29,61.0447
2023-08-30,61.9914
2023-08-31,61.1278
2023-09-01,62.3786
2023-09-02,62.3786
2023-09-03,62.3786
2023-09-04,62.3786
2023-09-05,59.6218
2023-09-06,60.3697
2023-09-07,61.01
2023-09-08,61.1094
2023-09-09,61.1094
2023-09-10,61.1094
2023-09-11,61.9525
2023-09-12,61.6386
2023-09-13,61.653
2023-09-14,59.3851
2023-09-15,59.8853
2023-09-16,59.8853
2023-09-17,59.8853
2023-09-18,61.3182
2023-09-19,58.556
2023-09-20,56.3601
2023-09-21,51.5985
2023-09-22,50.8903
2023-09-23,50.8903
2023-09-24,50.8903
2023-09-25,51.0549
2023-09-26,46.7837
2023-09-27,46.8484
2023-09-28,49.3699
2023-09-29,47.3007
2023-09-30,47.3007
2023-10-01,47.3007
2023-10-02,47.2658
2023-10-03,44.556
2023-10-04,46.3496
2023-10-05,47.0139
2023-10-06,49.4316
2023-10-07,49.4316
2023-10-08,49.4316
2023-10-09,47.5103
2023-10-10,50.948
2023-10-11,50.607
2023-10-12,50.6619
2023-10-13,49.4796
2023-10-14,49.4796
2023-10-15,49.4796
2023-10-16,51.4418
2023-10-17,51.8191
2023-10-18,46.5669
2023-10-19,43.708
2023-10-20,41.9804
2023-10-21,41.9804
2023-10-22,41.9804
2023-10-23,41.6165
2023-10-24,43.8223
2023-10-25,43.5074
2023-10-26,34.2822
2023-10-27,34.1065
2023-10-28,34.1065
2023-10-29,34.1065
2023-10-30,39.3628
2023-10-31,41.6324
2023-11-01,42.4656
2023-11-02,45.1493
2023-11-03,46.9166
2023-11-04,46.9166
2023-11-05,46.9166
2023-11-06,46.9745
2023-11-07,48.4076
2023-11-08,48.8457
2023-11-09,47.9625
2023-11-10,51.3219
2023-11-11,51.3219
2023-11-12,51.3219
2023-11-13,51.3059
2023-11-14,52.9753
2023-11-15,52.5125
2023-11-16,52.6534
2023-11-17,54.3152
2023-11-18,54.3152
2023-11-19,54.3152
2023-11-20,56.3459
2023-11-21,58.4654
2023-11-22,59.0887
2023-11-23,59.0887
2023-11-24,60.0635
2023-11-25,60.0635
2023-11-26,60.0635
2023-11-27,57.748
2023-11-28,57.7671
2023-11-29,58.1629
2023-11-30,60.0793
2023-12-01,60.3278
2023-12-02,60.3278
2023-12-03,60.3278
2023-12-04,56.1466
2023-12-05,56.3813
2023-12-06,57.2508
2023-12-07,58.6484
2023-12-08,57.9479
2023-12-09,57.9479
2023-12-10,57.9479
2023-12-11,59.7319
2023-12-12,62.0938
2023-12-13,63.8062
2023-12-14,59.4777
2023-12-15,59.4824
2023-12-16,59.4824
2023-12-17,59.4824
2023-12-18,62.1155
2023-12-19,62.5622
2023-12-20,58.4364
2023-12-21,60.2345
2023-12-22,60.5267
2023-12-23,60.5267
2023-12-24,60.5267
2023-12-25,60.5267
2023-12-26,60.2284
2023-12-27,60.5511
2023-12-28,61.4698
2023-12-29,61.5596
2023-12-30,61.5596
2023-12-31,61.5596
2024-01-01,61.5596
2024-01-02,58.1514
2024-01-03,55.9859
2024-01-04,56.5228
2024-01-05,56.2743
2024-01-06,56.2743
2024-01-07,56.2743
2024-01-08,58.0331
2024-01-09,58.3666
2024-01-10,61.2782
2024-01-11,60.0898
2024-01-12,61.2825
2024-01-13,61.2825
2024-01-14,61.2825
2024-01-15,61.2825
2024-01-16,60.6913
2024-01-17,59.9493
2024-01-18,61.6694
2024-01-19,64.5608
2024-01-20,64.5608
2024-01-21,64.5608
2024-01-22,65.8662
2024-01-23,65.0401
2024-01-24,64.9889
2024-01-25,63.3581
2024-01-26,64.2042
2024-01-27,64.2042
2024-01-28,64.2042
2024-01-29,65.1895
2024-01-30,67.2845
2024-01-31,68.9771
2024-02-01,73.1372
2024-02-02,72.8433
2024-02-03,72.8433
2024-02-04,72.8433
2024-02-05,69.5929
2024-02-06,70.9077
2024-02-07,71.3902
2024-02-08,68.3545
2024-02-09,68.0429
2024-02-10,68.0429
2024-02-11,68.0429
2024-02-12,68.3687
2024-02-13,69.0568
2024-02-14,70.8311
2024-02-15,72.9006
2024-02-16,70.2342
2024-02-17,70.2342
2024-02-18,70.2342
2024-02-19,70.2342
2024-02-20,58.6873
2024-02-21,61.598
2024-02-22,65.862
2024-02-23,66.4352
2024-02-24,66.4352
2024-02-25,66.4352
2024-02-26,66.7735
2024-02-27,66.8496
2024-02-28,68.139
2024-02-29,65.5095
2024-03-01,66.1277
2024-03-02,66.1277
2024-03-03,66.1277
2024-03-04,61.1887
2024-03-05,60.6305
2024-03-06,62.1337
2024-03-07,59.7839
2024-03-08,60.4396
2024-03-09,60.4396
2024-03-10,60.4396
2024-03-11,60.3804
2024-03-12,61.816
2024-03-13,62.8446
2024-03-14,64.2516
2024-03-15,61.9622
2024-03-16,61.9622
2024-03-17,61.9622
2024-03-18,63.1024
2024-03-19,64.919
2024-03-20,66.2769
2024-03-21,66.4763
2024-03-22,62.0669
2024-03-23,62.0669
2024-03-24,62.0669
2024-03-25,58.8074
2024-03-26,59.1073
2024-03-27,59.5681
2024-03-28,60.9991
2024-03-29,60.9991
2024-03-30,60.9991
2024-03-31,60.9991
2024-04-01,59.1041
2024-04-02,59.5267
2024-04-03,58.3102
2024-04-04,53.968
2024-04-05,57.1523
2024-04-06,57.1523
2024-04-07,57.1523
2024-04-08,57.9805
