,LFUS US Equity
2023-03-18,49.1418
2023-03-19,49.1418
2023-03-20,51.4244
2023-03-21,52.434
2023-03-22,50.5122
2023-03-23,52.2468
2023-03-24,53.5168
2023-03-25,53.5168
2023-03-26,53.5168
2023-03-27,51.6106
2023-03-28,51.4336
2023-03-29,54.0197
2023-03-30,54.148
2023-03-31,55.4337
2023-04-01,55.4337
2023-04-02,55.4337
2023-04-03,55.0851
2023-04-04,51.519
2023-04-05,48.3964
2023-04-06,47.6914
2023-04-07,47.6914
2023-04-08,47.6914
2023-04-09,47.6914
2023-04-10,49.6032
2023-04-11,50.6803
2023-04-12,49.5925
2023-04-13,50.0345
2023-04-14,49.5981
2023-04-15,49.5981
2023-04-16,49.5981
2023-04-17,49.9149
2023-04-18,48.294
2023-04-19,47.5298
2023-04-20,47.6573
2023-04-21,45.3498
2023-04-22,45.3498
2023-04-23,45.3498
2023-04-24,46.4056
2023-04-25,45.2735
2023-04-26,42.5481
2023-04-27,43.593
2023-04-28,44.4163
2023-04-29,44.4163
2023-04-30,44.4163
2023-05-01,45.2651
2023-05-02,45.1244
2023-05-03,54.8266
2023-05-04,53.2141
2023-05-05,54.4456
2023-05-06,54.4456
2023-05-07,54.4456
2023-05-08,52.6993
2023-05-09,50.4965
2023-05-10,51.6179
2023-05-11,51.1677
2023-05-12,50.4631
2023-05-13,50.4631
2023-05-14,50.4631
2023-05-15,53.2236
2023-05-16,52.3709
2023-05-17,55.3644
2023-05-18,56.387
2023-05-19,56.0377
2023-05-20,56.0377
2023-05-21,56.0377
2023-05-22,56.7968
2023-05-23,54.2025
2023-05-24,52.0769
2023-05-25,53.829
2023-05-26,56.8936
2023-05-27,56.8936
2023-05-28,56.8936
2023-05-29,56.8936
2023-05-30,54.1372
2023-05-31,49.5529
2023-06-01,49.8412
2023-06-02,52.9787
2023-06-03,52.9787
2023-06-04,52.9787
2023-06-05,50.2136
2023-06-06,52.9806
2023-06-07,54.2297
2023-06-08,54.5533
2023-06-09,53.9314
2023-06-10,53.9314
2023-06-11,53.9314
2023-06-12,54.3213
2023-06-13,55.848
2023-06-14,54.7314
2023-06-15,55.3162
2023-06-16,55.4411
2023-06-17,55.4411
2023-06-18,55.4411
2023-06-19,55.4411
2023-06-20,58.2786
2023-06-21,58.3272
2023-06-22,56.3588
2023-06-23,53.6724
2023-06-24,53.6724
2023-06-25,53.6724
2023-06-26,55.9093
2023-06-27,57.932
2023-06-28,59.0511
2023-06-29,59.8352
2023-06-30,61.8574
2023-07-01,61.8574
2023-07-02,61.8574
2023-07-03,59.6517
2023-07-04,59.6517
2023-07-05,60.3229
2023-07-06,58.8993
2023-07-07,60.0493
2023-07-08,60.0493
2023-07-09,60.0493
2023-07-10,60.5467
2023-07-11,61.8929
2023-07-12,63.4537
2023-07-13,64.9652
2023-07-14,63.8685
2023-07-15,63.8685
2023-07-16,63.8685
2023-07-17,65.206
2023-07-18,66.4327
2023-07-19,63.542
2023-07-20,59.9243
2023-07-21,59.7286
2023-07-22,59.7286
2023-07-23,59.7286
2023-07-24,58.9208
2023-07-25,60.1268
2023-07-26,61.5054
2023-07-27,62.1634
2023-07-28,59.9703
2023-07-29,59.9703
2023-07-30,59.9703
2023-07-31,61.2298
2023-08-01,59.6771
2023-08-02,43.25
2023-08-03,41.2813
2023-08-04,40.5367
2023-08-05,40.5367
2023-08-06,40.5367
2023-08-07,40.9326
2023-08-08,40.8176
2023-08-09,43.1008
2023-08-10,42.7643
2023-08-11,42.6939
2023-08-12,42.6939
2023-08-13,42.6939
2023-08-14,42.6539
2023-08-15,42.4671
2023-08-16,42.7266
2023-08-17,41.7602
2023-08-18,42.7115
2023-08-19,42.7115
2023-08-20,42.7115
2023-08-21,44.4242
2023-08-22,43.5967
2023-08-23,45.6383
2023-08-24,44.0533
2023-08-25,44.8714
2023-08-26,44.8714
2023-08-27,44.8714
2023-08-28,45.3554
2023-08-29,48.2343
2023-08-30,47.386
2023-08-31,47.9206
2023-09-01,48.1741
2023-09-02,48.1741
2023-09-03,48.1741
2023-09-04,48.1741
2023-09-05,44.76
2023-09-06,45.2225
2023-09-07,41.3884
2023-09-08,41.5404
2023-09-09,41.5404
2023-09-10,41.5404
2023-09-11,40.845
2023-09-12,40.1787
2023-09-13,39.5784
2023-09-14,42.9031
2023-09-15,42.4291
2023-09-16,42.4291
2023-09-17,42.4291
2023-09-18,45.282
2023-09-19,46.7245
2023-09-20,44.2716
2023-09-21,40.861
2023-09-22,41.1105
2023-09-23,41.1105
2023-09-24,41.1105
2023-09-25,42.0084
2023-09-26,40.1998
2023-09-27,39.8573
2023-09-28,42.5024
2023-09-29,42.2911
2023-09-30,42.2911
2023-10-01,42.2911
2023-10-02,41.5367
2023-10-03,38.9676
2023-10-04,40.3136
2023-10-05,38.101
2023-10-06,38.9673
2023-10-07,38.9673
2023-10-08,38.9673
2023-10-09,40.1466
2023-10-10,42.1217
2023-10-11,41.3138
2023-10-12,38.8041
2023-10-13,37.4185
2023-10-14,37.4185
2023-10-15,37.4185
2023-10-16,38.7494
2023-10-17,40.1452
2023-10-18,38.6124
2023-10-19,37.4601
2023-10-20,36.5906
2023-10-21,36.5906
2023-10-22,36.5906
2023-10-23,34.8282
2023-10-24,34.9145
2023-10-25,33.2991
2023-10-26,33.1275
2023-10-27,32.3807
2023-10-28,32.3807
2023-10-29,32.3807
2023-10-30,32.0353
2023-10-31,33.0471
2023-11-01,39.5959
2023-11-02,41.2578
2023-11-03,44.5118
2023-11-04,44.5118
2023-11-05,44.5118
2023-11-06,42.9651
2023-11-07,42.8691
2023-11-08,42.0526
2023-11-09,40.4673
2023-11-10,42.2082
2023-11-11,42.2082
2023-11-12,42.2082
2023-11-13,41.5841
2023-11-14,48.4091
2023-11-15,50.8813
2023-11-16,49.1581
2023-11-17,49.0158
2023-11-18,49.0158
2023-11-19,49.0158
2023-11-20,48.5156
2023-11-21,47.5894
2023-11-22,48.2469
2023-11-23,48.2469
2023-11-24,47.7065
2023-11-25,47.7065
2023-11-26,47.7065
2023-11-27,47.8073
2023-11-28,46.2067
2023-11-29,46.9926
2023-11-30,46.5375
2023-12-01,50.3908
2023-12-02,50.3908
2023-12-03,50.3908
2023-12-04,51.0631
2023-12-05,50.8945
2023-12-06,51.4873
2023-12-07,51.8109
2023-12-08,53.1241
2023-12-09,53.1241
2023-12-10,53.1241
2023-12-11,56.2755
2023-12-12,54.821
2023-12-13,55.2261
2023-12-14,64.2015
2023-12-15,61.0687
2023-12-16,61.0687
2023-12-17,61.0687
2023-12-18,61.0819
2023-12-19,63.5853
2023-12-20,60.2231
2023-12-21,62.617
2023-12-22,63.7749
2023-12-23,63.7749
2023-12-24,63.7749
2023-12-25,63.7749
2023-12-26,64.2636
2023-12-27,64.1579
2023-12-28,63.9908
2023-12-29,61.3605
2023-12-30,61.3605
2023-12-31,61.3605
2024-01-01,61.3605
2024-01-02,57.5119
2024-01-03,53.5488
2024-01-04,50.8613
2024-01-05,51.8369
2024-01-06,51.8369
2024-01-07,51.8369
2024-01-08,52.1781
2024-01-09,47.8677
2024-01-10,48.9806
2024-01-11,47.4077
2024-01-12,45.5632
2024-01-13,45.5632
2024-01-14,45.5632
2024-01-15,45.5632
2024-01-16,46.1466
2024-01-17,44.0771
2024-01-18,45.2587
2024-01-19,46.8314
2024-01-20,46.8314
2024-01-21,46.8314
2024-01-22,47.3092
2024-01-23,46.2878
2024-01-24,44.7701
2024-01-25,44.2928
2024-01-26,43.4207
2024-01-27,43.4207
2024-01-28,43.4207
2024-01-29,46.3096
2024-01-30,47.8817
2024-01-31,47.9542
2024-02-01,48.7106
2024-02-02,50.0893
2024-02-03,50.0893
2024-02-04,50.0893
2024-02-05,45.5241
2024-02-06,45.9989
2024-02-07,47.1156
2024-02-08,48.4357
2024-02-09,50.4653
2024-02-10,50.4653
2024-02-11,50.4653
2024-02-12,52.1709
2024-02-13,46.2543
2024-02-14,48.4722
2024-02-15,50.7008
2024-02-16,51.4788
2024-02-17,51.4788
2024-02-18,51.4788
2024-02-19,51.4788
2024-02-20,50.2592
2024-02-21,48.462
2024-02-22,50.0806
2024-02-23,48.7843
2024-02-24,48.7843
2024-02-25,48.7843
2024-02-26,47.5538
2024-02-27,47.5269
2024-02-28,46.1887
2024-02-29,47.1669
2024-03-01,47.6434
2024-03-02,47.6434
2024-03-03,47.6434
2024-03-04,47.9057
2024-03-05,45.2035
2024-03-06,46.9635
2024-03-07,49.2994
2024-03-08,47.7085
2024-03-09,47.7085
2024-03-10,47.7085
2024-03-11,46.4365
2024-03-12,47.5663
2024-03-13,45.2905
2024-03-14,43.5573
2024-03-15,44.2991
2024-03-16,44.2991
2024-03-17,44.2991
2024-03-18,43.0584
2024-03-19,43.6521
2024-03-20,45.3434
2024-03-21,44.619
2024-03-22,44.479
2024-03-23,44.479
2024-03-24,44.479
2024-03-25,45.5253
2024-03-26,45.1349
2024-03-27,50.7203
2024-03-28,52.2022
2024-03-29,52.2022
2024-03-30,52.2022
2024-03-31,52.2022
2024-04-01,49.2358
2024-04-02,47.6078
2024-04-03,50.3251
2024-04-04,48.5852
2024-04-05,48.5917
2024-04-06,48.5917
2024-04-07,48.5917
2024-04-08,47.9383
