,IP US Equity
2023-03-21,46.1507
2023-03-22,43.8799
2023-03-23,43.1221
2023-03-24,44.3896
2023-03-25,44.3896
2023-03-26,44.3896
2023-03-27,44.4589
2023-03-28,45.0251
2023-03-29,46.4717
2023-03-30,47.0692
2023-03-31,49.8615
2023-04-01,49.8615
2023-04-02,49.8615
2023-04-03,49.5319
2023-04-04,47.5794
2023-04-05,47.9684
2023-04-06,49.0702
2023-04-07,49.0702
2023-04-08,49.0702
2023-04-09,49.0702
2023-04-10,49.463
2023-04-11,51.7384
2023-04-12,51.4802
2023-04-13,51.2157
2023-04-14,49.379
2023-04-15,49.379
2023-04-16,49.379
2023-04-17,50.9751
2023-04-18,51.5266
2023-04-19,51.8256
2023-04-20,51.7431
2023-04-21,49.6567
2023-04-22,49.6567
2023-04-23,49.6567
2023-04-24,51.0188
2023-04-25,44.7878
2023-04-26,44.3567
2023-04-27,39.6496
2023-04-28,40.0741
2023-04-29,40.0741
2023-04-30,40.0741
2023-05-01,40.6355
2023-05-02,38.0272
2023-05-03,37.9724
2023-05-04,36.5814
2023-05-05,39.1148
2023-05-06,39.1148
2023-05-07,39.1148
2023-05-08,39.2493
2023-05-09,38.4871
2023-05-10,37.8151
2023-05-11,37.2303
2023-05-12,37.5798
2023-05-13,37.5798
2023-05-14,37.5798
2023-05-15,37.8864
2023-05-16,36.8259
2023-05-17,39.9945
2023-05-18,39.7616
2023-05-19,39.5235
2023-05-20,39.5235
2023-05-21,39.5235
2023-05-22,38.735
2023-05-23,39.9738
2023-05-24,38.2351
2023-05-25,36.9281
2023-05-26,36.9856
2023-05-27,36.9856
2023-05-28,36.9856
2023-05-29,36.9856
2023-05-30,35.3838
2023-05-31,33.2136
2023-06-01,32.4202
2023-06-02,39.1581
2023-06-03,39.1581
2023-06-04,39.1581
2023-06-05,38.8271
2023-06-06,41.6339
2023-06-07,47.5214
2023-06-08,46.1148
2023-06-09,45.8561
2023-06-10,45.8561
2023-06-11,45.8561
2023-06-12,44.5632
2023-06-13,45.5613
2023-06-14,46.6895
2023-06-15,46.7352
2023-06-16,47.5259
2023-06-17,47.5259
2023-06-18,47.5259
2023-06-19,47.5259
2023-06-20,45.6298
2023-06-21,44.049
2023-06-22,42.5986
2023-06-23,42.0706
2023-06-24,42.0706
2023-06-25,42.0706
2023-06-26,45.7472
2023-06-27,47.2905
2023-06-28,46.0584
2023-06-29,47.52
2023-06-30,48.1297
2023-07-01,48.1297
2023-07-02,48.1297
2023-07-03,49.1637
2023-07-04,49.1637
2023-07-05,46.1365
2023-07-06,46.0109
2023-07-07,48.4315
2023-07-08,48.4315
2023-07-09,48.4315
2023-07-10,45.9588
2023-07-11,48.222
2023-07-12,48.731
2023-07-13,48.8256
2023-07-14,46.9004
2023-07-15,46.9004
2023-07-16,46.9004
2023-07-17,45.1446
2023-07-18,46.997
2023-07-19,47.9793
2023-07-20,48.2275
2023-07-21,49.4254
2023-07-22,49.4254
2023-07-23,49.4254
2023-07-24,51.919
2023-07-25,58.2997
2023-07-26,57.4902
2023-07-27,62.9166
2023-07-28,63.9107
2023-07-29,63.9107
2023-07-30,63.9107
2023-07-31,64.8286
2023-08-01,64.1952
2023-08-02,66.0538
2023-08-03,66.1377
2023-08-04,64.1684
2023-08-05,64.1684
2023-08-06,64.1684
2023-08-07,63.5162
2023-08-08,61.9423
2023-08-09,61.1852
2023-08-10,60.3136
2023-08-11,59.6
2023-08-12,59.6
2023-08-13,59.6
2023-08-14,58.1711
2023-08-15,56.013
2023-08-16,54.5986
2023-08-17,55.4604
2023-08-18,56.6521
2023-08-19,56.6521
2023-08-20,56.6521
2023-08-21,54.2393
2023-08-22,52.7418
2023-08-23,53.2483
2023-08-24,52.5074
2023-08-25,53.4174
2023-08-26,53.4174
2023-08-27,53.4174
2023-08-28,55.8144
2023-08-29,56.8308
2023-08-30,57.4037
2023-08-31,57.8928
2023-09-01,59.0858
2023-09-02,59.0858
2023-09-03,59.0858
2023-09-04,59.0858
2023-09-05,53.9872
2023-09-06,51.6551
2023-09-07,50.1278
2023-09-08,54.9505
2023-09-09,54.9505
2023-09-10,54.9505
2023-09-11,54.7939
2023-09-12,54.2606
2023-09-13,50.7362
2023-09-14,54.2968
2023-09-15,52.4819
2023-09-16,52.4819
2023-09-17,52.4819
2023-09-18,52.0925
2023-09-19,51.7943
2023-09-20,49.922
2023-09-21,51.8641
2023-09-22,51.5614
2023-09-23,51.5614
2023-09-24,51.5614
2023-09-25,54.9187
2023-09-26,53.4681
2023-09-27,55.3002
2023-09-28,56.9694
2023-09-29,57.4623
2023-09-30,57.4623
2023-10-01,57.4623
2023-10-02,57.4623
2023-10-03,55.6432
2023-10-04,56.9217
2023-10-05,54.1915
2023-10-06,52.0819
2023-10-07,52.0819
2023-10-08,52.0819
2023-10-09,54.8544
2023-10-10,55.7659
2023-10-11,56.0283
2023-10-12,54.3065
2023-10-13,54.4466
2023-10-14,54.4466
2023-10-15,54.4466
2023-10-16,53.6522
2023-10-17,56.0229
2023-10-18,54.5789
2023-10-19,49.3189
2023-10-20,45.1341
2023-10-21,45.1341
2023-10-22,45.1341
2023-10-23,41.528
2023-10-24,45.6763
2023-10-25,45.1308
2023-10-26,44.1947
2023-10-27,45.4624
2023-10-28,45.4624
2023-10-29,45.4624
2023-10-30,46.6675
2023-10-31,48.2755
2023-11-01,47.7499
2023-11-02,49.8223
2023-11-03,52.2703
2023-11-04,52.2703
2023-11-05,52.2703
2023-11-06,51.0981
2023-11-07,48.8323
2023-11-08,47.5668
2023-11-09,46.2833
2023-11-10,45.5625
2023-11-11,45.5625
2023-11-12,45.5625
2023-11-13,42.8807
2023-11-14,50.1273
2023-11-15,52.3431
2023-11-16,50.4461
2023-11-17,49.4571
2023-11-18,49.4571
2023-11-19,49.4571
2023-11-20,46.3256
2023-11-21,45.9867
2023-11-22,47.8714
2023-11-23,47.8714
2023-11-24,47.9151
2023-11-25,47.9151
2023-11-26,47.9151
2023-11-27,52.7897
2023-11-28,53.3214
2023-11-29,58.5934
2023-11-30,61.936
2023-12-01,62.6148
2023-12-02,62.6148
2023-12-03,62.6148
2023-12-04,63.0779
2023-12-05,58.987
2023-12-06,59.3134
2023-12-07,60.1193
2023-12-08,60.1797
2023-12-09,60.1797
2023-12-10,60.1797
2023-12-11,60.397
2023-12-12,56.4799
2023-12-13,59.2162
2023-12-14,61.433
2023-12-15,60.3612
2023-12-16,60.3612
2023-12-17,60.3612
2023-12-18,57.7968
2023-12-19,57.8596
2023-12-20,56.682
2023-12-21,56.6378
2023-12-22,56.8465
2023-12-23,56.8465
2023-12-24,56.8465
2023-12-25,56.8465
2023-12-26,56.5649
2023-12-27,56.0384
2023-12-28,54.9795
2023-12-29,54.4954
2023-12-30,54.4954
2023-12-31,54.4954
2024-01-01,54.4954
2024-01-02,56.0566
2024-01-03,55.1038
2024-01-04,55.5969
2024-01-05,58.7236
2024-01-06,58.7236
2024-01-07,58.7236
2024-01-08,60.1391
2024-01-09,60.1754
2024-01-10,59.5594
2024-01-11,60.5469
2024-01-12,59.6772
2024-01-13,59.6772
2024-01-14,59.6772
2024-01-15,59.6772
2024-01-16,57.6224
2024-01-17,55.3759
2024-01-18,54.2552
2024-01-19,54.4821
2024-01-20,54.4821
2024-01-21,54.4821
2024-01-22,52.3854
2024-01-23,53.1506
2024-01-24,51.3886
2024-01-25,57.8306
2024-01-26,57.4023
2024-01-27,57.4023
2024-01-28,57.4023
2024-01-29,53.0817
2024-01-30,51.2055
2024-01-31,49.0102
2024-02-01,43.255
2024-02-02,40.2606
2024-02-03,40.2606
2024-02-04,40.2606
2024-02-05,38.7498
2024-02-06,39.5638
2024-02-07,42.889
2024-02-08,47.1891
2024-02-09,48.6265
2024-02-10,48.6265
2024-02-11,48.6265
2024-02-12,49.548
2024-02-13,46.3582
2024-02-14,46.0823
2024-02-15,48.2334
2024-02-16,50.9689
2024-02-17,50.9689
2024-02-18,50.9689
2024-02-19,50.9689
2024-02-20,50.7409
2024-02-21,48.6594
2024-02-22,47.7708
2024-02-23,48.7392
2024-02-24,48.7392
2024-02-25,48.7392
2024-02-26,45.3672
2024-02-27,46.9987
2024-02-28,48.664
2024-02-29,51.4446
2024-03-01,50.2647
2024-03-02,50.2647
2024-03-03,50.2647
2024-03-04,53.269
2024-03-05,53.111
2024-03-06,52.5465
2024-03-07,53.1717
2024-03-08,54.4852
2024-03-09,54.4852
2024-03-10,54.4852
2024-03-11,55.8379
2024-03-12,53.7087
2024-03-13,54.2974
2024-03-14,53.8546
2024-03-15,54.4692
2024-03-16,54.4692
2024-03-17,54.4692
2024-03-18,48.5718
2024-03-19,60.5683
2024-03-20,61.679
2024-03-21,63.1944
2024-03-22,61.8324
2024-03-23,61.8324
2024-03-24,61.8324
2024-03-25,64.7928
2024-03-26,55.8036
2024-03-27,58.4796
2024-03-28,57.3624
2024-03-29,57.3624
2024-03-30,57.3624
2024-03-31,57.3624
2024-04-01,57.3852
2024-04-02,56.3582
2024-04-03,57.2457
2024-04-04,57.7739
2024-04-05,55.7341
2024-04-06,55.7341
2024-04-07,55.7341
2024-04-08,54.3171
