,AA US Equity
2023-03-19,40.1422
2023-03-20,41.6176
2023-03-21,43.6887
2023-03-22,41.9417
2023-03-23,42.1616
2023-03-24,42.0164
2023-03-25,42.0164
2023-03-26,42.0164
2023-03-27,42.0714
2023-03-28,42.6487
2023-03-29,43.2339
2023-03-30,44.4076
2023-03-31,45.5439
2023-04-01,45.5439
2023-04-02,45.5439
2023-04-03,44.6123
2023-04-04,42.9667
2023-04-05,41.9481
2023-04-06,41.645
2023-04-07,41.645
2023-04-08,41.645
2023-04-09,41.645
2023-04-10,42.6296
2023-04-11,43.9702
2023-04-12,42.7661
2023-04-13,44.8188
2023-04-14,44.1386
2023-04-15,44.1386
2023-04-16,44.1386
2023-04-17,44.7808
2023-04-18,46.9117
2023-04-19,45.6561
2023-04-20,44.349
2023-04-21,41.7627
2023-04-22,41.7627
2023-04-23,41.7627
2023-04-24,41.6171
2023-04-25,38.9382
2023-04-26,38.6014
2023-04-27,40.067
2023-04-28,41.5971
2023-04-29,41.5971
2023-04-30,41.5971
2023-05-01,41.8267
2023-05-02,39.845
2023-05-03,39.0505
2023-05-04,38.2848
2023-05-05,41.5632
2023-05-06,41.5632
2023-05-07,41.5632
2023-05-08,42.754
2023-05-09,42.341
2023-05-10,41.842
2023-05-11,40.7542
2023-05-12,40.8328
2023-05-13,40.8328
2023-05-14,40.8328
2023-05-15,44.1379
2023-05-16,42.8565
2023-05-17,44.0646
2023-05-18,44.198
2023-05-19,43.1184
2023-05-20,43.1184
2023-05-21,43.1184
2023-05-22,43.7193
2023-05-23,42.5868
2023-05-24,40.6185
2023-05-25,39.811
2023-05-26,39.6653
2023-05-27,39.6653
2023-05-28,39.6653
2023-05-29,39.6653
2023-05-30,38.3726
2023-05-31,36.8645
2023-06-01,39.1109
2023-06-02,43.8362
2023-06-03,43.8362
2023-06-04,43.8362
2023-06-05,42.0865
2023-06-06,43.6314
2023-06-07,45.2026
2023-06-08,45.6532
2023-06-09,45.0698
2023-06-10,45.0698
2023-06-11,45.0698
2023-06-12,44.665
2023-06-13,48.101
2023-06-14,47.0927
2023-06-15,46.8077
2023-06-16,46.1755
2023-06-17,46.1755
2023-06-18,46.1755
2023-06-19,46.1755
2023-06-20,43.7313
2023-06-21,45.21
2023-06-22,42.6873
2023-06-23,41.7711
2023-06-24,41.7711
2023-06-25,41.7711
2023-06-26,42.1093
2023-06-27,45.267
2023-06-28,43.9412
2023-06-29,44.1609
2023-06-30,44.5432
2023-07-01,44.5432
2023-07-02,44.5432
2023-07-03,45.3176
2023-07-04,45.3176
2023-07-05,44.2093
2023-07-06,42.1488
2023-07-07,45.7079
2023-07-08,45.7079
2023-07-09,45.7079
2023-07-10,45.8192
2023-07-11,47.0535
2023-07-12,47.8579
2023-07-13,51.3416
2023-07-14,47.0397
2023-07-15,47.0397
2023-07-16,47.0397
2023-07-17,49.1715
2023-07-18,48.1593
2023-07-19,47.7754
2023-07-20,43.8681
2023-07-21,45.3661
2023-07-22,45.3661
2023-07-23,45.3661
2023-07-24,46.1518
2023-07-25,49.899
2023-07-26,48.455
2023-07-27,46.7641
2023-07-28,48.4645
2023-07-29,48.4645
2023-07-30,48.4645
2023-07-31,51.1783
2023-08-01,49.2821
2023-08-02,47.0503
2023-08-03,48.1578
2023-08-04,47.1729
2023-08-05,47.1729
2023-08-06,47.1729
2023-08-07,47.5974
2023-08-08,46.0832
2023-08-09,46.9042
2023-08-10,45.5429
2023-08-11,43.904
2023-08-12,43.904
2023-08-13,43.904
2023-08-14,43.4992
2023-08-15,41.1283
2023-08-16,39.4788
2023-08-17,39.1633
2023-08-18,38.938
2023-08-19,38.938
2023-08-20,38.938
2023-08-21,38.3189
2023-08-22,38.822
2023-08-23,38.9034
2023-08-24,38.7966
2023-08-25,37.8647
2023-08-26,37.8647
2023-08-27,37.8647
2023-08-28,38.5982
2023-08-29,41.8104
2023-08-30,41.6111
2023-08-31,43.2073
2023-09-01,45.9429
2023-09-02,45.9429
2023-09-03,45.9429
2023-09-04,45.9429
2023-09-05,44.1941
2023-09-06,44.0016
2023-09-07,40.4567
2023-09-08,39.7934
2023-09-09,39.7934
2023-09-10,39.7934
2023-09-11,41.4393
2023-09-12,40.4916
2023-09-13,41.7828
2023-09-14,45.9358
2023-09-15,43.1641
2023-09-16,43.1641
2023-09-17,43.1641
2023-09-18,43.1641
2023-09-19,42.1288
2023-09-20,44.916
2023-09-21,41.886
2023-09-22,43.1472
2023-09-23,43.1472
2023-09-24,43.1472
2023-09-25,39.9346
2023-09-26,38.6035
2023-09-27,39.5243
2023-09-28,44.4425
2023-09-29,46.574
2023-09-30,46.574
2023-10-01,46.574
2023-10-02,46.1361
2023-10-03,43.8303
2023-10-04,42.9167
2023-10-05,41.7589
2023-10-06,43.3157
2023-10-07,43.3157
2023-10-08,43.3157
2023-10-09,43.5674
2023-10-10,45.9269
2023-10-11,45.5948
2023-10-12,43.2873
2023-10-13,42.6604
2023-10-14,42.6604
2023-10-15,42.6604
2023-10-16,43.2713
2023-10-17,45.7661
2023-10-18,43.2066
2023-10-19,39.0825
2023-10-20,38.697
2023-10-21,38.697
2023-10-22,38.697
2023-10-23,37.6938
2023-10-24,37.7772
2023-10-25,38.9057
2023-10-26,38.3127
2023-10-27,38.3127
2023-10-28,38.3127
2023-10-29,38.3127
2023-10-30,43.6551
2023-10-31,44.4883
2023-11-01,43.2277
2023-11-02,45.9299
2023-11-03,47.0823
2023-11-04,47.0823
2023-11-05,47.0823
2023-11-06,45.8516
2023-11-07,44.9189
2023-11-08,44.8969
2023-11-09,42.8376
2023-11-10,43.0084
2023-11-11,43.0084
2023-11-12,43.0084
2023-11-13,42.92
2023-11-14,47.3185
2023-11-15,49.3254
2023-11-16,47.0663
2023-11-17,47.6408
2023-11-18,47.6408
2023-11-19,47.6408
2023-11-20,48.3004
2023-11-21,48.0998
2023-11-22,48.074
2023-11-23,48.074
2023-11-24,47.7032
2023-11-25,47.7032
2023-11-26,47.7032
2023-11-27,47.8814
2023-11-28,47.2703
2023-11-29,48.3854
2023-11-30,49.6699
2023-12-01,52.2458
2023-12-02,52.2458
2023-12-03,52.2458
2023-12-04,49.4774
2023-12-05,45.2866
2023-12-06,44.9854
2023-12-07,44.5257
2023-12-08,44.7851
2023-12-09,44.7851
2023-12-10,44.7851
2023-12-11,44.5427
2023-12-12,42.2308
2023-12-13,48.3451
2023-12-14,57.6831
2023-12-15,59.98
2023-12-16,59.98
2023-12-17,59.98
2023-12-18,58.3952
2023-12-19,61.8144
2023-12-20,57.278
2023-12-21,59.6491
2023-12-22,62.4062
2023-12-23,62.4062
2023-12-24,62.4062
2023-12-25,62.4062
2023-12-26,62.5574
2023-12-27,63.967
2023-12-28,63.2853
2023-12-29,61.843
2023-12-30,61.843
2023-12-31,61.843
2024-01-01,61.843
2024-01-02,60.0665
2024-01-03,55.7004
2024-01-04,54.8841
2024-01-05,56.7073
2024-01-06,56.7073
2024-01-07,56.7073
2024-01-08,55.7747
2024-01-09,56.1662
2024-01-10,55.4647
2024-01-11,53.625
2024-01-12,51.668
2024-01-13,51.668
2024-01-14,51.668
2024-01-15,51.668
2024-01-16,47.1451
2024-01-17,45.8197
2024-01-18,45.004
2024-01-19,46.4042
2024-01-20,46.4042
2024-01-21,46.4042
2024-01-22,46.9992
2024-01-23,51.0828
2024-01-24,51.5932
2024-01-25,51.8426
2024-01-26,53.3555
2024-01-27,53.3555
2024-01-28,53.3555
2024-01-29,53.9702
2024-01-30,53.2443
2024-01-31,51.202
2024-02-01,51.0606
2024-02-02,50.5791
2024-02-03,50.5791
2024-02-04,50.5791
2024-02-05,44.7898
2024-02-06,46.6492
2024-02-07,46.4624
2024-02-08,46.9022
2024-02-09,45.154
2024-02-10,45.154
2024-02-11,45.154
2024-02-12,47.6408
2024-02-13,43.4995
2024-02-14,45.7369
2024-02-15,47.1197
2024-02-16,47.1429
2024-02-17,47.1429
2024-02-18,47.1429
2024-02-19,47.1429
2024-02-20,45.6698
2024-02-21,48.6396
2024-02-22,48.189
2024-02-23,45.628
2024-02-24,45.628
2024-02-25,45.628
2024-02-26,43.342
2024-02-27,46.5356
2024-02-28,45.7896
2024-02-29,47.8165
2024-03-01,48.8611
2024-03-02,48.8611
2024-03-03,48.8611
2024-03-04,48.646
2024-03-05,47.4152
2024-03-06,50.3989
2024-03-07,53.8136
2024-03-08,53.7672
2024-03-09,53.7672
2024-03-10,53.7672
2024-03-11,55.0506
2024-03-12,53.3742
2024-03-13,54.9358
2024-03-14,53.6326
2024-03-15,54.501
2024-03-16,54.501
2024-03-17,54.501
2024-03-18,55.7065
2024-03-19,52.3962
2024-03-20,55.756
2024-03-21,55.756
2024-03-22,55.8552
2024-03-23,55.8552
2024-03-24,55.8552
2024-03-25,56.7779
2024-03-26,56.0404
2024-03-27,59.2296
2024-03-28,60.2901
2024-03-29,60.2901
2024-03-30,60.2901
2024-03-31,60.2901
2024-04-01,60.7093
2024-04-02,63.516
2024-04-03,65.9106
2024-04-04,62.5201
2024-04-05,63.3757
2024-04-06,63.3757
2024-04-07,63.3757
2024-04-08,62.9627
