,LEN/B US Equity
2023-03-19,59.3076
2023-03-20,57.29
2023-03-21,58.5842
2023-03-22,58.0016
2023-03-23,58.8231
2023-03-24,59.0303
2023-03-25,59.0303
2023-03-26,59.0303
2023-03-27,57.152
2023-03-28,56.3259
2023-03-29,58.4125
2023-03-30,57.9384
2023-03-31,60.623
2023-04-01,60.623
2023-04-02,60.623
2023-04-03,60.3873
2023-04-04,58.1837
2023-04-05,58.4199
2023-04-06,55.5199
2023-04-07,55.5199
2023-04-08,55.5199
2023-04-09,55.5199
2023-04-10,56.186
2023-04-11,60.5092
2023-04-12,60.1424
2023-04-13,59.7872
2023-04-14,60.8243
2023-04-15,60.8243
2023-04-16,60.8243
2023-04-17,61.7915
2023-04-18,65.3545
2023-04-19,65.1226
2023-04-20,67.7884
2023-04-21,66.6828
2023-04-22,66.6828
2023-04-23,66.6828
2023-04-24,67.319
2023-04-25,65.7225
2023-04-26,62.9491
2023-04-27,65.9863
2023-04-28,66.6462
2023-04-29,66.6462
2023-04-30,66.6462
2023-05-01,67.0141
2023-05-02,68.3649
2023-05-03,69.8098
2023-05-04,64.9957
2023-05-05,66.0501
2023-05-06,66.0501
2023-05-07,66.0501
2023-05-08,66.9474
2023-05-09,66.3292
2023-05-10,66.1816
2023-05-11,65.9864
2023-05-12,65.06
2023-05-13,65.06
2023-05-14,65.06
2023-05-15,65.4778
2023-05-16,65.6357
2023-05-17,66.5251
2023-05-18,67.8686
2023-05-19,63.6497
2023-05-20,63.6497
2023-05-21,63.6497
2023-05-22,58.0502
2023-05-23,52.5972
2023-05-24,53.0955
2023-05-25,54.1799
2023-05-26,53.0651
2023-05-27,53.0651
2023-05-28,53.0651
2023-05-29,53.0651
2023-05-30,54.539
2023-05-31,52.4562
2023-06-01,53.3248
2023-06-02,58.8025
2023-06-03,58.8025
2023-06-04,58.8025
2023-06-05,58.6959
2023-06-06,62.5692
2023-06-07,60.6323
2023-06-08,58.1057
2023-06-09,58.7663
2023-06-10,58.7663
2023-06-11,58.7663
2023-06-12,60.0344
2023-06-13,60.0463
2023-06-14,56.6001
2023-06-15,62.0707
2023-06-16,63.5053
2023-06-17,63.5053
2023-06-18,63.5053
2023-06-19,63.5053
2023-06-20,64.5015
2023-06-21,64.9206
2023-06-22,65.4952
2023-06-23,66.996
2023-06-24,66.996
2023-06-25,66.996
2023-06-26,64.4388
2023-06-27,68.4483
2023-06-28,67.3821
2023-06-29,67.5087
2023-06-30,68.2652
2023-07-01,68.2652
2023-07-02,68.2652
2023-07-03,69.7548
2023-07-04,69.7548
2023-07-05,66.4737
2023-07-06,60.993
2023-07-07,59.2708
2023-07-08,59.2708
2023-07-09,59.2708
2023-07-10,61.6284
2023-07-11,63.8967
2023-07-12,66.4231
2023-07-13,68.275
2023-07-14,69.7755
2023-07-15,69.7755
2023-07-16,69.7755
2023-07-17,65.6616
2023-07-18,65.3939
2023-07-19,64.9325
2023-07-20,59.6661
2023-07-21,60.5052
2023-07-22,60.5052
2023-07-23,60.5052
2023-07-24,61.4285
2023-07-25,61.7342
2023-07-26,60.9706
2023-07-27,58.5723
2023-07-28,60.4906
2023-07-29,60.4906
2023-07-30,60.4906
2023-07-31,59.1284
2023-08-01,59.8416
2023-08-02,57.3541
2023-08-03,54.4074
2023-08-04,57.2728
2023-08-05,57.2728
2023-08-06,57.2728
2023-08-07,58.0884
2023-08-08,57.5717
2023-08-09,55.8
2023-08-10,53.8978
2023-08-11,53.381
2023-08-12,53.381
2023-08-13,53.381
2023-08-14,54.624
2023-08-15,56.8798
2023-08-16,52.8407
2023-08-17,47.1335
2023-08-18,47.4169
2023-08-19,47.4169
2023-08-20,47.4169
2023-08-21,45.9658
2023-08-22,46.5602
2023-08-23,46.4992
2023-08-24,45.3908
2023-08-25,44.0142
2023-08-26,44.0142
2023-08-27,44.0142
2023-08-28,44.1931
2023-08-29,47.1983
2023-08-30,49.0928
2023-08-31,48.445
2023-09-01,50.0439
2023-09-02,50.0439
2023-09-03,50.0439
2023-09-04,50.0439
2023-09-05,44.3799
2023-09-06,47.6219
2023-09-07,48.5334
2023-09-08,48.8186
2023-09-09,48.8186
2023-09-10,48.8186
2023-09-11,49.5417
2023-09-12,46.6172
2023-09-13,46.3232
2023-09-14,48.1433
2023-09-15,44.4732
2023-09-16,44.4732
2023-09-17,44.4732
2023-09-18,47.741
2023-09-19,48.0345
2023-09-20,47.8287
2023-09-21,45.0806
2023-09-22,45.7373
2023-09-23,45.7373
2023-09-24,45.7373
2023-09-25,45.7853
2023-09-26,44.6138
2023-09-27,44.583
2023-09-28,47.7764
2023-09-29,45.638
2023-09-30,45.638
2023-10-01,45.638
2023-10-02,45.0087
2023-10-03,42.9402
2023-10-04,44.1644
2023-10-05,43.7859
2023-10-06,45.5347
2023-10-07,45.5347
2023-10-08,45.5347
2023-10-09,48.5147
2023-10-10,50.4018
2023-10-11,50.9376
2023-10-12,45.797
2023-10-13,46.7493
2023-10-14,46.7493
2023-10-15,46.7493
2023-10-16,47.2052
2023-10-17,47.8372
2023-10-18,45.3323
2023-10-19,42.6909
2023-10-20,41.1737
2023-10-21,41.1737
2023-10-22,41.1737
2023-10-23,42.708
2023-10-24,42.3113
2023-10-25,40.4262
2023-10-26,41.4433
2023-10-27,41.0087
2023-10-28,41.0087
2023-10-29,41.0087
2023-10-30,42.6673
2023-10-31,45.6822
2023-11-01,50.2552
2023-11-02,54.9953
2023-11-03,57.9367
2023-11-04,57.9367
2023-11-05,57.9367
2023-11-06,56.6673
2023-11-07,58.5301
2023-11-08,58.2923
2023-11-09,57.3758
2023-11-10,59.3173
2023-11-11,59.3173
2023-11-12,59.3173
2023-11-13,59.3774
2023-11-14,63.4678
2023-11-15,61.3621
2023-11-16,62.2439
2023-11-17,62.8914
2023-11-18,62.8914
2023-11-19,62.8914
2023-11-20,62.7212
2023-11-21,60.4183
2023-11-22,60.8219
2023-11-23,60.8219
2023-11-24,60.5558
2023-11-25,60.5558
2023-11-26,60.5558
2023-11-27,58.9028
2023-11-28,57.617
2023-11-29,58.5623
2023-11-30,57.5563
2023-12-01,62.5833
2023-12-02,62.5833
2023-12-03,62.5833
2023-12-04,61.9541
2023-12-05,62.7859
2023-12-06,64.9889
2023-12-07,66.3034
2023-12-08,69.714
2023-12-09,69.714
2023-12-10,69.714
2023-12-11,67.7193
2023-12-12,67.8756
2023-12-13,69.7685
2023-12-14,73.6593
2023-12-15,68.0281
2023-12-16,68.0281
2023-12-17,68.0281
2023-12-18,66.0407
2023-12-19,66.4067
2023-12-20,63.8244
2023-12-21,64.4349
2023-12-22,63.728
2023-12-23,63.728
2023-12-24,63.728
2023-12-25,63.728
2023-12-26,64.2927
2023-12-27,65.3495
2023-12-28,64.7584
2023-12-29,64.5069
2023-12-30,64.5069
2023-12-31,64.5069
2024-01-01,64.5069
2024-01-02,63.0626
2024-01-03,62.3031
2024-01-04,62.1868
2024-01-05,63.1045
2024-01-06,63.1045
2024-01-07,63.1045
2024-01-08,64.287
2024-01-09,63.3129
2024-01-10,67.078
2024-01-11,68.3681
2024-01-12,65.589
2024-01-13,65.589
2024-01-14,65.589
2024-01-15,65.589
2024-01-16,64.7641
2024-01-17,62.2199
2024-01-18,63.0392
2024-01-19,64.4709
2024-01-20,64.4709
2024-01-21,64.4709
2024-01-22,66.4658
2024-01-23,57.585
2024-01-24,55.9609
2024-01-25,58.7021
2024-01-26,58.1977
2024-01-27,58.1977
2024-01-28,58.1977
2024-01-29,59.3769
2024-01-30,60.5986
2024-01-31,59.9839
2024-02-01,62.4205
2024-02-02,62.7796
2024-02-03,62.7796
2024-02-04,62.7796
2024-02-05,62.1536
2024-02-06,60.7947
2024-02-07,61.5309
2024-02-08,61.6738
2024-02-09,62.3663
2024-02-10,62.3663
2024-02-11,62.3663
2024-02-12,65.2634
2024-02-13,58.4633
2024-02-14,60.0813
2024-02-15,60.3465
2024-02-16,56.4961
2024-02-17,56.4961
2024-02-18,56.4961
2024-02-19,56.4961
2024-02-20,56.8608
2024-02-21,57.6115
2024-02-22,58.5064
2024-02-23,59.551
2024-02-24,59.551
2024-02-25,59.551
2024-02-26,59.1096
2024-02-27,56.9915
2024-02-28,58.2763
2024-02-29,61.2933
2024-03-01,63.072
2024-03-02,63.072
2024-03-03,63.072
2024-03-04,61.5348
2024-03-05,59.3785
2024-03-06,60.2666
2024-03-07,62.4369
2024-03-08,61.2305
2024-03-09,61.2305
2024-03-10,61.2305
2024-03-11,60.2646
2024-03-12,61.0864
2024-03-13,61.3271
2024-03-14,50.1137
2024-03-15,51.4753
2024-03-16,51.4753
2024-03-17,51.4753
2024-03-18,51.6644
2024-03-19,53.7943
2024-03-20,56.5435
2024-03-21,57.4055
2024-03-22,57.4491
2024-03-23,57.4491
2024-03-24,57.4491
2024-03-25,57.8808
2024-03-26,57.9417
2024-03-27,59.501
2024-03-28,61.5281
2024-03-29,61.5281
2024-03-30,61.5281
2024-03-31,61.5281
2024-04-01,58.7238
2024-04-02,53.6103
2024-04-03,55.5589
2024-04-04,54.319
2024-04-05,56.3137
2024-04-06,56.3137
2024-04-07,56.3137
2024-04-08,56.2661
