,FHI US Equity
2023-03-20,56.9956
2023-03-21,55.0285
2023-03-22,52.1373
2023-03-23,51.9054
2023-03-24,53.2671
2023-03-25,53.2671
2023-03-26,53.2671
2023-03-27,53.7661
2023-03-28,54.0199
2023-03-29,55.2546
2023-03-30,54.4538
2023-03-31,55.0528
2023-04-01,55.0528
2023-04-02,55.0528
2023-04-03,55.2431
2023-04-04,52.7041
2023-04-05,53.1897
2023-04-06,55.4379
2023-04-07,55.4379
2023-04-08,55.4379
2023-04-09,55.4379
2023-04-10,54.6284
2023-04-11,61.2701
2023-04-12,60.6514
2023-04-13,63.8468
2023-04-14,65.2787
2023-04-15,65.2787
2023-04-16,65.2787
2023-04-17,65.305
2023-04-18,66.3348
2023-04-19,63.6778
2023-04-20,63.8192
2023-04-21,60.6901
2023-04-22,60.6901
2023-04-23,60.6901
2023-04-24,59.3266
2023-04-25,58.4829
2023-04-26,55.7926
2023-04-27,57.7031
2023-04-28,53.4766
2023-04-29,53.4766
2023-04-30,53.4766
2023-05-01,52.7499
2023-05-02,51.9786
2023-05-03,49.5713
2023-05-04,45.0108
2023-05-05,45.6568
2023-05-06,45.6568
2023-05-07,45.6568
2023-05-08,45.8625
2023-05-09,43.5443
2023-05-10,42.6587
2023-05-11,40.8444
2023-05-12,39.6211
2023-05-13,39.6211
2023-05-14,39.6211
2023-05-15,41.0815
2023-05-16,39.9264
2023-05-17,40.0207
2023-05-18,38.7009
2023-05-19,38.1738
2023-05-20,38.1738
2023-05-21,38.1738
2023-05-22,38.2761
2023-05-23,36.8868
2023-05-24,34.7237
2023-05-25,34.5515
2023-05-26,38.5466
2023-05-27,38.5466
2023-05-28,38.5466
2023-05-29,38.5466
2023-05-30,35.6991
2023-05-31,33.8915
2023-06-01,35.6522
2023-06-02,40.7373
2023-06-03,40.7373
2023-06-04,40.7373
2023-06-05,41.44
2023-06-06,44.9434
2023-06-07,46.5766
2023-06-08,47.0915
2023-06-09,48.3973
2023-06-10,48.3973
2023-06-11,48.3973
2023-06-12,46.804
2023-06-13,46.7678
2023-06-14,49.5145
2023-06-15,51.6403
2023-06-16,50.7715
2023-06-17,50.7715
2023-06-18,50.7715
2023-06-19,50.7715
2023-06-20,48.6544
2023-06-21,49.5253
2023-06-22,46.73
2023-06-23,45.0805
2023-06-24,45.0805
2023-06-25,45.0805
2023-06-26,42.1038
2023-06-27,40.0591
2023-06-28,40.0295
2023-06-29,43.6448
2023-06-30,43.1959
2023-07-01,43.1959
2023-07-02,43.1959
2023-07-03,44.7498
2023-07-04,44.7498
2023-07-05,39.2028
2023-07-06,40.2384
2023-07-07,38.0652
2023-07-08,38.0652
2023-07-09,38.0652
2023-07-10,37.0183
2023-07-11,39.6964
2023-07-12,38.8421
2023-07-13,45.6148
2023-07-14,45.0668
2023-07-15,45.0668
2023-07-16,45.0668
2023-07-17,46.3991
2023-07-18,45.7348
2023-07-19,47.6724
2023-07-20,48.5365
2023-07-21,49.5364
2023-07-22,49.5364
2023-07-23,49.5364
2023-07-24,50.2944
2023-07-25,50.5389
2023-07-26,48.225
2023-07-27,47.375
2023-07-28,40.902
2023-07-29,40.902
2023-07-30,40.902
2023-07-31,41.0938
2023-08-01,40.4687
2023-08-02,40.0304
2023-08-03,39.7245
2023-08-04,38.8041
2023-08-05,38.8041
2023-08-06,38.8041
2023-08-07,40.757
2023-08-08,40.4897
2023-08-09,40.935
2023-08-10,40.2802
2023-08-11,41.4339
2023-08-12,41.4339
2023-08-13,41.4339
2023-08-14,41.1706
2023-08-15,39.9558
2023-08-16,38.8345
2023-08-17,40.6558
2023-08-18,43.9678
2023-08-19,43.9678
2023-08-20,43.9678
2023-08-21,44.5985
2023-08-22,45.1008
2023-08-23,46.8236
2023-08-24,46.5453
2023-08-25,47.8286
2023-08-26,47.8286
2023-08-27,47.8286
2023-08-28,49.3123
2023-08-29,49.7158
2023-08-30,49.9903
2023-08-31,49.7096
2023-09-01,52.4273
2023-09-02,52.4273
2023-09-03,52.4273
2023-09-04,52.4273
2023-09-05,49.3416
2023-09-06,50.0785
2023-09-07,48.3945
2023-09-08,49.9474
2023-09-09,49.9474
2023-09-10,49.9474
2023-09-11,48.7517
2023-09-12,50.1292
2023-09-13,51.0215
2023-09-14,48.5166
2023-09-15,50.1873
2023-09-16,50.1873
2023-09-17,50.1873
2023-09-18,49.1502
2023-09-19,49.2488
2023-09-20,51.7192
2023-09-21,52.0975
2023-09-22,50.0193
2023-09-23,50.0193
2023-09-24,50.0193
2023-09-25,49.4224
2023-09-26,46.1909
2023-09-27,45.1578
2023-09-28,47.381
2023-09-29,45.7811
2023-09-30,45.7811
2023-10-01,45.7811
2023-10-02,42.3961
2023-10-03,40.3514
2023-10-04,42.7238
2023-10-05,45.5738
2023-10-06,48.7757
2023-10-07,48.7757
2023-10-08,48.7757
2023-10-09,48.6017
2023-10-10,48.423
2023-10-11,45.4012
2023-10-12,43.1716
2023-10-13,44.0347
2023-10-14,44.0347
2023-10-15,44.0347
2023-10-16,45.5446
2023-10-17,47.4039
2023-10-18,43.3355
2023-10-19,40.7898
2023-10-20,39.1801
2023-10-21,39.1801
2023-10-22,39.1801
2023-10-23,38.8169
2023-10-24,38.4151
2023-10-25,36.0053
2023-10-26,35.7271
2023-10-27,41.3051
2023-10-28,41.3051
2023-10-29,41.3051
2023-10-30,40.6906
2023-10-31,42.414
2023-11-01,41.733
2023-11-02,45.3182
2023-11-03,47.4587
2023-11-04,47.4587
2023-11-05,47.4587
2023-11-06,47.8109
2023-11-07,48.1283
2023-11-08,47.5301
2023-11-09,47.3562
2023-11-10,48.9976
2023-11-11,48.9976
2023-11-12,48.9976
2023-11-13,45.3016
2023-11-14,48.917
2023-11-15,49.0064
2023-11-16,48.3931
2023-11-17,47.2995
2023-11-18,47.2995
2023-11-19,47.2995
2023-11-20,45.1467
2023-11-21,43.7726
2023-11-22,44.3906
2023-11-23,44.3906
2023-11-24,44.5482
2023-11-25,44.5482
2023-11-26,44.5482
2023-11-27,44.0743
2023-11-28,42.5835
2023-11-29,44.5247
2023-11-30,46.1915
2023-12-01,48.5639
2023-12-02,48.5639
2023-12-03,48.5639
2023-12-04,47.8522
2023-12-05,45.4193
2023-12-06,46.2198
2023-12-07,48.0587
2023-12-08,49.1884
2023-12-09,49.1884
2023-12-10,49.1884
2023-12-11,49.7537
2023-12-12,51.6749
2023-12-13,52.222
2023-12-14,56.015
2023-12-15,55.6763
2023-12-16,55.6763
2023-12-17,55.6763
2023-12-18,52.8133
2023-12-19,55.7977
2023-12-20,55.1418
2023-12-21,55.6363
2023-12-22,57.0179
2023-12-23,57.0179
2023-12-24,57.0179
2023-12-25,57.0179
2023-12-26,57.1515
2023-12-27,56.5455
2023-12-28,55.932
2023-12-29,55.4342
2023-12-30,55.4342
2023-12-31,55.4342
2024-01-01,55.4342
2024-01-02,55.0541
2024-01-03,53.8445
2024-01-04,52.281
2024-01-05,51.7217
2024-01-06,51.7217
2024-01-07,51.7217
2024-01-08,55.1929
2024-01-09,52.5263
2024-01-10,51.8038
2024-01-11,55.1541
2024-01-12,53.2692
2024-01-13,53.2692
2024-01-14,53.2692
2024-01-15,53.2692
2024-01-16,59.9004
2024-01-17,56.85
2024-01-18,57.8144
2024-01-19,60.1385
2024-01-20,60.1385
2024-01-21,60.1385
2024-01-22,59.1505
2024-01-23,54.069
2024-01-24,54.4565
2024-01-25,54.2461
2024-01-26,57.5546
2024-01-27,57.5546
2024-01-28,57.5546
2024-01-29,59.4597
2024-01-30,62.049
2024-01-31,55.1195
2024-02-01,55.4575
2024-02-02,55.2185
2024-02-03,55.2185
2024-02-04,55.2185
2024-02-05,57.8143
2024-02-06,55.2227
2024-02-07,56.0968
2024-02-08,55.512
2024-02-09,57.0559
2024-02-10,57.0559
2024-02-11,57.0559
2024-02-12,58.4
2024-02-13,54.2524
2024-02-14,56.0383
2024-02-15,56.524
2024-02-16,54.9305
2024-02-17,54.9305
2024-02-18,54.9305
2024-02-19,54.9305
2024-02-20,54.1175
2024-02-21,55.4028
2024-02-22,56.5057
2024-02-23,54.7063
2024-02-24,54.7063
2024-02-25,54.7063
2024-02-26,55.0763
2024-02-27,56.1066
2024-02-28,56.3139
2024-02-29,54.2467
2024-03-01,56.9701
2024-03-02,56.9701
2024-03-03,56.9701
2024-03-04,58.2361
2024-03-05,59.1302
2024-03-06,57.1492
2024-03-07,55.2349
2024-03-08,52.9906
2024-03-09,52.9906
2024-03-10,52.9906
2024-03-11,56.0158
2024-03-12,53.1181
2024-03-13,54.4003
2024-03-14,53.2343
2024-03-15,54.6585
2024-03-16,54.6585
2024-03-17,54.6585
2024-03-18,51.3291
2024-03-19,52.9389
2024-03-20,53.6484
2024-03-21,53.5993
2024-03-22,52.4067
2024-03-23,52.4067
2024-03-24,52.4067
2024-03-25,54.5012
2024-03-26,53.3377
2024-03-27,53.0828
2024-03-28,55.3348
2024-03-29,55.3348
2024-03-30,55.3348
2024-03-31,55.3348
2024-04-01,55.1736
2024-04-02,56.3143
2024-04-03,56.3585
2024-04-04,54.3127
2024-04-05,56.0104
2024-04-06,56.0104
2024-04-07,56.0104
2024-04-08,57.8497
