,ALK US Equity
2023-03-20,33.5827
2023-03-21,37.1617
2023-03-22,35.3878
2023-03-23,34.0821
2023-03-24,33.5555
2023-03-25,33.5555
2023-03-26,33.5555
2023-03-27,35.9354
2023-03-28,38.1216
2023-03-29,40.2315
2023-03-30,41.1181
2023-03-31,43.5436
2023-04-01,43.5436
2023-04-02,43.5436
2023-04-03,43.8609
2023-04-04,43.6268
2023-04-05,43.5867
2023-04-06,43.8271
2023-04-07,43.8271
2023-04-08,43.8271
2023-04-09,43.8271
2023-04-10,44.8805
2023-04-11,46.8627
2023-04-12,44.2299
2023-04-13,45.2898
2023-04-14,44.2672
2023-04-15,44.2672
2023-04-16,44.2672
2023-04-17,46.2183
2023-04-18,46.0129
2023-04-19,48.8856
2023-04-20,48.6664
2023-04-21,50.8207
2023-04-22,50.8207
2023-04-23,50.8207
2023-04-24,49.9031
2023-04-25,46.1888
2023-04-26,45.5998
2023-04-27,47.5426
2023-04-28,48.812
2023-04-29,48.812
2023-04-30,48.812
2023-05-01,48.8903
2023-05-02,48.5827
2023-05-03,48.8601
2023-05-04,45.366
2023-05-05,48.3298
2023-05-06,48.3298
2023-05-07,48.3298
2023-05-08,49.1302
2023-05-09,50.2983
2023-05-10,48.2408
2023-05-11,48.0862
2023-05-12,47.2254
2023-05-13,47.2254
2023-05-14,47.2254
2023-05-15,48.9999
2023-05-16,47.1483
2023-05-17,53.8714
2023-05-18,53.5206
2023-05-19,51.9068
2023-05-20,51.9068
2023-05-21,51.9068
2023-05-22,52.8866
2023-05-23,52.637
2023-05-24,50.4477
2023-05-25,53.1917
2023-05-26,53.1359
2023-05-27,53.1359
2023-05-28,53.1359
2023-05-29,53.1359
2023-05-30,53.4142
2023-05-31,52.5918
2023-06-01,52.3239
2023-06-02,55.5993
2023-06-03,55.5993
2023-06-04,55.5993
2023-06-05,56.0456
2023-06-06,58.8504
2023-06-07,60.8229
2023-06-08,61.4391
2023-06-09,61.4391
2023-06-10,61.4391
2023-06-11,61.4391
2023-06-12,63.4137
2023-06-13,65.8275
2023-06-14,64.4789
2023-06-15,64.1213
2023-06-16,64.2852
2023-06-17,64.2852
2023-06-18,64.2852
2023-06-19,64.2852
2023-06-20,61.0053
2023-06-21,61.163
2023-06-22,61.3708
2023-06-23,59.8258
2023-06-24,59.8258
2023-06-25,59.8258
2023-06-26,61.5199
2023-06-27,65.6745
2023-06-28,66.6391
2023-06-29,65.9995
2023-06-30,67.7153
2023-07-01,67.7153
2023-07-02,67.7153
2023-07-03,67.7339
2023-07-04,67.7339
2023-07-05,68.5908
2023-07-06,65.2397
2023-07-07,67.0961
2023-07-08,67.0961
2023-07-09,67.0961
2023-07-10,70.1846
2023-07-11,71.4032
2023-07-12,70.0902
2023-07-13,64.3219
2023-07-14,58.3596
2023-07-15,58.3596
2023-07-16,58.3596
2023-07-17,57.7998
2023-07-18,60.2829
2023-07-19,62.1306
2023-07-20,61.1114
2023-07-21,61.243
2023-07-22,61.243
2023-07-23,61.243
2023-07-24,58.8315
2023-07-25,46.8469
2023-07-26,46.2414
2023-07-27,44.8909
2023-07-28,47.0676
2023-07-29,47.0676
2023-07-30,47.0676
2023-07-31,48.1697
2023-08-01,46.7291
2023-08-02,46.7742
2023-08-03,44.6052
2023-08-04,44.4706
2023-08-05,44.4706
2023-08-06,44.4706
2023-08-07,44.5941
2023-08-08,45.6199
2023-08-09,44.3963
2023-08-10,44.6566
2023-08-11,43.3347
2023-08-12,43.3347
2023-08-13,43.3347
2023-08-14,43.772
2023-08-15,42.0313
2023-08-16,40.3898
2023-08-17,38.2596
2023-08-18,37.0262
2023-08-19,37.0262
2023-08-20,37.0262
2023-08-21,37.5693
2023-08-22,37.164
2023-08-23,37.0138
2023-08-24,36.0162
2023-08-25,35.4566
2023-08-26,35.4566
2023-08-27,35.4566
2023-08-28,36.0391
2023-08-29,37.11
2023-08-30,36.6594
2023-08-31,36.4306
2023-09-01,36.0288
2023-09-02,36.0288
2023-09-03,36.0288
2023-09-04,36.0288
2023-09-05,33.1614
2023-09-06,33.9171
2023-09-07,32.9161
2023-09-08,32.5153
2023-09-09,32.5153
2023-09-10,32.5153
2023-09-11,34.9354
2023-09-12,34.279
2023-09-13,32.3533
2023-09-14,33.2635
2023-09-15,33.7049
2023-09-16,33.7049
2023-09-17,33.7049
2023-09-18,32.5119
2023-09-19,33.3393
2023-09-20,32.3744
2023-09-21,31.4527
2023-09-22,30.1962
2023-09-23,30.1962
2023-09-24,30.1962
2023-09-25,29.9297
2023-09-26,28.9483
2023-09-27,28.1585
2023-09-28,30.0859
2023-09-29,31.2222
2023-09-30,31.2222
2023-10-01,31.2222
2023-10-02,30.706
2023-10-03,28.6845
2023-10-04,30.2073
2023-10-05,29.324
2023-10-06,28.169
2023-10-07,28.169
2023-10-08,28.169
2023-10-09,27.0487
2023-10-10,29.3005
2023-10-11,28.5781
2023-10-12,26.933
2023-10-13,25.9645
2023-10-14,25.9645
2023-10-15,25.9645
2023-10-16,31.4659
2023-10-17,32.1024
2023-10-18,28.8004
2023-10-19,27.9691
2023-10-20,27.7372
2023-10-21,27.7372
2023-10-22,27.7372
2023-10-23,30.0514
2023-10-24,28.814
2023-10-25,28.3992
2023-10-26,29.0594
2023-10-27,28.1293
2023-10-28,28.1293
2023-10-29,28.1293
2023-10-30,30.5612
2023-10-31,30.2341
2023-11-01,29.1884
2023-11-02,33.6754
2023-11-03,39.1943
2023-11-04,39.1943
2023-11-05,39.1943
2023-11-06,37.577
2023-11-07,38.7392
2023-11-08,41.4189
2023-11-09,40.4084
2023-11-10,43.0111
2023-11-11,43.0111
2023-11-12,43.0111
2023-11-13,43.3144
2023-11-14,48.7674
2023-11-15,51.3284
2023-11-16,49.0933
2023-11-17,50.6308
2023-11-18,50.6308
2023-11-19,50.6308
2023-11-20,52.1007
2023-11-21,50.2709
2023-11-22,51.0102
2023-11-23,51.0102
2023-11-24,51.7523
2023-11-25,51.7523
2023-11-26,51.7523
2023-11-27,50.6931
2023-11-28,50.7221
2023-11-29,52.7062
2023-11-30,53.4646
2023-12-01,58.3752
2023-12-02,58.3752
2023-12-03,58.3752
2023-12-04,44.1824
2023-12-05,47.6544
2023-12-06,47.8795
2023-12-07,48.5659
2023-12-08,47.7847
2023-12-09,47.7847
2023-12-10,47.7847
2023-12-11,48.1204
2023-12-12,51.7
2023-12-13,54.4511
2023-12-14,55.5037
2023-12-15,54.9829
2023-12-16,54.9829
2023-12-17,54.9829
2023-12-18,55.6391
2023-12-19,57.5016
2023-12-20,57.2077
2023-12-21,58.212
2023-12-22,58.3938
2023-12-23,58.3938
2023-12-24,58.3938
2023-12-25,58.3938
2023-12-26,56.9137
2023-12-27,55.5414
2023-12-28,56.1001
2023-12-29,53.7254
2023-12-30,53.7254
2023-12-31,53.7254
2024-01-01,53.7254
2024-01-02,51.7782
2024-01-03,47.1306
2024-01-04,48.1093
2024-01-05,50.8601
2024-01-06,50.8601
2024-01-07,50.8601
2024-01-08,50.6651
2024-01-09,49.4397
2024-01-10,48.6845
2024-01-11,48.5114
2024-01-12,44.2769
2024-01-13,44.2769
2024-01-14,44.2769
2024-01-15,44.2769
2024-01-16,42.6885
2024-01-17,41.0434
2024-01-18,44.7166
2024-01-19,44.4619
2024-01-20,44.4619
2024-01-21,44.4619
2024-01-22,44.44
2024-01-23,47.1248
2024-01-24,47.1013
2024-01-25,51.1417
2024-01-26,49.5511
2024-01-27,49.5511
2024-01-28,49.5511
2024-01-29,50.6504
2024-01-30,49.3405
2024-01-31,47.2877
2024-02-01,48.3982
2024-02-02,48.0814
2024-02-03,48.0814
2024-02-04,48.0814
2024-02-05,46.043
2024-02-06,47.9498
2024-02-07,47.0058
2024-02-08,49.4097
2024-02-09,51.1236
2024-02-10,51.1236
2024-02-11,51.1236
2024-02-12,51.4737
2024-02-13,49.4831
2024-02-14,51.3525
2024-02-15,52.474
2024-02-16,51.842
2024-02-17,51.842
2024-02-18,51.842
2024-02-19,51.842
2024-02-20,55.2365
2024-02-21,55.8346
2024-02-22,56.2992
2024-02-23,54.1483
2024-02-24,54.1483
2024-02-25,54.1483
2024-02-26,51.5261
2024-02-27,53.4845
2024-02-28,52.3219
2024-02-29,50.4579
2024-03-01,49.4283
2024-03-02,49.4283
2024-03-03,49.4283
2024-03-04,49.0829
2024-03-05,50.0276
2024-03-06,49.3314
2024-03-07,50.2482
2024-03-08,48.2988
2024-03-09,48.2988
2024-03-10,48.2988
2024-03-11,50.515
2024-03-12,53.8381
2024-03-13,55.7088
2024-03-14,52.2232
2024-03-15,52.2742
2024-03-16,52.2742
2024-03-17,52.2742
2024-03-18,52.3532
2024-03-19,51.213
2024-03-20,53.7766
2024-03-21,56.2067
2024-03-22,55.5897
2024-03-23,55.5897
2024-03-24,55.5897
2024-03-25,55.8903
2024-03-26,56.3739
2024-03-27,61.3154
2024-03-28,63.2855
2024-03-29,63.2855
2024-03-30,63.2855
2024-03-31,63.2855
2024-04-01,63.4427
2024-04-02,60.0824
2024-04-03,59.5014
2024-04-04,59.1072
2024-04-05,60.7224
2024-04-06,60.7224
2024-04-07,60.7224
2024-04-08,60.944
