,LPLA US Equity
2023-03-20,40.9746
2023-03-21,44.572
2023-03-22,41.7663
2023-03-23,41.4455
2023-03-24,38.3269
2023-03-25,38.3269
2023-03-26,38.3269
2023-03-27,41.5805
2023-03-28,41.3548
2023-03-29,41.915
2023-03-30,41.3083
2023-03-31,42.6769
2023-04-01,42.6769
2023-04-02,42.6769
2023-04-03,41.2922
2023-04-04,39.7152
2023-04-05,39.5204
2023-04-06,39.3881
2023-04-07,39.3881
2023-04-08,39.3881
2023-04-09,39.3881
2023-04-10,42.2845
2023-04-11,41.602
2023-04-12,42.2379
2023-04-13,43.3849
2023-04-14,44.8846
2023-04-15,44.8846
2023-04-16,44.8846
2023-04-17,45.4322
2023-04-18,45.136
2023-04-19,46.5772
2023-04-20,46.0421
2023-04-21,45.4787
2023-04-22,45.4787
2023-04-23,45.4787
2023-04-24,46.1738
2023-04-25,44.2861
2023-04-26,43.8905
2023-04-27,45.6016
2023-04-28,48.2881
2023-04-29,48.2881
2023-04-30,48.2881
2023-05-01,49.4358
2023-05-02,43.5353
2023-05-03,40.7481
2023-05-04,38.714
2023-05-05,43.0348
2023-05-06,43.0348
2023-05-07,43.0348
2023-05-08,43.9989
2023-05-09,43.7851
2023-05-10,43.0687
2023-05-11,42.2734
2023-05-12,42.2632
2023-05-13,42.2632
2023-05-14,42.2632
2023-05-15,43.7376
2023-05-16,43.301
2023-05-17,46.0452
2023-05-18,46.5891
2023-05-19,47.1493
2023-05-20,47.1493
2023-05-21,47.1493
2023-05-22,47.1772
2023-05-23,46.7466
2023-05-24,45.2983
2023-05-25,47.4882
2023-05-26,47.3296
2023-05-27,47.3296
2023-05-28,47.3296
2023-05-29,47.3296
2023-05-30,47.7408
2023-05-31,46.0448
2023-06-01,46.575
2023-06-02,50.082
2023-06-03,50.082
2023-06-04,50.082
2023-06-05,48.7632
2023-06-06,48.9433
2023-06-07,51.1774
2023-06-08,49.1161
2023-06-09,50.9834
2023-06-10,50.9834
2023-06-11,50.9834
2023-06-12,47.3377
2023-06-13,48.9707
2023-06-14,51.5137
2023-06-15,55.0311
2023-06-16,52.6718
2023-06-17,52.6718
2023-06-18,52.6718
2023-06-19,52.6718
2023-06-20,52.7683
2023-06-21,53.3758
2023-06-22,52.9393
2023-06-23,52.1817
2023-06-24,52.1817
2023-06-25,52.1817
2023-06-26,53.6097
2023-06-27,54.2223
2023-06-28,53.5341
2023-06-29,56.4134
2023-06-30,56.1507
2023-07-01,56.1507
2023-07-02,56.1507
2023-07-03,57.4925
2023-07-04,57.4925
2023-07-05,56.3232
2023-07-06,57.2363
2023-07-07,59.0839
2023-07-08,59.0839
2023-07-09,59.0839
2023-07-10,56.9031
2023-07-11,57.3864
2023-07-12,55.8182
2023-07-13,56.7536
2023-07-14,56.0607
2023-07-15,56.0607
2023-07-16,56.0607
2023-07-17,58.5238
2023-07-18,61.8657
2023-07-19,59.0232
2023-07-20,60.5034
2023-07-21,58.9745
2023-07-22,58.9745
2023-07-23,58.9745
2023-07-24,59.6664
2023-07-25,60.1425
2023-07-26,61.329
2023-07-27,61.6356
2023-07-28,55.5542
2023-07-29,55.5542
2023-07-30,55.5542
2023-07-31,56.6633
2023-08-01,58.281
2023-08-02,57.585
2023-08-03,59.6346
2023-08-04,56.3969
2023-08-05,56.3969
2023-08-06,56.3969
2023-08-07,57.6398
2023-08-08,55.7418
2023-08-09,52.621
2023-08-10,52.8919
2023-08-11,53.088
2023-08-12,53.088
2023-08-13,53.088
2023-08-14,53.9728
2023-08-15,51.1067
2023-08-16,50.6832
2023-08-17,49.516
2023-08-18,52.5574
2023-08-19,52.5574
2023-08-20,52.5574
2023-08-21,55.7528
2023-08-22,54.0243
2023-08-23,54.1829
2023-08-24,56.6319
2023-08-25,56.3942
2023-08-26,56.3942
2023-08-27,56.3942
2023-08-28,57.5493
2023-08-29,55.4163
2023-08-30,55.5579
2023-08-31,53.9048
2023-09-01,55.7344
2023-09-02,55.7344
2023-09-03,55.7344
2023-09-04,55.7344
2023-09-05,55.1443
2023-09-06,55.7477
2023-09-07,56.232
2023-09-08,59.5117
2023-09-09,59.5117
2023-09-10,59.5117
2023-09-11,58.454
2023-09-12,59.3083
2023-09-13,59.3551
2023-09-14,60.6003
2023-09-15,61.3329
2023-09-16,61.3329
2023-09-17,61.3329
2023-09-18,60.9056
2023-09-19,61.3949
2023-09-20,60.7471
2023-09-21,55.1505
2023-09-22,56.3646
2023-09-23,56.3646
2023-09-24,56.3646
2023-09-25,56.0342
2023-09-26,53.9359
2023-09-27,53.5787
2023-09-28,54.6341
2023-09-29,53.7838
2023-09-30,53.7838
2023-10-01,53.7838
2023-10-02,54.1074
2023-10-03,49.0883
2023-10-04,50.2686
2023-10-05,51.7024
2023-10-06,54.6164
2023-10-07,54.6164
2023-10-08,54.6164
2023-10-09,52.6372
2023-10-10,52.8574
2023-10-11,50.376
2023-10-12,47.0312
2023-10-13,47.0509
2023-10-14,47.0509
2023-10-15,47.0509
2023-10-16,49.7883
2023-10-17,53.2784
2023-10-18,50.0543
2023-10-19,46.3222
2023-10-20,44.1763
2023-10-21,44.1763
2023-10-22,44.1763
2023-10-23,43.04
2023-10-24,43.5825
2023-10-25,41.7507
2023-10-26,45.3025
2023-10-27,45.0689
2023-10-28,45.0689
2023-10-29,45.0689
2023-10-30,46.1866
2023-10-31,46.9373
2023-11-01,43.8312
2023-11-02,44.5167
2023-11-03,43.7366
2023-11-04,43.7366
2023-11-05,43.7366
2023-11-06,45.5814
2023-11-07,45.8873
2023-11-08,47.2004
2023-11-09,49.5599
2023-11-10,50.5239
2023-11-11,50.5239
2023-11-12,50.5239
2023-11-13,49.3128
2023-11-14,46.7014
2023-11-15,46.3802
2023-11-16,46.1098
2023-11-17,48.3885
2023-11-18,48.3885
2023-11-19,48.3885
2023-11-20,48.8115
2023-11-21,50.4909
2023-11-22,49.6038
2023-11-23,49.6038
2023-11-24,51.2279
2023-11-25,51.2279
2023-11-26,51.2279
2023-11-27,52.3419
2023-11-28,43.9858
2023-11-29,44.2202
2023-11-30,47.6682
2023-12-01,47.4964
2023-12-02,47.4964
2023-12-03,47.4964
2023-12-04,47.7603
2023-12-05,47.5484
2023-12-06,44.5652
2023-12-07,44.3132
2023-12-08,49.3206
2023-12-09,49.3206
2023-12-10,49.3206
2023-12-11,50.0502
2023-12-12,51.6267
2023-12-13,44.4046
2023-12-14,44.4832
2023-12-15,42.1431
2023-12-16,42.1431
2023-12-17,42.1431
2023-12-18,47.0114
2023-12-19,49.3227
2023-12-20,48.8137
2023-12-21,49.5707
2023-12-22,51.0219
2023-12-23,51.0219
2023-12-24,51.0219
2023-12-25,51.0219
2023-12-26,51.8148
2023-12-27,52.0209
2023-12-28,52.4473
2023-12-29,51.9396
2023-12-30,51.9396
2023-12-31,51.9396
2024-01-01,51.9396
2024-01-02,53.6683
2024-01-03,54.7337
2024-01-04,54.7009
2024-01-05,55.7292
2024-01-06,55.7292
2024-01-07,55.7292
2024-01-08,57.3417
2024-01-09,54.149
2024-01-10,54.8774
2024-01-11,54.0299
2024-01-12,52.7066
2024-01-13,52.7066
2024-01-14,52.7066
2024-01-15,52.7066
2024-01-16,53.9614
2024-01-17,54.5587
2024-01-18,56.0394
2024-01-19,57.6885
2024-01-20,57.6885
2024-01-21,57.6885
2024-01-22,59.0677
2024-01-23,58.2801
2024-01-24,58.7933
2024-01-25,57.6959
2024-01-26,59.0222
2024-01-27,59.0222
2024-01-28,59.0222
2024-01-29,56.8615
2024-01-30,59.1455
2024-01-31,55.2976
2024-02-01,56.0316
2024-02-02,61.5586
2024-02-03,61.5586
2024-02-04,61.5586
2024-02-05,59.4168
2024-02-06,54.95
2024-02-07,56.1163
2024-02-08,56.1214
2024-02-09,58.2917
2024-02-10,58.2917
2024-02-11,58.2917
2024-02-12,59.8651
2024-02-13,62.6646
2024-02-14,60.7352
2024-02-15,61.8041
2024-02-16,61.8913
2024-02-17,61.8913
2024-02-18,61.8913
2024-02-19,61.8913
2024-02-20,60.6025
2024-02-21,60.9019
2024-02-22,63.6488
2024-02-23,63.9512
2024-02-24,63.9512
2024-02-25,63.9512
2024-02-26,65.8436
2024-02-27,65.8517
2024-02-28,66.0271
2024-02-29,65.6286
2024-03-01,64.2499
2024-03-02,64.2499
2024-03-03,64.2499
2024-03-04,64.9244
2024-03-05,62.1415
2024-03-06,63.2836
2024-03-07,64.2566
2024-03-08,60.4033
2024-03-09,60.4033
2024-03-10,60.4033
2024-03-11,60.6237
2024-03-12,61.221
2024-03-13,59.0534
2024-03-14,59.9638
2024-03-15,62.1531
2024-03-16,62.1531
2024-03-17,62.1531
2024-03-18,62.8092
2024-03-19,62.7749
2024-03-20,62.0285
2024-03-21,64.5473
2024-03-22,54.3658
2024-03-23,54.3658
2024-03-24,54.3658
2024-03-25,55.5354
2024-03-26,54.0042
2024-03-27,55.3119
2024-03-28,56.1873
2024-03-29,56.1873
2024-03-30,56.1873
2024-03-31,56.1873
2024-04-01,57.3469
2024-04-02,55.4763
2024-04-03,55.2172
2024-04-04,50.6401
2024-04-05,52.91
2024-04-06,52.91
2024-04-07,52.91
2024-04-08,53.927
