,PNC US Equity
2023-03-19,31.5462
2023-03-20,34.6809
2023-03-21,38.1287
2023-03-22,34.9059
2023-03-23,33.972
2023-03-24,35.5591
2023-03-25,35.5591
2023-03-26,35.5591
2023-03-27,36.242
2023-03-28,37.6866
2023-03-29,39.28
2023-03-30,38.3493
2023-03-31,38.4052
2023-04-01,38.4052
2023-04-02,38.4052
2023-04-03,37.3538
2023-04-04,36.2916
2023-04-05,35.6157
2023-04-06,36.012
2023-04-07,36.012
2023-04-08,36.012
2023-04-09,36.012
2023-04-10,36.3004
2023-04-11,36.4023
2023-04-12,35.0266
2023-04-13,36.6493
2023-04-14,37.0676
2023-04-15,37.0676
2023-04-16,37.0676
2023-04-17,41.4317
2023-04-18,41.2258
2023-04-19,44.3551
2023-04-20,42.5566
2023-04-21,41.1724
2023-04-22,41.1724
2023-04-23,41.1724
2023-04-24,41.9554
2023-04-25,41.5886
2023-04-26,45.1966
2023-04-27,45.3397
2023-04-28,47.2099
2023-04-29,47.2099
2023-04-30,47.2099
2023-05-01,41.7438
2023-05-02,40.0796
2023-05-03,38.6904
2023-05-04,37.083
2023-05-05,39.2849
2023-05-06,39.2849
2023-05-07,39.2849
2023-05-08,39.9779
2023-05-09,39.24
2023-05-10,38.2603
2023-05-11,37.5484
2023-05-12,36.9217
2023-05-13,36.9217
2023-05-14,36.9217
2023-05-15,38.8907
2023-05-16,37.6798
2023-05-17,44.2885
2023-05-18,44.9975
2023-05-19,43.9245
2023-05-20,43.9245
2023-05-21,43.9245
2023-05-22,45.4866
2023-05-23,46.3395
2023-05-24,45.4863
2023-05-25,44.6228
2023-05-26,44.4772
2023-05-27,44.4772
2023-05-28,44.4772
2023-05-29,44.4772
2023-05-30,44.5396
2023-05-31,42.4124
2023-06-01,45.8746
2023-06-02,48.9903
2023-06-03,48.9903
2023-06-04,48.9903
2023-06-05,48.7634
2023-06-06,51.1801
2023-06-07,52.0703
2023-06-08,53.046
2023-06-09,53.0992
2023-06-10,53.0992
2023-06-11,53.0992
2023-06-12,51.7817
2023-06-13,52.9342
2023-06-14,50.903
2023-06-15,52.7235
2023-06-16,52.4399
2023-06-17,52.4399
2023-06-18,52.4399
2023-06-19,52.4399
2023-06-20,50.6692
2023-06-21,50.8401
2023-06-22,48.0672
2023-06-23,47.7244
2023-06-24,47.7244
2023-06-25,47.7244
2023-06-26,48.3747
2023-06-27,48.6392
2023-06-28,48.2285
2023-06-29,50.2746
2023-06-30,50.5322
2023-07-01,50.5322
2023-07-02,50.5322
2023-07-03,52.0363
2023-07-04,52.0363
2023-07-05,50.8321
2023-07-06,48.4351
2023-07-07,50.1454
2023-07-08,50.1454
2023-07-09,50.1454
2023-07-10,49.898
2023-07-11,51.0278
2023-07-12,51.7646
2023-07-13,54.2293
2023-07-14,51.588
2023-07-15,51.588
2023-07-16,51.588
2023-07-17,52.9146
2023-07-18,55.83
2023-07-19,57.5517
2023-07-20,58.8814
2023-07-21,59.1023
2023-07-22,59.1023
2023-07-23,59.1023
2023-07-24,60.2
2023-07-25,57.7356
2023-07-26,59.7779
2023-07-27,56.4748
2023-07-28,58.4316
2023-07-29,58.4316
2023-07-30,58.4316
2023-07-31,59.5309
2023-08-01,57.8681
2023-08-02,56.4057
2023-08-03,55.1941
2023-08-04,53.5079
2023-08-05,53.5079
2023-08-06,53.5079
2023-08-07,54.3767
2023-08-08,51.8699
2023-08-09,49.1754
2023-08-10,49.9131
2023-08-11,51.7252
2023-08-12,51.7252
2023-08-13,51.7252
2023-08-14,49.0838
2023-08-15,45.7408
2023-08-16,44.9914
2023-08-17,45.8044
2023-08-18,45.5332
2023-08-19,45.5332
2023-08-20,45.5332
2023-08-21,45.2835
2023-08-22,41.8465
2023-08-23,42.2984
2023-08-24,40.8338
2023-08-25,40.919
2023-08-26,40.919
2023-08-27,40.919
2023-08-28,41.7489
2023-08-29,44.3787
2023-08-30,44.2743
2023-08-31,44.5807
2023-09-01,46.3974
2023-09-02,46.3974
2023-09-03,46.3974
2023-09-04,46.3974
2023-09-05,44.6397
2023-09-06,42.585
2023-09-07,40.2543
2023-09-08,41.7319
2023-09-09,41.7319
2023-09-10,41.7319
2023-09-11,43.0997
2023-09-12,50.6147
2023-09-13,49.3896
2023-09-14,52.6052
2023-09-15,51.9749
2023-09-16,51.9749
2023-09-17,51.9749
2023-09-18,50.2955
2023-09-19,49.807
2023-09-20,49.5631
2023-09-21,47.7684
2023-09-22,46.4773
2023-09-23,46.4773
2023-09-24,46.4773
2023-09-25,48.4115
2023-09-26,47.3808
2023-09-27,47.6271
2023-09-28,48.7775
2023-09-29,48.7124
2023-09-30,48.7124
2023-10-01,48.7124
2023-10-02,45.813
2023-10-03,45.5681
2023-10-04,45.9665
2023-10-05,46.322
2023-10-06,46.2546
2023-10-07,46.2546
2023-10-08,46.2546
2023-10-09,46.9737
2023-10-10,48.7727
2023-10-11,49.4333
2023-10-12,47.6629
2023-10-13,44.0111
2023-10-14,44.0111
2023-10-15,44.0111
2023-10-16,46.1072
2023-10-17,47.4292
2023-10-18,43.6212
2023-10-19,43.5897
2023-10-20,39.7774
2023-10-21,39.7774
2023-10-22,39.7774
2023-10-23,37.8935
2023-10-24,40.0779
2023-10-25,40.0918
2023-10-26,44.198
2023-10-27,41.2272
2023-10-28,41.2272
2023-10-29,41.2272
2023-10-30,43.3117
2023-10-31,45.2358
2023-11-01,44.2428
2023-11-02,51.2474
2023-11-03,54.3659
2023-11-04,54.3659
2023-11-05,54.3659
2023-11-06,52.6448
2023-11-07,51.8571
2023-11-08,51.3206
2023-11-09,50.3873
2023-11-10,51.4727
2023-11-11,51.4727
2023-11-12,51.4727
2023-11-13,50.5847
2023-11-14,57.0977
2023-11-15,58.9223
2023-11-16,59.2187
2023-11-17,59.9427
2023-11-18,59.9427
2023-11-19,59.9427
2023-11-20,60.0066
2023-11-21,57.211
2023-11-22,57.1878
2023-11-23,57.1878
2023-11-24,57.8525
2023-11-25,57.8525
2023-11-26,57.8525
2023-11-27,57.9874
2023-11-28,58.6629
2023-11-29,61.1022
2023-11-30,62.4019
2023-12-01,66.1359
2023-12-02,66.1359
2023-12-03,66.1359
2023-12-04,67.328
2023-12-05,64.5316
2023-12-06,65.0254
2023-12-07,65.318
2023-12-08,65.9646
2023-12-09,65.9646
2023-12-10,65.9646
2023-12-11,66.2036
2023-12-12,65.9858
2023-12-13,69.7423
2023-12-14,73.5971
2023-12-15,72.2619
2023-12-16,72.2619
2023-12-17,72.2619
2023-12-18,71.0108
2023-12-19,72.7058
2023-12-20,66.4903
2023-12-21,67.7068
2023-12-22,68.1061
2023-12-23,68.1061
2023-12-24,68.1061
2023-12-25,68.1061
2023-12-26,69.0285
2023-12-27,69.5318
2023-12-28,69.8861
2023-12-29,68.8604
2023-12-30,68.8604
2023-12-31,68.8604
2024-01-01,68.8604
2024-01-02,69.8294
2024-01-03,63.804
2024-01-04,64.3756
2024-01-05,66.6899
2024-01-06,66.6899
2024-01-07,66.6899
2024-01-08,67.4525
2024-01-09,63.9202
2024-01-10,64.3501
2024-01-11,61.3696
2024-01-12,59.1254
2024-01-13,59.1254
2024-01-14,59.1254
2024-01-15,59.1254
2024-01-16,59.2
2024-01-17,58.9774
2024-01-18,56.2117
2024-01-19,59.6899
2024-01-20,59.6899
2024-01-21,59.6899
2024-01-22,58.2435
2024-01-23,58.6097
2024-01-24,58.8585
2024-01-25,59.6582
2024-01-26,59.9346
2024-01-27,59.9346
2024-01-28,59.9346
2024-01-29,61.4043
2024-01-30,61.9949
2024-01-31,58.348
2024-02-01,52.3064
2024-02-02,54.5748
2024-02-03,54.5748
2024-02-04,54.5748
2024-02-05,52.3716
2024-02-06,55.187
2024-02-07,54.1158
2024-02-08,53.884
2024-02-09,53.7252
2024-02-10,53.7252
2024-02-11,53.7252
2024-02-12,54.902
2024-02-13,51.0951
2024-02-14,53.3462
2024-02-15,54.7977
2024-02-16,54.0271
2024-02-17,54.0271
2024-02-18,54.0271
2024-02-19,54.0271
2024-02-20,51.9441
2024-02-21,51.8192
2024-02-22,50.6744
2024-02-23,51.3621
2024-02-24,51.3621
2024-02-25,51.3621
2024-02-26,50.105
2024-02-27,51.1757
2024-02-28,50.9086
2024-02-29,52.4012
2024-03-01,52.9985
2024-03-02,52.9985
2024-03-03,52.9985
2024-03-04,58.2648
2024-03-05,59.361
2024-03-06,54.2939
2024-03-07,54.345
2024-03-08,54.2301
2024-03-09,54.2301
2024-03-10,54.2301
2024-03-11,56.4046
2024-03-12,54.4225
2024-03-13,55.9215
2024-03-14,51.6496
2024-03-15,51.9101
2024-03-16,51.9101
2024-03-17,51.9101
2024-03-18,52.6564
2024-03-19,53.1244
2024-03-20,56.3619
2024-03-21,59.4908
2024-03-22,57.0573
2024-03-23,57.0573
2024-03-24,57.0573
2024-03-25,56.5682
2024-03-26,56.5575
2024-03-27,60.3776
2024-03-28,61.5322
2024-03-29,61.5322
2024-03-30,61.5322
2024-03-31,61.5322
2024-04-01,59.6994
2024-04-02,57.1533
2024-04-03,56.7361
2024-04-04,56.459
2024-04-05,56.8697
2024-04-06,56.8697
2024-04-07,56.8697
2024-04-08,59.7474
