,PPL US Equity
2023-03-21,44.0604
2023-03-22,41.5509
2023-03-23,39.966
2023-03-24,45.3285
2023-03-25,45.3285
2023-03-26,45.3285
2023-03-27,46.3541
2023-03-28,47.0956
2023-03-29,49.5377
2023-03-30,49.647
2023-03-31,50.9654
2023-04-01,50.9654
2023-04-02,50.9654
2023-04-03,49.7855
2023-04-04,49.6157
2023-04-05,54.0955
2023-04-06,54.9443
2023-04-07,54.9443
2023-04-08,54.9443
2023-04-09,54.9443
2023-04-10,55.396
2023-04-11,56.3516
2023-04-12,55.2558
2023-04-13,55.7791
2023-04-14,54.5258
2023-04-15,54.5258
2023-04-16,54.5258
2023-04-17,55.3452
2023-04-18,53.8073
2023-04-19,54.9887
2023-04-20,54.3045
2023-04-21,54.8278
2023-04-22,54.8278
2023-04-23,54.8278
2023-04-24,54.6838
2023-04-25,54.8677
2023-04-26,52.167
2023-04-27,54.8981
2023-04-28,54.532
2023-04-29,54.532
2023-04-30,54.532
2023-05-01,54.8435
2023-05-02,52.8223
2023-05-03,52.7478
2023-05-04,54.1522
2023-05-05,54.4854
2023-05-06,54.4854
2023-05-07,54.4854
2023-05-08,53.2054
2023-05-09,52.8044
2023-05-10,54.3698
2023-05-11,51.4034
2023-05-12,51.8442
2023-05-13,51.8442
2023-05-14,51.8442
2023-05-15,49.4472
2023-05-16,45.4502
2023-05-17,45.6892
2023-05-18,43.2083
2023-05-19,42.2099
2023-05-20,42.2099
2023-05-21,42.2099
2023-05-22,42.0216
2023-05-23,40.4653
2023-05-24,38.4611
2023-05-25,36.0696
2023-05-26,36.1629
2023-05-27,36.1629
2023-05-28,36.1629
2023-05-29,36.1629
2023-05-30,36.9249
2023-05-31,37.978
2023-06-01,37.3909
2023-06-02,41.3314
2023-06-03,41.3314
2023-06-04,41.3314
2023-06-05,42.315
2023-06-06,42.0498
2023-06-07,45.661
2023-06-08,46.3421
2023-06-09,46.1923
2023-06-10,46.1923
2023-06-11,46.1923
2023-06-12,46.1153
2023-06-13,46.9394
2023-06-14,46.6116
2023-06-15,48.0197
2023-06-16,47.8456
2023-06-17,47.8456
2023-06-18,47.8456
2023-06-19,47.8456
2023-06-20,45.3785
2023-06-21,47.223
2023-06-22,45.7917
2023-06-23,43.0897
2023-06-24,43.0897
2023-06-25,43.0897
2023-06-26,44.5821
2023-06-27,45.5666
2023-06-28,42.2296
2023-06-29,42.0813
2023-06-30,44.8841
2023-07-01,44.8841
2023-07-02,44.8841
2023-07-03,46.8786
2023-07-04,46.8786
2023-07-05,47.3479
2023-07-06,46.0025
2023-07-07,43.2233
2023-07-08,43.2233
2023-07-09,43.2233
2023-07-10,41.3763
2023-07-11,44.7009
2023-07-12,48.1876
2023-07-13,49.5379
2023-07-14,48.7979
2023-07-15,48.7979
2023-07-16,48.7979
2023-07-17,46.3317
2023-07-18,45.3376
2023-07-19,51.0235
2023-07-20,53.8704
2023-07-21,57.1721
2023-07-22,57.1721
2023-07-23,57.1721
2023-07-24,56.4201
2023-07-25,57.5121
2023-07-26,58.0872
2023-07-27,53.3552
2023-07-28,53.1196
2023-07-29,53.1196
2023-07-30,53.1196
2023-07-31,53.614
2023-08-01,51.9933
2023-08-02,51.9933
2023-08-03,46.7051
2023-08-04,43.1388
2023-08-05,43.1388
2023-08-06,43.1388
2023-08-07,43.3828
2023-08-08,43.3187
2023-08-09,44.4228
2023-08-10,43.5453
2023-08-11,44.2464
2023-08-12,44.2464
2023-08-13,44.2464
2023-08-14,43.1381
2023-08-15,39.6688
2023-08-16,38.9487
2023-08-17,37.7095
2023-08-18,39.1403
2023-08-19,39.1403
2023-08-20,39.1403
2023-08-21,38.6505
2023-08-22,39.4346
2023-08-23,38.8566
2023-08-24,37.7749
2023-08-25,40.1085
2023-08-26,40.1085
2023-08-27,40.1085
2023-08-28,40.1085
2023-08-29,40.1085
2023-08-30,39.821
2023-08-31,37.6567
2023-09-01,36.5947
2023-09-02,36.5947
2023-09-03,36.5947
2023-09-04,36.5947
2023-09-05,33.7062
2023-09-06,34.9494
2023-09-07,38.869
2023-09-08,41.2102
2023-09-09,41.2102
2023-09-10,41.2102
2023-09-11,43.9152
2023-09-12,44.294
2023-09-13,47.0677
2023-09-14,49.7427
2023-09-15,49.5755
2023-09-16,49.5755
2023-09-17,49.5755
2023-09-18,49.663
2023-09-19,48.2761
2023-09-20,49.7284
2023-09-21,46.2054
2023-09-22,45.2578
2023-09-23,45.2578
2023-09-24,45.2578
2023-09-25,44.2409
2023-09-26,39.1332
2023-09-27,37.1286
2023-09-28,34.0653
2023-09-29,35.8258
2023-09-30,35.8258
2023-10-01,35.8258
2023-10-02,31.0183
2023-10-03,34.8677
2023-10-04,34.5431
2023-10-05,34.9903
2023-10-06,39.1211
2023-10-07,39.1211
2023-10-08,39.1211
2023-10-09,41.6002
2023-10-10,42.4604
2023-10-11,44.3861
2023-10-12,41.7278
2023-10-13,43.5525
2023-10-14,43.5525
2023-10-15,43.5525
2023-10-16,45.6787
2023-10-17,45.8967
2023-10-18,45.0241
2023-10-19,43.4964
2023-10-20,43.1331
2023-10-21,43.1331
2023-10-22,43.1331
2023-10-23,42.6417
2023-10-24,46.2816
2023-10-25,48.0605
2023-10-26,50.5991
2023-10-27,47.5285
2023-10-28,47.5285
2023-10-29,47.5285
2023-10-30,48.3045
2023-10-31,49.5672
2023-11-01,50.471
2023-11-02,53.0171
2023-11-03,54.8495
2023-11-04,54.8495
2023-11-05,54.8495
2023-11-06,53.2205
2023-11-07,57.8155
2023-11-08,55.7808
2023-11-09,52.6975
2023-11-10,53.5243
2023-11-11,53.5243
2023-11-12,53.5243
2023-11-13,50.9575
2023-11-14,55.4357
2023-11-15,55.7532
2023-11-16,56.9172
2023-11-17,57.2871
2023-11-18,57.2871
2023-11-19,57.2871
2023-11-20,57.7163
2023-11-21,58.4717
2023-11-22,57.9363
2023-11-23,57.9363
2023-11-24,58.331
2023-11-25,58.331
2023-11-26,58.331
2023-11-27,57.7702
2023-11-28,58.6514
2023-11-29,55.7627
2023-11-30,56.3191
2023-12-01,58.4799
2023-12-02,58.4799
2023-12-03,58.4799
2023-12-04,57.4991
2023-12-05,54.8049
2023-12-06,56.7178
2023-12-07,56.7177
2023-12-08,56.468
2023-12-09,56.468
2023-12-10,56.468
2023-12-11,58.1826
2023-12-12,56.8109
2023-12-13,63.0129
2023-12-14,61.1146
2023-12-15,59.9769
2023-12-16,59.9769
2023-12-17,59.9769
2023-12-18,59.324
2023-12-19,59.6647
2023-12-20,55.873
2023-12-21,55.7171
2023-12-22,58.3042
2023-12-23,58.3042
2023-12-24,58.3042
2023-12-25,58.3042
2023-12-26,59.2212
2023-12-27,59.5662
2023-12-28,60.2047
2023-12-29,59.761
2023-12-30,59.761
2023-12-31,59.761
2024-01-01,59.761
2024-01-02,62.1288
2024-01-03,62.9538
2024-01-04,62.5777
2024-01-05,63.3145
2024-01-06,63.3145
2024-01-07,63.3145
2024-01-08,64.644
2024-01-09,62.9718
2024-01-10,60.9568
2024-01-11,55.7701
2024-01-12,56.1625
2024-01-13,56.1625
2024-01-14,56.1625
2024-01-15,56.1625
2024-01-16,53.935
2024-01-17,50.2683
2024-01-18,47.4853
2024-01-19,48.08
2024-01-20,48.08
2024-01-21,48.08
2024-01-22,46.712
2024-01-23,46.1013
2024-01-24,44.24
2024-01-25,47.3055
2024-01-26,47.7626
2024-01-27,47.7626
2024-01-28,47.7626
2024-01-29,48.608
2024-01-30,48.7639
2024-01-31,50.1718
2024-02-01,52.9226
2024-02-02,48.9905
2024-02-03,48.9905
2024-02-04,48.9905
2024-02-05,46.0629
2024-02-06,46.6003
2024-02-07,46.5318
2024-02-08,46.3907
2024-02-09,48.1003
2024-02-10,48.1003
2024-02-11,48.1003
2024-02-12,51.3844
2024-02-13,49.5005
2024-02-14,49.5005
2024-02-15,52.5534
2024-02-16,53.8213
2024-02-17,53.8213
2024-02-18,53.8213
2024-02-19,53.8213
2024-02-20,52.2175
2024-02-21,55.3168
2024-02-22,54.9888
2024-02-23,54.5704
2024-02-24,54.5704
2024-02-25,54.5704
2024-02-26,49.9328
2024-02-27,51.522
2024-02-28,50.1012
2024-02-29,51.0565
2024-03-01,49.3281
2024-03-02,49.3281
2024-03-03,49.3281
2024-03-04,53.5699
2024-03-05,53.7035
2024-03-06,54.3156
2024-03-07,56.2458
2024-03-08,58.1543
2024-03-09,58.1543
2024-03-10,58.1543
2024-03-11,58.5903
2024-03-12,55.7572
2024-03-13,56.0238
2024-03-14,52.8911
2024-03-15,53.3175
2024-03-16,53.3175
2024-03-17,53.3175
2024-03-18,55.1377
2024-03-19,55.9576
2024-03-20,56.1648
2024-03-21,55.7129
2024-03-22,56.2949
2024-03-23,56.2949
2024-03-24,56.2949
2024-03-25,56.1042
2024-03-26,51.9198
2024-03-27,57.7331
2024-03-28,58.4305
2024-03-29,58.4305
2024-03-30,58.4305
2024-03-31,58.4305
2024-04-01,58.1598
2024-04-02,57.9745
2024-04-03,56.1248
2024-04-04,56.1248
2024-04-05,55.5558
2024-04-06,55.5558
2024-04-07,55.5558
2024-04-08,56.7651
