,CMI US Equity
2023-03-18,39.6611
2023-03-19,39.6611
2023-03-20,42.7079
2023-03-21,45.3468
2023-03-22,43.0441
2023-03-23,41.6104
2023-03-24,40.6212
2023-03-25,40.6212
2023-03-26,40.6212
2023-03-27,42.4985
2023-03-28,44.0163
2023-03-29,45.9207
2023-03-30,46.7169
2023-03-31,49.3922
2023-04-01,49.3922
2023-04-02,49.3922
2023-04-03,49.264
2023-04-04,45.8095
2023-04-05,40.7446
2023-04-06,40.7365
2023-04-07,40.7365
2023-04-08,40.7365
2023-04-09,40.7365
2023-04-10,43.8261
2023-04-11,46.0737
2023-04-12,47.6251
2023-04-13,46.809
2023-04-14,48.1456
2023-04-15,48.1456
2023-04-16,48.1456
2023-04-17,48.626
2023-04-18,49.3934
2023-04-19,48.6058
2023-04-20,48.6226
2023-04-21,47.7594
2023-04-22,47.7594
2023-04-23,47.7594
2023-04-24,48.949
2023-04-25,48.139
2023-04-26,45.1386
2023-04-27,46.9961
2023-04-28,49.3996
2023-04-29,49.3996
2023-04-30,49.3996
2023-05-01,49.1441
2023-05-02,45.4729
2023-05-03,43.9131
2023-05-04,42.4949
2023-05-05,45.4877
2023-05-06,45.4877
2023-05-07,45.4877
2023-05-08,44.213
2023-05-09,42.94
2023-05-10,40.4878
2023-05-11,41.371
2023-05-12,41.5633
2023-05-13,41.5633
2023-05-14,41.5633
2023-05-15,42.5379
2023-05-16,39.7404
2023-05-17,41.7353
2023-05-18,42.0662
2023-05-19,43.3902
2023-05-20,43.3902
2023-05-21,43.3902
2023-05-22,44.2664
2023-05-23,43.2156
2023-05-24,40.5672
2023-05-25,40.863
2023-05-26,42.0292
2023-05-27,42.0292
2023-05-28,42.0292
2023-05-29,42.0292
2023-05-30,40.2783
2023-05-31,38.1432
2023-06-01,39.8802
2023-06-02,46.7831
2023-06-03,46.7831
2023-06-04,46.7831
2023-06-05,47.0476
2023-06-06,49.6314
2023-06-07,51.6926
2023-06-08,51.782
2023-06-09,51.625
2023-06-10,51.625
2023-06-11,51.625
2023-06-12,53.3068
2023-06-13,57.6815
2023-06-14,55.0869
2023-06-15,56.4352
2023-06-16,55.6077
2023-06-17,55.6077
2023-06-18,55.6077
2023-06-19,55.6077
2023-06-20,54.0165
2023-06-21,54.0774
2023-06-22,52.6885
2023-06-23,53.269
2023-06-24,53.269
2023-06-25,53.269
2023-06-26,54.452
2023-06-27,57.1864
2023-06-28,56.8654
2023-06-29,58.2844
2023-06-30,59.7911
2023-07-01,59.7911
2023-07-02,59.7911
2023-07-03,61.2746
2023-07-04,61.2746
2023-07-05,57.8019
2023-07-06,57.0801
2023-07-07,58.8211
2023-07-08,58.8211
2023-07-09,58.8211
2023-07-10,62.0134
2023-07-11,63.4681
2023-07-12,63.6451
2023-07-13,61.8553
2023-07-14,60.2542
2023-07-15,60.2542
2023-07-16,60.2542
2023-07-17,61.5629
2023-07-18,63.272
2023-07-19,63.0561
2023-07-20,63.5366
2023-07-21,62.6188
2023-07-22,62.6188
2023-07-23,62.6188
2023-07-24,61.966
2023-07-25,61.9039
2023-07-26,60.6542
2023-07-27,61.8274
2023-07-28,61.9228
2023-07-29,61.9228
2023-07-30,61.9228
2023-07-31,62.9558
2023-08-01,64.9655
2023-08-02,62.6414
2023-08-03,49.6525
2023-08-04,46.5279
2023-08-05,46.5279
2023-08-06,46.5279
2023-08-07,46.9392
2023-08-08,47.5623
2023-08-09,47.7138
2023-08-10,46.974
2023-08-11,47.8892
2023-08-12,47.8892
2023-08-13,47.8892
2023-08-14,46.9777
2023-08-15,44.5457
2023-08-16,44.4247
2023-08-17,44.8025
2023-08-18,45.2972
2023-08-19,45.2972
2023-08-20,45.2972
2023-08-21,45.2855
2023-08-22,45.9974
2023-08-23,45.8044
2023-08-24,44.6394
2023-08-25,45.6444
2023-08-26,45.6444
2023-08-27,45.6444
2023-08-28,46.0883
2023-08-29,44.4478
2023-08-30,45.966
2023-08-31,44.6441
2023-09-01,49.6154
2023-09-02,49.6154
2023-09-03,49.6154
2023-09-04,49.6154
2023-09-05,46.4753
2023-09-06,49.1458
2023-09-07,47.1606
2023-09-08,48.7432
2023-09-09,48.7432
2023-09-10,48.7432
2023-09-11,47.9176
2023-09-12,49.174
2023-09-13,47.9703
2023-09-14,50.354
2023-09-15,49.2311
2023-09-16,49.2311
2023-09-17,49.2311
2023-09-18,51.2319
2023-09-19,48.7811
2023-09-20,47.5718
2023-09-21,45.1164
2023-09-22,46.5261
2023-09-23,46.5261
2023-09-24,46.5261
2023-09-25,47.0475
2023-09-26,45.5009
2023-09-27,46.1706
2023-09-28,47.1852
2023-09-29,45.3329
2023-09-30,45.3329
2023-10-01,45.3329
2023-10-02,43.5281
2023-10-03,42.5347
2023-10-04,45.4683
2023-10-05,44.0815
2023-10-06,45.7623
2023-10-07,45.7623
2023-10-08,45.7623
2023-10-09,46.1202
2023-10-10,46.9751
2023-10-11,47.6333
2023-10-12,45.8931
2023-10-13,46.0393
2023-10-14,46.0393
2023-10-15,46.0393
2023-10-16,46.4799
2023-10-17,46.945
2023-10-18,43.4705
2023-10-19,42.0167
2023-10-20,40.428
2023-10-21,40.428
2023-10-22,40.428
2023-10-23,38.6858
2023-10-24,41.3112
2023-10-25,40.9237
2023-10-26,40.6185
2023-10-27,38.8335
2023-10-28,38.8335
2023-10-29,38.8335
2023-10-30,41.0992
2023-10-31,40.2328
2023-11-01,41.8642
2023-11-02,41.79
2023-11-03,48.5912
2023-11-04,48.5912
2023-11-05,48.5912
2023-11-06,44.5992
2023-11-07,44.3683
2023-11-08,42.9933
2023-11-09,41.7181
2023-11-10,44.6823
2023-11-11,44.6823
2023-11-12,44.6823
2023-11-13,43.662
2023-11-14,47.9533
2023-11-15,48.5161
2023-11-16,48.2846
2023-11-17,49.845
2023-11-18,49.845
2023-11-19,49.845
2023-11-20,48.8624
2023-11-21,48.5962
2023-11-22,50.4639
2023-11-23,50.4639
2023-11-24,51.2158
2023-11-25,51.2158
2023-11-26,51.2158
2023-11-27,50.3446
2023-11-28,49.809
2023-11-29,49.9759
2023-11-30,50.1558
2023-12-01,51.9852
2023-12-02,51.9852
2023-12-03,51.9852
2023-12-04,55.7876
2023-12-05,53.5275
2023-12-06,55.0074
2023-12-07,55.075
2023-12-08,54.9327
2023-12-09,54.9327
2023-12-10,54.9327
2023-12-11,58.4434
2023-12-12,57.8046
2023-12-13,60.9811
2023-12-14,66.0241
2023-12-15,59.966
2023-12-16,59.966
2023-12-17,59.966
2023-12-18,60.423
2023-12-19,61.6224
2023-12-20,58.2638
2023-12-21,60.2147
2023-12-22,54.856
2023-12-23,54.856
2023-12-24,54.856
2023-12-25,54.856
2023-12-26,56.2911
2023-12-27,56.4914
2023-12-28,56.9231
2023-12-29,56.1366
2023-12-30,56.1366
2023-12-31,56.1366
2024-01-01,56.1366
2024-01-02,57.1138
2024-01-03,54.4185
2024-01-04,53.0414
2024-01-05,54.5168
2024-01-06,54.5168
2024-01-07,54.5168
2024-01-08,56.3881
2024-01-09,55.0188
2024-01-10,54.8701
2024-01-11,53.5609
2024-01-12,53.2363
2024-01-13,53.2363
2024-01-14,53.2363
2024-01-15,53.2363
2024-01-16,51.3673
2024-01-17,50.0758
2024-01-18,50.1602
2024-01-19,47.176
2024-01-20,47.176
2024-01-21,47.176
2024-01-22,50.7337
2024-01-23,52.3819
2024-01-24,52.0712
2024-01-25,54.2134
2024-01-26,55.4165
2024-01-27,55.4165
2024-01-28,55.4165
2024-01-29,55.5725
2024-01-30,56.8891
2024-01-31,53.9076
2024-02-01,56.387
2024-02-02,57.4703
2024-02-03,57.4703
2024-02-04,57.4703
2024-02-05,54.5184
2024-02-06,60.675
2024-02-07,58.0038
2024-02-08,58.9894
2024-02-09,59.9877
2024-02-10,59.9877
2024-02-11,59.9877
2024-02-12,62.5576
2024-02-13,60.6885
2024-02-14,63.5505
2024-02-15,65.8468
2024-02-16,66.1285
2024-02-17,66.1285
2024-02-18,66.1285
2024-02-19,66.1285
2024-02-20,62.4909
2024-02-21,63.1018
2024-02-22,63.726
2024-02-23,64.2241
2024-02-24,64.2241
2024-02-25,64.2241
2024-02-26,65.2389
2024-02-27,66.2684
2024-02-28,67.0569
2024-02-29,65.5332
2024-03-01,66.2805
2024-03-02,66.2805
2024-03-03,66.2805
2024-03-04,66.755
2024-03-05,66.7734
2024-03-06,67.7399
2024-03-07,61.3535
2024-03-08,62.5606
2024-03-09,62.5606
2024-03-10,62.5606
2024-03-11,63.329
2024-03-12,63.0011
2024-03-13,63.2446
2024-03-14,57.6795
2024-03-15,63.3239
2024-03-16,63.3239
2024-03-17,63.3239
2024-03-18,67.7776
2024-03-19,64.1282
2024-03-20,66.3716
2024-03-21,67.8239
2024-03-22,67.0799
2024-03-23,67.0799
2024-03-24,67.0799
2024-03-25,65.277
2024-03-26,66.7326
2024-03-27,67.722
2024-03-28,67.693
2024-03-29,67.693
2024-03-30,67.693
2024-03-31,67.693
2024-04-01,67.6031
2024-04-02,68.0928
2024-04-03,67.1525
2024-04-04,67.1837
2024-04-05,69.4116
2024-04-06,69.4116
2024-04-07,69.4116
2024-04-08,69.1491
