,AMGN US Equity
2023-03-19,39.9833
2023-03-20,43.8285
2023-03-21,42.8098
2023-03-22,41.0692
2023-03-23,43.5574
2023-03-24,47.0446
2023-03-25,47.0446
2023-03-26,47.0446
2023-03-27,46.2825
2023-03-28,47.4745
2023-03-29,49.2033
2023-03-30,49.52
2023-03-31,49.6927
2023-04-01,49.6927
2023-04-02,49.6927
2023-04-03,51.5374
2023-04-04,53.561
2023-04-05,57.066
2023-04-06,57.0279
2023-04-07,57.0279
2023-04-08,57.0279
2023-04-09,57.0279
2023-04-10,55.1822
2023-04-11,55.5084
2023-04-12,54.0269
2023-04-13,55.2684
2023-04-14,54.1456
2023-04-15,54.1456
2023-04-16,54.1456
2023-04-17,52.6624
2023-04-18,51.1746
2023-04-19,51.2609
2023-04-20,49.1987
2023-04-21,49.5044
2023-04-22,49.5044
2023-04-23,49.5044
2023-04-24,49.9638
2023-04-25,50.2968
2023-04-26,45.7453
2023-04-27,47.0039
2023-04-28,46.5685
2023-04-29,46.5685
2023-04-30,46.5685
2023-05-01,45.952
2023-05-02,43.8569
2023-05-03,39.6104
2023-05-04,41.8661
2023-05-05,45.6436
2023-05-06,45.6436
2023-05-07,45.6436
2023-05-08,44.4147
2023-05-09,44.292
2023-05-10,44.0797
2023-05-11,42.8712
2023-05-12,43.4528
2023-05-13,43.4528
2023-05-14,43.4528
2023-05-15,43.9714
2023-05-16,40.2518
2023-05-17,39.7976
2023-05-18,39.3011
2023-05-19,38.7878
2023-05-20,38.7878
2023-05-21,38.7878
2023-05-22,39.3643
2023-05-23,39.8271
2023-05-24,37.76
2023-05-25,35.408
2023-05-26,35.0975
2023-05-27,35.0975
2023-05-28,35.0975
2023-05-29,35.0975
2023-05-30,36.8277
2023-05-31,39.0546
2023-06-01,35.1924
2023-06-02,38.9145
2023-06-03,38.9145
2023-06-04,38.9145
2023-06-05,42.3487
2023-06-06,41.9263
2023-06-07,41.9535
2023-06-08,41.6238
2023-06-09,40.287
2023-06-10,40.287
2023-06-11,40.287
2023-06-12,39.3714
2023-06-13,43.7456
2023-06-14,44.0073
2023-06-15,49.2013
2023-06-16,50.1487
2023-06-17,50.1487
2023-06-18,50.1487
2023-06-19,50.1487
2023-06-20,49.3142
2023-06-21,48.1144
2023-06-22,50.2317
2023-06-23,48.2494
2023-06-24,48.2494
2023-06-25,48.2494
2023-06-26,46.4784
2023-06-27,44.9578
2023-06-28,44.0438
2023-06-29,43.9371
2023-06-30,44.7307
2023-07-01,44.7307
2023-07-02,44.7307
2023-07-03,47.4083
2023-07-04,47.4083
2023-07-05,48.1642
2023-07-06,45.8898
2023-07-07,42.7703
2023-07-08,42.7703
2023-07-09,42.7703
2023-07-10,47.9135
2023-07-11,47.2845
2023-07-12,48.7408
2023-07-13,50.2865
2023-07-14,50.1049
2023-07-15,50.1049
2023-07-16,50.1049
2023-07-17,50.4349
2023-07-18,54.061
2023-07-19,53.6149
2023-07-20,54.4963
2023-07-21,55.6705
2023-07-22,55.6705
2023-07-23,55.6705
2023-07-24,56.1126
2023-07-25,56.0066
2023-07-26,55.9074
2023-07-27,56.5761
2023-07-28,56.8341
2023-07-29,56.8341
2023-07-30,56.8341
2023-07-31,54.5098
2023-08-01,52.4797
2023-08-02,50.83
2023-08-03,51.0997
2023-08-04,60.758
2023-08-05,60.758
2023-08-06,60.758
2023-08-07,66.0799
2023-08-08,69.5553
2023-08-09,68.1943
2023-08-10,69.3431
2023-08-11,69.5301
2023-08-12,69.5301
2023-08-13,69.5301
2023-08-14,68.0605
2023-08-15,70.1934
2023-08-16,69.2537
2023-08-17,69.6644
2023-08-18,67.6865
2023-08-19,67.6865
2023-08-20,67.6865
2023-08-21,66.6071
2023-08-22,63.7167
2023-08-23,63.4762
2023-08-24,62.7783
2023-08-25,62.5476
2023-08-26,62.5476
2023-08-27,62.5476
2023-08-28,62.6482
2023-08-29,64.4437
2023-08-30,62.6687
2023-08-31,61.1443
2023-09-01,61.3778
2023-09-02,61.3778
2023-09-03,61.3778
2023-09-04,61.3778
2023-09-05,58.7142
2023-09-06,54.2077
2023-09-07,57.812
2023-09-08,60.802
2023-09-09,60.802
2023-09-10,60.802
2023-09-11,62.0657
2023-09-12,60.8168
2023-09-13,58.1719
2023-09-14,61.056
2023-09-15,59.7283
2023-09-16,59.7283
2023-09-17,59.7283
2023-09-18,61.075
2023-09-19,61.7074
2023-09-20,65.3017
2023-09-21,63.5329
2023-09-22,62.0819
2023-09-23,62.0819
2023-09-24,62.0819
2023-09-25,61.3696
2023-09-26,62.524
2023-09-27,62.4708
2023-09-28,63.4563
2023-09-29,61.5834
2023-09-30,61.5834
2023-10-01,61.5834
2023-10-02,59.4255
2023-10-03,55.1044
2023-10-04,57.7602
2023-10-05,57.4744
2023-10-06,58.8721
2023-10-07,58.8721
2023-10-08,58.8721
2023-10-09,61.123
2023-10-10,60.8774
2023-10-11,66.7612
2023-10-12,67.3534
2023-10-13,66.5527
2023-10-14,66.5527
2023-10-15,66.5527
2023-10-16,67.7265
2023-10-17,65.6184
2023-10-18,64.9048
2023-10-19,62.4136
2023-10-20,60.9598
2023-10-21,60.9598
2023-10-22,60.9598
2023-10-23,56.5801
2023-10-24,58.2321
2023-10-25,55.4098
2023-10-26,53.7427
2023-10-27,48.706
2023-10-28,48.706
2023-10-29,48.706
2023-10-30,49.677
2023-10-31,45.5528
2023-11-01,48.5831
2023-11-02,51.6945
2023-11-03,53.355
2023-11-04,53.355
2023-11-05,53.355
2023-11-06,54.8144
2023-11-07,53.8059
2023-11-08,54.8794
2023-11-09,49.7604
2023-11-10,51.4165
2023-11-11,51.4165
2023-11-12,51.4165
2023-11-13,51.0842
2023-11-14,52.7799
2023-11-15,54.2625
2023-11-16,53.1639
2023-11-17,51.1293
2023-11-18,51.1293
2023-11-19,51.1293
2023-11-20,51.1069
2023-11-21,49.6815
2023-11-22,50.6771
2023-11-23,50.6771
2023-11-24,51.1683
2023-11-25,51.1683
2023-11-26,51.1683
2023-11-27,50.4572
2023-11-28,51.1943
2023-11-29,51.8347
2023-11-30,53.6074
2023-12-01,55.1846
2023-12-02,55.1846
2023-12-03,55.1846
2023-12-04,55.235
2023-12-05,54.0673
2023-12-06,53.0121
2023-12-07,54.2043
2023-12-08,52.6599
2023-12-09,52.6599
2023-12-10,52.6599
2023-12-11,54.509
2023-12-12,55.6078
2023-12-13,59.7552
2023-12-14,55.9959
2023-12-15,55.404
2023-12-16,55.404
2023-12-17,55.404
2023-12-18,55.4209
2023-12-19,57.0723
2023-12-20,54.761
2023-12-21,57.0515
2023-12-22,59.5193
2023-12-23,59.5193
2023-12-24,59.5193
2023-12-25,59.5193
2023-12-26,59.3294
2023-12-27,60.6429
2023-12-28,61.5848
2023-12-29,61.2392
2023-12-30,61.2392
2023-12-31,61.2392
2024-01-01,61.2392
2024-01-02,65.5041
2024-01-03,66.8337
2024-01-04,67.7986
2024-01-05,67.659
2024-01-06,67.659
2024-01-07,67.659
2024-01-08,70.5649
2024-01-09,67.6752
2024-01-10,65.6098
2024-01-11,64.497
2024-01-12,65.8855
2024-01-13,65.8855
2024-01-14,65.8855
2024-01-15,65.8855
2024-01-16,63.5991
2024-01-17,63.8561
2024-01-18,64.0355
2024-01-19,65.4715
2024-01-20,65.4715
2024-01-21,65.4715
2024-01-22,66.4523
2024-01-23,66.2452
2024-01-24,62.6807
2024-01-25,64.7958
2024-01-26,65.4386
2024-01-27,65.4386
2024-01-28,65.4386
2024-01-29,66.15
2024-01-30,66.6447
2024-01-31,66.3361
2024-02-01,70.3931
2024-02-02,69.2448
2024-02-03,69.2448
2024-02-04,69.2448
2024-02-05,68.2197
2024-02-06,63.5156
2024-02-07,51.0482
2024-02-08,50.5301
2024-02-09,48.6617
2024-02-10,48.6617
2024-02-11,48.6617
2024-02-12,50.3471
2024-02-13,48.3861
2024-02-14,48.1846
2024-02-15,48.8616
2024-02-16,46.1803
2024-02-17,46.1803
2024-02-18,46.1803
2024-02-19,46.1803
2024-02-20,46.0877
2024-02-21,46.0626
2024-02-22,47.0895
2024-02-23,49.4069
2024-02-24,49.4069
2024-02-25,49.4069
2024-02-26,47.8828
2024-02-27,43.9499
2024-02-28,43.4671
2024-02-29,41.7934
2024-03-01,45.6686
2024-03-02,45.6686
2024-03-03,45.6686
2024-03-04,45.2183
2024-03-05,43.9124
2024-03-06,43.8837
2024-03-07,42.1131
2024-03-08,42.6839
2024-03-09,42.6839
2024-03-10,42.6839
2024-03-11,43.7224
2024-03-12,44.4851
2024-03-13,44.1963
2024-03-14,41.9186
2024-03-15,40.6193
2024-03-16,40.6193
2024-03-17,40.6193
2024-03-18,42.0325
2024-03-19,42.6102
2024-03-20,43.536
2024-03-21,46.189
2024-03-22,45.7443
2024-03-23,45.7443
2024-03-24,45.7443
2024-03-25,48.7852
2024-03-26,49.3848
2024-03-27,52.1481
2024-03-28,50.8918
2024-03-29,50.8918
2024-03-30,50.8918
2024-03-31,50.8918
2024-04-01,50.0849
2024-04-02,46.0542
2024-04-03,45.0708
2024-04-04,41.8052
2024-04-05,43.0593
2024-04-06,43.0593
2024-04-07,43.0593
2024-04-08,42.6757
