,LYB US Equity
2023-03-18,41.5595
2023-03-19,41.5595
2023-03-20,45.3276
2023-03-21,47.2443
2023-03-22,45.1545
2023-03-23,43.9433
2023-03-24,45.1693
2023-03-25,45.1693
2023-03-26,45.1693
2023-03-27,46.5676
2023-03-28,50.0411
2023-03-29,51.9566
2023-03-30,53.6007
2023-03-31,54.7833
2023-04-01,54.7833
2023-04-02,54.7833
2023-04-03,56.3077
2023-04-04,53.7738
2023-04-05,54.773
2023-04-06,54.8691
2023-04-07,54.8691
2023-04-08,54.8691
2023-04-09,54.8691
2023-04-10,55.6251
2023-04-11,56.2247
2023-04-12,58.3059
2023-04-13,56.4804
2023-04-14,57.4276
2023-04-15,57.4276
2023-04-16,57.4276
2023-04-17,57.9312
2023-04-18,57.7294
2023-04-19,56.4245
2023-04-20,54.2182
2023-04-21,52.3077
2023-04-22,52.3077
2023-04-23,52.3077
2023-04-24,54.1184
2023-04-25,48.1426
2023-04-26,47.6171
2023-04-27,48.6606
2023-04-28,53.0792
2023-04-29,53.0792
2023-04-30,53.0792
2023-05-01,51.5583
2023-05-02,49.4344
2023-05-03,46.3585
2023-05-04,47.3909
2023-05-05,50.2565
2023-05-06,50.2565
2023-05-07,50.2565
2023-05-08,49.4223
2023-05-09,48.8035
2023-05-10,47.8607
2023-05-11,45.6488
2023-05-12,46.3588
2023-05-13,46.3588
2023-05-14,46.3588
2023-05-15,47.5732
2023-05-16,45.1917
2023-05-17,46.5822
2023-05-18,47.85
2023-05-19,49.0581
2023-05-20,49.0581
2023-05-21,49.0581
2023-05-22,48.7693
2023-05-23,48.8435
2023-05-24,47.1762
2023-05-25,46.1001
2023-05-26,45.805
2023-05-27,45.805
2023-05-28,45.805
2023-05-29,45.805
2023-05-30,44.9682
2023-05-31,43.3305
2023-06-01,45.287
2023-06-02,50.4391
2023-06-03,50.4391
2023-06-04,50.4391
2023-06-05,50.1395
2023-06-06,49.0542
2023-06-07,53.7177
2023-06-08,51.0613
2023-06-09,49.0321
2023-06-10,49.0321
2023-06-11,49.0321
2023-06-12,49.0757
2023-06-13,51.4947
2023-06-14,50.888
2023-06-15,52.9039
2023-06-16,53.5476
2023-06-17,53.5476
2023-06-18,53.5476
2023-06-19,53.5476
2023-06-20,49.4008
2023-06-21,49.3866
2023-06-22,47.7284
2023-06-23,47.8213
2023-06-24,47.8213
2023-06-25,47.8213
2023-06-26,49.192
2023-06-27,50.8319
2023-06-28,51.6392
2023-06-29,51.3645
2023-06-30,53.1392
2023-07-01,53.1392
2023-07-02,53.1392
2023-07-03,54.2894
2023-07-04,54.2894
2023-07-05,50.1582
2023-07-06,48.851
2023-07-07,50.8242
2023-07-08,50.8242
2023-07-09,50.8242
2023-07-10,51.7716
2023-07-11,52.7725
2023-07-12,54.6612
2023-07-13,53.9911
2023-07-14,51.1471
2023-07-15,51.1471
2023-07-16,51.1471
2023-07-17,50.9684
2023-07-18,50.8016
2023-07-19,51.5564
2023-07-20,51.3791
2023-07-21,52.4282
2023-07-22,52.4282
2023-07-23,52.4282
2023-07-24,50.6767
2023-07-25,55.3828
2023-07-26,57.1857
2023-07-27,59.7815
2023-07-28,61.5913
2023-07-29,61.5913
2023-07-30,61.5913
2023-07-31,62.1861
2023-08-01,60.0272
2023-08-02,57.3316
2023-08-03,57.4825
2023-08-04,56.1384
2023-08-05,56.1384
2023-08-06,56.1384
2023-08-07,59.7117
2023-08-08,59.8015
2023-08-09,60.9843
2023-08-10,62.6642
2023-08-11,59.6554
2023-08-12,59.6554
2023-08-13,59.6554
2023-08-14,59.798
2023-08-15,54.5229
2023-08-16,54.0651
2023-08-17,55.2877
2023-08-18,55.9301
2023-08-19,55.9301
2023-08-20,55.9301
2023-08-21,56.6742
2023-08-22,56.5602
2023-08-23,54.5001
2023-08-24,55.3035
2023-08-25,56.0541
2023-08-26,56.0541
2023-08-27,56.0541
2023-08-28,57.3358
2023-08-29,59.4719
2023-08-30,59.6593
2023-08-31,59.3319
2023-09-01,62.4574
2023-09-02,62.4574
2023-09-03,62.4574
2023-09-04,62.4574
2023-09-05,57.7608
2023-09-06,59.104
2023-09-07,57.4528
2023-09-08,58.2381
2023-09-09,58.2381
2023-09-10,58.2381
2023-09-11,59.5814
2023-09-12,59.2876
2023-09-13,56.5274
2023-09-14,59.2377
2023-09-15,57.9251
2023-09-16,57.9251
2023-09-17,57.9251
2023-09-18,58.6398
2023-09-19,53.6033
2023-09-20,52.05
2023-09-21,49.4556
2023-09-22,48.4339
2023-09-23,48.4339
2023-09-24,48.4339
2023-09-25,49.1412
2023-09-26,46.5017
2023-09-27,48.8251
2023-09-28,48.1312
2023-09-29,48.4134
2023-09-30,48.4134
2023-10-01,48.4134
2023-10-02,46.3743
2023-10-03,47.0024
2023-10-04,46.5216
2023-10-05,42.1952
2023-10-06,42.0512
2023-10-07,42.0512
2023-10-08,42.0512
2023-10-09,46.5071
2023-10-10,48.2682
2023-10-11,47.5942
2023-10-12,45.8135
2023-10-13,46.31
2023-10-14,46.31
2023-10-15,46.31
2023-10-16,47.6516
2023-10-17,50.023
2023-10-18,47.9439
2023-10-19,46.7129
2023-10-20,45.5974
2023-10-21,45.5974
2023-10-22,45.5974
2023-10-23,42.7463
2023-10-24,45.7187
2023-10-25,42.1531
2023-10-26,43.279
2023-10-27,44.3276
2023-10-28,44.3276
2023-10-29,44.3276
2023-10-30,44.6198
2023-10-31,44.0813
2023-11-01,43.5527
2023-11-02,47.4111
2023-11-03,48.7077
2023-11-04,48.7077
2023-11-05,48.7077
2023-11-06,47.8987
2023-11-07,46.1199
2023-11-08,46.3821
2023-11-09,47.5143
2023-11-10,51.0268
2023-11-11,51.0268
2023-11-12,51.0268
2023-11-13,50.9195
2023-11-14,55.1647
2023-11-15,56.4633
2023-11-16,54.5654
2023-11-17,56.0775
2023-11-18,56.0775
2023-11-19,56.0775
2023-11-20,54.4284
2023-11-21,53.1784
2023-11-22,51.8911
2023-11-23,51.8911
2023-11-24,52.6025
2023-11-25,52.6025
2023-11-26,52.6025
2023-11-27,50.6647
2023-11-28,52.1074
2023-11-29,52.264
2023-11-30,54.159
2023-12-01,54.8335
2023-12-02,54.8335
2023-12-03,54.8335
2023-12-04,52.0413
2023-12-05,49.6839
2023-12-06,48.979
2023-12-07,48.5226
2023-12-08,49.3046
2023-12-09,49.3046
2023-12-10,49.3046
2023-12-11,49.5425
2023-12-12,47.4871
2023-12-13,50.411
2023-12-14,53.1637
2023-12-15,53.9049
2023-12-16,53.9049
2023-12-17,53.9049
2023-12-18,54.7515
2023-12-19,57.1914
2023-12-20,54.8744
2023-12-21,55.8754
2023-12-22,55.0616
2023-12-23,55.0616
2023-12-24,55.0616
2023-12-25,55.0616
2023-12-26,56.1398
2023-12-27,55.6718
2023-12-28,53.9438
2023-12-29,52.6224
2023-12-30,52.6224
2023-12-31,52.6224
2024-01-01,52.6224
2024-01-02,55.4015
2024-01-03,55.3343
2024-01-04,54.2905
2024-01-05,55.7545
2024-01-06,55.7545
2024-01-07,55.7545
2024-01-08,55.2616
2024-01-09,51.8937
2024-01-10,50.1126
2024-01-11,50.9012
2024-01-12,50.2952
2024-01-13,50.2952
2024-01-14,50.2952
2024-01-15,50.2952
2024-01-16,49.2977
2024-01-17,46.6548
2024-01-18,48.0389
2024-01-19,48.2212
2024-01-20,48.2212
2024-01-21,48.2212
2024-01-22,49.0759
2024-01-23,50.9327
2024-01-24,48.3526
2024-01-25,52.5733
2024-01-26,52.6546
2024-01-27,52.6546
2024-01-28,52.6546
2024-01-29,52.2839
2024-01-30,53.0953
2024-01-31,49.5834
2024-02-01,50.6645
2024-02-02,46.9454
2024-02-03,46.9454
2024-02-04,46.9454
2024-02-05,47.6047
2024-02-06,50.5013
2024-02-07,50.5013
2024-02-08,51.6075
2024-02-09,52.5116
2024-02-10,52.5116
2024-02-11,52.5116
2024-02-12,54.7995
2024-02-13,50.731
2024-02-14,50.5337
2024-02-15,56.09
2024-02-16,56.5008
2024-02-17,56.5008
2024-02-18,56.5008
2024-02-19,56.5008
2024-02-20,53.294
2024-02-21,55.3298
2024-02-22,56.9223
2024-02-23,58.5678
2024-02-24,58.5678
2024-02-25,58.5678
2024-02-26,57.524
2024-02-27,57.835
2024-02-28,57.3285
2024-02-29,59.9057
2024-03-01,60.6082
2024-03-02,60.6082
2024-03-03,60.6082
2024-03-04,64.0381
2024-03-05,63.5718
2024-03-06,59.6518
2024-03-07,57.5701
2024-03-08,57.3838
2024-03-09,57.3838
2024-03-10,57.3838
2024-03-11,60.244
2024-03-12,59.9295
2024-03-13,61.8018
2024-03-14,57.7561
2024-03-15,57.551
2024-03-16,57.551
2024-03-17,57.551
2024-03-18,57.4104
2024-03-19,57.3621
2024-03-20,61.4873
2024-03-21,58.9912
2024-03-22,58.355
2024-03-23,58.355
2024-03-24,58.355
2024-03-25,57.1969
2024-03-26,58.3317
2024-03-27,61.2882
2024-03-28,59.667
2024-03-29,59.667
2024-03-30,59.667
2024-03-31,59.667
2024-04-01,59.1596
2024-04-02,62.4763
2024-04-03,64.8289
2024-04-04,61.3698
2024-04-05,61.9169
2024-04-06,61.9169
2024-04-07,61.9169
2024-04-08,59.7291
