,OMF US Equity
2023-03-20,38.9868
2023-03-21,42.1489
2023-03-22,39.9059
2023-03-23,39.604
2023-03-24,39.8655
2023-03-25,39.8655
2023-03-26,39.8655
2023-03-27,42.3688
2023-03-28,43.4484
2023-03-29,45.345
2023-03-30,44.8799
2023-03-31,46.8418
2023-04-01,46.8418
2023-04-02,46.8418
2023-04-03,46.4781
2023-04-04,45.4686
2023-04-05,44.7623
2023-04-06,44.0756
2023-04-07,44.0756
2023-04-08,44.0756
2023-04-09,44.0756
2023-04-10,45.2699
2023-04-11,47.9613
2023-04-12,48.2932
2023-04-13,48.7098
2023-04-14,49.1863
2023-04-15,49.1863
2023-04-16,49.1863
2023-04-17,50.0398
2023-04-18,50.7881
2023-04-19,52.7239
2023-04-20,51.6169
2023-04-21,50.8802
2023-04-22,50.8802
2023-04-23,50.8802
2023-04-24,51.4045
2023-04-25,51.4609
2023-04-26,50.6698
2023-04-27,52.1622
2023-04-28,50.5792
2023-04-29,50.5792
2023-04-30,50.5792
2023-05-01,52.1691
2023-05-02,46.6749
2023-05-03,44.7601
2023-05-04,42.4153
2023-05-05,46.8425
2023-05-06,46.8425
2023-05-07,46.8425
2023-05-08,46.9003
2023-05-09,48.4105
2023-05-10,47.2085
2023-05-11,46.1806
2023-05-12,46.4281
2023-05-13,46.4281
2023-05-14,46.4281
2023-05-15,48.6865
2023-05-16,46.5731
2023-05-17,50.6325
2023-05-18,52.639
2023-05-19,50.5956
2023-05-20,50.5956
2023-05-21,50.5956
2023-05-22,51.789
2023-05-23,52.5272
2023-05-24,50.692
2023-05-25,51.2971
2023-05-26,53.2915
2023-05-27,53.2915
2023-05-28,53.2915
2023-05-29,53.2915
2023-05-30,54.7675
2023-05-31,52.6247
2023-06-01,55.6817
2023-06-02,59.6446
2023-06-03,59.6446
2023-06-04,59.6446
2023-06-05,59.7908
2023-06-06,62.7996
2023-06-07,64.4577
2023-06-08,64.9023
2023-06-09,62.9158
2023-06-10,62.9158
2023-06-11,62.9158
2023-06-12,62.9158
2023-06-13,64.9485
2023-06-14,59.0572
2023-06-15,62.0556
2023-06-16,60.0923
2023-06-17,60.0923
2023-06-18,60.0923
2023-06-19,60.0923
2023-06-20,58.6187
2023-06-21,59.1274
2023-06-22,56.5287
2023-06-23,56.0139
2023-06-24,56.0139
2023-06-25,56.0139
2023-06-26,56.4672
2023-06-27,58.6302
2023-06-28,59.3204
2023-06-29,60.3273
2023-06-30,60.1425
2023-07-01,60.1425
2023-07-02,60.1425
2023-07-03,60.9873
2023-07-04,60.9873
2023-07-05,58.8169
2023-07-06,58.2882
2023-07-07,59.9109
2023-07-08,59.9109
2023-07-09,59.9109
2023-07-10,61.3203
2023-07-11,63.0454
2023-07-12,63.5731
2023-07-13,65.0821
2023-07-14,64.1084
2023-07-15,64.1084
2023-07-16,64.1084
2023-07-17,65.5372
2023-07-18,66.7952
2023-07-19,67.6968
2023-07-20,65.2529
2023-07-21,65.003
2023-07-22,65.003
2023-07-23,65.003
2023-07-24,66.6813
2023-07-25,65.4411
2023-07-26,55.8894
2023-07-27,56.7118
2023-07-28,56.5683
2023-07-29,56.5683
2023-07-30,56.5683
2023-07-31,56.862
2023-08-01,56.9315
2023-08-02,55.9978
2023-08-03,56.2206
2023-08-04,56.9886
2023-08-05,56.9886
2023-08-06,56.9886
2023-08-07,58.1777
2023-08-08,58.1777
2023-08-09,54.7325
2023-08-10,54.2341
2023-08-11,52.9052
2023-08-12,52.9052
2023-08-13,52.9052
2023-08-14,49.3407
2023-08-15,44.8193
2023-08-16,42.4534
2023-08-17,42.3581
2023-08-18,42.2109
2023-08-19,42.2109
2023-08-20,42.2109
2023-08-21,42.5892
2023-08-22,39.8651
2023-08-23,42.3398
2023-08-24,44.3789
2023-08-25,44.2483
2023-08-26,44.2483
2023-08-27,44.2483
2023-08-28,45.1168
2023-08-29,48.5898
2023-08-30,47.9277
2023-08-31,49.2949
2023-09-01,51.6527
2023-09-02,51.6527
2023-09-03,51.6527
2023-09-04,51.6527
2023-09-05,46.6018
2023-09-06,45.7951
2023-09-07,44.4096
2023-09-08,44.7618
2023-09-09,44.7618
2023-09-10,44.7618
2023-09-11,44.9912
2023-09-12,48.7352
2023-09-13,46.9303
2023-09-14,49.062
2023-09-15,48.8618
2023-09-16,48.8618
2023-09-17,48.8618
2023-09-18,47.0737
2023-09-19,47.7022
2023-09-20,48.1165
2023-09-21,46.5325
2023-09-22,45.0274
2023-09-23,45.0274
2023-09-24,45.0274
2023-09-25,44.8575
2023-09-26,43.8866
2023-09-27,43.8289
2023-09-28,46.6938
2023-09-29,46.9066
2023-09-30,46.9066
2023-10-01,46.9066
2023-10-02,44.3145
2023-10-03,39.7439
2023-10-04,39.5219
2023-10-05,39.5607
2023-10-06,40.3914
2023-10-07,40.3914
2023-10-08,40.3914
2023-10-09,40.6725
2023-10-10,43.0923
2023-10-11,45.2509
2023-10-12,44.4552
2023-10-13,40.8801
2023-10-14,40.8801
2023-10-15,40.8801
2023-10-16,45.4208
2023-10-17,46.6417
2023-10-18,44.8263
2023-10-19,42.5683
2023-10-20,40.8499
2023-10-21,40.8499
2023-10-22,40.8499
2023-10-23,40.3967
2023-10-24,40.2939
2023-10-25,37.9236
2023-10-26,36.5425
2023-10-27,38.1999
2023-10-28,38.1999
2023-10-29,38.1999
2023-10-30,37.8348
2023-10-31,39.9714
2023-11-01,41.5867
2023-11-02,48.0587
2023-11-03,51.1477
2023-11-04,51.1477
2023-11-05,51.1477
2023-11-06,50.08
2023-11-07,48.092
2023-11-08,47.4522
2023-11-09,47.1278
2023-11-10,48.6141
2023-11-11,48.6141
2023-11-12,48.6141
2023-11-13,47.9327
2023-11-14,52.5035
2023-11-15,53.7408
2023-11-16,51.2669
2023-11-17,52.3283
2023-11-18,52.3283
2023-11-19,52.3283
2023-11-20,52.165
2023-11-21,50.0337
2023-11-22,52.0599
2023-11-23,52.0599
2023-11-24,51.2136
2023-11-25,51.2136
2023-11-26,51.2136
2023-11-27,54.5366
2023-11-28,57.9457
2023-11-29,61.4217
2023-11-30,61.574
2023-12-01,63.7524
2023-12-02,63.7524
2023-12-03,63.7524
2023-12-04,63.8553
2023-12-05,63.1506
2023-12-06,63.7603
2023-12-07,66.8043
2023-12-08,67.2968
2023-12-09,67.2968
2023-12-10,67.2968
2023-12-11,63.83
2023-12-12,64.9074
2023-12-13,68.1648
2023-12-14,70.7795
2023-12-15,71.0939
2023-12-16,71.0939
2023-12-17,71.0939
2023-12-18,71.472
2023-12-19,72.3838
2023-12-20,69.7378
2023-12-21,70.9614
2023-12-22,69.5809
2023-12-23,69.5809
2023-12-24,69.5809
2023-12-25,69.5809
2023-12-26,70.2761
2023-12-27,70.6792
2023-12-28,70.9239
2023-12-29,68.366
2023-12-30,68.366
2023-12-31,68.366
2024-01-01,68.366
2024-01-02,68.725
2024-01-03,64.4853
2024-01-04,63.4015
2024-01-05,65.3494
2024-01-06,65.3494
2024-01-07,65.3494
2024-01-08,66.0244
2024-01-09,65.7217
2024-01-10,66.9748
2024-01-11,66.5423
2024-01-12,60.7834
2024-01-13,60.7834
2024-01-14,60.7834
2024-01-15,60.7834
2024-01-16,57.7351
2024-01-17,52.1477
2024-01-18,49.4139
2024-01-19,51.3004
2024-01-20,51.3004
2024-01-21,51.3004
2024-01-22,54.0872
2024-01-23,54.8126
2024-01-24,55.0651
2024-01-25,56.9645
2024-01-26,58.9925
2024-01-27,58.9925
2024-01-28,58.9925
2024-01-29,59.6346
2024-01-30,59.9486
2024-01-31,55.9569
2024-02-01,56.5643
2024-02-02,55.5661
2024-02-03,55.5661
2024-02-04,55.5661
2024-02-05,54.772
2024-02-06,55.2134
2024-02-07,48.2574
2024-02-08,46.0172
2024-02-09,48.2686
2024-02-10,48.2686
2024-02-11,48.2686
2024-02-12,52.2471
2024-02-13,50.1569
2024-02-14,52.5236
2024-02-15,54.6463
2024-02-16,54.3413
2024-02-17,54.3413
2024-02-18,54.3413
2024-02-19,54.3413
2024-02-20,55.8291
2024-02-21,53.5099
2024-02-22,53.8842
2024-02-23,53.8052
2024-02-24,53.8052
2024-02-25,53.8052
2024-02-26,52.9213
2024-02-27,54.0107
2024-02-28,54.6712
2024-02-29,55.4977
2024-03-01,58.7849
2024-03-02,58.7849
2024-03-03,58.7849
2024-03-04,54.2475
2024-03-05,55.4765
2024-03-06,56.2578
2024-03-07,57.4174
2024-03-08,56.9259
2024-03-09,56.9259
2024-03-10,56.9259
2024-03-11,56.5431
2024-03-12,57.4984
2024-03-13,57.6817
2024-03-14,56.0864
2024-03-15,56.0549
2024-03-16,56.0549
2024-03-17,56.0549
2024-03-18,55.6675
2024-03-19,58.4875
2024-03-20,61.6528
2024-03-21,62.4603
2024-03-22,58.1711
2024-03-23,58.1711
2024-03-24,58.1711
2024-03-25,57.5516
2024-03-26,56.9245
2024-03-27,59.5892
2024-03-28,60.811
2024-03-29,60.811
2024-03-30,60.811
2024-03-31,60.811
2024-04-01,58.0707
2024-04-02,55.8603
2024-04-03,55.5904
2024-04-04,53.2825
2024-04-05,54.461
2024-04-06,54.461
2024-04-07,54.461
2024-04-08,55.9765
