,BBSI US Equity
2023-03-17,39.8691
2023-03-18,39.8691
2023-03-19,39.8691
2023-03-20,40.8613
2023-03-21,41.7256
2023-03-22,40.5909
2023-03-23,41.4481
2023-03-24,41.9072
2023-03-25,41.9072
2023-03-26,41.9072
2023-03-27,42.4774
2023-03-28,43.4004
2023-03-29,45.2358
2023-03-30,44.9259
2023-03-31,45.7472
2023-04-01,45.7472
2023-04-02,45.7472
2023-04-03,48.6144
2023-04-04,44.8898
2023-04-05,44.4258
2023-04-06,45.5727
2023-04-07,45.5727
2023-04-08,45.5727
2023-04-09,45.5727
2023-04-10,46.2407
2023-04-11,47.0679
2023-04-12,47.3126
2023-04-13,47.8645
2023-04-14,45.6618
2023-04-15,45.6618
2023-04-16,45.6618
2023-04-17,45.7554
2023-04-18,46.329
2023-04-19,46.5628
2023-04-20,45.2541
2023-04-21,44.024
2023-04-22,44.024
2023-04-23,44.024
2023-04-24,41.7551
2023-04-25,37.2671
2023-04-26,37.025
2023-04-27,38.2698
2023-04-28,40.2007
2023-04-29,40.2007
2023-04-30,40.2007
2023-05-01,42.0346
2023-05-02,40.2637
2023-05-03,39.2267
2023-05-04,34.2348
2023-05-05,37.019
2023-05-06,37.019
2023-05-07,37.019
2023-05-08,36.146
2023-05-09,37.5477
2023-05-10,40.5602
2023-05-11,39.4979
2023-05-12,40.8306
2023-05-13,40.8306
2023-05-14,40.8306
2023-05-15,40.272
2023-05-16,39.1507
2023-05-17,42.4467
2023-05-18,44.7452
2023-05-19,46.0991
2023-05-20,46.0991
2023-05-21,46.0991
2023-05-22,47.9565
2023-05-23,47.6864
2023-05-24,47.1531
2023-05-25,46.8902
2023-05-26,47.4023
2023-05-27,47.4023
2023-05-28,47.4023
2023-05-29,47.4023
2023-05-30,47.4605
2023-05-31,47.4243
2023-06-01,47.9786
2023-06-02,53.3997
2023-06-03,53.3997
2023-06-04,53.3997
2023-06-05,52.3225
2023-06-06,55.4654
2023-06-07,60.0629
2023-06-08,59.8593
2023-06-09,58.3055
2023-06-10,58.3055
2023-06-11,58.3055
2023-06-12,58.5253
2023-06-13,59.2367
2023-06-14,55.2728
2023-06-15,55.1548
2023-06-16,53.7298
2023-06-17,53.7298
2023-06-18,53.7298
2023-06-19,53.7298
2023-06-20,51.9929
2023-06-21,53.3114
2023-06-22,51.1689
2023-06-23,47.9309
2023-06-24,47.9309
2023-06-25,47.9309
2023-06-26,47.0343
2023-06-27,47.2462
2023-06-28,49.1035
2023-06-29,51.559
2023-06-30,51.0494
2023-07-01,51.0494
2023-07-02,51.0494
2023-07-03,51.6354
2023-07-04,51.6354
2023-07-05,50.8289
2023-07-06,49.2001
2023-07-07,48.7575
2023-07-08,48.7575
2023-07-09,48.7575
2023-07-10,49.8332
2023-07-11,48.8524
2023-07-12,49.0851
2023-07-13,50.3181
2023-07-14,53.5109
2023-07-15,53.5109
2023-07-16,53.5109
2023-07-17,55.6083
2023-07-18,60.2098
2023-07-19,59.571
2023-07-20,59.269
2023-07-21,56.1433
2023-07-22,56.1433
2023-07-23,56.1433
2023-07-24,57.2421
2023-07-25,58.1596
2023-07-26,56.6951
2023-07-27,54.499
2023-07-28,54.9909
2023-07-29,54.9909
2023-07-30,54.9909
2023-07-31,55.7064
2023-08-01,55.725
2023-08-02,56.1646
2023-08-03,58.9509
2023-08-04,60.2243
2023-08-05,60.2243
2023-08-06,60.2243
2023-08-07,62.6535
2023-08-08,62.7789
2023-08-09,62.3995
2023-08-10,60.5083
2023-08-11,60.8241
2023-08-12,60.8241
2023-08-13,60.8241
2023-08-14,62.791
2023-08-15,63.272
2023-08-16,61.7903
2023-08-17,60.2968
2023-08-18,62.1027
2023-08-19,62.1027
2023-08-20,62.1027
2023-08-21,61.8434
2023-08-22,61.4599
2023-08-23,62.6397
2023-08-24,63.4534
2023-08-25,64.4501
2023-08-26,64.4501
2023-08-27,64.4501
2023-08-28,63.6168
2023-08-29,62.0525
2023-08-30,62.5579
2023-08-31,60.9119
2023-09-01,62.8735
2023-09-02,62.8735
2023-09-03,62.8735
2023-09-04,62.8735
2023-09-05,55.793
2023-09-06,55.182
2023-09-07,55.7702
2023-09-08,57.7462
2023-09-09,57.7462
2023-09-10,57.7462
2023-09-11,55.9662
2023-09-12,56.7421
2023-09-13,53.9555
2023-09-14,54.6556
2023-09-15,48.1991
2023-09-16,48.1991
2023-09-17,48.1991
2023-09-18,47.9549
2023-09-19,45.6702
2023-09-20,48.2221
2023-09-21,43.0432
2023-09-22,44.0709
2023-09-23,44.0709
2023-09-24,44.0709
2023-09-25,50.3623
2023-09-26,47.7731
2023-09-27,50.3736
2023-09-28,48.473
2023-09-29,46.7727
2023-09-30,46.7727
2023-10-01,46.7727
2023-10-02,46.8539
2023-10-03,48.6959
2023-10-04,50.827
2023-10-05,50.9229
2023-10-06,52.9896
2023-10-07,52.9896
2023-10-08,52.9896
2023-10-09,54.7267
2023-10-10,55.4888
2023-10-11,55.043
2023-10-12,54.5443
2023-10-13,51.2477
2023-10-14,51.2477
2023-10-15,51.2477
2023-10-16,51.3685
2023-10-17,51.9028
2023-10-18,48.2928
2023-10-19,46.2308
2023-10-20,44.9934
2023-10-21,44.9934
2023-10-22,44.9934
2023-10-23,42.6664
2023-10-24,41.5714
2023-10-25,40.5619
2023-10-26,43.6749
2023-10-27,42.831
2023-10-28,42.831
2023-10-29,42.831
2023-10-30,45.0285
2023-10-31,50.0367
2023-11-01,47.275
2023-11-02,55.7759
2023-11-03,59.1116
2023-11-04,59.1116
2023-11-05,59.1116
2023-11-06,61.1838
2023-11-07,63.3337
2023-11-08,65.211
2023-11-09,66.2552
2023-11-10,67.2335
2023-11-11,67.2335
2023-11-12,67.2335
2023-11-13,67.3413
2023-11-14,71.1585
2023-11-15,72.3834
2023-11-16,70.6392
2023-11-17,71.3216
2023-11-18,71.3216
2023-11-19,71.3216
2023-11-20,71.4198
2023-11-21,67.6281
2023-11-22,66.0063
2023-11-23,66.0063
2023-11-24,64.9262
2023-11-25,64.9262
2023-11-26,64.9262
2023-11-27,66.104
2023-11-28,64.9091
2023-11-29,64.2311
2023-11-30,66.7464
2023-12-01,67.6773
2023-12-02,67.6773
2023-12-03,67.6773
2023-12-04,69.1685
2023-12-05,66.1107
2023-12-06,65.2741
2023-12-07,65.9429
2023-12-08,65.7049
2023-12-09,65.7049
2023-12-10,65.7049
2023-12-11,66.9986
2023-12-12,67.6695
2023-12-13,68.4131
2023-12-14,69.3561
2023-12-15,68.0348
2023-12-16,68.0348
2023-12-17,68.0348
2023-12-18,68.8696
2023-12-19,69.0609
2023-12-20,67.635
2023-12-21,68.4062
2023-12-22,69.0214
2023-12-23,69.0214
2023-12-24,69.0214
2023-12-25,69.0214
2023-12-26,71.4323
2023-12-27,71.6483
2023-12-28,67.2131
2023-12-29,65.6528
2023-12-30,65.6528
2023-12-31,65.6528
2024-01-01,65.6528
2024-01-02,63.9465
2024-01-03,57.3716
2024-01-04,56.6472
2024-01-05,59.0109
2024-01-06,59.0109
2024-01-07,59.0109
2024-01-08,59.29
2024-01-09,56.2124
2024-01-10,58.3694
2024-01-11,56.8592
2024-01-12,56.5249
2024-01-13,56.5249
2024-01-14,56.5249
2024-01-15,56.5249
2024-01-16,58.0942
2024-01-17,59.0993
2024-01-18,59.2569
2024-01-19,57.6861
2024-01-20,57.6861
2024-01-21,57.6861
2024-01-22,60.8056
2024-01-23,58.4098
2024-01-24,58.5155
2024-01-25,56.2425
2024-01-26,56.9181
2024-01-27,56.9181
2024-01-28,56.9181
2024-01-29,58.1573
2024-01-30,56.939
2024-01-31,53.7538
2024-02-01,56.3655
2024-02-02,52.9476
2024-02-03,52.9476
2024-02-04,52.9476
2024-02-05,51.8259
2024-02-06,51.9023
2024-02-07,50.2379
2024-02-08,52.3807
2024-02-09,54.9444
2024-02-10,54.9444
2024-02-11,54.9444
2024-02-12,55.9262
2024-02-13,47.6673
2024-02-14,50.8494
2024-02-15,53.9731
2024-02-16,53.4588
2024-02-17,53.4588
2024-02-18,53.4588
2024-02-19,53.4588
2024-02-20,53.1097
2024-02-21,52.4893
2024-02-22,52.7747
2024-02-23,55.3632
2024-02-24,55.3632
2024-02-25,55.3632
2024-02-26,56.7034
2024-02-27,56.916
2024-02-28,55.93
2024-02-29,63.2714
2024-03-01,59.5443
2024-03-02,59.5443
2024-03-03,59.5443
2024-03-04,60.1638
2024-03-05,55.8284
2024-03-06,57.6548
2024-03-07,58.8849
2024-03-08,56.9336
2024-03-09,56.9336
2024-03-10,56.9336
2024-03-11,58.0182
2024-03-12,59.0241
2024-03-13,57.2012
2024-03-14,55.9636
2024-03-15,56.666
2024-03-16,56.666
2024-03-17,56.666
2024-03-18,57.9437
2024-03-19,58.5432
2024-03-20,61.3129
2024-03-21,63.5401
2024-03-22,61.1334
2024-03-23,61.1334
2024-03-24,61.1334
2024-03-25,62.2982
2024-03-26,62.4967
2024-03-27,62.4967
2024-03-28,63.5718
2024-03-29,63.5718
2024-03-30,63.5718
2024-03-31,63.5718
2024-04-01,63.4692
2024-04-02,60.9082
2024-04-03,60.5068
2024-04-04,54.4858
2024-04-05,57.2464
2024-04-06,57.2464
2024-04-07,57.2464
2024-04-08,56.491
