,ALLY US Equity
2023-03-21,43.4763
2023-03-22,42.05
2023-03-23,41.0471
2023-03-24,41.6074
2023-03-25,41.6074
2023-03-26,41.6074
2023-03-27,41.6074
2023-03-28,41.6357
2023-03-29,43.6396
2023-03-30,44.1979
2023-03-31,45.181
2023-04-01,45.181
2023-04-02,45.181
2023-04-03,44.8772
2023-04-04,46.3135
2023-04-05,45.5523
2023-04-06,47.0339
2023-04-07,47.0339
2023-04-08,47.0339
2023-04-09,47.0339
2023-04-10,47.7264
2023-04-11,50.223
2023-04-12,48.0363
2023-04-13,48.461
2023-04-14,49.374
2023-04-15,49.374
2023-04-16,49.374
2023-04-17,50.0886
2023-04-18,49.3962
2023-04-19,51.1429
2023-04-20,48.0811
2023-04-21,46.6763
2023-04-22,46.6763
2023-04-23,46.6763
2023-04-24,47.4401
2023-04-25,45.9953
2023-04-26,46.8172
2023-04-27,47.3276
2023-04-28,49.4838
2023-04-29,49.4838
2023-04-30,49.4838
2023-05-01,48.4282
2023-05-02,45.7186
2023-05-03,45.2175
2023-05-04,43.6235
2023-05-05,46.927
2023-05-06,46.927
2023-05-07,46.927
2023-05-08,46.1917
2023-05-09,46.9198
2023-05-10,47.0209
2023-05-11,46.9592
2023-05-12,46.2683
2023-05-13,46.2683
2023-05-14,46.2683
2023-05-15,48.03
2023-05-16,46.4544
2023-05-17,50.1164
2023-05-18,53.6724
2023-05-19,50.8981
2023-05-20,50.8981
2023-05-21,50.8981
2023-05-22,52.2498
2023-05-23,52.4305
2023-05-24,50.9356
2023-05-25,50.3091
2023-05-26,51.3516
2023-05-27,51.3516
2023-05-28,51.3516
2023-05-29,51.3516
2023-05-30,52.7303
2023-05-31,51.3987
2023-06-01,52.8571
2023-06-02,56.182
2023-06-03,56.182
2023-06-04,56.182
2023-06-05,54.1008
2023-06-06,55.682
2023-06-07,56.6826
2023-06-08,56.1951
2023-06-09,54.6977
2023-06-10,54.6977
2023-06-11,54.6977
2023-06-12,54.5474
2023-06-13,57.4513
2023-06-14,55.3552
2023-06-15,56.2852
2023-06-16,55.0979
2023-06-17,55.0979
2023-06-18,55.0979
2023-06-19,55.0979
2023-06-20,52.9726
2023-06-21,51.6703
2023-06-22,49.7041
2023-06-23,47.9838
2023-06-24,47.9838
2023-06-25,47.9838
2023-06-26,46.0754
2023-06-27,48.9248
2023-06-28,50.3826
2023-06-29,50.0732
2023-06-30,50.3884
2023-07-01,50.3884
2023-07-02,50.3884
2023-07-03,51.6857
2023-07-04,51.6857
2023-07-05,49.8981
2023-07-06,47.8038
2023-07-07,49.0572
2023-07-08,49.0572
2023-07-09,49.0572
2023-07-10,50.0069
2023-07-11,52.103
2023-07-12,54.0616
2023-07-13,55.1733
2023-07-14,51.7088
2023-07-15,51.7088
2023-07-16,51.7088
2023-07-17,52.085
2023-07-18,53.9086
2023-07-19,58.5071
2023-07-20,55.8886
2023-07-21,54.8942
2023-07-22,54.8942
2023-07-23,54.8942
2023-07-24,57.5291
2023-07-25,54.9039
2023-07-26,55.859
2023-07-27,56.179
2023-07-28,57.9562
2023-07-29,57.9562
2023-07-30,57.9562
2023-07-31,60.3673
2023-08-01,59.8882
2023-08-02,55.1012
2023-08-03,53.2967
2023-08-04,55.138
2023-08-05,55.138
2023-08-06,55.138
2023-08-07,55.2539
2023-08-08,55.902
2023-08-09,53.6373
2023-08-10,53.0279
2023-08-11,53.3184
2023-08-12,53.3184
2023-08-13,53.3184
2023-08-14,51.4181
2023-08-15,48.2373
2023-08-16,46.8198
2023-08-17,46.7552
2023-08-18,47.9441
2023-08-19,47.9441
2023-08-20,47.9441
2023-08-21,47.6688
2023-08-22,43.9489
2023-08-23,45.0005
2023-08-24,45.703
2023-08-25,43.9603
2023-08-26,43.9603
2023-08-27,43.9603
2023-08-28,44.2859
2023-08-29,45.3935
2023-08-30,48.0827
2023-08-31,50.8098
2023-09-01,54.9453
2023-09-02,54.9453
2023-09-03,54.9453
2023-09-04,54.9453
2023-09-05,53.0981
2023-09-06,51.5213
2023-09-07,49.2189
2023-09-08,51.3986
2023-09-09,51.3986
2023-09-10,51.3986
2023-09-11,52.6284
2023-09-12,53.7435
2023-09-13,52.4302
2023-09-14,52.9261
2023-09-15,54.8724
2023-09-16,54.8724
2023-09-17,54.8724
2023-09-18,52.8747
2023-09-19,52.2069
2023-09-20,49.4096
2023-09-21,47.5186
2023-09-22,46.8888
2023-09-23,46.8888
2023-09-24,46.8888
2023-09-25,46.3866
2023-09-26,44.8305
2023-09-27,45.6333
2023-09-28,46.3999
2023-09-29,46.6049
2023-09-30,46.6049
2023-10-01,46.6049
2023-10-02,43.1248
2023-10-03,40.6033
2023-10-04,40.6908
2023-10-05,41.8864
2023-10-06,42.3759
2023-10-07,42.3759
2023-10-08,42.3759
2023-10-09,43.363
2023-10-10,45.5558
2023-10-11,43.6335
2023-10-12,41.2439
2023-10-13,40.9262
2023-10-14,40.9262
2023-10-15,40.9262
2023-10-16,43.406
2023-10-17,44.5872
2023-10-18,45.5453
2023-10-19,42.1209
2023-10-20,40.3328
2023-10-21,40.3328
2023-10-22,40.3328
2023-10-23,38.1295
2023-10-24,36.6388
2023-10-25,39.7094
2023-10-26,40.1945
2023-10-27,40.1337
2023-10-28,40.1337
2023-10-29,40.1337
2023-10-30,41.7718
2023-10-31,44.427
2023-11-01,44.9035
2023-11-02,51.4075
2023-11-03,55.2888
2023-11-04,55.2888
2023-11-05,55.2888
2023-11-06,53.0239
2023-11-07,52.3331
2023-11-08,51.6734
2023-11-09,49.9018
2023-11-10,49.4012
2023-11-11,49.4012
2023-11-12,49.4012
2023-11-13,49.1462
2023-11-14,54.6163
2023-11-15,56.6029
2023-11-16,54.5874
2023-11-17,55.6658
2023-11-18,55.6658
2023-11-19,55.6658
2023-11-20,56.0055
2023-11-21,53.3529
2023-11-22,53.9093
2023-11-23,53.9093
2023-11-24,54.2744
2023-11-25,54.2744
2023-11-26,54.2744
2023-11-27,52.5141
2023-11-28,56.2341
2023-11-29,58.4213
2023-11-30,60.0405
2023-12-01,64.1269
2023-12-02,64.1269
2023-12-03,64.1269
2023-12-04,63.7977
2023-12-05,63.8697
2023-12-06,58.7923
2023-12-07,58.1096
2023-12-08,60.0047
2023-12-09,60.0047
2023-12-10,60.0047
2023-12-11,59.7683
2023-12-12,59.6872
2023-12-13,65.7031
2023-12-14,69.9359
2023-12-15,70.1033
2023-12-16,70.1033
2023-12-17,70.1033
2023-12-18,66.8677
2023-12-19,68.153
2023-12-20,64.9588
2023-12-21,65.7042
2023-12-22,65.8007
2023-12-23,65.8007
2023-12-24,65.8007
2023-12-25,65.8007
2023-12-26,66.5217
2023-12-27,66.8538
2023-12-28,67.366
2023-12-29,66.5477
2023-12-30,66.5477
2023-12-31,66.5477
2024-01-01,66.5477
2024-01-02,67.4477
2024-01-03,64.5488
2024-01-04,63.0485
2024-01-05,65.0603
2024-01-06,65.0603
2024-01-07,65.0603
2024-01-08,63.2593
2024-01-09,60.9815
2024-01-10,60.3817
2024-01-11,58.957
2024-01-12,56.9452
2024-01-13,56.9452
2024-01-14,56.9452
2024-01-15,56.9452
2024-01-16,56.9728
2024-01-17,55.1789
2024-01-18,53.6801
2024-01-19,62.3459
2024-01-20,62.3459
2024-01-21,62.3459
2024-01-22,63.8704
2024-01-23,64.3286
2024-01-24,64.0727
2024-01-25,64.9382
2024-01-26,66.3746
2024-01-27,66.3746
2024-01-28,66.3746
2024-01-29,66.6105
2024-01-30,65.9722
2024-01-31,63.5895
2024-02-01,64.496
2024-02-02,61.8168
2024-02-03,61.8168
2024-02-04,61.8168
2024-02-05,59.4472
2024-02-06,59.7217
2024-02-07,59.008
2024-02-08,60.3246
2024-02-09,59.9342
2024-02-10,59.9342
2024-02-11,59.9342
2024-02-12,62.3067
2024-02-13,56.1254
2024-02-14,57.9144
2024-02-15,59.7806
2024-02-16,56.9639
2024-02-17,56.9639
2024-02-18,56.9639
2024-02-19,56.9639
2024-02-20,58.6865
2024-02-21,57.3814
2024-02-22,56.3836
2024-02-23,56.926
2024-02-24,56.926
2024-02-25,56.926
2024-02-26,56.3393
2024-02-27,57.8207
2024-02-28,56.5102
2024-02-29,58.5084
2024-03-01,59.3723
2024-03-02,59.3723
2024-03-03,59.3723
2024-03-04,57.6911
2024-03-05,56.3631
2024-03-06,54.811
2024-03-07,56.173
2024-03-08,58.5683
2024-03-09,58.5683
2024-03-10,58.5683
2024-03-11,58.6733
2024-03-12,60.3622
2024-03-13,60.9964
2024-03-14,58.0012
2024-03-15,58.0831
2024-03-16,58.0831
2024-03-17,58.0831
2024-03-18,59.0738
2024-03-19,58.6357
2024-03-20,63.8756
2024-03-21,65.2967
2024-03-22,60.3471
2024-03-23,60.3471
2024-03-24,60.3471
2024-03-25,60.6766
2024-03-26,59.7592
2024-03-27,61.2852
2024-03-28,63.0785
2024-03-29,63.0785
2024-03-30,63.0785
2024-03-31,63.0785
2024-04-01,59.4277
2024-04-02,57.4665
2024-04-03,57.5174
2024-04-04,55.5909
2024-04-05,55.249
2024-04-06,55.249
2024-04-07,55.249
2024-04-08,55.7834
